method	trait	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	baseline_thickness	full	8596	7198	1350	1449	0.00187025679308977	0.0394203779699841	0.962165839168105	0.0187216797031109	0.0155419710915322	0.228401397333714	0.0168514229100212	0.0421454604259136	0.399839573223879	0.689274681352857
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	baseline_thickness	full	8596	7198	1350	1449	0.00393126356987864	0.0276772471629239	0.887068138507125	-0.00911991537627013	0.0117302942783788	0.436909079961507	-0.0130511789461488	0.0300495750828137	-0.434321580594102	0.664054934756317
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	baseline_thickness	full	8596	7198	1350	1449	0.00119192450142257	0.0271961951996087	0.965048319734853	-0.00754333238768256	0.0117400852651071	0.520551076003251	-0.00873525688910512	0.0296091762232699	-0.295018572054702	0.767979692347124
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	global_slope	EUR	4308	3601	691	726	-0.0836575849568607	0.048166324885353	0.0828009169633364	-0.015284257464223	0.0151602362825239	0.313438316323353	0.0683733274926377	0.0504892735198459	1.35421491984356	0.175667820389688
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	global_slope	EUR	4308	3601	691	726	-0.108848814418328	0.0494070439863218	0.0278741947481812	-0.0223840254254771	0.0151605505692162	0.139908830655476	0.0864647889928512	0.0516815662573665	1.67302957813371	0.0943214733925343
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	global_slope	EUR	4308	3601	691	726	-0.0602911606274439	0.0489905874934529	0.21881013480819	-0.0324455060452247	0.0152447567049189	0.0333818498018232	0.0278456545822192	0.0513123938038283	0.542669178301747	0.587357599119208
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	global_slope	EUR	4308	3601	691	726	-0.0443789723940664	0.0506994873890585	0.381655682746967	-0.031293612292395	0.0152880386250777	0.0407394810959798	0.0130853601016714	0.0529592118104882	0.247083739623934	0.804843417562979
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	global_slope	EUR	4308	3601	691	726	-0.0439197366956169	0.0512123250975521	0.39136992975784	-0.042347972149824	0.0153774711675889	0.00591977399536645	0.00157176454579291	0.0534886481693775	0.029385011578826	0.976557526670984
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	global_slope	EUR	4308	3601	691	726	-0.0487213632615375	0.0517475796666953	0.346723124668578	-0.0408035615554574	0.0153844061459118	0.0080317470595732	0.00791780170608011	0.0540036941080889	0.146615927611036	0.883435181133224
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	global_slope	EUR	4308	3601	691	726	-0.0705154811845061	0.0469063291948508	0.133151773278536	-0.0147200001439092	0.0151651858723284	0.33179298465465	0.0557954810405969	0.0492792049386704	1.1322317620594	0.257537010014632
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	global_slope	EUR	4308	3601	691	726	-0.0455833376603614	0.0462888436171789	0.325041101570595	-0.00832185402984021	0.0152210937641672	0.584598227320022	0.0372614836305212	0.0487032282553582	0.76507215158621	0.444228581687445
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	global_slope	full	8596	7198	1350	1449	-0.0374026550227031	0.0340702828167686	0.272446542295685	-0.013639564780925	0.011121386689655	0.220079657218504	0.0237630902417782	0.0358298444143334	0.663220581339503	0.507189291906482
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	global_slope	full	8596	7198	1350	1449	-0.0262193281260833	0.0391380752376373	0.503002340553192	-0.0274552590877864	0.0124602753520933	0.0275970599585121	-0.00123593096170304	0.0410371199207329	-0.0301173904038675	0.975973431485326
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	global_slope	full	8596	7198	1350	1449	0.00281224522229619	0.0415760927852588	0.946079573516954	-0.0437866998183484	0.0133633233655499	0.00105558574584742	-0.0465989450406446	0.0435701644825133	-1.06951501317712	0.284837667561484
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	global_slope	full	8596	7198	1350	1449	0.00129729794431803	0.0440042872751402	0.976484357388843	-0.0398834803698725	0.013752936500933	0.00374309498165417	-0.0411807783141905	0.0459911059366308	-0.895407437493061	0.370569326280932
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	global_slope	full	8596	7198	1350	1449	0.0221532566447343	0.0466721682582772	0.635093690264886	-0.0477662022138172	0.0145205933819208	0.00100838114719257	-0.0699194588585515	0.0487128742003781	-1.4353383988582	0.151190690619217
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	global_slope	full	8596	7198	1350	1449	0.0257454202512923	0.0470750934706264	0.584519673795559	-0.0473922312949495	0.0145726330606284	0.00115076037752687	-0.0731376515462419	0.0491062380565438	-1.48937598237574	0.136388389459368
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	global_slope	full	8596	7198	1350	1449	-0.0282322123327532	0.033067671243529	0.393354598996265	-0.0091485667616381	0.010982499912599	0.404865848162173	0.0190836455711151	0.0348354575012234	0.547822447012353	0.5838138239669
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	global_slope	full	8596	7198	1350	1449	-0.0189177852695192	0.0324915828113145	0.560486053089771	-0.00269001268765236	0.0109918059550507	0.806673549017988	0.0162277725818669	0.0342905332571972	0.473243517683144	0.636039453741207
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	slope_PC1	EUR	4308	3601	691	726	0.0379975739777082	0.0520505488098338	0.465606102317415	0.0245469397912004	0.0157331924757804	0.118806604478559	-0.0134506341865077	0.0543694350573329	-0.247393304203437	0.804603855641525
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	slope_PC1	EUR	4308	3601	691	726	0.000929148987144111	0.0534933703651194	0.986146445195551	0.0321713624446892	0.0157356156245819	0.0409812835825125	0.0312422134575451	0.0557603206065838	0.560294724235432	0.575278425370915
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	slope_PC1	EUR	4308	3601	691	726	0.000630280135870168	0.0529303161889298	0.990502340119002	0.0313518428909899	0.0158260400171896	0.0476688966288944	0.0307215627551197	0.0552501625048988	0.556044749233013	0.578180263874477
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	slope_PC1	EUR	4308	3601	691	726	-0.0130634910319505	0.0547547288200848	0.811493765056763	0.0339553094447961	0.0158685493512159	0.0324432904697098	0.0470188004767466	0.0570125857679011	0.82470913822714	0.409536742364389
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	slope_PC1	EUR	4308	3601	691	726	-0.0117376775058739	0.0553073031547094	0.831986886183338	0.0369745087112976	0.0159656703865036	0.020624873818187	0.0487121862171715	0.0575829878457471	0.845947527899409	0.397582016945754
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	slope_PC1	EUR	4308	3601	691	726	-0.00317793841407803	0.0558903339210903	0.954671375294305	0.0383720957387499	0.0159710909074466	0.0163328879380723	0.0415500341528279	0.0581450260481596	0.714593095519699	0.474860512364162
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	slope_PC1	EUR	4308	3601	691	726	0.0464962662450657	0.050647590919833	0.358890502297305	0.0130899633330034	0.0157448548950476	0.40581739436295	-0.0334063029120623	0.0530204107982905	-0.630064958175304	0.528652085178462
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	slope_PC1	EUR	4308	3601	691	726	0.04515828238837	0.0499521074455805	0.366263709271704	0.0110193628670368	0.0158004904276041	0.485596494940867	-0.0341389195213333	0.0523671971232614	-0.651914201956951	0.51445652262784
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	slope_PC1	full	8596	7198	1350	1449	0.0162181218531716	0.0362871340353924	0.654977168412114	0.0269864354766688	0.0114697646198939	0.0186590639023417	0.0107683136234972	0.0380470273153422	0.283026411873049	0.777156590662613
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	slope_PC1	full	8596	7198	1350	1449	-0.00894469663069202	0.0416869648994194	0.83013012983016	0.0354355135118218	0.012854483612747	0.00585455579468501	0.0443802101425138	0.0435872433171287	1.01819263539141	0.308586418658709
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	slope_PC1	full	8596	7198	1350	1449	0.00472064333712829	0.0442785209907137	0.915109172594026	0.0405756726831149	0.0137912091940478	0.00327021087871063	0.0358550293459866	0.0462754786027978	0.77481703979219	0.43844777893845
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	slope_PC1	full	8596	7198	1350	1449	0.00526168144981451	0.0468641577850435	0.91061867438142	0.0375289205942888	0.0141934231422636	0.0082088965911895	0.0322672391444743	0.0488537591132035	0.660486311190609	0.508941800116071
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	slope_PC1	full	8596	7198	1350	1449	0.00672619317509561	0.0497183693000068	0.892402092207751	0.0425078714125036	0.0149855885905672	0.00457300958440962	0.035781678237408	0.0517613416203962	0.691281893344674	0.48938840828326
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	slope_PC1	full	8596	7198	1350	1449	0.0135427184557466	0.050146955036426	0.787146847078763	0.0419513760321207	0.0150393856807068	0.00529430431130841	0.0284086575763741	0.0521803781274676	0.544431807431074	0.586144362712888
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	slope_PC1	full	8596	7198	1350	1449	0.00337269480190297	0.03521273683335	0.92370632888862	0.0170586022677016	0.0113291661277269	0.132183789356156	0.0136859074657987	0.0369820521579052	0.370068902811636	0.711331151800017
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	slope_PC1	full	8596	7198	1350	1449	-0.00247374578835106	0.0345984157415264	0.943009298385743	0.0158142328179246	0.011338062903965	0.163123787540273	0.0182879786062756	0.0363988245885205	0.502433219012333	0.615362816836214
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	slope_PC2	EUR	4308	3601	691	726	0.0443389643895826	0.052533614205971	0.398891817050062	0.016241795681536	0.0162485255652644	0.317579762612314	-0.0280971687080466	0.0549819569081036	-0.511025257886109	0.609333370653586
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	slope_PC2	EUR	4308	3601	691	726	-0.02257190056183	0.0539694652884249	0.675877434927198	0.016702119835044	0.0162534550897833	0.304205701466858	0.039274020396874	0.0563645583895664	0.696785737686965	0.485936893010883
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	slope_PC2	EUR	4308	3601	691	726	-0.0582789724200269	0.0533822677454182	0.275250876878403	0.018818542262561	0.016346428572516	0.249714367149762	0.0770975146825879	0.0558338379835219	1.38083852851637	0.167328614124686
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0604558637326189	0.0552277858677437	0.273963204919954	0.0190955398994515	0.0163913967384992	0.244108322143885	0.0795514036320704	0.0576140123453181	1.38076485899415	0.16735127163015
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	slope_PC2	EUR	4308	3601	691	726	-0.0418034084014489	0.0558399022988817	0.454280293847532	0.0229924944437095	0.016490939188494	0.163330088597118	0.0647959028451584	0.0582424875777495	1.11251949461569	0.265914853003913
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	slope_PC2	EUR	4308	3601	691	726	-0.0399341941718792	0.0564333180554606	0.479359101707787	0.0246687054467453	0.0164963434789084	0.134898499200269	0.0646028996186245	0.0588135555407971	1.09843553964037	0.272014350662597
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	slope_PC2	EUR	4308	3601	691	726	0.0154282663262791	0.0511266947580193	0.76290192482096	0.0177647901326889	0.0162562147860839	0.274556023342904	0.00233652380640975	0.0536300478144492	0.0435674384347693	0.965249207405651
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0155868584671836	0.0504239218337111	0.757305831799891	0.0183615551448463	0.0163134012893915	0.260432320945913	0.00277469667766273	0.0529717297802189	0.0523807073919432	0.958225346281978
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	slope_PC2	full	8596	7198	1350	1449	0.013434230118939	0.036945096006694	0.716177277111165	0.0171562687044305	0.0117744492772206	0.145139622257571	0.00372203858549148	0.038766000407976	0.0960129635845972	0.923510276679032
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	slope_PC2	full	8596	7198	1350	1449	-0.0202562355093864	0.04243482545585	0.633168544409733	0.0208789778310859	0.0131969672956172	0.113669693651005	0.0411352133404723	0.0444016696843967	0.926433929914302	0.354220517998162
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	slope_PC2	full	8596	7198	1350	1449	-0.0204710000238351	0.0450783725545659	0.649794381576155	0.0208664005787076	0.0141595335026459	0.140615613323755	0.0413374006025426	0.0471453155958092	0.876808227501126	0.380590809513219
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	slope_PC2	full	8596	7198	1350	1449	-0.00979339858735106	0.047713592478148	0.83739586749614	0.019954480275916	0.0145708187831014	0.170891037178287	0.029747878863267	0.0497723786707164	0.597678464597257	0.550054497588498
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	slope_PC2	full	8596	7198	1350	1449	0.00861075814240445	0.050630339185672	0.864972384441724	0.0262855128322983	0.0153835952394841	0.0875548426394353	0.0176747546898938	0.0527438128234817	0.335105744991286	0.737545319297238
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	slope_PC2	full	8596	7198	1350	1449	0.0107579153267362	0.0510678172933052	0.833175737642727	0.0255366151409988	0.0154386983663193	0.0981577927836822	0.0147786998142626	0.0531713451131439	0.277944817510538	0.781054719408617
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	slope_PC2	full	8596	7198	1350	1449	-0.0312501173374911	0.0358442343212195	0.383411136154533	0.0171194022709486	0.011627083309233	0.140964475181986	0.0483695196084397	0.037674274250949	1.28388722995032	0.19918141606486
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	slope_PC2	full	8596	7198	1350	1449	-0.0359095387436971	0.0352163185577931	0.30800838644808	0.0194152802120824	0.0116354484315727	0.0952344343120918	0.0553248189557795	0.0370783895750762	1.49210414987841	0.135671844157137
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	slope_PC3	EUR	4308	3601	691	726	-0.049909635476574	0.0495879779492797	0.314567714870189	-0.0143417261087858	0.0162597505077633	0.377820101735326	0.0355679093677882	0.0521788416404924	0.681653870602339	0.495457842618992
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	slope_PC3	EUR	4308	3601	691	726	-0.0209184891775582	0.050961393921823	0.68159555257286	-0.0226608549870558	0.0162547242682523	0.163376917735117	-0.00174236580949758	0.0534920884849728	-0.0325724019915029	0.974015578168578
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	slope_PC3	EUR	4308	3601	691	726	-0.0341010582279261	0.0504156910423158	0.499036422756629	-0.022309491716302	0.0163534378023668	0.172594288123881	0.0117915665116241	0.0530070776140636	0.22245268070571	0.823961505706263
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	slope_PC3	EUR	4308	3601	691	726	-0.0206721080942279	0.0521659644979674	0.692035593796402	-0.026603519584946	0.0163967271706598	0.104793170479802	-0.00593141149071811	0.0546877079517887	-0.108459683407231	0.913631059783615
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	slope_PC3	EUR	4308	3601	691	726	0.0289095932739014	0.0526982452837989	0.583482687629523	-0.0324958613280072	0.0164986196784765	0.0489661471756377	-0.0614054546019086	0.0552401058183946	-1.11161001037512	0.266305866594872
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	slope_PC3	EUR	4308	3601	691	726	0.0206599505015593	0.0532583490360239	0.698206409692904	-0.0332420839546175	0.0165040637076154	0.0440716521839815	-0.0539020344561767	0.0557767480657481	-0.966388976148958	0.333849578191955
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	slope_PC3	EUR	4308	3601	691	726	-0.0470150215670885	0.0482611842337613	0.330341340227089	0.00434295099744372	0.0162652267854407	0.789479284710396	0.0513579725645322	0.0509089970397845	1.0088191783546	0.313061361643603
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	slope_PC3	EUR	4308	3601	691	726	-0.0365359103627359	0.0476105983920502	0.443136348687933	0.00583612635870232	0.0163232263968798	0.72071395390371	0.0423720367214383	0.0503047497437624	0.842306878322006	0.399616201935326
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p001	slope_PC3	full	8596	7198	1350	1449	-0.0217028506905046	0.0359384345324452	0.546005341198969	-0.0197922482460635	0.0116791001167442	0.0901832021972648	0.00191060244444112	0.0377784295503203	0.0505738980466678	0.959665062541839
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p01	slope_PC3	full	8596	7198	1350	1449	0.00479915945287836	0.0412822160814305	0.907467516008971	-0.0233636029314794	0.0130881919414751	0.0742903235032311	-0.0281627623843578	0.0432690420225164	-0.650875569875164	0.515126812854806
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p05	slope_PC3	full	8596	7198	1350	1449	0.00675659779627178	0.0438515128875538	0.877567481647621	-0.0271540241536306	0.0140418556822827	0.0531792496548322	-0.0339106219499024	0.0459393352578297	-0.738160919386025	0.460416668080089
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p1	slope_PC3	full	8596	7198	1350	1449	0.00738126728717128	0.0464134321244974	0.873663579145449	-0.0280943688115559	0.0144488383241728	0.0518869482479671	-0.0354756360987272	0.0484929263727295	-0.731563111412416	0.464435270521786
CT	SCZ	SCZ_pooled	raw	SCZpooled	0p5	slope_PC3	full	8596	7198	1350	1449	0.0292997219659841	0.04923333098949	0.551850269921506	-0.0345882946299432	0.0152558559355725	0.0234076901702619	-0.0638880165959272	0.0513691114982576	-1.24370491784921	0.213608185364452
CT	SCZ	SCZ_pooled	raw	SCZpooled	1	slope_PC3	full	8596	7198	1350	1449	0.0180586904014887	0.0496614966050066	0.716179624203973	-0.0339945800627022	0.0153106176756784	0.0264286683236601	-0.052053270464191	0.0517871618309383	-1.00513850583512	0.314830160928706
CT	SCZ	SCZ_pooled	raw	SCZpooled	1e-5	slope_PC3	full	8596	7198	1350	1449	-0.0197608133506408	0.0348828600566598	0.571142327529703	-0.0081749869327209	0.0115340719727885	0.478492305359296	0.0115858264179199	0.0367316233033564	0.315418306515772	0.752444069121795
CT	SCZ	SCZ_pooled	raw	SCZpooled	5e-8	slope_PC3	full	8596	7198	1350	1449	-0.0213041338422263	0.0342737901315643	0.534305056161357	-0.00789968305791922	0.0115430510588923	0.493766673306952	0.013404450784307	0.0361549751610965	0.370749826948588	0.710823874405928
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p001	baseline_thickness	EUR	4308	3601	691	726	0.0165033075566052	0.0394726991744659	0.675997778238448	-0.0163100752118901	0.0167259527652806	0.329558485601885	-0.0328133827684953	0.0428638592380918	-0.765525628157509	0.443958611629961
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p01	baseline_thickness	EUR	4308	3601	691	726	-0.008336470114163	0.0405322919337271	0.837100768898174	-0.0175590384292368	0.0167028854328181	0.29321034969681	-0.00922256831507375	0.0438415529463066	-0.210361351167664	0.833385655025417
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p05	baseline_thickness	EUR	4308	3601	691	726	0.0397406068821484	0.04009015979153	0.321868533843416	-0.010793910888589	0.0168156607316165	0.520981251700998	-0.0505345177707374	0.0434817255350565	-1.1622012960363	0.24515370834969
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p1	baseline_thickness	EUR	4308	3601	691	726	0.0429628158902273	0.0414748356932814	0.300593493254831	-0.0105034791714328	0.0168617195651412	0.533377332045089	-0.0534662950616602	0.0447788805708518	-1.19400695997888	0.232475245519615
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p5	baseline_thickness	EUR	4308	3601	691	726	0.0346814269051609	0.0419335216296591	0.408468052268979	0.00670116637445814	0.0169741337954989	0.693023485220334	-0.0279802605307028	0.0452641653967703	-0.618154787245877	0.536473310300308
CT	SCZ	SCZ_pooled	zanc	SCZpooled	1	baseline_thickness	EUR	4308	3601	691	726	0.0399270120985936	0.0423703574122602	0.346325775446208	0.00786793274611683	0.016978286988371	0.643097422011334	-0.0320590793524768	0.045671439665968	-0.701950268854029	0.482710177968774
CT	SCZ	SCZ_pooled	zanc	SCZpooled	1e-5	baseline_thickness	EUR	4308	3601	691	726	0.0153610809045569	0.0384168927090598	0.689379090832978	-0.0144561542426136	0.0167215292843914	0.387357898046625	-0.0298172351471705	0.0418761754923072	-0.71203338883342	0.476444100586232
CT	SCZ	SCZ_pooled	zanc	SCZpooled	5e-8	baseline_thickness	EUR	4308	3601	691	726	0.0112398624656718	0.0379016855549451	0.766889680680752	-0.0186868467463131	0.0167810117569157	0.265537518874854	-0.0299267092119849	0.0414200072103527	-0.722518203823607	0.469975937482185
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p001	baseline_thickness	full	8596	7198	1350	1449	-0.0150096964597983	0.0280124932436835	0.592162569985659	5.68716182580382e-05	0.0115441321320779	0.996069412392728	0.0150665680780563	0.03029947869432	0.497255026400197	0.619009222068993
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p01	baseline_thickness	full	8596	7198	1350	1449	-0.0135970516812148	0.0289390645097648	0.638530704635209	0.00430309548680984	0.011530355557258	0.709012679148708	0.0179001471680246	0.0311437749585338	0.574758428991272	0.56545468520871
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p05	baseline_thickness	full	8596	7198	1350	1449	0.0100304974410934	0.0293536367755168	0.732615999857277	0.0105800388469335	0.0115721864301127	0.360608381180473	0.000549541405840086	0.031530749210446	0.0174287455769692	0.986094576981472
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p1	baseline_thickness	full	8596	7198	1350	1449	0.0212512189626906	0.0303427614947692	0.483805269559352	0.00907232654761968	0.0115973735271326	0.43407904651212	-0.0121788924150709	0.032461332992368	-0.375181524983409	0.707525469270618
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p5	baseline_thickness	full	8596	7198	1350	1449	0.0171500515161273	0.0310692086531557	0.581035102626944	0.0136183868139351	0.0116603351930077	0.242875974643354	-0.00353166470219222	0.0331539506575474	-0.106523193530429	0.915167254324033
CT	SCZ	SCZ_pooled	zanc	SCZpooled	1	baseline_thickness	full	8596	7198	1350	1449	0.0158684428707363	0.0312971290327912	0.61221250347744	0.014845361291964	0.0116640144152431	0.203148194922208	-0.00102308157877231	0.0333671225964839	-0.0306613666136175	0.975539601641764
CT	SCZ	SCZ_pooled	zanc	SCZpooled	1e-5	baseline_thickness	full	8596	7198	1350	1449	0.001332091342365	0.0274078587773578	0.9612426193036	-0.00903027958072836	0.0115396341758247	0.433920293400667	-0.0103623709230934	0.0297393868369344	-0.348439292979099	0.727510297623733
CT	SCZ	SCZ_pooled	zanc	SCZpooled	5e-8	baseline_thickness	full	8596	7198	1350	1449	-0.00294281869165377	0.0268216037845646	0.91264774253572	-0.00668331300876845	0.0115696220141453	0.563511475782943	-0.00374049431711468	0.0292093468269457	-0.128058129449991	0.898102971019633
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p001	global_slope	EUR	4308	3601	691	726	-0.0836575880499378	0.0481663243975952	0.0828009025100061	-0.0152842561187594	0.0151602362886027	0.313438359109314	0.0683733319311784	0.0504892730532125	1.35421502027009	0.175667788359271
CT	SCZ	SCZ_pooled	zanc	SCZpooled	0p01	global_slope	EUR	4308	3601	691	726	-0.10884878550934	0.0494070442790107	0.0278742370740589	-0.0223840273648565	0.0151605505349203	0.139908795443235	0.0864647581444831	0.0516815665227739	1.67302897264892	0.0943215925832206
