method	trait	trait_arm	discovery_ancestry	target_stratum	matched	score	discovery_gwas	phenotype	threshold	n	n_families	n_snps	beta	se	p	p_adj
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	8596	7198	69	-0.0380519201483033	0.0106286918234318	0.000345345408353024	0.0027627632668242
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	global_slope	1e-5	8596	7198	69	0.0364075615456868	0.010272350950255	0.000395948638688579	0.00316758910950863
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	slope_PC1	0p01	8596	7198	8636	0.0250736491869221	0.0106596179137965	0.0186862976137384	0.149490380909907
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	slope_PC2	0p01	8596	7198	8636	0.0211042954057917	0.0109328257683201	0.05359693338789	0.42877546710312
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	slope_PC3	0p1	8596	7198		-0.0263647007408608	0.0108582930398783	0.0152010413741415	0.121608330993132
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p05	8596	7198	50502	0.0318163631344411	0.0126359499364138	0.0118229589947837	0.0945836719582696
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	global_slope	0p001	8596	7198	2391	-0.0311295524582933	0.0105718964149343	0.00324337031585304	0.0259469625268243
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC1	5e-8	8596	7198	128	0.0145972371367078	0.0108132911814301	0.177075258992602	1
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC2	0p001	8596	7198	2391	0.0193613830498989	0.0112208214621971	0.0844779094928761	0.675823275943009
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC3	5e-8	8596	7198	128	-0.0107335675690481	0.0109818311343541	0.328403988401606	1
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p1	4308	3601	87019	0.0242528276478812	0.0153565507194268	0.114337532891345	0.914700263130759
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	global_slope	0p05	4308	3601	50502	-0.0401420440251785	0.014452765258503	0.00550343842266796	0.0440275073813437
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC1	5e-8	4308	3601	128	0.0498073065661379	0.0150132839792997	0.000916337929975139	0.00733070343980111
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC2	5e-8	4308	3601	128	0.031898819103711	0.0154876985840323	0.0394985586201831	0.315988468961465
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC3	5e-8	4308	3601	128	-0.0388771617170661	0.0154073777797203	0.0116646949269076	0.0933175594152609
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p05	8596	7198	50502	0.0335396610276706	0.0106981311854562	0.00172379999758647	0.0137903999806918
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	global_slope	0p05	8596	7198		-0.0319248658807807	0.0103212837515352	0.0019873812895094	0.0158990503160752
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC1	0p05	8596	7198		0.0143856026137892	0.0106864537518009	0.178290894704301	1
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC2	1	8596	7198		0.0189701832542493	0.0109993950333189	0.084627232282678	0.677017858261424
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	slope_PC3	0p01	8596	7198		0.00984603105978028	0.0108415083944746	0.363810702442378	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	0p05	8596	7198	50203	0.0328306692961065	0.0126882879903677	0.00968443431672892	0.0774754745338313
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	global_slope	0p05	8596	7198	50203	-0.0322337779691361	0.0122581001844327	0.00856474264447594	0.0685179411558075
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	slope_PC1	0p05	8596	7198	50203	0.01256758683957	0.0126914272741807	0.322085310753167	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	slope_PC2	1	8596	7198	375188	0.0173492994058607	0.0138284671167762	0.20965722789596	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	slope_PC3	0p01	8596	7198	13628	0.012193626815073	0.0121832117911488	0.316926602345308	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	5e-8	4308	3601	52	-0.0341002546050074	0.0152634489712854	0.0255269819253208	0.204215855402566
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	global_slope	0p05	4308	3601	50203	-0.0353469979102189	0.0144599290155602	0.0145479321179117	0.116383456943293
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	slope_PC1	1	4308	3601	375188	0.0206552200255129	0.0151300269275238	0.172273489667937	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	slope_PC2	1	4308	3601	375188	0.0163300798655541	0.0155910206895557	0.29497611250919	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	slope_PC3	5e-8	4308	3601	52	-0.0232403346030893	0.015378222606981	0.130801804851996	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	0p05	8596	7198	50203	0.0338617040033291	0.0107033925755656	0.00156353409242932	0.0125082727394346
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	global_slope	0p05	8596	7198	50203	-0.0290997100850722	0.0103322614575805	0.00486823084800912	0.0389458467840729
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	slope_PC1	0p05	8596	7198	50203	0.0133201271924864	0.0106973749673467	0.213102645228403	1
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	slope_PC2	1	8596	7198	375188	0.0176090111421678	0.0110089087201641	0.109742997962889	0.877943983703112
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	slope_PC3	0p01	8596	7198	13628	0.0109122073990917	0.0108522457356381	0.314673820004296	1
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	8596	7198	49571	0.075879084612406	0.0384270500344908	0.0483425778997614	0.386740623198091
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	global_slope	0p05	8596	7198	49571	-0.0845298798867609	0.0371240656584473	0.022814364330842	0.182514914646736
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	slope_PC1	0p5	8596	7198	273317	0.0376107421892154	0.0459822589751722	0.413415458616364	1
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	slope_PC2	5e-8	8596	7198	73	0.0135829826409143	0.0109590136063836	0.215220318015019	1
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	slope_PC3	1	8596	7198	383692	-0.053129040860473	0.0468035611289873	0.25634622777492	1
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	4308	3601	49571	0.0313470297017444	0.0168124096377125	0.0623173811331362	0.498539049065089
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	global_slope	1	4308	3601	383692	-0.0395786670225611	0.0162211804310507	0.0147320391890172	0.117856313512138
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	slope_PC1	5e-8	4308	3601	73	0.0291544520590859	0.0150176027357325	0.0522863397546581	0.418290718037265
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	slope_PC2	0p01	4308	3601	13425	0.0266423405183565	0.0160234912400832	0.0964475068303597	0.771580054642878
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	slope_PC3	5e-8	4308	3601	73	-0.0205107455542956	0.0154021426509519	0.183040148703533	1
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	8596	7198	49571	0.0336735408471779	0.0116646859888441	0.003901769911697	0.031214159293576
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	global_slope	0p05	8596	7198	49571	-0.0208382570354104	0.011194602126186	0.0627165347683043	0.501732278146435
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	slope_PC1	0p1	8596	7198	85645	-0.00354554253264759	0.0116739095368752	0.761353023076439	1
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	slope_PC2	0p5	8596	7198	273317	0.0144278165156521	0.0120327210877121	0.230544761415453	1
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	slope_PC3	0p1	8596	7198	85645	0.0153202723516151	0.0118576965418455	0.196391339445643	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	0p05	8596	7198	49348	0.0822343776604101	0.0395706280909834	0.037723667576289	0.301789340610312
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	global_slope	0p05	8596	7198	49348	-0.0810882255358717	0.0382458928990865	0.034020535727598	0.272164285820784
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	slope_PC1	0p5	8596	7198	272865	0.0349905163899419	0.0465364354863898	0.452136099910833	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	slope_PC2	5e-8	8596	7198	19	0.0162131230134435	0.0112816517414011	0.150721043548134	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	slope_PC3	1	8596	7198	383161	-0.0544207887888506	0.0473529168872656	0.250482886439616	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	0p05	4308	3601	49348	0.0348628252535368	0.0169549158873261	0.0398228884180113	0.318583107344091
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	global_slope	1	4308	3601	383161	-0.0390749387651351	0.0163026785418513	0.0165816928358948	0.132653542687158
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	slope_PC1	0p5	4308	3601	272865	0.0158040319318019	0.0170018668702507	0.352661607408239	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	slope_PC2	5e-8	4308	3601	19	0.0210643760423789	0.0154853809435669	0.173817858327857	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	slope_PC3	1	4308	3601	383161	-0.0159228239319697	0.017415813589376	0.360626776850654	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	0p05	8596	7198	49348	0.0348102027290218	0.0117402906004258	0.0030350902653368	0.0242807221226944
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	global_slope	0p05	8596	7198	49348	-0.0193307148054218	0.0112695044706586	0.0863268003210825	0.69061440256866
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	slope_PC1	1e-5	8596	7198	81	-0.00614321607364417	0.0106135970166093	0.562735752966395	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	slope_PC2	5e-8	8596	7198	19	0.0160208160972638	0.0108859476164401	0.141140980400853	1
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	slope_PC3	0p1	8596	7198	85373	0.0156702123094053	0.0119143486600638	0.188467983855791	1
CT	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p05	8596	7198	53224	0.0253944705045807	0.0146831548451576	0.0837563472035408	0.670050777628326
CT	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	global_slope	0p01	8596	7198	17551	0.0317942266183019	0.0142301319850806	0.0254910052497639	0.203928041998111
CT	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	slope_PC1	5e-8	8596	7198	116	-0.0149259640209063	0.0108176997431297	0.167694757018007	1
CT	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	slope_PC2	1e-5	8596	7198	515	0.0157994643921778	0.0118963093604705	0.184182658810273	1
