split_half_rho
0.332709852273161
0.45615910218727335
0.2328510898194449
0.24999045692254834
0.3221742947665763
0.4300874145894567
0.30404244760850474
0.3459556437760048
0.2965225025766309
0.29385044089017825
0.4288277283658434
0.2901858991487575
0.10188189487345878
0.32385387639806085
0.3169828606328968
0.2658701378020384
0.3524067641332977
0.33683246173225945
0.43046913768752143
0.31488338359354123
