method	trait_arm	discovery_ancestry	target_stratum	design	score	discovery_gwas	phenotype	threshold	n	n_families	n_snps	beta	se	p	p_adj
SBayesR	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	sbr	4308	3601	1066408.0	0.0139806597888298	0.0153153302587851	0.361370619832888	0.361370619832888
SBayesR	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC2	sbr	4308	3601	1066408.0	-0.0105269861445343	0.0154888276323787	0.496764504188229	0.496764504188229
SBayesR	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC1	sbr	8596	7198	1066408.0	0.0238841324813257	0.0106909546172966	0.0255069438340052	0.0255069438340052
SBayesR	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	global_slope	sbr	8596	7198	1066408.0	-0.0219994211415847	0.0103302991565549	0.0332342501595992	0.0332342501595992
SBayesR	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC3	sbr	8596	7198	1066408.0	-0.0163318015982001	0.0108554052378218	0.132495142749467	0.132495142749467
SBayesR	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC2	sbr	8596	7198	1066408.0	-0.0027950856560114	0.0109677939706823	0.798849344748646	0.798849344748646
SBayesR	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	sbr	8596	7198	1066408.0	0.0010834815884504	0.0107028078936802	0.919367557132217	0.919367557132217
SBayesRC	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	global_slope	sbrc	8596	7198	1154522.0	-0.0631175329209717	0.0193378319467409	0.0011032881363071	0.0011032881363071
SBayesRC	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC1	sbrc	8596	7198	1154522.0	0.0625696703549038	0.0200101770335327	0.0017729622761049	0.0017729622761049
SBayesRC	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC3	sbrc	8596	7198	1154522.0	-0.0414625651794819	0.0203256879004783	0.0413918381160517	0.0413918381160517
SBayesRC	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC2	sbrc	8596	7198	1154522.0	0.0091211283606596	0.0205346814569264	0.656923102292573	0.656923102292573
SBayesRC	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	baseline_thickness	sbrc	8596	7198	1154522.0	0.0001863783884128	0.0200840721872923	0.99259602594272	0.99259602594272
SBayesRC	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	global_slope	sbrc	4308	3601	1154522.0	-0.034769840134079	0.014529638921069	0.0167554853508885	0.0167554853508885
SBayesRC	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC1	sbrc	4308	3601	1154522.0	0.0333466952565694	0.015133627992601	0.0276183526252076	0.0276183526252076
SBayesRC	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	baseline_thickness	sbrc	4308	3601	1154522.0	0.0179332148500266	0.015482732852847	0.246817653681814	0.246817653681814
SBayesRC	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC3	sbrc	4308	3601	1154522.0	-0.0179759740477322	0.015529371785557	0.247117740009419	0.247117740009419
SBayesRC	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC2	sbrc	4308	3601	1154522.0	0.0033230194009632	0.0156060886646876	0.831391578028218	0.831391578028218
SBayesRC	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	global_slope	sbrc	8596	7198	1154522.0	-0.0320650180031544	0.0104176353026176	0.0020912542374835	0.0020912542374835
SBayesRC	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC1	sbrc	8596	7198	1154522.0	0.0265447359913445	0.0107802939336404	0.0138244144321374	0.0138244144321374
SBayesRC	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC3	sbrc	8596	7198	1154522.0	-0.010549594080613	0.0109511763339238	0.335411147623206	0.335411147623206
SBayesRC	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	baseline_thickness	sbrc	8596	7198	1154522.0	0.0086662997493846	0.0108428734694352	0.424160714005042	0.424160714005042
SBayesRC	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC2	sbrc	8596	7198	1154522.0	0.0070157588607263	0.0110602505482749	0.525888745692361	0.525888745692361
SBayesRC	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC1	sbrc	8596	7198	1154522.0	0.0318296515558422	0.0109798323076538	0.0037545835437481	0.0037545835437481
SBayesRC	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	global_slope	sbrc	8596	7198	1154522.0	-0.0286247624916688	0.0106105942868821	0.0069952443526641	0.0069952443526641
SBayesRC	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC3	sbrc	8596	7198	1154522.0	-0.0205505772413697	0.0111509913502651	0.0653745647643727	0.0653745647643727
SBayesRC	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	sbrc	8596	7198	1154522.0	-0.0038231003911455	0.0110031516471993	0.728258047181489	0.728258047181489
SBayesRC	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC2	sbrc	8596	7198	1154522.0	0.0033059808732419	0.0112670401819297	0.769208183236573	0.769208183236573
SBayesRC	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	global_slope	sbrc	4308	3601	1154522.0	-0.0334881476974986	0.0144087225427722	0.0201660859557326	0.0201660859557326
SBayesRC	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC1	sbrc	4308	3601	1154522.0	0.0316545025196106	0.0150113807146339	0.0350326957838484	0.0350326957838484
SBayesRC	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC3	sbrc	4308	3601	1154522.0	-0.0206370658449147	0.0153934400686316	0.180112201017957	0.180112201017957
SBayesRC	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	sbrc	4308	3601	1154522.0	0.0140406837074028	0.0153246652704402	0.359605802229383	0.359605802229383
SBayesRC	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC2	sbrc	4308	3601	1154522.0	-0.0041997752010711	0.0154785867353332	0.78615247413413	0.78615247413413
SBayesRC	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC1	sbrc	8596	7198	1154522.0	0.0317883311764479	0.0106768418881902	0.0029164680264345	0.0029164680264345
SBayesRC	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	global_slope	sbrc	8596	7198	1154522.0	-0.027607059702556	0.0103183975775419	0.0074762494238564	0.0074762494238564
SBayesRC	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC3	sbrc	8596	7198	1154522.0	-0.0216100212927528	0.0108433199531781	0.046302062665857	0.046302062665857
SBayesRC	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	sbrc	8596	7198	1154522.0	-0.0057408686611824	0.0107004234181129	0.59162108341036	0.59162108341036
SBayesRC	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC2	sbrc	8596	7198	1154522.0	0.0031156715366575	0.0109565408747241	0.776136846741861	0.776136846741861
PRSCSX	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC1	csx	8596	7198	1082932.0	0.0456962551695798	0.0149936541808418	0.0023134809485288	0.0023134809485288
PRSCSX	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	global_slope	csx	8596	7198	1082932.0	-0.0354839327630097	0.0144950793084358	0.0143862832818427	0.0143862832818427
PRSCSX	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC3	csx	8596	7198	1082932.0	-0.0304612887233623	0.0152313130399254	0.045543293869873	0.045543293869873
PRSCSX	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC2	csx	8596	7198	1082932.0	0.0164528751643574	0.0153855328592062	0.284933438221902	0.284933438221902
PRSCSX	SCZ25_EUR	EUR	full	confounded	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	baseline_thickness	csx	8596	7198	1082932.0	-0.006399390660213	0.0150487585246532	0.670669695942035	0.670669695942035
PRSCSX	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	global_slope	csx	4308	3601	1082932.0	-0.0333545839984019	0.0144890730669645	0.0213830540866434	0.0213830540866434
PRSCSX	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC1	csx	4308	3601	1082932.0	0.0331321473718454	0.0150915707826066	0.0281924701947732	0.0281924701947732
PRSCSX	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC2	csx	4308	3601	1082932.0	0.0162772050865207	0.0155593712289082	0.295561314744449	0.295561314744449
PRSCSX	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC3	csx	4308	3601	1082932.0	-0.0086934497924807	0.0154864771903522	0.574585066112868	0.574585066112868
PRSCSX	SCZ25_EUR	EUR	EUR	primary	raw	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	baseline_thickness	csx	4308	3601	1082932.0	0.0047417598767376	0.0154291319741493	0.758610839993128	0.758610839993128
PRSCSX	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC1	csx	8596	7198	1082932.0	0.0283402773915121	0.0107010810022286	0.0081043503502172	0.0081043503502172
PRSCSX	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	global_slope	csx	8596	7198	1082932.0	-0.0247377351714439	0.0103444399119196	0.016806819638941	0.016806819638941
PRSCSX	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC3	csx	8596	7198	1082932.0	-0.0149397968148262	0.0108710683544299	0.1693958999619	0.1693958999619
PRSCSX	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	slope_PC2	csx	8596	7198	1082932.0	0.0128467994750075	0.010979021106554	0.241986195578696	0.241986195578696
PRSCSX	SCZ25_EUR	EUR	full	confounded	zanc	2025 SCZ EUR (MVP+PGC3+AoU+FinnGen)	baseline_thickness	csx	8596	7198	1082932.0	0.0006661070431536	0.0107538745794979	0.950611174137175	0.950611174137175
PRSCSX	SCZ25_AFR	AFR	full	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC2	csx	8596	7198	1033094.0	-0.0321711118144972	0.0243110496109067	0.185768339467509	0.185768339467509
PRSCSX	SCZ25_AFR	AFR	full	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	baseline_thickness	csx	8596	7198	1033094.0	-0.0219631015913223	0.0237253683883057	0.354616455339331	0.354616455339331
PRSCSX	SCZ25_AFR	AFR	full	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC1	csx	8596	7198	1033094.0	-0.0181436044990733	0.0237089282631577	0.444136163721331	0.444136163721331
PRSCSX	SCZ25_AFR	AFR	full	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC3	csx	8596	7198	1033094.0	-0.0171827379514992	0.0240639018120907	0.475218994765078	0.475218994765078
PRSCSX	SCZ25_AFR	AFR	full	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	global_slope	csx	8596	7198	1033094.0	0.0159835961916098	0.0229042204482044	0.485293861541382	0.485293861541382
PRSCSX	SCZ25_AFR	AFR	EUR	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC2	csx	4308	3601	1033094.0	-0.0197919248985513	0.0156779798567363	0.206875777986596	0.206875777986596
PRSCSX	SCZ25_AFR	AFR	EUR	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC3	csx	4308	3601	1033094.0	-0.0181251008016108	0.0155899525489592	0.24505386576047	0.24505386576047
PRSCSX	SCZ25_AFR	AFR	EUR	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	global_slope	csx	4308	3601	1033094.0	0.0135582799550249	0.0146039582983334	0.353256137019738	0.353256137019738
PRSCSX	SCZ25_AFR	AFR	EUR	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC1	csx	4308	3601	1033094.0	-0.0105971851857417	0.0152197607254134	0.486294959684689	0.486294959684689
PRSCSX	SCZ25_AFR	AFR	EUR	strata_only	raw	2025 SCZ AFR (MVP+AoU+GPC+MGS)	baseline_thickness	csx	4308	3601	1033094.0	-0.0098415600138307	0.0155030008033386	0.525581969713981	0.525581969713981
PRSCSX	SCZ25_AFR	AFR	full	strata_only	zanc	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC3	csx	8596	7198	1033094.0	-0.0188934824980073	0.0111221282441188	0.0894088150766993	0.0894088150766993
PRSCSX	SCZ25_AFR	AFR	full	strata_only	zanc	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC2	csx	8596	7198	1033094.0	-0.0180757616974644	0.0112356614885442	0.107702240461379	0.107702240461379
PRSCSX	SCZ25_AFR	AFR	full	strata_only	zanc	2025 SCZ AFR (MVP+AoU+GPC+MGS)	baseline_thickness	csx	8596	7198	1033094.0	-0.0164685332908759	0.0109920730306463	0.134113356279073	0.134113356279073
PRSCSX	SCZ25_AFR	AFR	full	strata_only	zanc	2025 SCZ AFR (MVP+AoU+GPC+MGS)	global_slope	csx	8596	7198	1033094.0	0.0067196111886084	0.0105885459305892	0.525699811808601	0.525699811808601
PRSCSX	SCZ25_AFR	AFR	full	strata_only	zanc	2025 SCZ AFR (MVP+AoU+GPC+MGS)	slope_PC1	csx	8596	7198	1033094.0	-0.0052190253749892	0.0109566896121635	0.633850607733421	0.633850607733421
PRSCSX	SCZ25_EAS	EAS	full	strata_only	raw	2025 SCZ EAS (PGC3 asian)	baseline_thickness	csx	8596	7198	969262.0	-0.0207369720172406	0.013913350022767	0.136146160741511	0.136146160741511
PRSCSX	SCZ25_EAS	EAS	full	strata_only	raw	2025 SCZ EAS (PGC3 asian)	slope_PC1	csx	8596	7198	969262.0	0.0183676813485678	0.0139180816037165	0.186972627262546	0.186972627262546
PRSCSX	SCZ25_EAS	EAS	full	strata_only	raw	2025 SCZ EAS (PGC3 asian)	slope_PC2	csx	8596	7198	969262.0	0.0042281211487701	0.0142743643716193	0.767081925863996	0.767081925863996
PRSCSX	SCZ25_EAS	EAS	full	strata_only	raw	2025 SCZ EAS (PGC3 asian)	slope_PC3	csx	8596	7198	969262.0	0.0023541428501693	0.0141297668259103	0.867682025321191	0.867682025321191
PRSCSX	SCZ25_EAS	EAS	full	strata_only	raw	2025 SCZ EAS (PGC3 asian)	global_slope	csx	8596	7198	969262.0	-0.0008469072515266	0.0134480983720337	0.949787157908654	0.949787157908654
PRSCSX	SCZ25_EAS	EAS	EUR	strata_only	raw	2025 SCZ EAS (PGC3 asian)	slope_PC2	csx	4308	3601	969262.0	-0.0146998385993957	0.0155221792496918	0.343683679854983	0.343683679854983
PRSCSX	SCZ25_EAS	EAS	EUR	strata_only	raw	2025 SCZ EAS (PGC3 asian)	slope_PC1	csx	4308	3601	969262.0	0.0141923546724688	0.0150655316192365	0.346228129821629	0.346228129821629
PRSCSX	SCZ25_EAS	EAS	EUR	strata_only	raw	2025 SCZ EAS (PGC3 asian)	baseline_thickness	csx	4308	3601	969262.0	-0.0110689783621882	0.0153195193689757	0.470001377088402	0.470001377088402
PRSCSX	SCZ25_EAS	EAS	EUR	strata_only	raw	2025 SCZ EAS (PGC3 asian)	slope_PC3	csx	4308	3601	969262.0	-0.0039432064147215	0.0154365601204343	0.798391505891109	0.798391505891109
PRSCSX	SCZ25_EAS	EAS	EUR	strata_only	raw	2025 SCZ EAS (PGC3 asian)	global_slope	csx	4308	3601	969262.0	0.0022974210792227	0.0144597155385786	0.873767907587824	0.873767907587824
PRSCSX	SCZ25_EAS	EAS	full	strata_only	zanc	2025 SCZ EAS (PGC3 asian)	slope_PC1	csx	8596	7198	969262.0	0.0186576906971369	0.0107236789051398	0.0819218060609455	0.0819218060609455
PRSCSX	SCZ25_EAS	EAS	full	strata_only	zanc	2025 SCZ EAS (PGC3 asian)	baseline_thickness	csx	8596	7198	969262.0	-0.0140318385184275	0.0107364418146844	0.191269677085651	0.191269677085651
PRSCSX	SCZ25_EAS	EAS	full	strata_only	zanc	2025 SCZ EAS (PGC3 asian)	slope_PC3	csx	8596	7198	969262.0	-0.0059002638779246	0.010888811620585	0.587926486025116	0.587926486025116
PRSCSX	SCZ25_EAS	EAS	full	strata_only	zanc	2025 SCZ EAS (PGC3 asian)	slope_PC2	csx	8596	7198	969262.0	0.0045031032978168	0.0109996618227701	0.682267418554351	0.682267418554351
PRSCSX	SCZ25_EAS	EAS	full	strata_only	zanc	2025 SCZ EAS (PGC3 asian)	global_slope	csx	8596	7198	969262.0	-9.51882694203512e-05	0.0103641706710981	0.992672268289384	0.992672268289384
PRSCSX	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC1	csx	8596	7198	1089552.0	0.0309819754460117	0.0106530062914498	0.0036441158524476	0.0036441158524476
PRSCSX	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	global_slope	csx	8596	7198	1089552.0	-0.0211218556489895	0.0102980237992384	0.0402931010052401	0.0402931010052401
PRSCSX	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC3	csx	8596	7198	1089552.0	-0.020677466524642	0.0108201814758996	0.0560386826504055	0.0560386826504055
PRSCSX	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC2	csx	8596	7198	1089552.0	0.0072283246324278	0.0109313940646091	0.50847421012451	0.50847421012451
PRSCSX	SCZ25_META	multi	full	primary	raw	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	csx	8596	7198	1089552.0	-0.0061049847612145	0.0106793511805364	0.567565652541536	0.567565652541536
PRSCSX	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC1	csx	4308	3601	1089552.0	0.033417254001871	0.0150376429562193	0.0263230994805398	0.0263230994805398
PRSCSX	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	global_slope	csx	4308	3601	1089552.0	-0.0289193929178202	0.0144367233340005	0.0452240462629692	0.0452240462629692
PRSCSX	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC3	csx	4308	3601	1089552.0	-0.0148136832482214	0.015423110597247	0.336867768817155	0.336867768817155
PRSCSX	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	slope_PC2	csx	4308	3601	1089552.0	0.0098092645459072	0.0155040032853056	0.526970153193002	0.526970153193002
PRSCSX	SCZ25_META	multi	EUR	secondary	raw	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	csx	4308	3601	1089552.0	0.0042022547257199	0.0153470028079423	0.784239215175136	0.784239215175136
PRSCSX	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC1	csx	8596	7198	1089552.0	0.0307790401639665	0.0106488236124139	0.0038581470386906	0.0038581470386906
PRSCSX	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	global_slope	csx	8596	7198	1089552.0	-0.0201921265831322	0.0102933707666454	0.0498356215816754	0.0498356215816754
PRSCSX	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC3	csx	8596	7198	1089552.0	-0.0206874820882003	0.0108150858458548	0.0558042400692222	0.0558042400692222
PRSCSX	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	baseline_thickness	csx	8596	7198	1089552.0	-0.0084626830632277	0.0106707678192791	0.427758091256458	0.427758091256458
PRSCSX	SCZ25_META	multi	full	primary	zanc	2025 SCZ AFR+EUR+EAS meta	slope_PC2	csx	8596	7198	1089552.0	0.0073778474464688	0.0109267516755909	0.499561739592409	0.499561739592409
PRSCSX	SCZ25_MATCHED	matched	full	primary	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	slope_PC1	csx	8596	7198		0.0234938743924643	0.0108286593743212	0.0300667955137842	0.0300667955137842
PRSCSX	SCZ25_MATCHED	matched	full	primary	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	global_slope	csx	8596	7198		-0.0218912283511223	0.0104697288216615	0.0365678664287116	0.0365678664287116
PRSCSX	SCZ25_MATCHED	matched	full	primary	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	slope_PC2	csx	8596	7198		0.0107730930924465	0.0111090523226134	0.33219637734368	0.33219637734368
PRSCSX	SCZ25_MATCHED	matched	full	primary	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	baseline_thickness	csx	8596	7198		-0.0103375735739215	0.0109021767499797	0.343048607150546	0.343048607150546
PRSCSX	SCZ25_MATCHED	matched	full	primary	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	slope_PC3	csx	8596	7198		-0.0045084800943231	0.0110023764748926	0.681983313444907	0.681983313444907
PRSCSX	SCZ25_MATCHED	matched	EUR	n/a (composite read in EUR only = EUR weights)	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	global_slope	csx	4308	3601		-0.0333545937055065	0.0144890730722888	0.021383016318614	0.021383016318614
PRSCSX	SCZ25_MATCHED	matched	EUR	n/a (composite read in EUR only = EUR weights)	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	slope_PC1	csx	4308	3601		0.0331321496864008	0.0150915707907377	0.0281924592792169	0.0281924592792169
PRSCSX	SCZ25_MATCHED	matched	EUR	n/a (composite read in EUR only = EUR weights)	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	slope_PC2	csx	4308	3601		0.0162771959352061	0.0155593712416928	0.295561586617869	0.295561586617869
PRSCSX	SCZ25_MATCHED	matched	EUR	n/a (composite read in EUR only = EUR weights)	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	slope_PC3	csx	4308	3601		-0.0086934554926703	0.0154864772004282	0.574584815515627	0.574584815515627
PRSCSX	SCZ25_MATCHED	matched	EUR	n/a (composite read in EUR only = EUR weights)	raw	per-child ancestry-matched (EURlike<-EUR, cluster1<-AFR, cluster3<-EAS, cluster2<-META), z within cluster	baseline_thickness	csx	4308	3601		0.0047417650285497	0.0154291319898984	0.758610586123245	0.758610586123245
