method	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	baseline_thickness	full	8596	7198	1350	1449	-0.0229459919625177	0.0296422294230564	0.438997024818238	-0.0224791421516024	0.0117499622138213	0.055771840653675	0.0004668498109153	0.031832502295334	0.0146658219509108	0.988298786557238
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	baseline_thickness	full	8596	7198	1350	1449	-0.0098218765740393	0.0290886254595835	0.735672479848402	-0.0093485612023721	0.0117850129204163	0.427653369559502	0.0004733153716672	0.0313391847903247	0.0151029892715439	0.987950016140797
CT	SCZ25_AFR	zanc	SCZ25AFR	1	baseline_thickness	full	8596	7198	1350	1449	-0.0143923062122338	0.0291708471189918	0.621817884598293	-0.0082847656282393	0.011782920169522	0.482005835326117	0.0061075405839944	0.0314146201344144	0.19441713946761	0.845849270603867
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	baseline_thickness	full	8596	7198	1350	1449	-0.0026773848177146	0.0291054464774105	0.926719202553697	-0.0167623155743084	0.0115102449551286	0.145354351958627	-0.0140849307565938	0.0312823871431735	-0.450251149061282	0.652529358794225
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	baseline_thickness	full	8596	7198	1350	1449	-0.0140548978064974	0.028300788781637	0.619527326442073	0.0062396417322233	0.0115446049792039	0.58888187899056	0.0202945395387207	0.030569850206641	0.663874353375534	0.506770732120043
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	global_slope	EUR	4308	3601	691	726	-0.0031401199590985	0.0469343255704355	0.946675449062972	-0.0001200367450666	0.0154693165607782	0.993809180695394	0.0030200832140319	0.0494053332318115	0.0611286882705878	0.951256721930964
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	global_slope	EUR	4308	3601	691	726	0.0236625727025929	0.0452906994120443	0.601503759351217	-0.0117528600493721	0.0156171968519266	0.451764796233713	-0.035415432751965	0.047906529474101	-0.739261080707404	0.45974847728277
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	global_slope	EUR	4308	3601	691	726	0.0555365218630547	0.0451429136632638	0.218992923424547	0.0029747353146039	0.0153882586395625	0.846725686145304	-0.0525617865484507	0.0476763604395489	-1.10247061780432	0.270257125462125
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	global_slope	EUR	4308	3601	691	726	0.0717742650925961	0.0464354886053505	0.122603772099375	0.0015157540644674	0.0153937600564903	0.921568240518083	-0.0702585110281286	0.0489086025933513	-1.43652664976528	0.150852538692604
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	global_slope	EUR	4308	3601	691	726	0.0672642170980927	0.0451536859954342	0.136729985431165	0.0003218535372714	0.0154698751566635	0.983402240699833	-0.0669423635608212	0.047714217658519	-1.40298566854672	0.160621112605747
CT	SCZ25_AFR	zanc	SCZ25AFR	1	global_slope	EUR	4308	3601	691	726	0.0790740782570834	0.0451112433174703	0.0800327044511668	0.0014237757222486	0.0154802304733322	0.926724062463984	-0.0776503025348348	0.0476803986038867	-1.62855816663632	0.103406586236356
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	global_slope	EUR	4308	3601	691	726	0.0576525391820198	0.0472727343462415	0.223007940403217	-0.0112598279658313	0.0152619119608772	0.460700914646292	-0.0689123671478511	0.0496506423613514	-1.38794512760409	0.165153754742469
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	global_slope	EUR	4308	3601	691	726	0.103612767307311	0.0445292482908178	0.0202388707312106	0.0058238890520982	0.0153913750056618	0.705166264320722	-0.0977888782552132	0.0471094393365236	-2.07578098216504	0.0379142120606122
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	global_slope	full	8596	7198	1350	1449	0.0319636308945755	0.0334623389008696	0.339616243820367	-0.0103966804787549	0.011095612034579	0.348786453129192	-0.0423603113733303	0.0352014171493585	-1.20336948917701	0.2288333693485
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	global_slope	full	8596	7198	1350	1449	0.0374735817283249	0.0338554195077512	0.268517945313139	-0.0066247720174573	0.0111973828957739	0.554113415010389	-0.0440983537457822	0.0356241907987735	-1.23787664384788	0.215761803824138
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	global_slope	full	8596	7198	1350	1449	0.0617589086188381	0.033608586887095	0.0663097203575927	0.0043361300154639	0.0110808289934742	0.695573935451215	-0.0574227786033742	0.0353380325563804	-1.62495686514971	0.104171750177054
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	global_slope	full	8596	7198	1350	1449	0.0507535820472249	0.034301317352387	0.139168453359865	0.0028087069624418	0.011094633188988	0.800152702638608	-0.047944875084783	0.036007290006497	-1.33153245012696	0.183013874897165
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	global_slope	full	8596	7198	1350	1449	0.020528581215737	0.0336778439879498	0.542242497017392	-0.0005988370193055	0.0111314365208231	0.957098481087096	-0.0211274182350425	0.0354322508115944	-0.596276492492232	0.550990532440228
CT	SCZ25_AFR	zanc	SCZ25AFR	1	global_slope	full	8596	7198	1350	1449	0.0261346281693597	0.0337695495840012	0.439098939177297	0.000981749574848	0.011131293601592	0.929722387638073	-0.0251528785945116	0.035519272244104	-0.708147352278224	0.478853756411073
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	global_slope	full	8596	7198	1350	1449	0.0282795662743464	0.0336858624365642	0.401310760952343	-0.0033354134534983	0.0108823898432843	0.759235629174747	-0.0316149797278448	0.0353861955001678	-0.893426922023728	0.371628590694551
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	global_slope	full	8596	7198	1350	1449	0.0724723043188479	0.0327181169839618	0.026898771973512	-0.0005405774852549	0.0109110231491206	0.960487032064553	-0.0730128818041028	0.0344940372411474	-2.11668124823054	0.0342869093513379
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC1	EUR	4308	3601	691	726	-0.0247833144520203	0.0535119775481608	0.643401557034289	0.0169285273118883	0.0160642210451109	0.292047068823182	0.0417118417639087	0.0558586899343069	0.746738633021366	0.455221344869157
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC1	EUR	4308	3601	691	726	0.0223599421781482	0.0516443981086577	0.665168625895914	-0.0167223720330522	0.0162237297069817	0.302736933830082	-0.0390823142112003	0.0541323034914402	-0.721977667500891	0.470308207996113
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC1	EUR	4308	3601	691	726	0.0806777945183251	0.051447123503001	0.117265525224766	-0.0089360590757591	0.015983408888682	0.576141115264846	-0.0896138535940843	0.0538562371152026	-1.66394568938029	0.0961232833043908
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC1	EUR	4308	3601	691	726	0.103242515011728	0.0529025930056747	0.0513649693054444	-0.0096647702419666	0.0159895289819155	0.545588449392174	-0.112907285253694	0.0552546579243086	-2.04339850240973	0.0410130056082962
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC1	EUR	4308	3601	691	726	0.0879714387252852	0.0514794021038581	0.0878921766527769	-0.0113864785433653	0.0160636023900437	0.478473750008139	-0.0993579172686505	0.0539124841540841	-1.84294823040766	0.065336569452965
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC1	EUR	4308	3601	691	726	0.0805496785340074	0.0514824293001999	0.118100101534966	-0.0150084033321051	0.0160736424740187	0.350510167779214	-0.0955580818661125	0.0539213398872099	-1.77217558143022	0.076365415702246
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC1	EUR	4308	3601	691	726	0.068010529525256	0.0539000301857591	0.207416897454052	0.0217664480289772	0.0158535833465194	0.16985134342747	-0.0462440814962788	0.0561584887224865	-0.823456658970991	0.410248354198092
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC1	EUR	4308	3601	691	726	-0.013466813216416	0.0509623767616157	0.791659860412867	0.0223778346732595	0.0159764132881736	0.161400933230922	0.0358446478896756	0.0534033779625087	0.671205628880629	0.502089543303507
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC1	full	8596	7198	1350	1449	0.0068634953885614	0.0365995987827194	0.851269332545264	-0.0002812603978542	0.0115480053505604	0.98056953977096	-0.0071447557864156	0.0383254835595799	-0.186423108668898	0.852112971966734
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC1	full	8596	7198	1350	1449	0.060325111061901	0.0370099625112272	0.103304176082824	-0.0080231234740116	0.0116546099191621	0.491218909287282	-0.0683482345359126	0.0387665829841156	-1.76307090475108	0.0778885316813604
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC1	full	8596	7198	1350	1449	0.0755164474416952	0.0367525790958768	0.0400672075181098	-0.0036558187986102	0.0115301034996068	0.751202111237446	-0.0791722662403054	0.0384685236022616	-2.05810514224286	0.0395800415058242
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC1	full	8596	7198	1350	1449	0.0789378370454	0.0374949174159226	0.0354208798792506	-0.0055761553970452	0.0115447813355655	0.629109399518857	-0.0845139924424452	0.0391882103632636	-2.15661781079117	0.0310354556168497
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC1	full	8596	7198	1350	1449	0.044111738288517	0.0368278150064394	0.231178414659223	-0.0058591311127646	0.0115850148701461	0.613047535375537	-0.0499708694012816	0.0385693590995352	-1.29561057191339	0.195109685021578
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC1	full	8596	7198	1350	1449	0.0362636616111853	0.0369384938376372	0.326380443598708	-0.006119346277738	0.0115853344181188	0.597378918168856	-0.0423830078889233	0.0386750280999249	-1.09587529657168	0.273133351189228
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC1	full	8596	7198	1350	1449	0.0422036955629052	0.0368269292217675	0.251965274508719	0.0175973646914439	0.0113287057656778	0.120385932994083	-0.0246063308714613	0.0385159562957398	-0.63886070184847	0.522913555000033
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC1	full	8596	7198	1350	1449	0.0366135204524824	0.0358270494055252	0.306957530900161	0.0069890291863686	0.0113588193568157	0.538379511788271	-0.0296244912661138	0.0375892515633508	-0.788110697447285	0.430631958466728
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC2	EUR	4308	3601	691	726	0.0167049425573995	0.050959895005548	0.743149644533657	-0.0152771375355313	0.0164880855564433	0.354220411098751	-0.0319820800929309	0.05354758410737	-0.597264668912095	0.550330689193018
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC2	EUR	4308	3601	691	726	-0.0782546802623689	0.0491230499939406	0.111573180493978	0.0174718263042295	0.0166459463038806	0.293966953422727	0.0957265065665984	0.0518656981768215	1.84566119673634	0.0649414147477287
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC2	EUR	4308	3601	691	726	-0.085204354756405	0.0489813385304401	0.0823519462781606	0.0287716962245646	0.0163960267070745	0.0793807810193088	0.11397605098097	0.0516345948038174	2.20735829174248	0.0272890378197456
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0728079727452843	0.0504369928620309	0.149284222566585	0.0234012889415679	0.0164048227618633	0.153815784516697	0.0962092616868522	0.0530252492195664	1.8144047053597	0.0696154418712824
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC2	EUR	4308	3601	691	726	-0.0941605980192122	0.0489975277261833	0.0550169498774821	0.0248945603587442	0.0164839429060274	0.13107437301665	0.119055158377956	0.0516793140445131	2.30372946272875	0.0212378348763149
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC2	EUR	4308	3601	691	726	-0.0836091010253631	0.0490077343598822	0.0884147581289089	0.0280119168610269	0.0164934396602724	0.089526898592164	0.11162101788639	0.0516951767179485	2.15921532671027	0.0308334655407319
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC2	EUR	4308	3601	691	726	-0.0336165003180357	0.0513356133121562	0.512771094167827	-0.0313175597575142	0.0162647998946591	0.054248963337556	0.0022989405605214	0.053824528719537	0.0427117638595696	0.965931301924557
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0256113727551111	0.0485032535664624	0.597630916951931	-0.0246434490445931	0.0164021587232024	0.133070511790955	-0.0502548217997042	0.0511965392193063	-0.981605838324968	0.326294070113492
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC2	full	8596	7198	1350	1449	0.00970914682837	0.0363180765118699	0.789244150641226	-0.0087619972223742	0.0117345264326466	0.455278638050871	-0.0184711440507444	0.0381122471269499	-0.484651140858159	0.627923830263414
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC2	full	8596	7198	1350	1449	-0.0748137787371934	0.0367057500385524	0.0416923386056334	0.0003956875205561	0.01184286944139	0.97334741823901	0.0752094662577496	0.0385327161391283	1.9518340203736	0.0509579137761926
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC2	full	8596	7198	1350	1449	-0.0821186987834392	0.0364654817749466	0.0244589734312208	0.0069250243876665	0.0117166851666464	0.554513040442606	0.0890437231711058	0.0382496076509156	2.32796435413826	0.0199139965317967
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC2	full	8596	7198	1350	1449	-0.0788296009063227	0.0372066528358296	0.0342685456132886	0.0039864496193899	0.0117319412976962	0.734021452603466	0.0828160505257126	0.0389671712033947	2.12527745710466	0.0335634681533474
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC2	full	8596	7198	1350	1449	-0.0619168886426461	0.0365270399385901	0.0902498942286912	0.0052701122391575	0.0117718604011351	0.654392652969428	0.0671870008818036	0.0383381408966285	1.75248458351073	0.0796905184662275
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC2	full	8596	7198	1350	1449	-0.0510170741219813	0.0366413136177963	0.164011945503304	0.004668332553674	0.0117719879457266	0.691701861400211	0.0556854066756553	0.0384469491594166	1.44836997195177	0.147513608084726
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC2	full	8596	7198	1350	1449	-0.0018388228190192	0.0365502883725107	0.959882039354758	-0.0277389604859422	0.0115073606466651	0.0159540015281004	-0.025900137666923	0.0383045074264305	-0.676164227321497	0.498936382040791
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC2	full	8596	7198	1350	1449	0.0129646175308997	0.0355657981466527	0.71551379098542	-0.0107703301777879	0.0115399045609821	0.350690622996244	-0.0237349477086876	0.0373958872046008	-0.634694066190453	0.525627964440601
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC3	EUR	4308	3601	691	726	0.0303199724924378	0.0467177752005715	0.516546210025717	-0.0522549871758582	0.0165386478995988	0.0015933395404364	-0.082574959668296	0.0495448978656161	-1.66666928837495	0.0955801829466912
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC3	EUR	4308	3601	691	726	0.0440046282850508	0.0450809636893211	0.329335293123126	-0.0312644604697653	0.0167098248143885	0.0614239384822191	-0.075269088754816	0.048076392073367	-1.56561433811322	0.117438931260802
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC3	EUR	4308	3601	691	726	0.0600044975355175	0.0449464224512591	0.182298299851839	0.0023026636205818	0.0164736124020628	0.888842615397535	-0.0577018339149357	0.0478506097442343	-1.20587457972546	0.227865853503218
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC3	EUR	4308	3601	691	726	0.0741712170324967	0.046231148240415	0.109081978107822	-0.0025096012277755	0.0164796280749164	0.878970768537273	-0.0766808182602722	0.0490668838197781	-1.56278149926781	0.118103997191807
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC3	EUR	4308	3601	691	726	0.0611771772045952	0.0449666761129731	0.174104689510999	-0.0083482680108468	0.0165632430294531	0.614276103901235	-0.069525445215442	0.0479017129720636	-1.45141876775867	0.146663286845495
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC3	EUR	4308	3601	691	726	0.0564795948995135	0.04495773418019	0.209428027341579	-0.0121025155345161	0.0165733309515424	0.465291640245437	-0.0685821104340295	0.0479001196242239	-1.43177326010991	0.152208722282107
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC3	EUR	4308	3601	691	726	0.058952186878009	0.0470914076340313	0.211030618848282	0.0068794096737935	0.0163355970613124	0.673685594002265	-0.0520727772042155	0.0498170061201574	-1.04528114512978	0.295893049344074
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC3	EUR	4308	3601	691	726	0.0211283535752746	0.0444986278941077	0.63506922480513	0.0169972828409153	0.0164779347460238	0.302368771534263	-0.0041310707343593	0.0474461477798943	-0.0870686225892066	0.930616966187751
CT	SCZ25_AFR	zanc	SCZ25AFR	0p001	slope_PC3	full	8596	7198	1350	1449	-0.029693685915821	0.0347107103024034	0.392423696109964	-0.0222849812750145	0.0116738441559782	0.0563067607850215	0.0074087046408065	0.0365653586519445	0.202615396482991	0.839435654956268
CT	SCZ25_AFR	zanc	SCZ25AFR	0p01	slope_PC3	full	8596	7198	1350	1449	-0.0032895279247219	0.0351283577550789	0.925404411236045	-0.0150736922507151	0.0117817272452055	0.200793408109684	-0.0117841643259932	0.0370143651960229	-0.318367322081195	0.750206322915317
CT	SCZ25_AFR	zanc	SCZ25AFR	0p05	slope_PC3	full	8596	7198	1350	1449	0.0321979075100476	0.0349037430201114	0.356419012651302	0.006385964999415	0.0116595537501498	0.583913621014654	-0.0258119425106325	0.0367464146308203	-0.702434312842682	0.482408352955265
CT	SCZ25_AFR	zanc	SCZ25AFR	0p1	slope_PC3	full	8596	7198	1350	1449	0.0242346833489495	0.0356115583134831	0.496268436472285	0.0052075414022226	0.0116741352436014	0.655556638813592	-0.0190271419467269	0.03742983529686	-0.508341588890803	0.611213808629354
CT	SCZ25_AFR	zanc	SCZ25AFR	0p5	slope_PC3	full	8596	7198	1350	1449	-0.0028171204305687	0.0349440851743451	0.935755892804533	-0.0032054853460466	0.0117127270915593	0.784342023485867	-0.0003883649154779	0.0368148943920096	-0.0105491248010264	0.991583172301325
CT	SCZ25_AFR	zanc	SCZ25AFR	1	slope_PC3	full	8596	7198	1350	1449	-0.0023238740539495	0.035043395870186	0.947135991773034	-0.0045621256212111	0.0117122379834024	0.696904753134721	-0.0022382515672616	0.0369089025618198	-0.0606425933015147	0.951643851376366
CT	SCZ25_AFR	zanc	SCZ25AFR	1e-5	slope_PC3	full	8596	7198	1350	1449	0.0061118993635991	0.0349695118321891	0.861276294131398	0.0256945367434055	0.0114449118488618	0.0247944378536424	0.0195826373798063	0.0367800632977442	0.532425331117017	0.594431444715353
CT	SCZ25_AFR	zanc	SCZ25AFR	5e-8	slope_PC3	full	8596	7198	1350	1449	0.0239548363933378	0.0339960013004764	0.48113905937438	0.0104357805894801	0.0114793315733829	0.363331563497104	-0.0135190558038577	0.0358865792374599	-0.376716201184924	0.706384521603057
CT	SCZ25_EAS	raw	SCZ25EAS	0p001	baseline_thickness	EUR	4308	3601	691	726	0.0485038217460946	0.0379647129440109	0.201783642798844	-0.0386180262934767	0.0166748151268156	0.0206163671459381	-0.0871218480395713	0.0414746054144038	-2.10060703818811	0.0356754757059075
CT	SCZ25_EAS	raw	SCZ25EAS	0p01	baseline_thickness	EUR	4308	3601	691	726	0.0413069781352394	0.038959988474324	0.289374724339237	-0.0330707129022575	0.0167212908889885	0.0480314515052076	-0.0743776910374969	0.0424161917285557	-1.75352119099895	0.0795125853357265
CT	SCZ25_EAS	raw	SCZ25EAS	0p05	baseline_thickness	EUR	4308	3601	691	726	0.0396219578275511	0.0394749596378794	0.315834009736349	-0.0190551208592348	0.0167869032767746	0.256400906863588	-0.0586770786867859	0.0428821689533645	-1.36833280869255	0.171207925622563
CT	SCZ25_EAS	raw	SCZ25EAS	0p1	baseline_thickness	EUR	4308	3601	691	726	-0.0005112747708513	0.0381815991396458	0.98931970337489	-0.0297467207205286	0.0168531196816675	0.0776385525325668	-0.0292354459496773	0.0417144271736036	-0.700847354993217	0.483398281560357
CT	SCZ25_EAS	raw	SCZ25EAS	0p5	baseline_thickness	EUR	4308	3601	691	726	0.0213134833573238	0.0387661850944736	0.582622010187041	-0.046147400261337	0.0168522722181308	0.0062051969763018	-0.0674608836186608	0.0422457965751344	-1.59686617575505	0.110295540915421
CT	SCZ25_EAS	raw	SCZ25EAS	1	baseline_thickness	EUR	4308	3601	691	726	0.0168741340569984	0.0389150601946247	0.664692254285024	-0.0476391242381507	0.0168404198734867	0.0046972970282011	-0.064513258295149	0.0423775019583213	-1.52234688959718	0.12792218493396
CT	SCZ25_EAS	raw	SCZ25EAS	1e-5	baseline_thickness	EUR	4308	3601	691	726	-0.0211348849571806	0.0383296980794143	0.581524197480311	0.004419048832016	0.0166392937261808	0.79057835130892	0.0255539337891967	0.0417705131884238	0.611769687241447	0.540690147912794
CT	SCZ25_EAS	raw	SCZ25EAS	5e-8	baseline_thickness	EUR	4308	3601	691	726	0.0805377850023264	0.0374040044958417	0.0316207281081772	0.0140110450003957	0.0167104476132785	0.401827464660447	-0.0665267400019307	0.0409729428663335	-1.62367492662076	0.10444520498761
CT	SCZ25_EAS	raw	SCZ25EAS	0p001	baseline_thickness	full	8596	7198	1350	1449	-0.0093328382437964	0.0288009835960263	0.745949542423027	-0.0250808742735925	0.0118941510282358	0.0350070110598928	-0.015748036029796	0.0311562523948599	-0.50545347464171	0.61324036830731
CT	SCZ25_EAS	raw	SCZ25EAS	0p01	baseline_thickness	full	8596	7198	1350	1449	0.0093064780489324	0.0332972976709738	0.779903217998806	-0.0212717184565196	0.0137808286488647	0.122735474651804	-0.030578196505452	0.035943606064239	-0.850727009716336	0.394921015716781
CT	SCZ25_EAS	raw	SCZ25EAS	0p05	baseline_thickness	full	8596	7198	1350	1449	0.0047259375335001	0.039845656147552	0.905603647817295	-0.0151505271400746	0.0169308407411223	0.370897943975054	-0.0198764646735747	0.0429464483222205	-0.462819754603331	0.643493570141897
CT	SCZ25_EAS	raw	SCZ25EAS	0p1	baseline_thickness	full	8596	7198	1350	1449	-0.0320612659437162	0.040482308102444	0.428498833253791	-0.0210168929275182	0.0178187711033263	0.238245199855246	0.011044373016198	0.0438350226880623	0.251953172119738	0.801077259536737
CT	SCZ25_EAS	raw	SCZ25EAS	0p5	baseline_thickness	full	8596	7198	1350	1449	-0.0199986679542496	0.0412833214214862	0.628156523036817	-0.0290292390431962	0.0180490866096815	0.107801811718718	-0.0090305710889466	0.0446128113162095	-0.202421027111229	0.83958759137868
CT	SCZ25_EAS	raw	SCZ25EAS	1	baseline_thickness	full	8596	7198	1350	1449	-0.0279490816382978	0.0413151498115896	0.498839130698556	-0.0315593585063423	0.0180631615795469	0.080650374427086	-0.0036102768680444	0.0446321428389813	-0.0808896153847955	0.935529738624663
CT	SCZ25_EAS	raw	SCZ25EAS	1e-5	baseline_thickness	full	8596	7198	1350	1449	-0.0002547530396523	0.0287470498618829	0.992930534634345	0.0057304253161066	0.0121580030874739	0.637419663580548	0.005985178355759	0.0311965615655085	0.191853783090517	0.847856740588587
CT	SCZ25_EAS	raw	SCZ25EAS	5e-8	baseline_thickness	full	8596	7198	1350	1449	0.0873901357761774	0.0299298257746356	0.0035557067512805	0.0189868129946764	0.0126595189213614	0.133708277525743	-0.068403322781501	0.0324778159441655	-2.10615525684046	0.0351908682930588
CT	SCZ25_EAS	raw	SCZ25EAS	0p001	global_slope	EUR	4308	3601	691	726	-0.013469441895109	0.0444557963984461	0.761985014140526	0.0026294727720521	0.0153667257666479	0.864143343283759	0.0160989146671612	0.0470441070734417	0.342208953865971	0.732193647368563
CT	SCZ25_EAS	raw	SCZ25EAS	0p01	global_slope	EUR	4308	3601	691	726	0.0394289497701192	0.0455751590485047	0.387236792525856	0.0247356625854705	0.015386836926559	0.108015947153325	-0.0146932871846488	0.0481173228718941	-0.305363771458517	0.760089111056419
CT	SCZ25_EAS	raw	SCZ25EAS	0p05	global_slope	EUR	4308	3601	691	726	0.0064929839758433	0.0462051382150219	0.888282669917747	0.0250137620472131	0.0154416265200716	0.105345471948824	0.0185207780713697	0.0487058634208047	0.380257668596397	0.703754155119184
CT	SCZ25_EAS	raw	SCZ25EAS	0p1	global_slope	EUR	4308	3601	691	726	0.0114650005485839	0.0446365681084359	0.797362936468716	0.023001116433382	0.0155057396343954	0.138059865700499	0.011536115884798	0.0472362264998479	0.24422179203572	0.807059050369136
CT	SCZ25_EAS	raw	SCZ25EAS	0p5	global_slope	EUR	4308	3601	691	726	-0.0142822718081162	0.0453166801932689	0.752722793813656	0.0230901737672884	0.0155068512718661	0.136569936363807	0.0373724455754046	0.047876759418326	0.780596807918027	0.435039669799311
CT	SCZ25_EAS	raw	SCZ25EAS	1	global_slope	EUR	4308	3601	691	726	0.0066984931994145	0.0454918066526193	0.882977057306315	0.0220614958565996	0.0154963411735088	0.154635069437686	0.0153630026571851	0.0480388566992186	0.319803669628861	0.749117165635436
CT	SCZ25_EAS	raw	SCZ25EAS	1e-5	global_slope	EUR	4308	3601	691	726	0.001405864142339	0.044812811284224	0.974981214704564	0.0016209545952471	0.0153373257411863	0.915836680902818	0.000215090452908	0.0473527655267112	0.004542299705531	0.996375781657194
CT	SCZ25_EAS	raw	SCZ25EAS	5e-8	global_slope	EUR	4308	3601	691	726	-0.0095275308635046	0.0438663186110545	0.82811539055054	0.0045314124483017	0.0153876640099257	0.768405785529161	0.0140589433118065	0.0464925341992009	0.302391417331002	0.76235369667289
CT	SCZ25_EAS	raw	SCZ25EAS	0p001	global_slope	full	8596	7198	1350	1449	0.0319021414612942	0.0333422488447011	0.338810390722509	0.001462515974313	0.0112496433684394	0.896565687326634	-0.0304396254869811	0.0351855178579772	-0.865118018437234	0.386974015973984
CT	SCZ25_EAS	raw	SCZ25EAS	0p01	global_slope	full	8596	7198	1350	1449	0.0450127756954583	0.0385447506041582	0.243061384770923	0.0242455840299199	0.0130206374227059	0.0626318270852937	-0.0207671916655384	0.0406112238398362	-0.511365817180016	0.609094925945107
CT	SCZ25_EAS	raw	SCZ25EAS	0p05	global_slope	full	8596	7198	1350	1449	0.0364884457160934	0.046128417405684	0.429051581580985	0.015386151671888	0.0160072178489583	0.336483788778691	-0.0211022940442055	0.0485513202897534	-0.434638932953159	0.663824530639561
CT	SCZ25_EAS	raw	SCZ25EAS	0p1	global_slope	full	8596	7198	1350	1449	0.0443589966023928	0.046862955777961	0.344003201937847	0.0112594919897373	0.0168576428360243	0.50420861608384	-0.0330995046126556	0.0494880671963548	-0.668838095481199	0.503598762644165
CT	SCZ25_EAS	raw	SCZ25EAS	0p5	global_slope	full	8596	7198	1350	1449	0.0397698450086245	0.0477834937387035	0.405369373538389	0.0173066078106909	0.0170726449711265	0.310758342384027	-0.0224632371979336	0.0503888572966843	-0.445797710110242	0.655743376055037
CT	SCZ25_EAS	raw	SCZ25EAS	1	global_slope	full	8596	7198	1350	1449	0.0545338266098122	0.0478132202117789	0.254225787068622	0.0180107740544814	0.0170849736787957	0.291832522612575	-0.0365230525553308	0.0504088254411818	-0.724536869004153	0.468736200792858
CT	SCZ25_EAS	raw	SCZ25EAS	1e-5	global_slope	full	8596	7198	1350	1449	0.0083356823108529	0.0332867727259458	0.802294873265649	0.003365328064233	0.011491758113073	0.769647532390758	-0.0049703542466199	0.0352015938643281	-0.141196852215736	0.887714432731951
