disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
SCZpooled	sbrc	baseline_thickness	EUR	4116	3447		0.0150128310321494	0.0157898872437251	0.341768168849718	1	0.341768168849718	0.000225385095599867
SCZpooled	sbrc	global_slope	EUR	4116	3447		-0.0305414440281037	0.015056467859135	0.0425818602881056	1	0.0425818602881056	0.000932779803321792
SCZpooled	sbrc	slope_PC1	EUR	4116	3447		0.0200378852945648	0.0156066092385681	0.199243149403613	1	0.199243149403613	0.000401516847078138
SCZpooled	sbrc	slope_PC2	EUR	4116	3447		-0.00724662248463391	0.0159656690238718	0.64993494853609	1	0.64993494853609	5.25135374348017e-05
SCZpooled	sbrc	slope_PC3	EUR	4116	3447		-0.00755985129957386	0.0158161747797828	0.632689805801559	1	0.632689805801559	5.71513516716686e-05
SCZpooled	sbrc	baseline_thickness	full	8082	6789		0.00320776857998941	0.0111189167700325	0.772974152973897	1	0.772974152973897	1.02897792627673e-05
SCZpooled	sbrc	global_slope	full	8082	6789		-0.0244345862845018	0.0108141051868264	0.0238797952184798	1	0.0238797952184798	0.000597049006894765
SCZpooled	sbrc	slope_PC1	full	8082	6789		0.0293696768379651	0.0111701465005384	0.008573396717106	1	0.008573396717106	0.000862577917566504
SCZpooled	sbrc	slope_PC2	full	8082	6789		0.0126883597569714	0.0113932879497811	0.265455787994063	1	0.265455787994063	0.000160994473322332
SCZpooled	sbrc	slope_PC3	full	8082	6789		-0.0141324287061565	0.011182783210421	0.206352441427533	1	0.206352441427533	0.000199725541134596
