disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
EA	0p001	baseline_thickness	EUR	4116	3447	4313	0.0241331235388025	0.0159139247339862	0.12947561838447	8	1	0.000582407651739103
EA	0p01	baseline_thickness	EUR	4116	3447	17551	0.0308769314412616	0.0160288403455897	0.0541317597338813	8	0.433054077871051	0.00095338489522837
EA	0p05	baseline_thickness	EUR	4116	3447	53224	0.0242414190473627	0.0162002996029016	0.13463811058593	8	1	0.000587646397429841
EA	0p1	baseline_thickness	EUR	4116	3447	87887	0.0260324817793845	0.0162563854915864	0.109372660005347	8	0.874981280042774	0.000677690107593987
EA	0p5	baseline_thickness	EUR	4116	3447	263223	0.0230940387929835	0.0162666876375231	0.155767288519191	8	1	0.000533334627771829
EA	1	baseline_thickness	EUR	4116	3447	366269	0.0213624919457645	0.0162562975522151	0.188884352602526	8	1	0.000456356062132853
EA	1e-5	baseline_thickness	EUR	4116	3447	515	0.0159912506132743	0.0158326596897471	0.312546888025922	8	1	0.000255720096176545
EA	5e-8	baseline_thickness	EUR	4116	3447	116	0.0218883593380703	0.0156990893432251	0.163319488873728	8	1	0.000479100274512489
EA	0p001	global_slope	EUR	4116	3447	4313	0.018860502273593	0.015142893846602	0.213023344392779	8	1	0.000355718546012207
EA	0p01	global_slope	EUR	4116	3447	17551	0.0326134780360667	0.0152079677883279	0.0320560436396751	8	0.256448349117401	0.00106363894960901
EA	0p05	global_slope	EUR	4116	3447	53224	0.0361549703640647	0.0153731542275761	0.0187321071387081	8	0.149856857109665	0.00130718188202639
EA	0p1	global_slope	EUR	4116	3447	87887	0.0261535674304866	0.0153998008794331	0.0895320817013157	8	0.716256653610525	0.00068400908934101
EA	0p5	global_slope	EUR	4116	3447	263223	0.0199186079234508	0.0154560137121446	0.197570419215565	8	1	0.000396750941608157
EA	1	global_slope	EUR	4116	3447	366269	0.019484069553761	0.0154536835366341	0.207456150752804	8	1	0.000379628966375797
EA	1e-5	global_slope	EUR	4116	3447	515	0.000493042144472256	0.0151233019520932	0.97399404949613	8	1	2.43090556225801e-07
EA	5e-8	global_slope	EUR	4116	3447	116	0.00102772807844197	0.0150373800052736	0.945514577688604	8	1	1.05622500321802e-06
EA	0p001	slope_PC1	EUR	4116	3447	4313	-0.0124401286451077	0.0156929717443042	0.427991134590199	8	1	0.000154756800706829
EA	0p01	slope_PC1	EUR	4116	3447	17551	-0.0226506939860457	0.0157601470395708	0.150741403235388	8	1	0.000513053938049489
EA	0p05	slope_PC1	EUR	4116	3447	53224	-0.00903062338400152	0.0159365999839776	0.570979673367832	8	1	8.15521587036752e-05
EA	0p1	slope_PC1	EUR	4116	3447	87887	-0.00290329695364803	0.0159568355049641	0.855634319709383	8	1	8.42913320106193e-06
EA	0p5	slope_PC1	EUR	4116	3447	263223	-0.000683986266563403	0.0160151835101035	0.96593609316186	8	1	4.67837212847342e-07
EA	1	slope_PC1	EUR	4116	3447	366269	-0.000130065362915466	0.0160137637092864	0.99352000613685	8	1	1.69169986303318e-08
EA	1e-5	slope_PC1	EUR	4116	3447	515	-0.0176930401241917	0.0156751608730102	0.259081787011118	8	1	0.000313043668836259
EA	5e-8	slope_PC1	EUR	4116	3447	116	-0.0141159314396505	0.0155883315099248	0.365233488788073	8	1	0.000199259520408913
EA	0p001	slope_PC2	EUR	4116	3447	4313	0.015179584817757	0.016051884797761	0.344382472516382	8	1	0.000230419795239479
EA	0p01	slope_PC2	EUR	4116	3447	17551	0.0163112108041249	0.0161313228237318	0.312007783069945	8	1	0.000266055597896599
EA	0p05	slope_PC2	EUR	4116	3447	53224	0.00640459946844733	0.0163064900944406	0.694515726547682	8	1	4.10188943512358e-05
EA	0p1	slope_PC2	EUR	4116	3447	87887	0.0125784518823237	0.016329356131395	0.441171484672655	8	1	0.000158217451755932
