disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ALZnoAPOE	sbrc	baseline_thickness	EUR	4116	3447	1154522	0.000820136477204754	0.0157151127447478	0.958381630068181	1	0.958381630068181	6.72623841241824e-07
ALZnoAPOE	sbrc	global_slope	EUR	4116	3447	1154522	-0.00122497360832865	0.0149934220645638	0.93488893096026	1	0.93488893096026	1.5005603411017e-06
ALZnoAPOE	sbrc	slope_PC1	EUR	4116	3447	1154522	0.00240312094669417	0.0155367471426753	0.877087094607353	1	0.877087094607353	5.77499028444026e-06
ALZnoAPOE	sbrc	slope_PC2	EUR	4116	3447	1154522	0.0286941256287152	0.0158814471759222	0.0708755594848083	1	0.0708755594848083	0.000823352845596488
ALZnoAPOE	sbrc	slope_PC3	EUR	4116	3447	1154522	-0.00484918046673939	0.0157409905968001	0.758052730052172	1	0.758052730052172	2.35145511990069e-05
ALZnoAPOE	sbrc	baseline_thickness	full	8082	6789	1154522	0.0158817594408836	0.0109735179521441	0.147857243230593	1	0.147857243230593	0.000252230282938094
ALZnoAPOE	sbrc	global_slope	full	8082	6789	1154522	-0.0100229416409075	0.0107140742557396	0.34956355423718	1	0.34956355423718	0.000100459359137037
ALZnoAPOE	sbrc	slope_PC1	full	8082	6789	1154522	0.00829927357033859	0.0110705546396253	0.453475887378798	1	0.453475887378798	6.88779417953206e-05
ALZnoAPOE	sbrc	slope_PC2	full	8082	6789	1154522	0.0172717768972698	0.0112800685948489	0.125766479770952	1	0.125766479770952	0.000298314277189064
ALZnoAPOE	sbrc	slope_PC3	full	8082	6789	1154522	-0.0109382658931434	0.0110743580075032	0.323325107714039	1	0.323325107714039	0.000119645660749105
