disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
MDDpooled	sbr	baseline_thickness	EUR	4116	3447	655	686	0.018712871617985	0.0434889990507539	0.667117727637283	-0.0217414435411762	0.0173410691553793	0.210016114402136	-0.0404543151591612	0.0468403159118445	-0.863664438884188	0.387772254116841
MDDpooled	sbr	baseline_thickness	full	8082	6789	1250	1339	0.0554616789021823	0.0678434830483409	0.413787451806462	-0.0385678978308442	0.0271467327156056	0.15544222955399	-0.0940295767330265	0.0715596127557672	-1.31400343171153	0.188845049382698
MDDpooled	sbr	global_slope	EUR	4116	3447	655	686	-0.0518114255134775	0.0560875080678189	0.355880008337663	-0.0229213160515016	0.0158743524893229	0.148854018272596	0.0288901094619759	0.0583046669824219	0.495502520761946	0.620245443092515
MDDpooled	sbr	global_slope	full	8082	6789	1250	1339	-0.156063325544816	0.0836935068694736	0.0624055559425159	-0.0728782542572171	0.0257509837491178	0.00466671048396628	0.0831850712875988	0.0864307587421916	0.962447541803097	0.335824842106852
MDDpooled	sbr	slope_PC1	EUR	4116	3447	655	686	0.0435917593016141	0.0600253432434414	0.467920240965071	0.0118699518160181	0.0164049486679799	0.469388121183113	-0.0317218074855961	0.0622406226235859	-0.509664044934782	0.610286846616944
MDDpooled	sbr	slope_PC1	full	8082	6789	1250	1339	0.167892334641544	0.087574819465436	0.055402759440464	0.0575635224303044	0.0265824644171632	0.030386614107869	-0.110328812211239	0.0903635051527754	-1.22094436271268	0.222107086114806
MDDpooled	sbr	slope_PC2	EUR	4116	3447	655	686	0.0437494822735903	0.0584588794349691	0.454446764406064	0.0196391804761823	0.0168531365648852	0.243974464831568	-0.024110301797408	0.0608548430688319	-0.396193640169892	0.691962182677164
MDDpooled	sbr	slope_PC2	full	8082	6789	1250	1339	0.128593380709908	0.0866728634394854	0.138091365893741	0.049702092001674	0.0271691332106162	0.0673890298029132	-0.0788912887082336	0.089613542717476	-0.880350071160044	0.378669695435665
MDDpooled	sbr	slope_PC3	EUR	4116	3447	655	686	-0.018910932208467	0.0563404638938613	0.737239053112886	-0.0124927790767409	0.0167454754026583	0.455697783210404	0.00641815313172609	0.0587918907765072	0.109167319624474	0.913069780517697
MDDpooled	sbr	slope_PC3	full	8082	6789	1250	1339	-0.0241803868433178	0.0856323802155628	0.777694716322916	-0.0434243452738953	0.0266586111747369	0.103379484145094	-0.0192439584305774	0.0884985759339635	-0.217449356981033	0.827858169953601
