disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ALZ	sbr	baseline_thickness	EUR	4116	3447	962850	-0.0022825375000956	0.0157437883980048	0.884733656352453	1	0.884733656352453	5.20997743934266e-06
ALZ	sbr	global_slope	EUR	4116	3447	962850	-0.0247824093948797	0.0149533654643597	0.0975381144071137	1	0.0975381144071137	0.000614167815415422
ALZ	sbr	slope_PC1	EUR	4116	3447	962850	0.0343079870243567	0.0154823479762535	0.0267554417394489	1	0.0267554417394489	0.00117703797366342
ALZ	sbr	slope_PC2	EUR	4116	3447	962850	0.0444378342913716	0.0158342950160109	0.00503460906744507	1	0.00503460906744507	0.0019747211165074
ALZ	sbr	slope_PC3	EUR	4116	3447	962850	-0.0256395966140157	0.0157027939563522	0.10259237609221	1	0.10259237609221	0.000657388914529444
ALZ	sbr	baseline_thickness	full	8082	6789	962850	0.0120351512677403	0.012193807183967	0.323677849394042	1	0.323677849394042	0.000144844866037391
ALZ	sbr	global_slope	full	8082	6789	962850	-0.0252023241466632	0.0118619826403123	0.033649595664359	1	0.033649595664359	0.000635157142393482
ALZ	sbr	slope_PC1	full	8082	6789	962850	0.00842465986193981	0.012257909801994	0.491925126510735	1	0.491925126510735	7.09748937893797e-05
ALZ	sbr	slope_PC2	full	8082	6789	962850	0.0177548280945959	0.012494852500999	0.155365684372934	1	0.155365684372934	0.000315233920668651
ALZ	sbr	slope_PC3	full	8082	6789	962850	-0.0102127366556513	0.0122662813061469	0.405104202635567	1	0.405104202635567	0.000104299989997684
