disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
SCZeur	sbr	baseline_thickness	EUR	4116	3447	1082571	0.0144087647895389	0.0160586214254278	0.369632689619061	1	0.369632689619061	0.000207612502760255
SCZeur	sbr	global_slope	EUR	4116	3447	1082571	-0.034709719797284	0.0152786479367285	0.0231551382575472	1	0.0231551382575472	0.00120476464840597
SCZeur	sbr	slope_PC1	EUR	4116	3447	1082571	0.029160786702722	0.0158321897286133	0.0655738486527156	1	0.0655738486527156	0.000850351481121647
SCZeur	sbr	slope_PC2	EUR	4116	3447	1082571	0.0111243538529519	0.0162049423189036	0.492452393387494	1	0.492452393387494	0.000123751248645687
SCZeur	sbr	slope_PC3	EUR	4116	3447	1082571	-0.0122149444685332	0.0160568093531198	0.446863331928693	1	0.446863331928693	0.00014920486836935
SCZeur	sbr	baseline_thickness	full	8082	6789	1082571	0.0022598704153824	0.034507628985849	0.947786285021279	1	0.947786285021279	5.10701429432062e-06
SCZeur	sbr	global_slope	full	8082	6789	1082571	-0.111577947343991	0.033553358516468	0.000887148044065962	1	0.000887148044065962	0.0124496383334985
SCZeur	sbr	slope_PC1	full	8082	6789	1082571	0.121134212750519	0.0346588904973764	0.000476722883140351	1	0.000476722883140351	0.0146734974986881
SCZeur	sbr	slope_PC2	full	8082	6789	1082571	0.0310861282686196	0.0353672495782297	0.379454694726607	1	0.379454694726607	0.000966347370733068
SCZeur	sbr	slope_PC3	full	8082	6789	1082571	-0.0931077489412841	0.0346982809139811	0.00730459042244527	1	0.00730459042244527	0.0086690529129132
