disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
MDDeur	sbrc	baseline_thickness	EUR	4116	3447	1154522	-0.0177104965669721	0.0160451463354507	0.26974878616344	1	0.26974878616344	0.000313661688648731
MDDeur	sbrc	global_slope	EUR	4116	3447	1154522	-0.0172114005927414	0.0151996239618416	0.25755605600743	1	0.25755605600743	0.000296232310363819
MDDeur	sbrc	slope_PC1	EUR	4116	3447	1154522	0.00877509558416828	0.0157435313264898	0.577303017090773	1	0.577303017090773	7.70023025112896e-05
MDDeur	sbrc	slope_PC2	EUR	4116	3447	1154522	0.0177244647214936	0.0161120712155211	0.271369557605317	1	0.271369557605317	0.000314156649663473
MDDeur	sbrc	slope_PC3	EUR	4116	3447	1154522	-0.00461208534011932	0.0159721746156776	0.772782781442283	1	0.772782781442283	2.12713311845435e-05
MDDeur	sbrc	baseline_thickness	full	8082	6789	1154522	-0.0265368779812642	0.0198280684282897	0.180820729439093	1	0.180820729439093	0.000704205892992504
MDDeur	sbrc	global_slope	full	8082	6789	1154522	-0.0394997718263322	0.0192357881132961	0.0400632234210892	1	0.0400632234210892	0.00156023197433231
MDDeur	sbrc	slope_PC1	full	8082	6789	1154522	0.0396273275390711	0.0198691063321444	0.0461425770128454	1	0.0461425770128454	0.00157032508788882
MDDeur	sbrc	slope_PC2	full	8082	6789	1154522	0.043626696591663	0.0202615164016231	0.0313359270425836	1	0.0313359270425836	0.00190328865550102
MDDeur	sbrc	slope_PC3	full	8082	6789	1154522	-0.0235567931179176	0.0198913472452099	0.236342237645245	1	0.236342237645245	0.000554922502000368
