disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
MDD	sbr	baseline_thickness	EUR	4116	3447		-0.0161803694277601	0.0161374714554494	0.316085214304194	1	0.316085214304194	0.000261804354818795
MDD	sbr	global_slope	EUR	4116	3447		-0.023394524229127	0.0152977631924569	0.126279070703426	1	0.126279070703426	0.00054730376390721
MDD	sbr	slope_PC1	EUR	4116	3447		0.0156631227300068	0.0158483273617885	0.323063549858142	1	0.323063549858142	0.000245333413655254
MDD	sbr	slope_PC2	EUR	4116	3447		0.0171766337134127	0.0162415601655999	0.290317102437331	1	0.290317102437331	0.000295036745724745
MDD	sbr	slope_PC3	EUR	4116	3447		-0.0189739744867056	0.0161729854417931	0.240793610606259	1	0.240793610606259	0.000360011707822155
MDD	sbr	baseline_thickness	full	8082	6789		-0.032859688478088	0.0239690663952937	0.170438246876396	1	0.170438246876396	0.00107975912687699
MDD	sbr	global_slope	full	8082	6789		-0.0640182821828423	0.0232201984902415	0.00584739026991975	1	0.00584739026991975	0.00409834045364202
MDD	sbr	slope_PC1	full	8082	6789		0.0639132960428527	0.023985720403576	0.00772372479795582	1	0.00772372479795582	0.00408490941106133
MDD	sbr	slope_PC2	full	8082	6789		0.049456108356563	0.0245014230201151	0.0435744782020756	1	0.0435744782020756	0.0024459066537761
MDD	sbr	slope_PC3	full	8082	6789		-0.0488581814981332	0.0241072149641554	0.0427279978834273	1	0.0427279978834273	0.00238712189930452
