disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ALZnoAPOEsbr	auto	baseline_thickness	EUR	4116	3447		-0.000303251757595463	0.0157266715303475	0.984616569608067	1	0.984616569608067	9.19616284847374e-08
ALZnoAPOEsbr	auto	global_slope	EUR	4116	3447		-0.0117759843559571	0.0150207911206779	0.433100401961611	1	0.433100401961611	0.000138673807551747
ALZnoAPOEsbr	auto	slope_PC1	EUR	4116	3447		0.000713004369293237	0.0155692499802647	0.963475517324751	1	0.963475517324751	5.08375230631246e-07
ALZnoAPOEsbr	auto	slope_PC2	EUR	4116	3447		0.0185657298846259	0.0159368345135926	0.244107640038096	1	0.244107640038096	0.000344686326148892
ALZnoAPOEsbr	auto	slope_PC3	EUR	4116	3447		-0.00835362040732749	0.0158644336660916	0.598527310728708	1	0.598527310728708	6.97829739097183e-05
ALZnoAPOEsbr	auto	baseline_thickness	full	8082	6789		0.0122982247592192	0.0135496956793479	0.364096407527357	1	0.364096407527357	0.000151246332228272
ALZnoAPOEsbr	auto	global_slope	full	8082	6789		-0.0154240899309189	0.0132152062056764	0.243187153113461	1	0.243187153113461	0.000237902550197073
ALZnoAPOEsbr	auto	slope_PC1	full	8082	6789		-0.00109751654771625	0.0136555223786208	0.935943798913442	1	0.935943798913442	1.20454257251098e-06
ALZnoAPOEsbr	auto	slope_PC2	full	8082	6789		0.0189125329805098	0.0139352160995592	0.174765023153484	1	0.174765023153484	0.00035768390373887
ALZnoAPOEsbr	auto	slope_PC3	full	8082	6789		-0.00340392159414988	0.0137142401610055	0.803983623243081	1	0.803983623243081	1.15866822191199e-05
