disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ALZ	sbr	baseline_thickness	EUR	4116	3447		-0.00464945749458875	0.0157659976293692	0.768082113677539	1	0.768082113677539	2.16174549939875e-05
ALZ	sbr	global_slope	EUR	4116	3447		-0.0217363101776752	0.014965075362998	0.146453401423389	1	0.146453401423389	0.000472467180140107
ALZ	sbr	slope_PC1	EUR	4116	3447		0.0330139191491584	0.015494457573894	0.0331798646099101	1	0.0331798646099101	0.00108991885758717
ALZ	sbr	slope_PC2	EUR	4116	3447		0.0464161305648496	0.0158670738177015	0.00346129950302674	1	0.00346129950302674	0.00215445717661316
ALZ	sbr	slope_PC3	EUR	4116	3447		-0.0215422707684321	0.0158145309358117	0.173220892252411	1	0.173220892252411	0.000464069429860444
ALZ	sbr	baseline_thickness	full	8082	6789		0.0136254142580623	0.0121812266302763	0.26336198923122	1	0.26336198923122	0.000185651913703808
ALZ	sbr	global_slope	full	8082	6789		-0.0244590124373312	0.0118457357153578	0.0389761577866754	1	0.0389761577866754	0.00059824328940952
ALZ	sbr	slope_PC1	full	8082	6789		0.00833988988666008	0.0122415029561184	0.495715240958084	1	0.495715240958084	6.95537633216152e-05
ALZ	sbr	slope_PC2	full	8082	6789		0.0174303788720141	0.0124956041107098	0.163080030078799	1	0.163080030078799	0.000303818107621957
ALZ	sbr	slope_PC3	full	8082	6789		-0.00841164599743359	0.0122969617831964	0.493969014215886	1	0.493969014215886	7.07557883861406e-05
