entrez	set	symbol
196385	MDD_pool	DNAH10
196403	MDD_pool	DTX3
1983	MDD_pool	EIF5
199	MDD_pool	AIF1
1993	MDD_pool	ELAVL2
1996	MDD_pool	ELAVL4
200576	MDD_pool	PIKFYVE
200942	MDD_pool	KLHDC8B
2011	MDD_pool	MARK2
201134	MDD_pool	CEP112
201255	MDD_pool	LRRC45
2023	MDD_pool	ENO1
202559	MDD_pool	KHDRBS2
202658	MDD_pool	TRIM39-RPP21
203062	MDD_pool	TSNARE1
203068	MDD_pool	TUBB
203228	MDD_pool	C9orf72
203259	MDD_pool	FAM219A
2033	MDD_pool	EP300
2037	MDD_pool	EPB41L2
2043	MDD_pool	EPHA4
2045	MDD_pool	EPHA7
204962	MDD_pool	SLC44A5
2060	MDD_pool	EPS15
2066	MDD_pool	ERBB4
2099	MDD_pool	ESR1
2100	MDD_pool	ESR2
2104	MDD_pool	ESRRG
2109	MDD_pool	ETFB
211	MDD_pool	ALAS1
2115	MDD_pool	ETV1
2119	MDD_pool	ETV5
2120	MDD_pool	ETV6
2130	MDD_pool	EWSR1
2139	MDD_pool	EYA2
2147	MDD_pool	F2
217	MDD_pool	ALDH2
2176	MDD_pool	FANCC
2186	MDD_pool	BPTF
2194	MDD_pool	FASN
219539	MDD_pool	YPEL4
219541	MDD_pool	MED19
219595	MDD_pool	FOLH1B
219938	MDD_pool	SPATA19
219952	MDD_pool	OR6Q1
219954	MDD_pool	OR9I1
219956	MDD_pool	OR9Q1
219968	MDD_pool	OR5B21
219995	MDD_pool	MS4A15
220001	MDD_pool	VWCE
220002	MDD_pool	CYB561A3
220004	MDD_pool	SAXO4
220047	MDD_pool	CCDC83
221223	MDD_pool	CES5A
221303	MDD_pool	FAM162B
221458	MDD_pool	KIF6
221496	MDD_pool	LEMD2
221806	MDD_pool	VWDE
2219	MDD_pool	FCN1
221935	MDD_pool	SDK1
221938	MDD_pool	MMD2
221960	MDD_pool	CCZ1B
221981	MDD_pool	THSD7A
222183	MDD_pool	SRRM3
222642	MDD_pool	TSPO2
222696	MDD_pool	ZSCAN23
222698	MDD_pool	NKAPL
2237	MDD_pool	FEN1
2242	MDD_pool	FES
2257	MDD_pool	FGF12
2260	MDD_pool	FGFR1
2262	MDD_pool	GPC5
2272	MDD_pool	FHIT
22818	MDD_pool	COPZ1
22841	MDD_pool	RAB11FIP2
22844	MDD_pool	FRMPD1
22864	MDD_pool	R3HDM2
22871	MDD_pool	NLGN1
22879	MDD_pool	MON1B
22880	MDD_pool	MORC2
22890	MDD_pool	ZBTB1
22893	MDD_pool	BAHD1
22915	MDD_pool	MMRN1
22925	MDD_pool	PLA2R1
22941	MDD_pool	SHANK2
22950	MDD_pool	SLC4A1AP
22974	MDD_pool	TPX2
22978	MDD_pool	NT5C2
22986	MDD_pool	SORCS3
22989	MDD_pool	MYH15
22997	MDD_pool	IGSF9B
23	MDD_pool	ABCF1
23012	MDD_pool	STK38L
23013	MDD_pool	SPEN
23014	MDD_pool	FBXO21
23039	MDD_pool	XPO7
23040	MDD_pool	MYT1L
23051	MDD_pool	ZHX3
23067	MDD_pool	SETD1B
23070	MDD_pool	CMTR1
23080	MDD_pool	AVL9
23082	MDD_pool	PPRC1
23090	MDD_pool	ZNF423
23098	MDD_pool	SARM1
23132	MDD_pool	RAD54L2
23135	MDD_pool	KDM6B
23165	MDD_pool	NUP205
23166	MDD_pool	STAB1
23169	MDD_pool	SLC35D1
23186	MDD_pool	RCOR1
2319	MDD_pool	FLOT2
23196	MDD_pool	FAM120A
23201	MDD_pool	FAM168A
23223	MDD_pool	RRP12
23224	MDD_pool	SYNE2
23228	MDD_pool	PLCL2
23239	MDD_pool	PHLPP1
23244	MDD_pool	PDS5A
23245	MDD_pool	ASTN2
23259	MDD_pool	DDHD2
23264	MDD_pool	ZC3H7B
23275	MDD_pool	POFUT2
23279	MDD_pool	NUP160
23284	MDD_pool	ADGRL3
23288	MDD_pool	IQCE
23291	MDD_pool	FBXW11
23301	MDD_pool	EHBP1
23328	MDD_pool	SASH1
23348	MDD_pool	DOCK9
23350	MDD_pool	U2SURP
23353	MDD_pool	SUN1
23360	MDD_pool	FNBP4
23368	MDD_pool	PPP1R13B
23401	MDD_pool	FRAT2
23413	MDD_pool	NCS1
23418	MDD_pool	CRB1
23438	MDD_pool	HARS2
23440	MDD_pool	OTP
23451	MDD_pool	SF3B1
23452	MDD_pool	ANGPTL2
23457	MDD_pool	ABCB9
2346	MDD_pool	FOLH1
23468	MDD_pool	CBX5
23500	MDD_pool	DAAM2
23504	MDD_pool	RIMBP2
23509	MDD_pool	POFUT1
23522	MDD_pool	KAT6B
23545	MDD_pool	ATP6V0A2
23556	MDD_pool	PIGN
23596	MDD_pool	OPN3
23608	MDD_pool	MKRN1
23613	MDD_pool	ZMYND8
23617	MDD_pool	TSSK2
23637	MDD_pool	RABGAP1
23657	MDD_pool	SLC7A11
23658	MDD_pool	LSM5
23682	MDD_pool	RAB38
23753	MDD_pool	SDF2L1
23759	MDD_pool	PPIL2
23762	MDD_pool	OSBP2
23769	MDD_pool	FLRT1
23770	MDD_pool	FKBP8
23774	MDD_pool	BRD1
23788	MDD_pool	MTCH2
2488	MDD_pool	FSHB
253190	MDD_pool	SERHL2
253943	MDD_pool	YTHDF3
254042	MDD_pool	METAP1D
254050	MDD_pool	LRRC43
254170	MDD_pool	FBXO33
2547	MDD_pool	XRCC6
254827	MDD_pool	NAALADL2
2550	MDD_pool	GABBR1
255239	MDD_pool	ANKK1
2554	MDD_pool	GABRA1
2555	MDD_pool	GABRA2
255783	MDD_pool	INAFM1
2559	MDD_pool	GABRA6
2560	MDD_pool	GABRB1
2561	MDD_pool	GABRB2
256144	MDD_pool	OR4C3
256148	MDD_pool	OR4S1
2568	MDD_pool	GABRP
257194	MDD_pool	NEGR1
257202	MDD_pool	GPX6
25791	MDD_pool	NGEF
25804	MDD_pool	LSM4
25825	MDD_pool	BACE2
2583	MDD_pool	B4GALNT1
25843	MDD_pool	MOB4
25915	MDD_pool	NDUFAF3
259197	MDD_pool	NCR3
25920	MDD_pool	NELFB
25921	MDD_pool	ZDHHC5
259217	MDD_pool	HSPA12A
259266	MDD_pool	ASPM
25946	MDD_pool	ZNF385A
25957	MDD_pool	PNISR
25972	MDD_pool	UNC50
25981	MDD_pool	DNAH1
26007	MDD_pool	TKFC
26025	MDD_pool	PCDHGA12
26030	MDD_pool	PLEKHG3
26031	MDD_pool	OSBPL3
26040	MDD_pool	SETBP1
26047	MDD_pool	CNTNAP2
26053	MDD_pool	AUTS2
26054	MDD_pool	SENP6
26058	MDD_pool	GIGYF2
26059	MDD_pool	ERC2
26093	MDD_pool	CCDC9
26130	MDD_pool	GAPVD1
26137	MDD_pool	ZBTB20
26154	MDD_pool	ABCA12
26207	MDD_pool	PITPNC1
26212	MDD_pool	OR2B6
26234	MDD_pool	FBXL5
26251	MDD_pool	KCNG2
26267	MDD_pool	FBXO10
26353	MDD_pool	HSPB8
26354	MDD_pool	GNL3
2644	MDD_pool	GCHFR
26519	MDD_pool	TIMM10
26529	MDD_pool	OR12D2
26531	MDD_pool	OR11A1
26589	MDD_pool	MRPL46
26610	MDD_pool	ELP4
2665	MDD_pool	GDI2
266722	MDD_pool	HS6ST3
266727	MDD_pool	MDGA1
26692	MDD_pool	OR2W1
267	MDD_pool	AMFR
26707	MDD_pool	OR2J2
26716	MDD_pool	OR2H1
2675	MDD_pool	GFRA2
2676	MDD_pool	GFRA3
2690	MDD_pool	GHR
26985	MDD_pool	AP3M1
27010	MDD_pool	TPK1
27020	MDD_pool	NPTN
27031	MDD_pool	NPHP3
27075	MDD_pool	TSPAN13
27079	MDD_pool	RPUSD2
27086	MDD_pool	FOXP1
27087	MDD_pool	B3GAT1
27130	MDD_pool	INVS
27145	MDD_pool	FILIP1
27147	MDD_pool	DENND2A
27156	MDD_pool	RSPH14
27165	MDD_pool	GLS2
27199	MDD_pool	OXGR1
27229	MDD_pool	TUBGCP4
27253	MDD_pool	PCDH17
27254	MDD_pool	CSDC2
27257	MDD_pool	LSM1
27292	MDD_pool	DIMT1
27303	MDD_pool	RBMS3
27319	MDD_pool	BHLHE22
27324	MDD_pool	TOX3
27332	MDD_pool	ZNF638
2735	MDD_pool	GLI1
27351	MDD_pool	DESI1
2744	MDD_pool	GLS
27445	MDD_pool	PCLO
275	MDD_pool	AMT
2766	MDD_pool	GMPR
2768	MDD_pool	GNA12
2771	MDD_pool	GNAI2
2775	MDD_pool	GNAO1
2779	MDD_pool	GNAT1
2781	MDD_pool	GNAZ
2794	MDD_pool	GNL1
2800	MDD_pool	GOLGA1
2823	MDD_pool	GPM6A
282890	MDD_pool	ZNF311
283208	MDD_pool	P4HA3
283234	MDD_pool	CCDC88B
283248	MDD_pool	RCOR2
283254	MDD_pool	HARBI1
283383	MDD_pool	ADGRD1
2834	MDD_pool	PRLHR
283450	MDD_pool	HECTD4
283455	MDD_pool	KSR2
283571	MDD_pool	PROX2
283807	MDD_pool	FBXL22
284018	MDD_pool	C17orf58
284058	MDD_pool	KANSL1
284254	MDD_pool	DYNAP
284369	MDD_pool	SIGLECL1
2844	MDD_pool	GPR21
284546	MDD_pool	C1orf185
284656	MDD_pool	EPHA10
2847	MDD_pool	MCHR1
284805	MDD_pool	C20orf203
2849	MDD_pool	GPR26
2850	MDD_pool	GPR27
285193	MDD_pool	DUSP28
285195	MDD_pool	SLC9A9
285231	MDD_pool	FBXW12
285343	MDD_pool	TCAIM
285346	MDD_pool	ZNF852
285349	MDD_pool	ZNF660
285429	MDD_pool	DCAF4L1
285555	MDD_pool	STPG2
285600	MDD_pool	KIAA0825
285643	MDD_pool	KIF4B
285761	MDD_pool	DCBLD1
286204	MDD_pool	CRB2
286205	MDD_pool	SCAI
286749	MDD_pool	STON1-GTF2A1L
2868	MDD_pool	GRK4
2873	MDD_pool	GPS1
2876	MDD_pool	GPX1
2880	MDD_pool	GPX5
2888	MDD_pool	GRB14
2890	MDD_pool	GRIA1
28966	MDD_pool	SNX24
28972	MDD_pool	SPCS1
28973	MDD_pool	MRPS18B
2898	MDD_pool	GRIK2
2899	MDD_pool	GRIK3
28992	MDD_pool	MACROD1
2901	MDD_pool	GRIK5
2902	MDD_pool	GRIN1
2904	MDD_pool	GRIN2B
29113	MDD_pool	C6orf15
29119	MDD_pool	CTNNA3
2914	MDD_pool	GRM4
2915	MDD_pool	GRM5
2917	MDD_pool	GRM7
2918	MDD_pool	GRM8
2923	MDD_pool	PDIA3
2928	MDD_pool	GSC2
2935	MDD_pool	GSPT1
2968	MDD_pool	GTF2H4
2969	MDD_pool	GTF2I
29763	MDD_pool	PACSIN3
29777	MDD_pool	ABT1
29799	MDD_pool	YPEL1
29880	MDD_pool	ALG5
29886	MDD_pool	SNX8
29925	MDD_pool	GMPPB
29947	MDD_pool	DNMT3L
29959	MDD_pool	NRBP1
29969	MDD_pool	MDFIC
29994	MDD_pool	BAZ2B
30010	MDD_pool	NXPH1
30012	MDD_pool	TLX3
3055	MDD_pool	HCK
3064	MDD_pool	HTT
3075	MDD_pool	CFH
3077	MDD_pool	HFE
3078	MDD_pool	CFHR1
3080	MDD_pool	CFHR2
3084	MDD_pool	NRG1
3092	MDD_pool	HIP1
3097	MDD_pool	HIVEP2
3106	MDD_pool	HLA-B
3113	MDD_pool	HLA-DPA1
3115	MDD_pool	HLA-DPB1
3133	MDD_pool	HLA-E
3134	MDD_pool	HLA-F
317649	MDD_pool	EIF4E3
3178	MDD_pool	HNRNPA1
321	MDD_pool	APBA2
3213	MDD_pool	HOXB3
3236	MDD_pool	HOXD10
3237	MDD_pool	HOXD11
3238	MDD_pool	HOXD12
3239	MDD_pool	HOXD13
3242	MDD_pool	HPD
326	MDD_pool	AIRE
326625	MDD_pool	MMAB
327	MDD_pool	APEH
3280	MDD_pool	HES1
3293	MDD_pool	HSD17B3
3306	MDD_pool	HSPA2
3309	MDD_pool	HSPA5
3313	MDD_pool	HSPA9
3329	MDD_pool	HSPD1
3336	MDD_pool	HSPE1
3373	MDD_pool	HYAL1
338645	MDD_pool	LUZP2
338707	MDD_pool	B4GALNT4
338917	MDD_pool	VSX2
339479	MDD_pool	BRINP3
340481	MDD_pool	ZDHHC21
341019	MDD_pool	DCDC1
341359	MDD_pool	SYT10
342096	MDD_pool	GOLGA6A
342371	MDD_pool	ATXN1L
343450	MDD_pool	KCNT2
344191	MDD_pool	EVX2
344901	MDD_pool	OSTN
344905	MDD_pool	ATP13A5
345222	MDD_pool	MSANTD1
346007	MDD_pool	EYS
346157	MDD_pool	ZNF391
346171	MDD_pool	ZFP57
348174	MDD_pool	CLEC18A
348235	MDD_pool	SKA2
348980	MDD_pool	HCN1
349633	MDD_pool	PLET1
35	MDD_pool	ACADS
353116	MDD_pool	RILPL1
353274	MDD_pool	ZNF445
353332	MDD_pool	KRTAP12-1
3550	MDD_pool	IK
3558	MDD_pool	IL2
3615	MDD_pool	IMPDH2
3619	MDD_pool	INCENP
3626	MDD_pool	INHBC
3631	MDD_pool	INPP4A
3632	MDD_pool	INPP5A
3633	MDD_pool	INPP5B
3655	MDD_pool	ITGA6
3662	MDD_pool	IRF4
3678	MDD_pool	ITGA5
3680	MDD_pool	ITGA9
3689	MDD_pool	ITGB2
3694	MDD_pool	ITGB6
3697	MDD_pool	ITIH1
3699	MDD_pool	ITIH3
3700	MDD_pool	ITIH4
3707	MDD_pool	ITPKB
3710	MDD_pool	ITPR3
3712	MDD_pool	IVD
373863	MDD_pool	DND1
3739	MDD_pool	KCNA4
374383	MDD_pool	NCR3LG1
374470	MDD_pool	C12orf42
3745	MDD_pool	KCNB1
374659	MDD_pool	HDDC3
374864	MDD_pool	CCDC178
375190	MDD_pool	FAM228B
375337	MDD_pool	TOPAZ1
375341	MDD_pool	C3orf62
375593	MDD_pool	TRIM73
375612	MDD_pool	LHFPL3
375791	MDD_pool	CYSRT1
3760	MDD_pool	KCNJ3
3767	MDD_pool	KCNJ11
3769	MDD_pool	KCNJ13
3782	MDD_pool	KCNN3
3785	MDD_pool	KCNQ2
3786	MDD_pool	KCNQ3
3796	MDD_pool	KIF2A
3798	MDD_pool	KIF5A
3831	MDD_pool	KLC1
3833	MDD_pool	KIFC1
3838	MDD_pool	KPNA2
3841	MDD_pool	KPNA5
386672	MDD_pool	KRTAP10-4
386681	MDD_pool	KRTAP10-8
386724	MDD_pool	AMIGO3
387	MDD_pool	RHOA
387032	MDD_pool	ZKSCAN4
387640	MDD_pool	SKIDA1
387712	MDD_pool	ENO4
388336	MDD_pool	SHISA6
388722	MDD_pool	C1orf53
389114	MDD_pool	ZNF662
389118	MDD_pool	CDHR4
389123	MDD_pool	IQCF2
389124	MDD_pool	IQCF5
389125	MDD_pool	MUSTN1
389376	MDD_pool	SFTA2
389421	MDD_pool	LIN28B
389432	MDD_pool	SAMD5
389549	MDD_pool	FEZF1
389677	MDD_pool	RBM12B
3899	MDD_pool	AFF3
390113	MDD_pool	OR4X1
390190	MDD_pool	OR5B2
390205	MDD_pool	LRRC10B
390231	MDD_pool	TRIM77
3908	MDD_pool	LAMA2
3909	MDD_pool	LAMA3
3913	MDD_pool	LAMB2
391475	MDD_pool	DYTN
392	MDD_pool	ARHGAP1
392617	MDD_pool	ELFN1
392862	MDD_pool	GRID2IP
3929	MDD_pool	LBP
394263	MDD_pool	MUC21
3953	MDD_pool	LEPR
3973	MDD_pool	LHCGR
3984	MDD_pool	LIMK1
3992	MDD_pool	FADS1
3995	MDD_pool	FADS3
399687	MDD_pool	MYO18A
399888	MDD_pool	FAM180B
40	MDD_pool	ASIC2
400120	MDD_pool	SERTM1
4010	MDD_pool	LMX1B
401027	MDD_pool	C2orf66
401067	MDD_pool	IQCF3
401250	MDD_pool	MCCD1
401505	MDD_pool	TOMM5
401551	MDD_pool	WDR38
4016	MDD_pool	LOXL1
401647	MDD_pool	GOLGA7B
402117	MDD_pool	VWC2L
402665	MDD_pool	IGLON5
403	MDD_pool	ARL3
403253	MDD_pool	OR4A47
403341	MDD_pool	ZBTB34
4035	MDD_pool	LRP1
4038	MDD_pool	LRP4
4045	MDD_pool	LSAMP
404552	MDD_pool	SCGB1D4
404734	MDD_pool	ANKHD1-EIF4EBP3
4049	MDD_pool	LTA
4050	MDD_pool	LTB
4053	MDD_pool	LTBP2
4065	MDD_pool	LY75
4066	MDD_pool	LYL1
4122	MDD_pool	MAN2A2
4130	MDD_pool	MAP1A
4133	MDD_pool	MAP2
4134	MDD_pool	MAP4
4137	MDD_pool	MAPT
4140	MDD_pool	MARK3
414332	MDD_pool	LCN10
4154	MDD_pool	MBNL1
4189	MDD_pool	DNAJB9
4190	MDD_pool	MDH1
4191	MDD_pool	MDH2
4192	MDD_pool	MDK
4208	MDD_pool	MEF2C
4212	MDD_pool	MEIS2
4225	MDD_pool	MEP1B
4234	MDD_pool	METTL1
4238	MDD_pool	MFAP3
4255	MDD_pool	MGMT
4257	MDD_pool	MGST1
4258	MDD_pool	MGST2
4277	MDD_pool	MICB
4291	MDD_pool	MLF1
4293	MDD_pool	MAP3K9
4295	MDD_pool	MLN
431705	MDD_pool	ASTL
4318	MDD_pool	MMP9
4335	MDD_pool	MNT
4340	MDD_pool	MOG
440567	MDD_pool	UQCRHL
440955	MDD_pool	TMEM89
440957	MDD_pool	UQCC5
441250	MDD_pool	TYW1B
441478	MDD_pool	NRARP
442184	MDD_pool	OR2B3
442186	MDD_pool	OR2J3
442191	MDD_pool	OR14J1
442194	MDD_pool	OR10C1
442590	MDD_pool	SPDYE5
4439	MDD_pool	MSH5
4440	MDD_pool	MSI1
4485	MDD_pool	MST1
4486	MDD_pool	MST1R
4520	MDD_pool	MTF1
4521	MDD_pool	NUDT1
4522	MDD_pool	MTHFD1
4598	MDD_pool	MVK
460	MDD_pool	ASTN1
4607	MDD_pool	MYBPC3
462	MDD_pool	SERPINC1
4627	MDD_pool	MYH9
463	MDD_pool	ZFHX3
4646	MDD_pool	MYO6
4661	MDD_pool	MYT1
4665	MDD_pool	NAB2
4666	MDD_pool	NACA
4684	MDD_pool	NCAM1
4695	MDD_pool	NDUFA2
4722	MDD_pool	NDUFS3
473	MDD_pool	RERE
4744	MDD_pool	NEFH
4759	MDD_pool	NEU2
4774	MDD_pool	NFIA
4778	MDD_pool	NFE2
478	MDD_pool	ATP1A3
4781	MDD_pool	NFIB
4784	MDD_pool	NFIX
4795	MDD_pool	NFKBIL1
48	MDD_pool	ACO1
4802	MDD_pool	NFYC
481	MDD_pool	ATP1B1
4814	MDD_pool	NINJ1
4842	MDD_pool	NOS1
4850	MDD_pool	CNOT4
4855	MDD_pool	NOTCH4
4864	MDD_pool	NPC1
4869	MDD_pool	NPM1
488	MDD_pool	ATP2A2
4897	MDD_pool	NRCAM
4905	MDD_pool	NSF
4916	MDD_pool	NTRK3
4925	MDD_pool	NUCB2
4929	MDD_pool	NR4A2
493753	MDD_pool	COA5
4976	MDD_pool	OPA1
4978	MDD_pool	OPCML
50	MDD_pool	ACO2
5001	MDD_pool	ORC5
5013	MDD_pool	OTX1
5015	MDD_pool	OTX2
5019	MDD_pool	OXCT1
5024	MDD_pool	P2RX3
5025	MDD_pool	P2RX4
5028	MDD_pool	P2RY1
5031	MDD_pool	P2RY6
5034	MDD_pool	P4HB
5037	MDD_pool	PEBP1
5045	MDD_pool	FURIN
50507	MDD_pool	NOX4
5053	MDD_pool	PAH
50640	MDD_pool	PNPLA8
50651	MDD_pool	SLC45A1
5073	MDD_pool	PARN
5079	MDD_pool	PAX5
5080	MDD_pool	PAX6
50801	MDD_pool	KCNK4
50863	MDD_pool	NTM
5090	MDD_pool	PBX3
5097	MDD_pool	PCDH1
5098	MDD_pool	PCDHGC3
5100	MDD_pool	PCDH8
51006	MDD_pool	SLC35C2
5101	MDD_pool	PCDH9
51057	MDD_pool	WDPCP
51059	MDD_pool	FAM135B
51075	MDD_pool	TMX2
51077	MDD_pool	FCF1
51086	MDD_pool	TNNI3K
51099	MDD_pool	ABHD5
5110	MDD_pool	PCMT1
51100	MDD_pool	SH3GLB1
51108	MDD_pool	METTL9
51136	MDD_pool	RNFT1
51181	MDD_pool	DCXR
51194	MDD_pool	IPO11
51207	MDD_pool	DUSP13B
51228	MDD_pool	GLTP
51246	MDD_pool	SHISA5
51251	MDD_pool	NT5C3A
51259	MDD_pool	TMEM216
5126	MDD_pool	PCSK2
51268	MDD_pool	PIPOX
51281	MDD_pool	ANKMY1
51304	MDD_pool	ZDHHC3
51307	MDD_pool	FAM53C
51308	MDD_pool	REEP2
51317	MDD_pool	PHF21A
51318	MDD_pool	MRPL35
51319	MDD_pool	RSRC1
51329	MDD_pool	ARL6IP4
51334	MDD_pool	PRR16
51341	MDD_pool	ZBTB7A
51347	MDD_pool	TAOK3
51364	MDD_pool	ZMYND10
5137	MDD_pool	PDE1C
51372	MDD_pool	TMA7
51385	MDD_pool	ZNF589
51389	MDD_pool	RWDD1
51390	MDD_pool	AIG1
5140	MDD_pool	PDE3B
51400	MDD_pool	PPME1
51409	MDD_pool	HEMK1
5142	MDD_pool	PDE4B
51433	MDD_pool	ANAPC5
51447	MDD_pool	IP6K2
51455	MDD_pool	REV1
51460	MDD_pool	SFMBT1
5150	MDD_pool	PDE7A
51517	MDD_pool	NCKIPSD
51524	MDD_pool	TMEM138
51533	MDD_pool	PHF7
51542	MDD_pool	VPS54
51588	MDD_pool	PIAS4
51594	MDD_pool	NBAS
51596	MDD_pool	CUTA
51622	MDD_pool	CCZ1
51633	MDD_pool	OTUD6B
51642	MDD_pool	MRPL48
51650	MDD_pool	MRPS33
51652	MDD_pool	CHMP3
51657	MDD_pool	STYXL1
51684	MDD_pool	SUFU
51691	MDD_pool	LSM8
51705	MDD_pool	EMCN
51761	MDD_pool	ATP8A2
51780	MDD_pool	KDM3B
5187	MDD_pool	PER1
5198	MDD_pool	PFAS
5201	MDD_pool	PFDN1
5210	MDD_pool	PFKFB4
5211	MDD_pool	PFKL
5222	MDD_pool	PGA5
5228	MDD_pool	PGF
5252	MDD_pool	PHF1
5253	MDD_pool	PHF2
5276	MDD_pool	SERPINI2
5289	MDD_pool	PIK3C3
53	MDD_pool	ACP2
5309	MDD_pool	PITX3
5314	MDD_pool	PKHD1
5326	MDD_pool	PLAGL2
53335	MDD_pool	BCL11A
5334	MDD_pool	PLCL1
53349	MDD_pool	ZFYVE1
5335	MDD_pool	PLCG1
53353	MDD_pool	LRP1B
534	MDD_pool	ATP6V1G2
5364	MDD_pool	PLXNB1
5372	MDD_pool	PMM1
53831	MDD_pool	GPR84
53942	MDD_pool	CNTN5
54106	MDD_pool	TLR9
54206	MDD_pool	ERRFI1
5447	MDD_pool	POR
54509	MDD_pool	RHOF
54522	MDD_pool	ANKRD16
54535	MDD_pool	CCHCR1
54542	MDD_pool	RC3H2
5455	MDD_pool	POU3F3
54558	MDD_pool	SPATA6
54567	MDD_pool	DLL4
5457	MDD_pool	POU4F1
5460	MDD_pool	POU5F1
54602	MDD_pool	NDFIP2
54621	MDD_pool	VSIG10
54622	MDD_pool	ARL15
54664	MDD_pool	TMEM106B
54681	MDD_pool	P4HTM
547	MDD_pool	KIF1A
54704	MDD_pool	PDP1
54714	MDD_pool	CNGB3
54715	MDD_pool	RBFOX1
54754	MDD_pool	NUTM2F
54768	MDD_pool	HYDIN
54777	MDD_pool	CFAP46
54790	MDD_pool	TET2
5480	MDD_pool	PPIC
54805	MDD_pool	CNNM2
5481	MDD_pool	PPID
54838	MDD_pool	WBP1L
54840	MDD_pool	APTX
54847	MDD_pool	SIDT1
54853	MDD_pool	WDR55
54858	MDD_pool	PGPEP1
54861	MDD_pool	SNRK
54870	MDD_pool	QRICH1
54875	MDD_pool	CNTLN
54877	MDD_pool	ZCCHC2
54882	MDD_pool	ANKHD1
54905	MDD_pool	CYP2W1
54927	MDD_pool	CHCHD3
54932	MDD_pool	EXD3
54949	MDD_pool	SDHAF2
54955	MDD_pool	AIRIM
54970	MDD_pool	TTC12
55006	MDD_pool	TRMT61B
55024	MDD_pool	BANK1
55054	MDD_pool	ATG16L1
55068	MDD_pool	ENOX1
55081	MDD_pool	IFT57
55083	MDD_pool	KIF26B
55118	MDD_pool	CRTAC1
55120	MDD_pool	FANCL
55129	MDD_pool	ANO10
55137	MDD_pool	FIGN
5514	MDD_pool	PPP1R10
55152	MDD_pool	DALRD3
55156	MDD_pool	ARMC1
55157	MDD_pool	DARS2
55161	MDD_pool	TMEM33
55177	MDD_pool	RMDN3
55181	MDD_pool	SMG8
55192	MDD_pool	DNAJC17
55193	MDD_pool	PBRM1
55206	MDD_pool	SBNO1
55239	MDD_pool	OGFOD1
55251	MDD_pool	PCMTD2
55267	MDD_pool	PRR34
5530	MDD_pool	PPP3CA
5533	MDD_pool	PPP3CC
55342	MDD_pool	STRBP
55343	MDD_pool	SLC35C1
55345	MDD_pool	ZGRF1
5537	MDD_pool	PPP6C
55374	MDD_pool	TMCO6
5547	MDD_pool	PRCP
5553	MDD_pool	PRG2
55530	MDD_pool	SVOP
55534	MDD_pool	MAML3
55553	MDD_pool	SOX6
55568	MDD_pool	GALNT10
55578	MDD_pool	SUPT20H
55585	MDD_pool	UBE2Q1
55596	MDD_pool	ZCCHC8
55611	MDD_pool	OTUB1
55621	MDD_pool	TRMT1
55626	MDD_pool	AMBRA1
55636	MDD_pool	CHD7
55660	MDD_pool	PRPF40A
55661	MDD_pool	DDX27
55697	MDD_pool	VAC14
55709	MDD_pool	KBTBD4
55714	MDD_pool	TENM3
55757	MDD_pool	UGGT2
5576	MDD_pool	PRKAR2A
55777	MDD_pool	MBD5
55799	MDD_pool	CACNA2D3
5580	MDD_pool	PRKCD
55818	MDD_pool	KDM3A
55830	MDD_pool	GLT8D1
55843	MDD_pool	ARHGAP15
5586	MDD_pool	PKN2
5587	MDD_pool	PRKD1
55884	MDD_pool	WSB2
55885	MDD_pool	LMO3
55888	MDD_pool	ZKSCAN7
55898	MDD_pool	UNC45A
55904	MDD_pool	KMT2E
55907	MDD_pool	CMAS
5600	MDD_pool	MAPK11
56097	MDD_pool	PCDHGC5
56098	MDD_pool	PCDHGC4
56099	MDD_pool	PCDHGB7
56100	MDD_pool	PCDHGB6
56101	MDD_pool	PCDHGB5
56102	MDD_pool	PCDHGB3
56103	MDD_pool	PCDHGB2
56104	MDD_pool	PCDHGB1
56105	MDD_pool	PCDHGA11
56106	MDD_pool	PCDHGA10
56107	MDD_pool	PCDHGA9
56108	MDD_pool	PCDHGA7
56109	MDD_pool	PCDHGA6
56110	MDD_pool	PCDHGA5
56111	MDD_pool	PCDHGA4
56112	MDD_pool	PCDHGA3
56113	MDD_pool	PCDHGA2
56114	MDD_pool	PCDHGA1
56132	MDD_pool	PCDHB3
56133	MDD_pool	PCDHB2
56134	MDD_pool	PCDHAC2
56135	MDD_pool	PCDHAC1
56136	MDD_pool	PCDHA13
56137	MDD_pool	PCDHA12
56138	MDD_pool	PCDHA11
56139	MDD_pool	PCDHA10
56140	MDD_pool	PCDHA8
56141	MDD_pool	PCDHA7
56142	MDD_pool	PCDHA6
56143	MDD_pool	PCDHA5
56144	MDD_pool	PCDHA4
56145	MDD_pool	PCDHA3
56146	MDD_pool	PCDHA2
56147	MDD_pool	PCDHA1
56155	MDD_pool	TEX14
56252	MDD_pool	YLPM1
56259	MDD_pool	CTNNBL1
5629	MDD_pool	PROX1
56311	MDD_pool	ANKRD7
5662	MDD_pool	PSD
5664	MDD_pool	PSEN2
56658	MDD_pool	TRIM39
56659	MDD_pool	KCNK13
56666	MDD_pool	PANX2
56853	MDD_pool	CELF4
56920	MDD_pool	SEMA3G
56925	MDD_pool	LXN
56950	MDD_pool	SMYD2
56956	MDD_pool	LHX9
56981	MDD_pool	PRDM11
56987	MDD_pool	BBX
