phenotype,x_lo,x_hi,y_lo,y_hi,count
global,-0.018034531267098686,-0.017813943389062975,-0.018306332101854353,-0.017943375525535807,60
global,-0.018034531267098686,-0.017813943389062975,-0.017943375525535807,-0.01758041894921726,72
global,-0.018034531267098686,-0.017813943389062975,-0.01758041894921726,-0.017217462372898708,52
global,-0.018034531267098686,-0.017813943389062975,-0.017217462372898708,-0.016854505796580162,60
global,-0.018034531267098686,-0.017813943389062975,-0.016854505796580162,-0.016491549220261616,41
global,-0.018034531267098686,-0.017813943389062975,-0.016491549220261616,-0.016128592643943066,18
global,-0.018034531267098686,-0.017813943389062975,-0.016128592643943066,-0.015765636067624517,7
global,-0.018034531267098686,-0.017813943389062975,-0.015765636067624517,-0.015402679491305969,6
global,-0.018034531267098686,-0.017813943389062975,-0.015402679491305969,-0.015039722914987421,1
global,-0.018034531267098686,-0.017813943389062975,-0.015039722914987421,-0.014676766338668872,1
global,-0.017813943389062975,-0.01759335551102726,-0.020121114983447097,-0.01975815840712855,2
global,-0.017813943389062975,-0.01759335551102726,-0.01975815840712855,-0.019395201830809998,1
global,-0.017813943389062975,-0.01759335551102726,-0.019395201830809998,-0.019032245254491452,6
global,-0.017813943389062975,-0.01759335551102726,-0.019032245254491452,-0.018669288678172906,16
global,-0.017813943389062975,-0.01759335551102726,-0.018669288678172906,-0.018306332101854353,15
global,-0.017813943389062975,-0.01759335551102726,-0.018306332101854353,-0.017943375525535807,39
global,-0.017813943389062975,-0.01759335551102726,-0.017943375525535807,-0.01758041894921726,42
global,-0.017813943389062975,-0.01759335551102726,-0.01758041894921726,-0.017217462372898708,41
global,-0.017813943389062975,-0.01759335551102726,-0.017217462372898708,-0.016854505796580162,33
global,-0.017813943389062975,-0.01759335551102726,-0.016854505796580162,-0.016491549220261616,26
global,-0.017813943389062975,-0.01759335551102726,-0.016491549220261616,-0.016128592643943066,24
global,-0.017813943389062975,-0.01759335551102726,-0.016128592643943066,-0.015765636067624517,13
global,-0.017813943389062975,-0.01759335551102726,-0.015765636067624517,-0.015402679491305969,6
global,-0.017813943389062975,-0.01759335551102726,-0.015402679491305969,-0.015039722914987421,3
global,-0.017813943389062975,-0.01759335551102726,-0.015039722914987421,-0.014676766338668872,2
global,-0.017813943389062975,-0.01759335551102726,-0.014676766338668872,-0.014313809762350322,1
global,-0.01759335551102726,-0.017372767632991545,-0.020847028136084196,-0.020484071559765643,1
global,-0.01759335551102726,-0.017372767632991545,-0.01975815840712855,-0.019395201830809998,1
global,-0.01759335551102726,-0.017372767632991545,-0.019395201830809998,-0.019032245254491452,1
global,-0.01759335551102726,-0.017372767632991545,-0.019032245254491452,-0.018669288678172906,7
global,-0.01759335551102726,-0.017372767632991545,-0.018669288678172906,-0.018306332101854353,13
global,-0.01759335551102726,-0.017372767632991545,-0.018306332101854353,-0.017943375525535807,19
global,-0.01759335551102726,-0.017372767632991545,-0.017943375525535807,-0.01758041894921726,36
global,-0.01759335551102726,-0.017372767632991545,-0.01758041894921726,-0.017217462372898708,27
global,-0.01759335551102726,-0.017372767632991545,-0.017217462372898708,-0.016854505796580162,50
global,-0.01759335551102726,-0.017372767632991545,-0.016854505796580162,-0.016491549220261616,35
global,-0.01759335551102726,-0.017372767632991545,-0.016491549220261616,-0.016128592643943066,33
global,-0.01759335551102726,-0.017372767632991545,-0.016128592643943066,-0.015765636067624517,14
global,-0.01759335551102726,-0.017372767632991545,-0.015765636067624517,-0.015402679491305969,6
global,-0.01759335551102726,-0.017372767632991545,-0.015402679491305969,-0.015039722914987421,5
global,-0.01759335551102726,-0.017372767632991545,-0.015039722914987421,-0.014676766338668872,5
global,-0.017372767632991545,-0.017152179754955834,-0.019395201830809998,-0.019032245254491452,4
global,-0.017372767632991545,-0.017152179754955834,-0.018669288678172906,-0.018306332101854353,5
global,-0.017372767632991545,-0.017152179754955834,-0.018306332101854353,-0.017943375525535807,8
global,-0.017372767632991545,-0.017152179754955834,-0.017943375525535807,-0.01758041894921726,12
global,-0.017372767632991545,-0.017152179754955834,-0.01758041894921726,-0.017217462372898708,20
global,-0.017372767632991545,-0.017152179754955834,-0.017217462372898708,-0.016854505796580162,22
global,-0.017372767632991545,-0.017152179754955834,-0.016854505796580162,-0.016491549220261616,32
global,-0.017372767632991545,-0.017152179754955834,-0.016491549220261616,-0.016128592643943066,35
global,-0.017372767632991545,-0.017152179754955834,-0.016128592643943066,-0.015765636067624517,21
global,-0.017372767632991545,-0.017152179754955834,-0.015765636067624517,-0.015402679491305969,11
global,-0.017372767632991545,-0.017152179754955834,-0.015402679491305969,-0.015039722914987421,10
global,-0.017372767632991545,-0.017152179754955834,-0.015039722914987421,-0.014676766338668872,4
global,-0.017372767632991545,-0.017152179754955834,-0.014676766338668872,-0.014313809762350322,3
global,-0.017372767632991545,-0.017152179754955834,-0.014313809762350322,-0.013950853186031776,1
global,-0.017152179754955834,-0.01693159187692012,-0.018669288678172906,-0.018306332101854353,1
global,-0.017152179754955834,-0.01693159187692012,-0.018306332101854353,-0.017943375525535807,6
global,-0.017152179754955834,-0.01693159187692012,-0.017943375525535807,-0.01758041894921726,9
global,-0.017152179754955834,-0.01693159187692012,-0.01758041894921726,-0.017217462372898708,9
global,-0.017152179754955834,-0.01693159187692012,-0.017217462372898708,-0.016854505796580162,10
global,-0.017152179754955834,-0.01693159187692012,-0.016854505796580162,-0.016491549220261616,18
global,-0.017152179754955834,-0.01693159187692012,-0.016491549220261616,-0.016128592643943066,23
global,-0.017152179754955834,-0.01693159187692012,-0.016128592643943066,-0.015765636067624517,15
global,-0.017152179754955834,-0.01693159187692012,-0.015765636067624517,-0.015402679491305969,19
global,-0.017152179754955834,-0.01693159187692012,-0.015402679491305969,-0.015039722914987421,11
global,-0.017152179754955834,-0.01693159187692012,-0.015039722914987421,-0.014676766338668872,5
global,-0.017152179754955834,-0.01693159187692012,-0.014676766338668872,-0.014313809762350322,4
global,-0.017152179754955834,-0.01693159187692012,-0.01286198345707613,-0.012499026880757581,1
global,-0.01693159187692012,-0.016711003998884408,-0.018306332101854353,-0.017943375525535807,3
global,-0.01693159187692012,-0.016711003998884408,-0.017943375525535807,-0.01758041894921726,4
global,-0.01693159187692012,-0.016711003998884408,-0.01758041894921726,-0.017217462372898708,4
global,-0.01693159187692012,-0.016711003998884408,-0.017217462372898708,-0.016854505796580162,10
global,-0.01693159187692012,-0.016711003998884408,-0.016854505796580162,-0.016491549220261616,10
global,-0.01693159187692012,-0.016711003998884408,-0.016491549220261616,-0.016128592643943066,11
global,-0.01693159187692012,-0.016711003998884408,-0.016128592643943066,-0.015765636067624517,12
global,-0.01693159187692012,-0.016711003998884408,-0.015765636067624517,-0.015402679491305969,15
global,-0.01693159187692012,-0.016711003998884408,-0.015402679491305969,-0.015039722914987421,9
global,-0.01693159187692012,-0.016711003998884408,-0.015039722914987421,-0.014676766338668872,5
global,-0.01693159187692012,-0.016711003998884408,-0.014676766338668872,-0.014313809762350322,4
global,-0.01693159187692012,-0.016711003998884408,-0.014313809762350322,-0.013950853186031776,1
global,-0.01693159187692012,-0.016711003998884408,-0.013950853186031776,-0.013587896609713226,1
global,-0.016711003998884408,-0.016490416120848693,-0.017217462372898708,-0.016854505796580162,1
global,-0.016711003998884408,-0.016490416120848693,-0.016854505796580162,-0.016491549220261616,7
global,-0.016711003998884408,-0.016490416120848693,-0.016491549220261616,-0.016128592643943066,8
global,-0.016711003998884408,-0.016490416120848693,-0.016128592643943066,-0.015765636067624517,9
global,-0.016711003998884408,-0.016490416120848693,-0.015765636067624517,-0.015402679491305969,14
global,-0.016711003998884408,-0.016490416120848693,-0.015402679491305969,-0.015039722914987421,16
global,-0.016711003998884408,-0.016490416120848693,-0.015039722914987421,-0.014676766338668872,7
global,-0.016711003998884408,-0.016490416120848693,-0.014676766338668872,-0.014313809762350322,4
global,-0.016711003998884408,-0.016490416120848693,-0.014313809762350322,-0.013950853186031776,3
global,-0.016711003998884408,-0.016490416120848693,-0.013950853186031776,-0.013587896609713226,2
global,-0.016490416120848693,-0.016269828242812978,-0.01758041894921726,-0.017217462372898708,1
global,-0.016490416120848693,-0.016269828242812978,-0.017217462372898708,-0.016854505796580162,1
global,-0.016490416120848693,-0.016269828242812978,-0.016854505796580162,-0.016491549220261616,3
global,-0.016490416120848693,-0.016269828242812978,-0.016491549220261616,-0.016128592643943066,7
global,-0.016490416120848693,-0.016269828242812978,-0.016128592643943066,-0.015765636067624517,9
global,-0.016490416120848693,-0.016269828242812978,-0.015765636067624517,-0.015402679491305969,8
global,-0.016490416120848693,-0.016269828242812978,-0.015402679491305969,-0.015039722914987421,9
global,-0.016490416120848693,-0.016269828242812978,-0.015039722914987421,-0.014676766338668872,11
global,-0.016490416120848693,-0.016269828242812978,-0.014676766338668872,-0.014313809762350322,8
global,-0.016490416120848693,-0.016269828242812978,-0.014313809762350322,-0.013950853186031776,5
global,-0.016490416120848693,-0.016269828242812978,-0.013950853186031776,-0.013587896609713226,1
global,-0.016490416120848693,-0.016269828242812978,-0.013587896609713226,-0.013224940033394677,1
global,-0.016269828242812978,-0.016049240364777267,-0.016128592643943066,-0.015765636067624517,6
global,-0.016269828242812978,-0.016049240364777267,-0.015765636067624517,-0.015402679491305969,4
global,-0.016269828242812978,-0.016049240364777267,-0.015402679491305969,-0.015039722914987421,8
global,-0.016269828242812978,-0.016049240364777267,-0.015039722914987421,-0.014676766338668872,3
global,-0.016269828242812978,-0.016049240364777267,-0.014676766338668872,-0.014313809762350322,5
global,-0.016269828242812978,-0.016049240364777267,-0.014313809762350322,-0.013950853186031776,6
global,-0.016269828242812978,-0.016049240364777267,-0.013950853186031776,-0.013587896609713226,2
global,-0.016269828242812978,-0.016049240364777267,-0.013224940033394677,-0.01286198345707613,1
global,-0.016269828242812978,-0.016049240364777267,-0.012499026880757581,-0.012136070304439035,1
global,-0.016049240364777267,-0.015828652486741555,-0.016854505796580162,-0.016491549220261616,1
global,-0.016049240364777267,-0.015828652486741555,-0.016491549220261616,-0.016128592643943066,3
global,-0.016049240364777267,-0.015828652486741555,-0.016128592643943066,-0.015765636067624517,3
global,-0.016049240364777267,-0.015828652486741555,-0.015765636067624517,-0.015402679491305969,1
global,-0.016049240364777267,-0.015828652486741555,-0.015402679491305969,-0.015039722914987421,2
global,-0.016049240364777267,-0.015828652486741555,-0.015039722914987421,-0.014676766338668872,6
global,-0.016049240364777267,-0.015828652486741555,-0.014676766338668872,-0.014313809762350322,5
global,-0.016049240364777267,-0.015828652486741555,-0.014313809762350322,-0.013950853186031776,5
global,-0.016049240364777267,-0.015828652486741555,-0.013950853186031776,-0.013587896609713226,4
global,-0.016049240364777267,-0.015828652486741555,-0.013587896609713226,-0.013224940033394677,2
global,-0.016049240364777267,-0.015828652486741555,-0.013224940033394677,-0.01286198345707613,3
global,-0.015828652486741555,-0.015608064608705839,-0.015765636067624517,-0.015402679491305969,1
global,-0.015828652486741555,-0.015608064608705839,-0.015402679491305969,-0.015039722914987421,1
global,-0.015828652486741555,-0.015608064608705839,-0.015039722914987421,-0.014676766338668872,1
global,-0.015828652486741555,-0.015608064608705839,-0.014676766338668872,-0.014313809762350322,3
global,-0.015828652486741555,-0.015608064608705839,-0.014313809762350322,-0.013950853186031776,5
global,-0.015828652486741555,-0.015608064608705839,-0.013950853186031776,-0.013587896609713226,3
global,-0.015828652486741555,-0.015608064608705839,-0.013587896609713226,-0.013224940033394677,2
global,-0.015828652486741555,-0.015608064608705839,-0.013224940033394677,-0.01286198345707613,4
global,-0.015828652486741555,-0.015608064608705839,-0.012499026880757581,-0.012136070304439035,1
global,-0.015828652486741555,-0.015608064608705839,-0.012136070304439035,-0.011773113728120486,2
global,-0.015608064608705839,-0.015387476730670126,-0.015402679491305969,-0.015039722914987421,1
global,-0.015608064608705839,-0.015387476730670126,-0.015039722914987421,-0.014676766338668872,3
global,-0.015608064608705839,-0.015387476730670126,-0.014676766338668872,-0.014313809762350322,3
global,-0.015608064608705839,-0.015387476730670126,-0.014313809762350322,-0.013950853186031776,1
global,-0.015608064608705839,-0.015387476730670126,-0.013950853186031776,-0.013587896609713226,3
global,-0.015608064608705839,-0.015387476730670126,-0.013587896609713226,-0.013224940033394677,3
global,-0.015608064608705839,-0.015387476730670126,-0.013224940033394677,-0.01286198345707613,1
global,-0.015608064608705839,-0.015387476730670126,-0.01286198345707613,-0.012499026880757581,1
global,-0.015387476730670126,-0.015166888852634413,-0.017217462372898708,-0.016854505796580162,1
global,-0.015387476730670126,-0.015166888852634413,-0.014676766338668872,-0.014313809762350322,2
global,-0.015387476730670126,-0.015166888852634413,-0.013950853186031776,-0.013587896609713226,2
global,-0.015387476730670126,-0.015166888852634413,-0.013587896609713226,-0.013224940033394677,3
global,-0.015387476730670126,-0.015166888852634413,-0.013224940033394677,-0.01286198345707613,2
global,-0.015387476730670126,-0.015166888852634413,-0.01286198345707613,-0.012499026880757581,2
global,-0.015387476730670126,-0.015166888852634413,-0.012499026880757581,-0.012136070304439035,1
global,-0.015166888852634413,-0.0149463009745987,-0.013950853186031776,-0.013587896609713226,1
global,-0.015166888852634413,-0.0149463009745987,-0.013587896609713226,-0.013224940033394677,1
global,-0.015166888852634413,-0.0149463009745987,-0.01286198345707613,-0.012499026880757581,2
global,-0.0149463009745987,-0.014725713096562986,-0.013950853186031776,-0.013587896609713226,2
global,-0.0149463009745987,-0.014725713096562986,-0.01286198345707613,-0.012499026880757581,1
global,-0.0149463009745987,-0.014725713096562986,-0.012499026880757581,-0.012136070304439035,2
global,-0.0149463009745987,-0.014725713096562986,-0.01068424399916484,-0.010321287422846291,1
global,-0.014725713096562986,-0.014505125218527273,-0.013224940033394677,-0.01286198345707613,1
global,-0.014725713096562986,-0.014505125218527273,-0.012499026880757581,-0.012136070304439035,2
global,-0.014725713096562986,-0.014505125218527273,-0.012136070304439035,-0.011773113728120486,1
global,-0.014505125218527273,-0.014284537340491558,-0.012136070304439035,-0.011773113728120486,1
global,-0.014505125218527273,-0.014284537340491558,-0.009958330846527745,-0.009595374270209196,1
global,-0.014284537340491558,-0.014063949462455845,-0.012499026880757581,-0.012136070304439035,1
global,-0.014284537340491558,-0.014063949462455845,-0.012136070304439035,-0.011773113728120486,1
global,-0.014284537340491558,-0.014063949462455845,-0.011410157151801936,-0.01104720057548339,1
global,-0.014063949462455845,-0.013843361584420132,-0.011773113728120486,-0.011410157151801936,1
global,-0.013843361584420132,-0.01362277370638442,-0.012499026880757581,-0.012136070304439035,1
global,-0.013843361584420132,-0.01362277370638442,-0.012136070304439035,-0.011773113728120486,1
global,-0.013843361584420132,-0.01362277370638442,-0.011410157151801936,-0.01104720057548339,1
global,-0.013843361584420132,-0.01362277370638442,-0.009958330846527745,-0.009595374270209196,1
global,-0.01362277370638442,-0.013402185828348706,-0.013224940033394677,-0.01286198345707613,1
global,-0.01362277370638442,-0.013402185828348706,-0.01104720057548339,-0.01068424399916484,1
global,-0.013402185828348706,-0.013181597950312993,-0.009595374270209196,-0.009232417693890646,1
global,-0.013181597950312993,-0.01296101007227728,-0.009958330846527745,-0.009595374270209196,2
global,-0.012740422194241565,-0.012519834316205852,-0.009232417693890646,-0.0088694611175721,1
global,-0.011858070682098713,-0.011637482804063,-0.009232417693890646,-0.0088694611175721,1
topDelta,-0.0367792063081499,-0.0364331807468426,-0.0434618362543037,-0.042951758453730116,1
topDelta,-0.03539510406292069,-0.03504907850161339,-0.04193160285258295,-0.04142152505200936,1
topDelta,-0.03435702737899878,-0.034011001817691476,-0.037850980447994266,-0.03734090264742068,1
topDelta,-0.034011001817691476,-0.03366497625638417,-0.03836105824856785,-0.037850980447994266,1
topDelta,-0.03331895069507687,-0.032972925133769565,-0.0368308248468471,-0.03632074704627351,1
topDelta,-0.032972925133769565,-0.03262689957246226,-0.035300591445126345,-0.034790513644552754,1
topDelta,-0.032972925133769565,-0.03262689957246226,-0.03428043584397917,-0.033770358043405585,1
topDelta,-0.03228087401115496,-0.031934848449847654,-0.03632074704627351,-0.03581066924569993,2
topDelta,-0.031934848449847654,-0.031588822888540355,-0.034790513644552754,-0.03428043584397917,1
topDelta,-0.031934848449847654,-0.031588822888540355,-0.03428043584397917,-0.033770358043405585,1
topDelta,-0.031934848449847654,-0.031588822888540355,-0.033770358043405585,-0.033260280242832,1
topDelta,-0.031934848449847654,-0.031588822888540355,-0.032750202442258416,-0.03224012464168483,1
topDelta,-0.031588822888540355,-0.03124279732723305,-0.033770358043405585,-0.033260280242832,1
topDelta,-0.031588822888540355,-0.03124279732723305,-0.033260280242832,-0.032750202442258416,1
topDelta,-0.031588822888540355,-0.03124279732723305,-0.032750202442258416,-0.03224012464168483,1
topDelta,-0.031588822888540355,-0.03124279732723305,-0.031219969040537664,-0.03070989123996408,1
topDelta,-0.03124279732723305,-0.030896771765925746,-0.035300591445126345,-0.034790513644552754,1
topDelta,-0.03124279732723305,-0.030896771765925746,-0.03428043584397917,-0.033770358043405585,2
topDelta,-0.03124279732723305,-0.030896771765925746,-0.033770358043405585,-0.033260280242832,1
topDelta,-0.03124279732723305,-0.030896771765925746,-0.033260280242832,-0.032750202442258416,2
topDelta,-0.030896771765925746,-0.030550746204618444,-0.035300591445126345,-0.034790513644552754,1
topDelta,-0.030896771765925746,-0.030550746204618444,-0.03428043584397917,-0.033770358043405585,1
topDelta,-0.030896771765925746,-0.030550746204618444,-0.032750202442258416,-0.03224012464168483,1
topDelta,-0.030896771765925746,-0.030550746204618444,-0.03224012464168483,-0.03173004684111125,3
topDelta,-0.030896771765925746,-0.030550746204618444,-0.03173004684111125,-0.031219969040537664,1
topDelta,-0.030550746204618444,-0.030204720643311138,-0.033770358043405585,-0.033260280242832,1
topDelta,-0.030550746204618444,-0.030204720643311138,-0.033260280242832,-0.032750202442258416,2
topDelta,-0.030550746204618444,-0.030204720643311138,-0.032750202442258416,-0.03224012464168483,1
topDelta,-0.030550746204618444,-0.030204720643311138,-0.03224012464168483,-0.03173004684111125,5
topDelta,-0.030550746204618444,-0.030204720643311138,-0.03173004684111125,-0.031219969040537664,1
topDelta,-0.030550746204618444,-0.030204720643311138,-0.03070989123996408,-0.03019981343939049,2
topDelta,-0.030204720643311138,-0.029858695082003835,-0.033770358043405585,-0.033260280242832,1
topDelta,-0.030204720643311138,-0.029858695082003835,-0.033260280242832,-0.032750202442258416,1
topDelta,-0.030204720643311138,-0.029858695082003835,-0.032750202442258416,-0.03224012464168483,3
topDelta,-0.030204720643311138,-0.029858695082003835,-0.03224012464168483,-0.03173004684111125,3
topDelta,-0.030204720643311138,-0.029858695082003835,-0.03173004684111125,-0.031219969040537664,4
topDelta,-0.030204720643311138,-0.029858695082003835,-0.031219969040537664,-0.03070989123996408,2
topDelta,-0.030204720643311138,-0.029858695082003835,-0.03019981343939049,-0.029689735638816907,3
topDelta,-0.030204720643311138,-0.029858695082003835,-0.029689735638816907,-0.029179657838243323,1
topDelta,-0.029858695082003835,-0.029512669520696533,-0.033260280242832,-0.032750202442258416,1
topDelta,-0.029858695082003835,-0.029512669520696533,-0.032750202442258416,-0.03224012464168483,3
topDelta,-0.029858695082003835,-0.029512669520696533,-0.03224012464168483,-0.03173004684111125,3
topDelta,-0.029858695082003835,-0.029512669520696533,-0.03173004684111125,-0.031219969040537664,4
topDelta,-0.029858695082003835,-0.029512669520696533,-0.031219969040537664,-0.03070989123996408,7
topDelta,-0.029858695082003835,-0.029512669520696533,-0.03070989123996408,-0.03019981343939049,4
topDelta,-0.029858695082003835,-0.029512669520696533,-0.03019981343939049,-0.029689735638816907,2
topDelta,-0.029858695082003835,-0.029512669520696533,-0.029689735638816907,-0.029179657838243323,2
topDelta,-0.029512669520696533,-0.029166643959389227,-0.033260280242832,-0.032750202442258416,1
topDelta,-0.029512669520696533,-0.029166643959389227,-0.03224012464168483,-0.03173004684111125,1
topDelta,-0.029512669520696533,-0.029166643959389227,-0.03173004684111125,-0.031219969040537664,8
topDelta,-0.029512669520696533,-0.029166643959389227,-0.031219969040537664,-0.03070989123996408,10
topDelta,-0.029512669520696533,-0.029166643959389227,-0.03070989123996408,-0.03019981343939049,9
topDelta,-0.029512669520696533,-0.029166643959389227,-0.03019981343939049,-0.029689735638816907,7
topDelta,-0.029512669520696533,-0.029166643959389227,-0.029689735638816907,-0.029179657838243323,1
topDelta,-0.029512669520696533,-0.029166643959389227,-0.029179657838243323,-0.028669580037669735,2
topDelta,-0.029166643959389227,-0.028820618398081924,-0.032750202442258416,-0.03224012464168483,1
topDelta,-0.029166643959389227,-0.028820618398081924,-0.03224012464168483,-0.03173004684111125,1
topDelta,-0.029166643959389227,-0.028820618398081924,-0.03173004684111125,-0.031219969040537664,4
topDelta,-0.029166643959389227,-0.028820618398081924,-0.031219969040537664,-0.03070989123996408,8
topDelta,-0.029166643959389227,-0.028820618398081924,-0.03070989123996408,-0.03019981343939049,13
topDelta,-0.029166643959389227,-0.028820618398081924,-0.03019981343939049,-0.029689735638816907,15
topDelta,-0.029166643959389227,-0.028820618398081924,-0.029689735638816907,-0.029179657838243323,10
topDelta,-0.029166643959389227,-0.028820618398081924,-0.029179657838243323,-0.028669580037669735,6
topDelta,-0.029166643959389227,-0.028820618398081924,-0.028669580037669735,-0.02815950223709615,3
topDelta,-0.029166643959389227,-0.028820618398081924,-0.027649424436522567,-0.027139346635948983,1
topDelta,-0.028820618398081924,-0.028474592836774622,-0.03173004684111125,-0.031219969040537664,2
topDelta,-0.028820618398081924,-0.028474592836774622,-0.031219969040537664,-0.03070989123996408,5
topDelta,-0.028820618398081924,-0.028474592836774622,-0.03070989123996408,-0.03019981343939049,21
topDelta,-0.028820618398081924,-0.028474592836774622,-0.03019981343939049,-0.029689735638816907,19
topDelta,-0.028820618398081924,-0.028474592836774622,-0.029689735638816907,-0.029179657838243323,18
topDelta,-0.028820618398081924,-0.028474592836774622,-0.029179657838243323,-0.028669580037669735,9
topDelta,-0.028820618398081924,-0.028474592836774622,-0.028669580037669735,-0.02815950223709615,1
topDelta,-0.028820618398081924,-0.028474592836774622,-0.02815950223709615,-0.027649424436522567,4
topDelta,-0.028820618398081924,-0.028474592836774622,-0.027649424436522567,-0.027139346635948983,3
topDelta,-0.028820618398081924,-0.028474592836774622,-0.027139346635948983,-0.0266292688353754,2
topDelta,-0.028474592836774622,-0.02812856727546732,-0.03224012464168483,-0.03173004684111125,1
topDelta,-0.028474592836774622,-0.02812856727546732,-0.03173004684111125,-0.031219969040537664,1
topDelta,-0.028474592836774622,-0.02812856727546732,-0.031219969040537664,-0.03070989123996408,4
topDelta,-0.028474592836774622,-0.02812856727546732,-0.03070989123996408,-0.03019981343939049,7
topDelta,-0.028474592836774622,-0.02812856727546732,-0.03019981343939049,-0.029689735638816907,11
topDelta,-0.028474592836774622,-0.02812856727546732,-0.029689735638816907,-0.029179657838243323,28
topDelta,-0.028474592836774622,-0.02812856727546732,-0.029179657838243323,-0.028669580037669735,26
topDelta,-0.028474592836774622,-0.02812856727546732,-0.028669580037669735,-0.02815950223709615,12
topDelta,-0.028474592836774622,-0.02812856727546732,-0.02815950223709615,-0.027649424436522567,8
topDelta,-0.028474592836774622,-0.02812856727546732,-0.027649424436522567,-0.027139346635948983,6
topDelta,-0.028474592836774622,-0.02812856727546732,-0.027139346635948983,-0.0266292688353754,1
topDelta,-0.028474592836774622,-0.02812856727546732,-0.0266292688353754,-0.026119191034801814,1
topDelta,-0.02812856727546732,-0.027782541714160017,-0.03173004684111125,-0.031219969040537664,1
topDelta,-0.02812856727546732,-0.027782541714160017,-0.031219969040537664,-0.03070989123996408,2
topDelta,-0.02812856727546732,-0.027782541714160017,-0.03070989123996408,-0.03019981343939049,5
topDelta,-0.02812856727546732,-0.027782541714160017,-0.03019981343939049,-0.029689735638816907,13
topDelta,-0.02812856727546732,-0.027782541714160017,-0.029689735638816907,-0.029179657838243323,15
topDelta,-0.02812856727546732,-0.027782541714160017,-0.029179657838243323,-0.028669580037669735,30
topDelta,-0.02812856727546732,-0.027782541714160017,-0.028669580037669735,-0.02815950223709615,27
topDelta,-0.02812856727546732,-0.027782541714160017,-0.02815950223709615,-0.027649424436522567,24
topDelta,-0.02812856727546732,-0.027782541714160017,-0.027649424436522567,-0.027139346635948983,12
topDelta,-0.02812856727546732,-0.027782541714160017,-0.027139346635948983,-0.0266292688353754,7
topDelta,-0.02812856727546732,-0.027782541714160017,-0.0266292688353754,-0.026119191034801814,2
topDelta,-0.02812856727546732,-0.027782541714160017,-0.026119191034801814,-0.025609113234228226,1
topDelta,-0.027782541714160017,-0.02743651615285271,-0.031219969040537664,-0.03070989123996408,1
topDelta,-0.027782541714160017,-0.02743651615285271,-0.03070989123996408,-0.03019981343939049,4
topDelta,-0.027782541714160017,-0.02743651615285271,-0.03019981343939049,-0.029689735638816907,5
topDelta,-0.027782541714160017,-0.02743651615285271,-0.029689735638816907,-0.029179657838243323,15
topDelta,-0.027782541714160017,-0.02743651615285271,-0.029179657838243323,-0.028669580037669735,31
topDelta,-0.027782541714160017,-0.02743651615285271,-0.028669580037669735,-0.02815950223709615,55
topDelta,-0.027782541714160017,-0.02743651615285271,-0.02815950223709615,-0.027649424436522567,38
topDelta,-0.027782541714160017,-0.02743651615285271,-0.027649424436522567,-0.027139346635948983,23
topDelta,-0.027782541714160017,-0.02743651615285271,-0.027139346635948983,-0.0266292688353754,15
topDelta,-0.027782541714160017,-0.02743651615285271,-0.0266292688353754,-0.026119191034801814,8
topDelta,-0.027782541714160017,-0.02743651615285271,-0.026119191034801814,-0.025609113234228226,2
topDelta,-0.02743651615285271,-0.027090490591545408,-0.03070989123996408,-0.03019981343939049,1
topDelta,-0.02743651615285271,-0.027090490591545408,-0.03019981343939049,-0.029689735638816907,3
topDelta,-0.02743651615285271,-0.027090490591545408,-0.029689735638816907,-0.029179657838243323,8
topDelta,-0.02743651615285271,-0.027090490591545408,-0.029179657838243323,-0.028669580037669735,28
topDelta,-0.02743651615285271,-0.027090490591545408,-0.028669580037669735,-0.02815950223709615,66
topDelta,-0.02743651615285271,-0.027090490591545408,-0.02815950223709615,-0.027649424436522567,72
topDelta,-0.02743651615285271,-0.027090490591545408,-0.027649424436522567,-0.027139346635948983,48
topDelta,-0.02743651615285271,-0.027090490591545408,-0.027139346635948983,-0.0266292688353754,48
topDelta,-0.02743651615285271,-0.027090490591545408,-0.0266292688353754,-0.026119191034801814,21
topDelta,-0.02743651615285271,-0.027090490591545408,-0.026119191034801814,-0.025609113234228226,9
topDelta,-0.027090490591545408,-0.026744465030238106,-0.03019981343939049,-0.029689735638816907,1
topDelta,-0.027090490591545408,-0.026744465030238106,-0.029689735638816907,-0.029179657838243323,3
topDelta,-0.027090490591545408,-0.026744465030238106,-0.029179657838243323,-0.028669580037669735,17
topDelta,-0.027090490591545408,-0.026744465030238106,-0.028669580037669735,-0.02815950223709615,47
topDelta,-0.027090490591545408,-0.026744465030238106,-0.02815950223709615,-0.027649424436522567,80
topDelta,-0.027090490591545408,-0.026744465030238106,-0.027649424436522567,-0.027139346635948983,87
topDelta,-0.027090490591545408,-0.026744465030238106,-0.027139346635948983,-0.0266292688353754,69
topDelta,-0.027090490591545408,-0.026744465030238106,-0.0266292688353754,-0.026119191034801814,55
topDelta,-0.027090490591545408,-0.026744465030238106,-0.026119191034801814,-0.025609113234228226,22
topDelta,-0.027090490591545408,-0.026744465030238106,-0.025609113234228226,-0.025099035433654642,5
topDelta,-0.027090490591545408,-0.026744465030238106,-0.025099035433654642,-0.024588957633081058,2
topDelta,-0.026744465030238106,-0.0263984394689308,-0.029689735638816907,-0.029179657838243323,2
topDelta,-0.026744465030238106,-0.0263984394689308,-0.029179657838243323,-0.028669580037669735,8
topDelta,-0.026744465030238106,-0.0263984394689308,-0.028669580037669735,-0.02815950223709615,22
