method	trait	trait_arm	discovery_ancestry	target_stratum	matched	score	discovery_gwas	phenotype	threshold	n	n_families	n_snps	beta	se	p	p_adj
SBayesR	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbr	8596	7198	1051299	-0.0066482824021415	0.0129312067878507	0.607176481388572	0.607176481388572
SBayesR	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbr	8596	7198	1051299	-0.0023903973731338	0.0131111153629865	0.855337427143636	0.855337427143636
SBayesR	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbr	4308	3601	1051299	0.0300891556539252	0.0152981951390728	0.0492703381001709	0.0492703381001709
SBayesR	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbr	4308	3601	1051299	-0.0261087465793749	0.0156812071641512	0.0959953828215447	0.0959953828215447
SBayesR	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbr	4308	3601	1051299	0.0147716680783123	0.0157701906480963	0.348977123264709	0.348977123264709
SBayesR	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbr	4308	3601	1051299	-0.0108063505237204	0.0146904979958426	0.462015635248478	0.462015635248478
SBayesR	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbr	4308	3601	1051299	-0.0052881836816515	0.0155912119384803	0.734492829315971	0.734492829315971
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbr	8596	7198	1051299	0.0103891185528291	0.0108140696784008	0.336729951592157	0.336729951592157
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbr	8596	7198	1051299	0.0079831623379515	0.0110904903009712	0.471656175106317	0.471656175106317
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbr	8596	7198	1051299	-0.0064652993184036	0.0104507208368712	0.536166721003649	0.536166721003649
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbr	8596	7198	1051299	0.005654682485531	0.0109802070169019	0.606574984959936	0.606574984959936
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbr	8596	7198	1051299	-0.0006844766080723	0.0108392059467055	0.949649950101513	0.949649950101513
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbr	8596	7198	1020887	0.016563717155928	0.0110204385592006	0.132878234091217	0.132878234091217
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbr	8596	7198	1020887	-0.0089985096030138	0.0106501889889924	0.39818277307106	0.39818277307106
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbr	8596	7198	1020887	-0.0086336422305199	0.0110346265685052	0.433993164442275	0.433993164442275
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbr	8596	7198	1020887	0.0075021310306618	0.0113031069188904	0.506886418735859	0.506886418735859
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbr	8596	7198	1020887	-0.0022625412340058	0.0111901928067208	0.839773526682986	0.839773526682986
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbr	4308	3601	1020887	0.0272747046951418	0.0151957812012773	0.0727472865737775	0.0727472865737775
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbr	4308	3601	1020887	-0.0229844679264547	0.0155758572185322	0.140115738083077	0.140115738083077
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbr	4308	3601	1020887	0.0122996083181152	0.0156637691343734	0.432366295290684	0.432366295290684
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbr	4308	3601	1020887	-0.007282909264689	0.0145914997774644	0.617721771234899	0.617721771234899
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbr	4308	3601	1020887	-0.0017776337599414	0.0154828652586316	0.908598736397766	0.908598736397766
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbr	8596	7198	1020887	0.0155338961897958	0.0107303446994381	0.147750874124545	0.147750874124545
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbr	8596	7198	1020887	-0.0086084761965106	0.0103696576650001	0.4064725239666	0.4064725239666
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbr	8596	7198	1020887	0.0077598036971584	0.0110053107509001	0.48077043798727	0.48077043798727
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbr	8596	7198	1020887	-0.0066663854494446	0.0107455573433505	0.535020687461209	0.535020687461209
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbr	8596	7198	1020887	0.0006387290285435	0.0108954543679736	0.95325348252292	0.95325348252292
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbr	8596	7198	1021665	-0.0159174782190305	0.0163500729080219	0.330313340131263	0.330313340131263
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbr	8596	7198	1021665	-0.0062612545219321	0.0161436388197219	0.698139254746034	0.698139254746034
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbr	8596	7198	1021665	-0.0034752054157745	0.0155629533383541	0.823307747777877	0.823307747777877
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbr	8596	7198	1021665	0.0019217946224169	0.0165146189313181	0.907362746055576	0.907362746055576
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbr	8596	7198	1021665	0.0014547016294482	0.0161032424427592	0.928022514978925	0.928022514978925
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbr	4308	3601	1021665	-0.0189579535334859	0.0154837595846634	0.220877372110897	0.220877372110897
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbr	4308	3601	1021665	-0.011203823945702	0.0155707373589915	0.471847424899771	0.471847424899771
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbr	4308	3601	1021665	0.0041875838061839	0.0156521644284137	0.789066819268515	0.789066819268515
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbr	4308	3601	1021665	0.00160891018937	0.0145812021489847	0.912144083590099	0.912144083590099
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbr	4308	3601	1021665	-0.0007342126990289	0.0151905691576471	0.961452920100314	0.961452920100314
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbr	8596	7198	1021665	0.0039213769861463	0.0108711516669225	0.718322186730438	0.718322186730438
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbr	8596	7198	1021665	-0.0029895009904584	0.0104552670675974	0.774937152877436	0.774937152877436
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbr	8596	7198	1021665	-0.003009946635564	0.0108159522032854	0.780798748899354	0.780798748899354
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbr	8596	7198	1021665	0.0023954929785906	0.0110927689337907	0.829031521439525	0.829031521439525
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbr	8596	7198	1021665	-0.0017864633128412	0.0109843299668496	0.870808020176517	0.870808020176517
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbr	8596	7198	1071472	-0.0156611616146877	0.013672775298643	0.252064525773228	0.252064525773228
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbr	8596	7198	1071472	0.0156285972136078	0.0139902254061255	0.26398095187718	0.26398095187718
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	global_slope	sbr	8596	7198	1071472	0.0112165447427465	0.0131830120978166	0.394887001842328	0.394887001842328
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbr	8596	7198	1071472	0.00647242291304	0.013851321995367	0.640313318806848	0.640313318806848
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbr	8596	7198	1071472	-0.0031944610384342	0.013642995666679	0.8148771228356	0.8148771228356
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbr	4308	3601	1071472	-0.0222203721598108	0.0167887783873533	0.185731244678976	0.185731244678976
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	global_slope	sbr	4308	3601	1071472	0.0189950167264805	0.0158215885284766	0.229985344699551	0.229985344699551
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbr	4308	3601	1071472	-0.0142843498578549	0.0164882018667346	0.386356791794304	0.386356791794304
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbr	4308	3601	1071472	0.0041613595870968	0.016894812903203	0.805454704941488	0.805454704941488
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbr	4308	3601	1071472	0.0028296437921975	0.0169883863748377	0.867721806304036	0.867721806304036
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	baseline_thickness	sbr	8596	7198	1071472	-0.0173527689998377	0.011317717862914	0.125254047182801	0.125254047182801
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC2	sbr	8596	7198	1071472	0.0138725108088595	0.0115662403179341	0.230408665003127	0.230408665003127
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	global_slope	sbr	8596	7198	1071472	0.0080911836348703	0.0108997888072222	0.457912020511673	0.457912020511673
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC3	sbr	8596	7198	1071472	-0.0024370376497168	0.0114522200552181	0.831487981435459	0.831487981435459
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC1	sbr	8596	7198	1071472	0.0021650155937932	0.0112792875529879	0.847789252872728	0.847789252872728
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbrc	8596	7198	1154522	0.0124832889281801	0.0112636329125328	0.267772590898019	0.267772590898019
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbrc	8596	7198	1154522	0.0127276880717657	0.0115505211782681	0.270531108889145	0.270531108889145
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbrc	8596	7198	1154522	-0.0045114140224071	0.0112568963794373	0.688600259376734	0.688600259376734
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbrc	8596	7198	1154522	-0.0025595576377991	0.0108829540464672	0.814067435626037	0.814067435626037
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbrc	8596	7198	1154522	0.0025615972749336	0.0114346250959578	0.822746487072051	0.822746487072051
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbrc	4308	3601	1154522	0.0290785500991846	0.0151867800248071	0.0555982967545951	0.0555982967545951
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbrc	4308	3601	1154522	0.0253613203797081	0.0156498308993512	0.105191418278166	0.105191418278166
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbrc	4308	3601	1154522	-0.0175252679415186	0.0155653787079979	0.260268094163023	0.260268094163023
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbrc	4308	3601	1154522	-0.0131543722271445	0.0145805850098422	0.367012189348714	0.367012189348714
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbrc	4308	3601	1154522	0.0007736520551039	0.015454476722983	0.960076854451087	0.960076854451087
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbrc	8596	7198	1154522	0.0121942223711851	0.0110092722436126	0.268053226917827	0.268053226917827
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbrc	8596	7198	1154522	0.0095196317168407	0.0107362289128034	0.375275840023818	0.375275840023818
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbrc	8596	7198	1154522	0.0070006004208771	0.0108986117280443	0.520671292764563	0.520671292764563
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbrc	8596	7198	1154522	-0.0026191142257031	0.0107325721039018	0.807210202984329	0.807210202984329
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbrc	8596	7198	1154522	-0.0015552217757819	0.0103729705034449	0.88082334669243	0.88082334669243
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbrc	8596	7198	1154522	0.0118923802480561	0.0107078557680597	0.266763803529417	0.266763803529417
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbrc	8596	7198	1154522	-0.0108969375540143	0.0106913461206813	0.308122671743496	0.308122671743496
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbrc	8596	7198	1154522	0.0102446265686181	0.0109803550499611	0.350849402553179	0.350849402553179
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbrc	8596	7198	1154522	-0.0028538365825968	0.0103443843352808	0.78264507734345	0.78264507734345
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbrc	8596	7198	1154522	0.0014976315042204	0.0108689445891652	0.890409794218543	0.890409794218543
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbrc	4308	3601	1154522	0.0275565177447421	0.0150787249288207	0.0676971093308037	0.0676971093308037
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbrc	4308	3601	1154522	0.0190357985959185	0.0155385148686655	0.220618415991474	0.220618415991474
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbrc	4308	3601	1154522	-0.0162817892057948	0.0154503690512765	0.29203074897086	0.29203074897086
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbrc	4308	3601	1154522	-0.0091155098553371	0.015331133404257	0.552158870148021	0.552158870148021
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbrc	4308	3601	1154522	-0.0072109287128451	0.0144751488474933	0.618398527825	0.618398527825
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbrc	8596	7198	1154522	0.0119068344910649	0.0106642949404712	0.264235019238139	0.264235019238139
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbrc	8596	7198	1154522	-0.0112051813542888	0.0106469846421554	0.292633020077041	0.292633020077041
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbrc	8596	7198	1154522	0.0105701203704824	0.0109355289428865	0.333779779369781	0.333779779369781
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbrc	8596	7198	1154522	-0.0024076136113829	0.0103020252066874	0.815221395596087	0.815221395596087
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbrc	8596	7198	1154522	0.0021503644648911	0.0108244335292267	0.842534895935544	0.842534895935544
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbrc	8596	7198	1154522	-0.0117899983661278	0.0150674462109281	0.433954515227938	0.433954515227938
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbrc	8596	7198	1154522	-0.0103117138125814	0.0148698483147454	0.488036852812881	0.488036852812881
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbrc	8596	7198	1154522	-0.0065209674936116	0.0143413540658723	0.649339507165779	0.649339507165779
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbrc	8596	7198	1154522	-0.0039884629109136	0.01484107793413	0.788132938662622	0.788132938662622
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbrc	8596	7198	1154522	-0.0012977562081965	0.0152198113968763	0.93205077458397	0.93205077458397
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbrc	4308	3601	1154522	-0.0209869687861303	0.0154535167182311	0.174512644049779	0.174512644049779
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbrc	4308	3601	1154522	-0.010007089789135	0.0151588961729899	0.509198016203149	0.509198016203149
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbrc	4308	3601	1154522	-0.0078553857996591	0.0155369607430669	0.613169442652887	0.613169442652887
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbrc	4308	3601	1154522	-0.0045608375494509	0.0156194654597692	0.770303766752043	0.770303766752043
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbrc	4308	3601	1154522	0.0020093244910219	0.0145498977411834	0.890169110457839	0.890169110457839
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbrc	8596	7198	1154522	-0.0053799079272509	0.0104131533482401	0.605417822938081	0.605417822938081
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbrc	8596	7198	1154522	-0.0055505167687583	0.0107738648686289	0.606439086148422	0.606439086148422
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbrc	8596	7198	1154522	-0.0015923910992571	0.0109403863827158	0.884279003726756	0.884279003726756
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbrc	8596	7198	1154522	0.0003170294479692	0.0110494387733281	0.977111019724251	0.977111019724251
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbrc	8596	7198	1154522	-9.69040076384155e-05	0.0108179110563819	0.992853064843859	0.992853064843859
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbrc	8596	7198	1154522	-0.015304999822727	0.0130346847473692	0.240357657277207	0.240357657277207
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbrc	8596	7198	1154522	0.0148848858760595	0.0133486067569759	0.264845021479899	0.264845021479899
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	global_slope	sbrc	8596	7198	1154522	0.0126980900562517	0.0125774250388165	0.312719823864619	0.312719823864619
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbrc	8596	7198	1154522	0.007810326699319	0.0132151847032849	0.55452912221061	0.55452912221061
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbrc	8596	7198	1154522	-0.0051323361798364	0.0130176000300548	0.693398516189468	0.693398516189468
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbrc	4308	3601	1154522	-0.016340449491456	0.0163371154024356	0.317268133521678	0.317268133521678
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	global_slope	sbrc	4308	3601	1154522	0.0110166609844231	0.0153969687118334	0.474335742281087	0.474335742281087
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbrc	4308	3601	1154522	-0.0099045702692086	0.0160453479670866	0.537080967039479	0.537080967039479
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbrc	4308	3601	1154522	0.0030296790368581	0.0164389110429634	0.853787822385668	0.853787822385668
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbrc	4308	3601	1154522	0.0029080431563084	0.0165309010050276	0.860368954398608	0.860368954398608
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	baseline_thickness	sbrc	8596	7198	1154522	-0.018025370402441	0.0110819248043987	0.10386834572289	0.10386834572289
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC2	sbrc	8596	7198	1154522	0.0140814268626742	0.0113398218505931	0.214357854154445	0.214357854154445
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	global_slope	sbrc	8596	7198	1154522	0.0111551066454507	0.0106851450288467	0.296524286953517	0.296524286953517
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC1	sbrc	8596	7198	1154522	-0.0013920028502837	0.0110590151263173	0.899837631455316	0.899837631455316
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC3	sbrc	8596	7198	1154522	0.0009749440608413	0.011227194411472	0.930802639611852	0.930802639611852
