method	trait_arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	BIP_eur	raw	BIPeur	0p01	global_slope	EUR	4308	3601	691	726	-0.0313630229369566	0.0483199828219895	0.516480124228936	-0.0356433084200826	0.0153451924509086	0.0202486970250934	-0.0042802854831259	0.050710463203571	-0.0844063574403422	0.932733352819993
CT	BIP_eur	raw	BIPeur	0p05	global_slope	EUR	4308	3601	691	726	-0.0371431541568607	0.0509173572383794	0.465922968172317	-0.0433795784376093	0.0155526947232265	0.0053128017056984	-0.0062364242807486	0.053258559647535	-0.117097126208844	0.906783087023708
CT	BIP_eur	raw	BIPeur	0p1	global_slope	EUR	4308	3601	691	726	-0.0020439259708394	0.0512484318183225	0.968196629669461	-0.0432625066708017	0.0156142164896526	0.0056228967153034	-0.0412185806999622	0.0535904602440058	-0.769140263253712	0.441810048283894
CT	BIP_eur	raw	BIPeur	0p5	global_slope	EUR	4308	3601	691	726	0.0098619693052447	0.0520902360486681	0.849886529225863	-0.0258050433317683	0.015759029283309	0.10162125493403	-0.0356670126370131	0.0544401089926088	-0.655160566299665	0.512364380367529
CT	BIP_eur	raw	BIPeur	1	global_slope	EUR	4308	3601	691	726	0.0159001957969563	0.0521661202694209	0.760598619905261	-0.0247894878328363	0.0157635116405744	0.115905269092114	-0.0406896836297926	0.0545122151514961	-0.746432400824495	0.455406252666128
CT	BIP_eur	raw	BIPeur	1e-5	global_slope	EUR	4308	3601	691	726	-0.0233225272646892	0.0479828816914362	0.627058715324743	-0.008477417724185	0.0152056740771201	0.577211055160674	0.0148451095405042	0.0503229039798859	0.29499707621082	0.767996113223053
CT	BIP_eur	raw	BIPeur	5e-8	global_slope	EUR	4308	3601	691	726	-0.027330358712668	0.0466514451873582	0.558147721830551	-0.0042861602869543	0.0151712173949572	0.777562266356905	0.0230441984257137	0.0490511871315729	0.469798995157873	0.638498632388049
CT	BIP_eur	raw	BIPeur	0p001	global_slope	full	8596	7198	1350	1449	-0.0146650195488826	0.032988269639039	0.656700756397966	-0.0166339067421279	0.0109568192907612	0.129025616430139	-0.0019688871932453	0.0347658668171513	-0.0566327657987246	0.954837733088194
CT	BIP_eur	raw	BIPeur	0p01	global_slope	full	8596	7198	1350	1449	0.0316780934994994	0.0339835314751504	0.351388596925075	-0.0179888305074792	0.0111308049827496	0.106110740795047	-0.0496669240069786	0.035768293477775	-1.38857404639222	0.164962313973972
CT	BIP_eur	raw	BIPeur	0p05	global_slope	full	8596	7198	1350	1449	0.0092742916488641	0.0387143954879229	0.810703382855595	-0.0272305336830506	0.0124362563568183	0.0285855398122799	-0.0365048253319147	0.0406618190462756	-0.897766656488485	0.369309964505024
CT	BIP_eur	raw	BIPeur	0p1	global_slope	full	8596	7198	1350	1449	0.0245026717501129	0.0398154554848515	0.538370505532562	-0.0284024801374168	0.012659988694404	0.0248966658597119	-0.0529051518875297	0.0417706470765652	-1.26656289979313	0.205311625261119
CT	BIP_eur	raw	BIPeur	0p5	global_slope	full	8596	7198	1350	1449	0.0357898699163769	0.0411556229142733	0.384631553195811	-0.0171984796830481	0.0130538170851127	0.187712234998359	-0.052988349599425	0.0431605138679418	-1.22770432626343	0.219557981807833
CT	BIP_eur	raw	BIPeur	1	global_slope	full	8596	7198	1350	1449	0.037665135092851	0.0414509608049457	0.363656891767684	-0.0168016185322832	0.0131139049301823	0.200163538301515	-0.0544667536251342	0.0434587427963296	-1.2532979584889	0.210097291134106
CT	BIP_eur	raw	BIPeur	1e-5	global_slope	full	8596	7198	1350	1449	0.0105349345797863	0.0334040895524992	0.75251365040262	-0.0029156717350949	0.0110144337163743	0.791237831352259	-0.0134506063148812	0.0351682120304894	-0.382464889122601	0.702116567319997
CT	BIP_eur	raw	BIPeur	5e-8	global_slope	full	8596	7198	1350	1449	-0.0014602940749738	0.0331032841056629	0.964819388858258	0.0019726470953849	0.011128376666154	0.859307070594204	0.0034329411703588	0.0349050654636795	0.0983508016603206	0.921653739788088
CT	BIP_eur	raw	BIPeur	0p001	slope_PC1	EUR	4308	3601	691	726	0.0495242308747917	0.0513294594663861	0.33493476449734	0.0290319225664318	0.0157804143652248	0.0658932517365959	-0.0204923083083599	0.0537079883654286	-0.381550471950847	0.702794827238546
CT	BIP_eur	raw	BIPeur	0p01	slope_PC1	EUR	4308	3601	691	726	0.0252937599983587	0.0521623951456655	0.627883360837706	0.0416278043148074	0.0159279820831212	0.0090013125589828	0.0163340443164487	0.0545524956784312	0.299418827925536	0.764620498140532
CT	BIP_eur	raw	BIPeur	0p05	slope_PC1	EUR	4308	3601	691	726	-0.0163309265686221	0.0549510352889517	0.766401882691237	0.0471096818528793	0.0161422503443986	0.0035415969992087	0.0634406084215015	0.0572918973918739	1.10732252394384	0.268154509440671
CT	BIP_eur	raw	BIPeur	0p1	slope_PC1	EUR	4308	3601	691	726	-0.0357720595672341	0.0552971853302445	0.517887709083754	0.050189305147091	0.0162066329955192	0.0019718580822236	0.0859613647143251	0.0576394561064049	1.49136321750915	0.135866159697688
CT	BIP_eur	raw	BIPeur	0p5	slope_PC1	EUR	4308	3601	691	726	-0.0462709737554609	0.0561920697507868	0.410513594167329	0.0282908703450559	0.0163592532342766	0.0838375412688624	0.0745618441005167	0.0585433326554256	1.27361803161041	0.202798818668671
CT	BIP_eur	raw	BIPeur	1	slope_PC1	EUR	4308	3601	691	726	-0.055880250328977	0.0562616219837496	0.320917285201498	0.0283103297565026	0.0163641925048647	0.0837180799292927	0.0841905800854796	0.0586096847558227	1.43646191642612	0.150870945620175
CT	BIP_eur	raw	BIPeur	1e-5	slope_PC1	EUR	4308	3601	691	726	0.116226660232012	0.0516241499416604	0.0246455963090863	0.0309885558357187	0.0157716206937667	0.0495175846008214	-0.0852381043962931	0.0539676020384754	-1.57943101373161	0.114237228375285
CT	BIP_eur	raw	BIPeur	5e-8	slope_PC1	EUR	4308	3601	691	726	0.0718236208506917	0.0502922643304158	0.153666079595661	0.0177674900489163	0.0157460985664546	0.259242102254118	-0.0540561308017754	0.0526942366754944	-1.02584521974705	0.304964547355393
CT	BIP_eur	raw	BIPeur	0p001	slope_PC1	full	8596	7198	1350	1449	0.0323374145947962	0.0351156696232326	0.357244221436365	0.0140446901575555	0.0113071274361731	0.214237797871553	-0.0182927244372406	0.0368967977846782	-0.495780813933855	0.620049062721512
CT	BIP_eur	raw	BIPeur	0p01	slope_PC1	full	8596	7198	1350	1449	-0.0145498519241826	0.0361936492610888	0.687735189238685	0.0210869552776138	0.0114852357097666	0.0663992472823951	0.0356368072017964	0.0379806465608832	0.938288587180062	0.348096123265662
CT	BIP_eur	raw	BIPeur	0p05	slope_PC1	full	8596	7198	1350	1449	-0.0371328452342953	0.0412054930504334	0.367631506285795	0.0244526790751053	0.0128322279854189	0.0567477641511387	0.0615855243094006	0.0431563818285964	1.42703168569596	0.15357076169553
CT	BIP_eur	raw	BIPeur	0p1	slope_PC1	full	8596	7198	1350	1449	-0.0306587085615228	0.0423894746187517	0.469619738045492	0.0227441817869897	0.013064356667301	0.0817394782611472	0.0534028903485125	0.044347918671361	1.20418030763187	0.228519895533377
CT	BIP_eur	raw	BIPeur	0p5	slope_PC1	full	8596	7198	1350	1449	-0.0387474444135885	0.0438150571269821	0.376639089632298	0.0097097955609928	0.0134695001229936	0.471012177974471	0.0484572399745813	0.0458229709842399	1.05748795710447	0.29028894796327
CT	BIP_eur	raw	BIPeur	1	slope_PC1	full	8596	7198	1350	1449	-0.0433440448706557	0.0441284514709875	0.326131052290325	0.0116081708303548	0.0135315373955324	0.390999196173175	0.0549522157010105	0.0461393167710275	1.19100627288692	0.233651122321496
CT	BIP_eur	raw	BIPeur	1e-5	slope_PC1	full	8596	7198	1350	1449	0.0599452364414953	0.0355353436675362	0.0918053544238993	0.0189213746361046	0.0113610489841616	0.0958664783437015	-0.0410238618053907	0.0373022793431472	-1.0997682320699	0.271433117061682
CT	BIP_eur	raw	BIPeur	5e-8	slope_PC1	full	8596	7198	1350	1449	0.0164232465993413	0.0352416836974741	0.641263395101056	0.0060333426961117	0.0114827087685266	0.59930204538578	-0.0103899039032296	0.0370463479511119	-0.28045690001456	0.779126987881311
CT	BIP_eur	raw	BIPeur	0p001	slope_PC2	EUR	4308	3601	691	726	0.0009613150838538	0.051830354836355	0.985206392958926	0.0379323342339593	0.0162886326335864	0.0199277379058875	0.0369710191501054	0.0543375513962216	0.680395384041472	0.496254142998847
CT	BIP_eur	raw	BIPeur	0p01	slope_PC2	EUR	4308	3601	691	726	0.0213816268690232	0.0526589002608243	0.684811507322019	0.0424354193420143	0.0164437960852384	0.0099015867021405	0.0210537924729911	0.0551797295494151	0.381549395854447	0.702795625561962
CT	BIP_eur	raw	BIPeur	0p05	slope_PC2	EUR	4308	3601	691	726	-0.0486845637167891	0.0554614318458659	0.380286574231654	0.0393004339929103	0.0166734752501235	0.0184746692679463	0.0879849977096994	0.0579334866303051	1.51872436525639	0.128831890925526
CT	BIP_eur	raw	BIPeur	0p1	slope_PC2	EUR	4308	3601	691	726	-0.0535984225489428	0.055811790307478	0.337146723075338	0.0457845952850462	0.0167354720936906	0.0062540937518692	0.0993830178339891	0.0582839988268225	1.70515098199221	0.0881662693360301
CT	BIP_eur	raw	BIPeur	0p5	slope_PC2	EUR	4308	3601	691	726	-0.0696566441628318	0.0567311396161809	0.219836392369039	0.0415532838950218	0.0168797548919257	0.0138744856407017	0.111209928057854	0.0592083605000663	1.87828082248163	0.0603427586266454
CT	BIP_eur	raw	BIPeur	1	slope_PC2	EUR	4308	3601	691	726	-0.0906073357776478	0.056782299733636	0.110916161487674	0.0402037951593128	0.0168850245631845	0.017316695263465	0.130811130936961	0.0592569879211472	2.20752244631519	0.027277580593309
CT	BIP_eur	raw	BIPeur	1e-5	slope_PC2	EUR	4308	3601	691	726	0.0722206453685916	0.052187486822905	0.166748855360561	0.0311108257206512	0.0162891322815888	0.0562267568763454	-0.0411098196479403	0.0546581000309099	-0.752126759340193	0.45197483303945
CT	BIP_eur	raw	BIPeur	5e-8	slope_PC2	EUR	4308	3601	691	726	0.0766821458983383	0.0507387228425464	0.131067076574739	0.02376110257892	0.0162568839698282	0.143939116889995	-0.0529210433194183	0.0532739601337967	-0.993375434949982	0.320527028246576
CT	BIP_eur	raw	BIPeur	0p001	slope_PC2	full	8596	7198	1350	1449	0.0037355192907111	0.0357628387133793	0.916821289775439	0.0193387431552314	0.0116026116208321	0.0956060308726948	0.0156032238645203	0.0376036634342822	0.414938929867542	0.678186610197255
CT	BIP_eur	raw	BIPeur	0p01	slope_PC2	full	8596	7198	1350	1449	-0.0268878826767205	0.0368451722561501	0.465631329704789	0.0179056787006192	0.0117874424831654	0.12879453014881	0.0447935613773397	0.0386934352487372	1.1576527410758	0.24700577697894
CT	BIP_eur	raw	BIPeur	0p05	slope_PC2	full	8596	7198	1350	1449	-0.065593536502633	0.0419345877576577	0.117941015796876	0.0221707548800543	0.0131700336295025	0.0923367395292125	0.0877642913826872	0.043953032784355	1.99677441630209	0.0458496939582836
CT	BIP_eur	raw	BIPeur	0p1	slope_PC2	full	8596	7198	1350	1449	-0.0592458010249548	0.0431453068218097	0.169862573519632	0.0256015676663949	0.0134065214299705	0.056220117351971	0.0848473686913497	0.0451708099639337	1.87836721898712	0.0603309467524419
CT	BIP_eur	raw	BIPeur	0p5	slope_PC2	full	8596	7198	1350	1449	-0.0689668007089625	0.0446010685571451	0.122198508323457	0.0215149109237628	0.0138205904706632	0.119579248573773	0.0904817116327253	0.0466770279362611	1.93846342908295	0.0525667083978473
CT	BIP_eur	raw	BIPeur	1	slope_PC2	full	8596	7198	1350	1449	-0.0815254208638057	0.0449119972859757	0.0696475861765898	0.0217841365590891	0.0138841939932376	0.116694967034792	0.103309557422895	0.0469913501748948	2.19848029559466	0.0279148972194568
CT	BIP_eur	raw	BIPeur	1e-5	slope_PC2	full	8596	7198	1350	1449	0.0312197232704403	0.0362056631652058	0.388638059891238	0.017407902655827	0.0116600087498751	0.13549258208061	-0.0138118206146133	0.0380317350657928	-0.363165671792769	0.716481129458779
CT	BIP_eur	raw	BIPeur	5e-8	slope_PC2	full	8596	7198	1350	1449	0.0103146132566435	0.0358825343370295	0.773795401088128	0.0184186467522667	0.0117822506972378	0.118036995509254	0.0081040334956232	0.0377479674026613	0.21468794356996	0.830010623052077
CT	BIP_eur	raw	BIPeur	0p001	slope_PC3	EUR	4308	3601	691	726	-0.0352585566831317	0.0489391613442968	0.471510354139907	-0.0081807833796089	0.0163070498126324	0.615931739807861	0.0270777733035228	0.0515928587641172	0.524835683700384	0.599697423055578
CT	BIP_eur	raw	BIPeur	0p01	slope_PC3	EUR	4308	3601	691	726	0.0038614681362482	0.0497212764780669	0.93812133241251	-0.0278596617630789	0.0164577091393533	0.0905858835793218	-0.0317211298993272	0.0523879674716816	-0.605504115357676	0.544844091085669
CT	BIP_eur	raw	BIPeur	0p05	slope_PC3	EUR	4308	3601	691	726	-0.0113857371416147	0.052359693671045	0.827926258387157	-0.0272650472887546	0.0166933039986295	0.102502747065738	-0.0158793101471399	0.0549773942873103	-0.288833444236282	0.772708837529326
CT	BIP_eur	raw	BIPeur	0p1	slope_PC3	EUR	4308	3601	691	726	0.0134000363517798	0.0526929928060213	0.79934381524618	-0.0279298678116119	0.0167534126061125	0.095584864625955	-0.0413299041633917	0.0553101790218778	-0.747238661929548	0.454919510465074
CT	BIP_eur	raw	BIPeur	0p5	slope_PC3	EUR	4308	3601	691	726	0.0219638985399655	0.0535632615876089	0.681904883936534	-0.0141284362989673	0.0169031188682144	0.403300358668486	-0.0360923348389328	0.0561873333200123	-0.642357141837835	0.520641320390881
CT	BIP_eur	raw	BIPeur	1	slope_PC3	EUR	4308	3601	691	726	0.0157879305680863	0.0536435945711398	0.768616807963424	-0.0180220388706017	0.0169060267224434	0.286494945004818	-0.033809969438688	0.0562627609160463	-0.600929795982432	0.547886746610938
CT	BIP_eur	raw	BIPeur	1e-5	slope_PC3	EUR	4308	3601	691	726	-0.0844859483564678	0.049260530159683	0.0868234976127831	-0.0293398830068913	0.016305184740536	0.0720448079127478	0.0551460653495766	0.0518762569537264	1.06303092373775	0.287767927874885
CT	BIP_eur	raw	BIPeur	5e-8	slope_PC3	EUR	4308	3601	691	726	-0.0412838156480706	0.0479715901604677	0.389792233643752	-0.009734203815454	0.0162678128155028	0.549632542925284	0.0315496118326165	0.0506494161092815	0.622901787545682	0.533349063297755
CT	BIP_eur	raw	BIPeur	0p001	slope_PC3	full	8596	7198	1350	1449	-0.0158248987816939	0.0347962094166826	0.649325415816927	-0.0007623888982323	0.0115090845448861	0.947186780427666	0.0150625098834616	0.0366560073728338	0.410915180430278	0.681134730775244
CT	BIP_eur	raw	BIPeur	0p01	slope_PC3	full	8596	7198	1350	1449	0.0059390678606297	0.0358596817301841	0.868477879980851	-0.0105562285049948	0.0116911235053446	0.366596060293344	-0.0164952963656245	0.0377260765988794	-0.437238585422226	0.66193832938407
CT	BIP_eur	raw	BIPeur	0p05	slope_PC3	full	8596	7198	1350	1449	0.0217946173706934	0.0408239041601296	0.593508710806694	0.0001954561786209	0.0130658446654795	0.988065067587961	-0.0215991611920725	0.0428627785043692	-0.503914163890956	0.614321696881995
CT	BIP_eur	raw	BIPeur	0p1	slope_PC3	full	8596	7198	1350	1449	0.0101966743367525	0.0419939230315075	0.808182299729102	0.0042683210981308	0.0133009925132145	0.748294041847263	-0.0059283532386216	0.0440405317344854	-0.134611300207793	0.892919206658949
CT	BIP_eur	raw	BIPeur	0p5	slope_PC3	full	8596	7198	1350	1449	0.0176958111506028	0.0434197828756196	0.683658976890255	0.0097805052999395	0.013710380738345	0.475644172986206	-0.0079153058506632	0.0455165362132955	-0.17389956506293	0.861944394450545
CT	BIP_eur	raw	BIPeur	1	slope_PC3	full	8596	7198	1350	1449	0.0135059355742462	0.0437341117703441	0.757500492594891	0.0052080484090269	0.0137737488352496	0.705357506979401	-0.0082978871652192	0.0458338397939236	-0.181042810345541	0.856333973393397
CT	BIP_eur	raw	BIPeur	1e-5	slope_PC3	full	8596	7198	1350	1449	-0.0608982219055876	0.035204810973899	0.083860570120521	-0.0163630546229894	0.0115656489726579	0.157173332648101	0.0445351672825983	0.0370507621045039	1.20200408177797	0.229361946646572
CT	BIP_eur	raw	BIPeur	5e-8	slope_PC3	full	8596	7198	1350	1449	-0.0286305441831685	0.0349137103809406	0.412320879475797	0.0032992158057135	0.011686968246176	0.777722935387636	0.0319297599888821	0.0367982671587532	0.867697379638351	0.385560020736193
CT	BIP_eur	zanc	BIPeur	0p001	baseline_thickness	EUR	4308	3601	691	726	-0.0330014338285956	0.0389410226833611	0.397001590912362	0.0291026613355584	0.0167604983382436	0.0825814038656549	0.062104095164154	0.0424054477228408	1.46453105671852	0.143048903827951
CT	BIP_eur	zanc	BIPeur	0p01	baseline_thickness	EUR	4308	3601	691	726	-0.017110748079769	0.0395733289305616	0.665589244795158	0.0405571242107499	0.0169040661773045	0.0164789182537204	0.0576678722905189	0.0430497281458446	1.33956414533329	0.180387087071136
CT	BIP_eur	zanc	BIPeur	0p05	baseline_thickness	EUR	4308	3601	691	726	-0.0117748042516711	0.0416755128768313	0.777611324561337	0.0370974639960483	0.01716456965521	0.0307393817436222	0.0488722682477194	0.0450988497035532	1.08366995098478	0.278511163429437
CT	BIP_eur	zanc	BIPeur	0p1	baseline_thickness	EUR	4308	3601	691	726	-0.0212467055255634	0.0419211910512162	0.612427260829035	0.0268408929093431	0.0172131178978932	0.119006204169928	0.0480875984349065	0.0453406664056767	1.0605842888292	0.28887886571153
CT	BIP_eur	zanc	BIPeur	0p5	baseline_thickness	EUR	4308	3601	691	726	-0.0094161534890555	0.0426225665221898	0.825215512482387	0.0219757841310894	0.0173707189400403	0.205915199877236	0.031391937620145	0.0460525013065894	0.681655430856114	0.495456855800742
CT	BIP_eur	zanc	BIPeur	1	baseline_thickness	EUR	4308	3601	691	726	-0.0087991227957026	0.0426846535482562	0.836735710534199	0.0192269142142461	0.0173735654115334	0.268507448365289	0.0280260370099488	0.0461083496087398	0.607829975433267	0.543300246254589
CT	BIP_eur	zanc	BIPeur	1e-5	baseline_thickness	EUR	4308	3601	691	726	-0.0768839600636785	0.0391494790127251	0.0499165314523774	-0.0188605197940955	0.0167973703036756	0.261586918795313	0.058023440269583	0.042587145479774	1.36246371096039	0.173051589072513
CT	BIP_eur	zanc	BIPeur	5e-8	baseline_thickness	EUR	4308	3601	691	726	-0.0485974798111211	0.0381237279519107	0.202799752808204	-0.033770103104349	0.0167207913983511	0.0434938453205675	0.0148273767067721	0.0416240762246199	0.356221159762387	0.721674946735641
CT	BIP_eur	zanc	BIPeur	0p001	baseline_thickness	full	8596	7198	1350	1449	-0.0674130592591822	0.0273119108325343	0.0136895233104449	0.0225850769890362	0.0115816793320545	0.0512064681251817	0.0899981362482184	0.0296731529935517	3.03298191020604	0.0024215011551729
CT	BIP_eur	zanc	BIPeur	0p01	baseline_thickness	full	8596	7198	1350	1449	-0.0529008777522982	0.0279155028306144	0.0582829298317888	0.019987206119057	0.0116472338438608	0.0861961819476393	0.0728880838713552	0.0302586091589794	2.40883787778875	0.0160034052175138
CT	BIP_eur	zanc	BIPeur	0p05	baseline_thickness	full	8596	7198	1350	1449	-0.0150409371393641	0.0287902784207381	0.601448578842918	0.0176195452881985	0.0117743542235076	0.134584447834352	0.0326604824275627	0.0311281679840549	1.04922597578799	0.294074126052779
CT	BIP_eur	zanc	BIPeur	0p1	baseline_thickness	full	8596	7198	1350	1449	-0.0109822065102209	0.0292846034602698	0.707702105460712	0.0178427434362338	0.011791817369014	0.130286368519758	0.0288249499464547	0.0315877198690869	0.912536582758035	0.3614863208843
CT	BIP_eur	zanc	BIPeur	0p5	baseline_thickness	full	8596	7198	1350	1449	-0.0088674199938661	0.0295395645444822	0.764076023810437	0.0115323308482699	0.0118580682439413	0.330819470857772	0.020399750842136	0.0318529848628908	0.640434512807683	0.521890151235103
CT	BIP_eur	zanc	BIPeur	1	baseline_thickness	full	8596	7198	1350	1449	-0.0100496098682581	0.0296322605699055	0.734549236616884	0.0102666759783431	0.0118544564237798	0.386485856847857	0.0203162858466012	0.031937329812951	0.636129756795219	0.524691851888128
CT	BIP_eur	zanc	BIPeur	1e-5	baseline_thickness	full	8596	7198	1350	1449	-0.0957537017432187	0.027481057537585	0.0005077727732142	-0.0087494807160576	0.0115687942810992	0.449494056905764	0.087004221027161	0.0298163388886814	2.91800483459721	0.003522788879666
CT	BIP_eur	zanc	BIPeur	5e-8	baseline_thickness	full	8596	7198	1350	1449	-0.0646338173924728	0.0271940727283248	0.0175921814669204	-0.0096021735629214	0.0115471941068041	0.405685431984648	0.0550316438295513	0.0295401360534938	1.86294483308727	0.0624700282206415
CT	BIP_eur	zanc	BIPeur	0p001	global_slope	EUR	4308	3601	691	726	-0.0340991642956099	0.0475769541853191	0.473758588965112	-0.0290732886410227	0.0152005100136692	0.0558746099425571	0.0050258756545871	0.0499537133708849	0.100610651650102	0.919859540821691
CT	BIP_eur	zanc	BIPeur	0p01	global_slope	EUR	4308	3601	691	726	-0.0313630358573728	0.0483199830234031	0.516479953240122	-0.0356433074211069	0.0153451924411874	0.0202487004494234	-0.0042802715637341	0.0507104633949959	-0.0844060826341509	0.932733571303938
CT	BIP_eur	zanc	BIPeur	0p05	global_slope	EUR	4308	3601	691	726	-0.0371431071991737	0.0509173573492148	0.465923532761936	-0.0433795843404908	0.0155526947013469	0.0053127954290309	-0.006236477141317	0.0532585597456133	-0.117098118520389	0.906782300683263
CT	BIP_eur	zanc	BIPeur	0p1	global_slope	EUR	4308	3601	691	726	-0.0020439043421926	0.0512484319322092	0.968196966102004	-0.0432625006003497	0.0156142164950002	0.0056229034298447	-0.0412185962581571	0.0535904603547537	-0.769140551980737	0.441809876900716
CT	BIP_eur	zanc	BIPeur	0p5	global_slope	EUR	4308	3601	691	726	0.0098619972957776	0.0520902344532781	0.84988610369913	-0.0258050413301523	0.0157590293215327	0.101621282282899	-0.0356670386259299	0.0544401074783599	-0.655161061908404	0.512364061308035
CT	BIP_eur	zanc	BIPeur	1	global_slope	EUR	4308	3601	691	726	0.0159002170115714	0.0521661209375881	0.76059831324114	-0.0247894927398451	0.0157635116325473	0.115905196779705	-0.0406897097514165	0.0545122157900637	-0.746432871269072	0.455405968571903
CT	BIP_eur	zanc	BIPeur	1e-5	global_slope	EUR	4308	3601	691	726	-0.0233225337666008	0.0479828830354512	0.627058628944612	-0.0084774137123345	0.0152056740474887	0.577211234610599	0.0148451200542663	0.0503229052547567	0.294997277663397	0.767995959331064
CT	BIP_eur	zanc	BIPeur	5e-8	global_slope	EUR	4308	3601	691	726	-0.0273303705696406	0.0466514450377394	0.558147549840006	-0.0042861716814464	0.0151712173954931	0.777561690598022	0.0230441988881942	0.0490511869963732	0.469799005881306	0.638498624725961
