var,x,density
slope_um_per_yr,-17.9783760608184,0.114359481768847
slope_um_per_yr,-17.8679594430379,0.10773357101154
slope_um_per_yr,-17.7575428252573,0.101317043076795
slope_um_per_yr,-17.6471262074768,0.0950972656768227
slope_um_per_yr,-17.5367095896963,0.0889412597004019
slope_um_per_yr,-17.4262929719157,0.0826903140353919
slope_um_per_yr,-17.3158763541352,0.0763028803345081
slope_um_per_yr,-17.2054597363546,0.0699605119975329
slope_um_per_yr,-17.0950431185741,0.0640060874404976
slope_um_per_yr,-16.9846265007936,0.0588004352728881
slope_um_per_yr,-16.874209883013,0.0545476694504998
slope_um_per_yr,-16.7637932652325,0.0511938945105722
slope_um_per_yr,-16.6533766474519,0.0484674276272734
slope_um_per_yr,-16.5429600296714,0.0459729503918666
slope_um_per_yr,-16.4325434118908,0.0434478774006686
slope_um_per_yr,-16.3221267941103,0.0407912782175029
slope_um_per_yr,-16.2117101763298,0.0380320929693018
slope_um_per_yr,-16.1012935585492,0.0352552715585157
slope_um_per_yr,-15.9908769407687,0.0325381254218412
slope_um_per_yr,-15.8804603229881,0.0299278343129454
slope_um_per_yr,-15.7700437052076,0.0274575416436172
slope_um_per_yr,-15.659627087427,0.0251766710674892
slope_um_per_yr,-15.5492104696465,0.0231392284146855
slope_um_per_yr,-15.438793851866,0.0213726314573796
slope_um_per_yr,-15.3283772340854,0.0198532693250226
slope_um_per_yr,-15.2179606163049,0.018513302746617
slope_um_per_yr,-15.1075439985243,0.0172554464602585
slope_um_per_yr,-14.9971273807438,0.0160153515962875
slope_um_per_yr,-14.8867107629633,0.0147641493207513
slope_um_per_yr,-14.7762941451827,0.0135006954230248
slope_um_per_yr,-14.6658775274022,0.0122375660092718
slope_um_per_yr,-14.5554609096216,0.0109941827623303
slope_um_per_yr,-14.4450442918411,0.0098000083499424
slope_um_per_yr,-14.3346276740605,0.00869321244622837
slope_um_per_yr,-14.22421105628,0.00771393463519362
slope_um_per_yr,-14.1137944384995,0.00688726194032289
slope_um_per_yr,-14.0033778207189,0.00621073016633916
slope_um_per_yr,-13.8929612029384,0.00565483869063856
slope_um_per_yr,-13.7825445851578,0.00517774893962949
slope_um_per_yr,-13.6721279673773,0.00473647435645001
slope_um_per_yr,-13.5617113495967,0.00430997520914729
slope_um_per_yr,-13.4512947318162,0.00389466551887913
slope_um_per_yr,-13.3408781140357,0.00349970945756039
slope_um_per_yr,-13.2304614962551,0.00314072617509182
slope_um_per_yr,-13.1200448784746,0.00283628746547682
slope_um_per_yr,-13.009628260694,0.00260301919958117
slope_um_per_yr,-12.8992116429135,0.00245104189793182
slope_um_per_yr,-12.7887950251329,0.00238263503459278
slope_um_per_yr,-12.6783784073524,0.00238440666711945
slope_um_per_yr,-12.5679617895719,0.00242533906343107
slope_um_per_yr,-12.4575451717913,0.00246480705304174
slope_um_per_yr,-12.3471285540108,0.00246719504299524
slope_um_per_yr,-12.2367119362302,0.00242572582158833
slope_um_per_yr,-12.1262953184497,0.00235698670458801
slope_um_per_yr,-12.0158787006692,0.00228547382123008
slope_um_per_yr,-11.9054620828886,0.00222352054733033
slope_um_per_yr,-11.7950454651081,0.00215965011148527
slope_um_per_yr,-11.6846288473275,0.00206319038820737
slope_um_per_yr,-11.574212229547,0.00190997486787695
slope_um_per_yr,-11.4637956117664,0.00170738397740596
slope_um_per_yr,-11.3533789939859,0.00148865776062411
slope_um_per_yr,-11.2429623762054,0.00129347589489982
slope_um_per_yr,-11.1325457584248,0.00114647102372229
slope_um_per_yr,-11.0221291406443,0.00104922104077877
slope_um_per_yr,-10.9117125228637,0.000988082842470758
slope_um_per_yr,-10.8012959050832,0.000945300775575438
slope_um_per_yr,-10.6908792873026,0.000911555208957559
slope_um_per_yr,-10.5804626695221,0.00088203219129823
slope_um_per_yr,-10.4700460517416,0.000851592582833047
slope_um_per_yr,-10.359629433961,0.000811479342213895
slope_um_per_yr,-10.2492128161805,0.000749602902066957
slope_um_per_yr,-10.1387961983999,0.000658080109366086
slope_um_per_yr,-10.0283795806194,0.000540046569272097
slope_um_per_yr,-9.91796296283885,0.00040857196331103
slope_um_per_yr,-9.80754634505831,0.000281865328507507
slope_um_per_yr,-9.69712972727776,0.000175910745486218
slope_um_per_yr,-9.58671310949722,9.94104848079047e-05
slope_um_per_yr,-9.47629649171668,5.35900759895512e-05
slope_um_per_yr,-9.36587987393614,3.24460682999989e-05
slope_um_per_yr,-9.2554632561556,3.08359373119271e-05
slope_um_per_yr,-9.14504663837505,4.47778315939329e-05
slope_um_per_yr,-9.03463002059451,7.05161746020134e-05
slope_um_per_yr,-8.92421340281397,0.000102474560206196
slope_um_per_yr,-8.81379678503343,0.000131843654388096
slope_um_per_yr,-8.70338016725288,0.000148642342813502
slope_um_per_yr,-8.59296354947234,0.000147199108183689
slope_um_per_yr,-8.4825469316918,0.000128514475928439
slope_um_per_yr,-8.37213031391126,9.99515338479989e-05
slope_um_per_yr,-8.26171369613071,7.19344260402197e-05
slope_um_per_yr,-8.15129707835017,5.40123615966677e-05
slope_um_per_yr,-8.04088046056963,5.24311366296218e-05
slope_um_per_yr,-7.93046384278909,6.70420891780284e-05
slope_um_per_yr,-7.82004722500855,9.33335774173959e-05
