gene	PLS1	PLS2	C1	C3
ERICH5	10.3591	0.474078	0.692273	0.0632203
ERICH6-AS1	-16.6179	-1.26067	-0.938353	-0.105183
ERLIN1	-7.0407	4.84381	-0.743055	0.293193
ERMARD	-3.0645	-0.743481	-0.593206	-0.307193
ERMP1	5.58693	-1.00857	0.648388	-0.207701
ERO1A	4.56157	0.556547	0.324198	0.281551
ERO1B	6.64717	0.66967	0.406024	-0.218763
ERP29	0.0202322	-3.24384	0.282061	-0.194954
ERP44	11.5048	3.03054	0.665976	0.142326
ERRFI1	5.21244	0.83475	0.796098	0.0675696
ESAM	2.7816	-0.943561	0.599509	-0.134725
ESCO1	12.2584	0.848201	0.667522	-0.0414883
ESD	-6.63	1.21168	-0.695774	0.0724516
ESRRA	8.45607	-2.05733	0.912696	-0.142378
ESRRB	2.20756	-2.97144	0.472033	-0.227321
ESRRG	12.6974	-3.11893	0.92846	-0.147946
ESYT1	2.1263	-0.597669	0.617707	0.27394
ETFB	-9.70947	-1.50221	-0.557381	-0.170328
ETFDH	-4.62646	1.02711	-0.49353	-0.0993127
ETFRF1	-3.65812	-2.22301	-0.361949	-0.373277
ETHE1	1.82642	-1.6509	0.516446	-0.0511355
ETNK1	-2.98487	1.46376	-0.600792	0.179544
ETNPPL	-9.7498	0.921247	-0.821278	-0.0837273
ETS2	5.89973	3.1895	0.723982	0.422626
ETV1	-1.44379	-1.31047	0.23415	0.0475489
ETV5	4.65674	0.27196	0.323001	-0.235668
ETV6	14.674	7.63633	0.761312	0.302076
EVI2B	-3.14165	-3.18198	-0.456806	-0.286591
EXD3	-6.00913	2.87483	-0.516661	0.505948
EXOC1	-5.35635	-3.13896	-0.534137	-0.370344
EXOC3-AS1	-7.38582	0.867696	-0.670476	0.181994
EXOC3L2	1.62453	-1.94275	0.109068	-0.0695273
EXOC4	-13.1497	0.164143	-0.75708	0.148824
EXOC6	-14.371	3.01791	-0.852406	0.365987
EXOG	7.84848	-1.74671	0.580973	-0.0687332
EXOSC8	-0.637808	0.916531	-0.488573	-0.185428
EXPH5	-0.451839	0.558411	-0.0700862	0.442532
EXT1	-2.07387	1.92619	-0.274909	0.415733
EXTL1	0.00325107	3.27569	0.205205	0.494681
EXTL2	9.63226	-1.0932	0.899793	0.0918569
EXTL3	0.382517	2.8924	-0.149791	0.328851
EYA2	-5.34058	1.42454	-0.654899	-0.171064
EYA3	5.97594	2.07307	0.515102	-0.00375207
EYA4	9.88921	-5.31452	0.813601	-0.252496
EZR	-3.00707	0.745154	-0.646268	-0.302957
F12	-8.64808	2.28775	-0.854439	0.294912
F7	2.55178	-1.17167	0.623562	0.0629864
F8	0.705109	3.05012	0.333699	0.447539
FA2H	1.58553	-2.60778	0.168558	-0.395412
FAAH2	2.39832	0.130842	-0.0199733	0.10611
FABP3	-12.2197	-0.0055944	-0.715036	0.215723
FABP5	-8.20508	-1.56009	-0.751117	-0.383914
FABP5P3	-8.47217	-1.62677	-0.758026	-0.379221
FABP6	-6.45991	-4.2624	-0.424751	-0.340805
FABP7	-8.6695	1.1522	-0.942815	-0.0310014
FADS1	-1.57393	0.632596	-0.450436	-0.449522
FADS2	-6.88609	-0.00949109	-0.708164	-0.316295
FADS3	-17.9218	4.82877	-0.787634	0.281702
FADS6	7.96533	0.4435	0.633784	0.155059
FAH	-7.19073	1.44537	-0.765412	-0.0616979
FAM102A	-3.92661	-0.336598	-0.518684	-0.236244
FAM102B	-8.36234	5.40698	-0.79412	0.242758
FAM104B	5.89474	-0.410046	0.648973	0.118884
FAM105A	-5.05718	-0.785978	-0.723687	-0.108434
FAM106A	4.54407	1.85621	0.445298	0.187283
FAM107A	-4.6855	1.10265	-0.683288	-0.159849
FAM110A	12.6857	1.57933	0.769106	0.1458
FAM110C	-11.1196	7.01461	-0.904647	0.225423
FAM111A-DT	0.501005	-2.41113	-0.14876	-0.478651
FAM117A	-8.94233	-1.22568	-0.893786	-0.140959
FAM117B	2.54821	8.45563	-0.0922206	0.572078
FAM120A	-4.7922	1.72902	-0.673974	-0.0117394
FAM120AOS	-14.8139	1.71324	-0.839474	-0.0931056
FAM120C	5.03492	0.249046	0.731536	-0.0377612
FAM122C	-14.0407	0.150199	-0.889614	-0.0561076
FAM126B	9.62127	0.698471	0.674754	0.135378
FAM129A	-4.79621	-4.39689	-0.533361	-0.406801
FAM129B	-9.00589	0.23476	-0.764028	-0.143066
FAM131A	-9.16021	1.29519	-0.498826	0.388808
FAM131B	5.38072	-0.789827	0.814604	0.190004
FAM133A	-4.45778	6.31749	-0.39027	0.579086
FAM133DP	5.61754	-1.24457	0.607139	0.0449886
FAM135B	4.50094	-2.57903	0.735654	-0.227404
FAM13A	2.99482	1.88696	0.379425	0.530221
FAM13A-AS1	7.73925	-1.49971	0.48854	-0.320551
FAM13B	7.48439	-2.03947	0.567332	-0.12086
FAM149A	-8.26221	1.28652	-0.893964	0.0714836
FAM151B	-3.67917	-1.00226	-0.512313	0.0159701
FAM153A	4.68914	2.97266	0.342645	0.415916
FAM155B	-0.550566	-4.09159	-0.204934	-0.269438
FAM160A2	-6.58474	4.50765	-0.624949	0.394852
FAM160B2	3.09924	0.737647	0.511256	0.0290215
FAM161A	-0.143773	5.73062	-0.337803	0.258547
FAM162A	-12.4197	-3.81869	-0.517361	-0.0505447
FAM162B	5.31384	9.29823	0.539321	0.594043
FAM167A	-2.77409	3.02534	-0.518466	-0.104973
FAM167B	3.17411	-3.02106	0.748687	-0.0678776
FAM168B	5.62165	-0.847881	0.621642	0.0453515
FAM169A	4.56341	4.54899	0.325778	0.253124
FAM171A1	1.91317	-1.35462	0.501526	-0.048983
FAM171A2	-7.52414	2.80669	-0.656482	0.162989
FAM171B	-7.85314	0.319564	-0.911151	0.0396187
FAM172A	-1.43142	1.29258	-0.464803	0.152719
FAM174B	-6.3251	1.23032	-0.505769	0.321909
FAM181A	-8.91975	0.434337	-0.857811	-0.15689
FAM181B	-2.18459	-0.132257	-0.43762	-0.501989
FAM182B	-8.24981	2.0335	-0.615819	0.13921
FAM184A	-8.8416	0.979537	-0.768398	0.145185
FAM185A	1.95269	2.43652	-0.0316748	0.302827
FAM187A	-10.2313	0.79622	-0.758011	0.206968
FAM189A1	-0.22352	-0.770883	-0.0749722	-0.463939
FAM189A2	-1.21226	-0.944281	-0.528431	-0.45691
FAM189B	0.0670648	-1.46598	0.431796	0.0126119
FAM192A	-2.3628	-1.39531	-0.113208	0.15801
FAM196A	-2.38725	-1.48005	-0.636149	-0.3712
FAM198B	5.82237	4.09647	0.564622	0.0851746
FAM19A1	-10.473	2.95274	-0.766947	0.406011
FAM19A2	3.05305	0.508032	0.210195	0.0992047
FAM200B	-8.24909	0.543507	-0.662928	-0.0655298
FAM201A	-2.46693	-3.7284	-0.301747	-0.42272
FAM206A	6.27868	0.917393	0.751376	0.173715
FAM207A	-10.3277	-1.42059	-0.727458	0.00608748
FAM208B	6.09488	0.102372	0.568696	0.0572509
FAM209A	1.91699	-2.37712	0.490398	0.0178451
FAM20A	8.21692	-0.735606	0.681863	0.214219
FAM210B	10.8279	1.67869	0.636939	0.114318
FAM212A	-7.42973	-1.09898	-0.658713	-0.0286346
FAM212B	-2.04137	-1.1563	-0.225944	0.383482
FAM213A	-1.82919	1.67935	-0.0898255	-0.00133585
FAM213B	-9.1378	-2.68197	-0.490371	-0.127845
FAM214A	11.8356	0.308268	0.72634	-0.023173
FAM216A	11.8923	-1.47632	0.891834	0.00208097
FAM217B	6.90909	2.5022	0.773607	0.362997
FAM218A	1.72339	2.17222	-0.128127	-0.158243
FAM221A	4.70104	-3.43524	0.403563	-0.421161
FAM222B	7.07026	-1.11117	0.821065	-0.0348884
FAM225B	3.74774	-4.4288	0.369373	-0.409383
FAM228B	-6.58437	1.00119	-0.619236	-0.123114
FAM229B	-11.3013	-1.78639	-0.687961	-0.0896155
FAM234A	2.77027	-2.2267	0.2239	-0.448289
FAM234B	0.468845	5.33249	0.19869	0.605917
FAM241A	-9.95417	-2.51569	-0.706586	-0.169872
FAM241B	-9.38999	5.29358	-0.727559	0.398434
FAM24B	-1.61866	-1.99343	-0.417054	-0.13737
FAM27E2	-1.20403	1.53186	-0.386932	0.0234895
FAM27E3	-1.3274	2.71355	-0.42951	0.140143
FAM32A	-7.19149	-0.389699	-0.569578	0.128326
FAM35BP	8.15506	-1.17658	0.60578	-0.208759
FAM3C	2.27536	0.085518	0.3018	0.248462
FAM43A	12.6162	-2.38169	0.801571	-0.0839326
FAM43B	2.03296	-0.145923	0.50823	0.102299
FAM46A	-3.12745	-0.309386	-0.649198	-0.408061
FAM47E	-9.34665	5.63783	-0.632271	0.312703
FAM49A	-6.97332	3.06563	-0.67185	0.412323
FAM49B	7.71402	1.7546	0.73472	0.408026
FAM53C	-4.2456	2.87022	-0.593627	0.199858
FAM57B	5.8945	-3.75101	0.71366	-0.179917
FAM69B	-0.289776	-0.690553	0.271175	0.0613965
FAM71E1	16.6477	-4.47205	0.886759	-0.135985
FAM71F1	-18.4468	2.84405	-0.924434	0.0958171
FAM76A	-2.20972	2.03029	-0.485543	0.101302
FAM76B	11.1515	0.903208	0.662658	-0.126818
FAM78A	4.30067	-0.394563	0.830445	0.0685
FAM78B	12.2283	2.57164	0.824404	0.15221
FAM81A	7.81097	4.71614	0.629045	0.273003
FAM83D	5.81804	-1.31779	0.805224	0.0639194
FAM83H	-1.41418	0.867058	-0.167751	0.252186
FAM84A	12.0475	4.76813	0.621046	0.512532
FAM84B	-1.50929	-0.188903	-0.114425	-0.351645
FAM86B3P	-7.80874	-1.31847	-0.593953	-0.0640985
FAM86C1	-10.2582	-0.985135	-0.6773	-0.120876
FAM86EP	-5.99732	-0.720648	-0.472887	-0.149772
FAM86FP	-9.13842	-1.13962	-0.618869	-0.15039
FAM86HP	0.0403817	-0.903483	0.381179	-0.0613264
FAM89A	-4.65828	-2.68817	-0.518579	-0.441285
FAM89B	1.50423	-0.39483	0.472896	0.264425
FAM95A	6.11972	0.653142	0.510765	0.148652
FAM95C	0.601175	-4.34635	0.0544685	-0.598758
FAM98A	-4.2927	-0.917255	-0.218256	-0.141659
FANCA	3.42654	0.169327	0.210013	0.055139
FANCC	6.64506	2.12769	0.43465	-0.0975162
FANCE	0.579656	-0.0338526	-0.0874609	-0.254594
FANCG	1.67857	0.645677	-0.11833	-0.133248
FANCI	5.89431	-1.31471	0.835066	0.0282458
FANCL	-2.3207	0.259326	-0.575794	-0.00256858
FANK1	-0.221469	-1.80472	-0.105821	-0.456968
FAP	3.88676	0.879925	0.481044	0.432231
FAR1	1.61707	0.557934	0.286817	-0.0819738
FAR2	3.50724	-3.21967	0.653872	0.0115497
FAR2P1	-11.3355	1.51652	-0.783357	0.14282
FAR2P2	-8.47199	1.69664	-0.741978	0.129304
FARP1	-8.95677	3.35467	-0.926965	0.0208877
FARSB	-10.3734	0.958346	-0.669272	0.177321
FASTKD1	15.6964	-2.93003	0.891339	-0.0966336
FASTKD5	3.85598	0.644409	0.695079	0.209236
FAT1	-2.01937	2.42638	-0.45415	-0.218042
FAU	-4.97771	-0.313456	-0.559114	-0.0856034
FBL	-2.98665	0.0157104	-0.668831	-0.177294
FBLIM1	3.55271	-1.90338	0.636941	-0.13131
FBLN2	-9.15926	-2.7375	-0.790106	-0.149167
FBLN5	-3.58574	1.30893	-0.413963	0.245251
FBLN7	7.39935	3.91625	0.821895	0.300941
FBN1	10.8481	2.20588	0.675111	0.123523
FBRSL1	4.95165	4.63536	0.188871	0.206078
FBXL15	2.43459	1.08952	0.521731	0.174735
FBXL16	-9.20324	2.53641	-0.63821	0.266665
FBXL2	-5.35042	4.20117	-0.553149	0.323376
FBXL4	11.4884	-0.173844	0.676651	-0.0776581
FBXO15	-8.55726	-6.67012	-0.634803	-0.388571
FBXO16	4.0873	-0.650429	0.552458	0.379565
FBXO17	-3.31698	-1.70336	-0.494201	0.12081
FBXO2	-11.3215	0.495664	-0.760325	0.162619
FBXO21	4.10256	-2.49769	0.397543	-0.0286797
FBXO27	-2.95862	1.27533	-0.28135	0.3452
FBXO3	-3.73712	0.295277	-0.591978	0.16371
FBXO30	4.61812	0.790618	0.512479	-0.248828
FBXO31	3.87465	-1.29279	0.505628	0.212137
FBXO32	12.631	1.21556	0.879388	0.181088
FBXO33	9.92094	1.06836	0.883064	0.0778373
FBXO34	7.47009	2.11201	0.450131	0.13851
FBXO40	-1.63331	3.50945	0.00498688	0.4552
FBXO44	-7.99782	2.48259	-0.612221	0.417134
FBXO45	8.02548	-0.660209	0.578718	0.13592
FBXO46	6.59445	4.52729	0.406106	0.220529
FBXO7	0.261657	-3.13695	0.168809	-0.285345
FBXO9	13.9222	1.0061	0.753995	0.111273
FBXW7	3.06663	2.5758	0.568859	0.234389
FBXW9	-7.12919	1.17367	-0.663246	0.23957
FCGBP	-11.6928	-7.05041	-0.739217	-0.362667
FCGR1B	-7.11701	-4.20678	-0.596168	-0.288373
FCGR3A	-5.88574	-5.07844	-0.396676	-0.337199
FCGRT	-3.73159	-3.12705	-0.359166	-0.457673
FCHO2	9.45805	3.37891	0.50064	0.0775931
FCN1	2.76362	-0.0177385	0.377035	-0.0516361
FDFT1	-12.1359	-1.45793	-0.776948	0.0709419
FDPS	-12.131	0.683032	-0.726283	0.0488985
FDPSP2	-9.5868	-0.787366	-0.580397	0.0339663
FDX1	3.44043	-1.96234	0.602502	-0.0498877
FDX1L	-9.8369	0.976865	-0.616952	0.159862
FDXR	-7.09864	-0.178058	-0.760866	-0.168782
FECH	8.06564	2.3932	0.821182	0.180374
FER1L4	7.45041	-3.31987	0.839165	-0.269295
FERMT1	-5.4924	-0.561108	-0.486278	-0.369244
FERMT2	-5.6958	0.991258	-0.804302	-0.172785
FES	5.96661	1.13081	0.721883	0.401269
FEZ1	3.6101	-3.01853	0.450332	-0.274685
FEZ2	-5.19904	0.31585	-0.378835	0.236658
FEZF2	-4.8077	-1.01974	-0.469091	-0.422351
FFAR4	-9.79409	8.14661	-0.721849	0.246423
FGD1	0.303734	0.410305	-0.123173	0.167002
FGD3	-12.0263	2.02544	-0.798157	0.210046
FGD4	-1.85431	-4.59766	-0.360945	-0.709064
FGD5	3.21117	-1.23301	0.663222	-0.141154
FGF12	9.58776	2.1877	0.710789	0.300474
FGF13	9.33159	-0.560437	0.730686	0.102379
FGF14	12.7415	5.07079	0.634026	0.358678
FGF17	8.46408	2.72274	0.437638	0.233224
FGF18	6.2815	3.65092	0.622222	0.243823
FGF2	-2.992	2.79144	-0.59006	-0.123923
FGF22	-3.46201	3.24116	-0.34806	0.213135
FGF7	8.48135	-4.62941	0.725313	-0.180627
FGF7P3	5.13757	-2.47104	0.648188	-0.130349
FGF7P6	2.65068	-4.38409	0.473339	-0.115683
FGF9	7.446	-2.87703	0.88536	-0.0806202
FGFBP3	-8.24751	1.34722	-0.728355	-0.19425
FGFR1	-2.88651	-0.157217	-0.223459	-0.343571
FGFR1OP	9.77037	2.06923	0.627425	0.0900038
FGFR1OP2	2.69642	5.64367	0.314246	0.701286
FGFR2	3.89199	-3.34385	0.417976	-0.442022
FGFR3	-2.02878	1.70481	-0.472867	-0.0881463
FGGY	-10.7119	1.1099	-0.801961	-0.123546
FGL1	-0.612997	-0.152239	-0.193701	-0.145242
FGL2	-2.40191	-4.45572	-0.427467	-0.456311
FGR	1.92076	-1.45548	0.474072	-0.284532
FHIT	-0.339433	-3.88625	0.0828284	-0.472222
FHL1	-1.4359	1.98856	-0.439986	0.270939
FHL3	-2.07024	3.57113	-0.249033	0.292071
FHOD1	-7.62902	-5.54514	-0.554749	-0.259913
FHOD3	-5.63303	-0.819674	-0.684118	-0.0204037
FIBIN	-2.87839	1.29106	-0.543989	-0.245241
FIGN	8.03628	6.2245	0.644231	0.338947
FIGNL2	-8.42052	6.0278	-0.762886	0.26028
FILIP1	-6.87242	-0.991154	-0.801317	-0.186005
FILIP1L	-7.14579	4.54716	-0.46469	0.628472
FIP1L1	-4.07932	2.63741	-0.655788	0.0815666
FITM2	-0.830213	0.882169	0.170522	0.233398
FIZ1	5.16502	0.729135	0.736559	0.193231
FJX1	-4.33591	-0.285585	-0.192301	0.00810995
FKBP11	9.52931	2.33502	0.66221	0.126748
FKBP14	-5.7766	-0.781036	-0.718595	-0.290364
FKBP1A	-19.9398	2.20821	-0.876443	0.268434
FKBP1B	-16.0524	-2.03634	-0.761763	0.0771778
FKBP2	1.23833	-0.951474	0.507621	0.0398186
FKBP5	9.34491	-5.51688	0.78774	-0.345397
FKBP7	4.24987	-2.24484	0.518363	-0.28073
FKRP	-4.97934	0.620073	-0.558335	-0.0384344
FLCN	-3.37733	-0.641479	-0.400602	0.248035
FLII	-0.793067	-0.134204	0.164005	-0.020135
FLJ20021	-8.34307	2.50684	-0.571602	0.50625
FLJ23867	5.313	-2.18046	0.847462	-0.107055
FLJ30901	-0.20098	0.738254	-0.313449	-0.297827
FLJ33534	-5.99961	1.18346	-0.396867	0.325728
FLJ37453	-0.920585	-1.01932	-0.267412	-0.269596
FLJ42627	7.25575	-0.624172	0.747571	0.0825372
FLOT2	-6.09557	0.942329	-0.385086	0.387798
FLRT1	-10.9231	0.479325	-0.695233	-0.166797
FLRT2	13.6779	7.81358	0.701043	0.394948
FLRT3	4.42966	0.779119	0.55341	0.466352
FLT1	4.9425	-3.33098	0.593679	-0.338046
FLT3	10.4329	-1.96207	0.837956	-0.158635
FLVCR1-AS1	-4.59489	-2.87659	-0.190027	-0.14667
FMN1	8.79957	5.78857	0.895256	0.276443
FMN2	14.5358	6.09481	0.628689	0.0969983
FMNL2	2.17797	-2.63611	0.215288	-0.441014
FMOD	-1.82124	0.550822	-0.0863674	0.0518273
FMR1	5.57957	3.56692	0.657204	0.306054
FN3KRP	-6.90907	-0.177234	-0.565247	0.151125
FNBP1L	-7.50997	3.49453	-0.867805	0.172293
FNDC10	3.31475	0.796636	0.589459	0.0661931
FNDC11	5.51726	-0.645395	0.597255	-0.103402
FNDC3A	-1.30628	2.06109	-0.478282	-0.189034
FNDC3B	-0.391001	7.35078	-0.257389	0.305562
FNDC4	8.21019	-0.669169	0.837537	0.128878
FNDC5	7.86046	0.756303	0.856543	0.168167
FNDC9	-0.699778	2.50441	-0.419301	0.269652
FNIP2	-6.26816	1.28353	-0.552088	0.340712
FNTA	2.32409	-3.05978	0.297197	-0.450222
FOCAD	2.71178	-1.44433	0.626362	0.187616
FOLH1B	2.4877	-3.50054	0.211197	-0.418948
FOLR1	-2.90579	-1.37113	-0.64371	-0.250742
FOLR2	-11.7007	-3.30895	-0.802206	-0.115425
FOS	2.53162	-3.31593	0.0777807	-0.505437
FOSB	10.3242	2.5556	0.638185	0.158207
FOSL2	12.9375	0.0692001	0.749296	-0.0195308
FOXC1	2.07197	-0.480362	0.298785	-0.226588
FOXD1	0.550272	0.06061	0.127983	-0.201394
FOXF1	0.395533	-0.991802	0.22726	-0.22915
FOXF2	-4.91626	0.961093	-0.421938	-0.107242
FOXG1	-1.30388	2.87843	-0.516737	0.212388
FOXJ2	0.613968	3.30024	-0.202184	0.289901
FOXJ3	-5.71845	1.18281	-0.520113	0.357961
FOXK1	8.54141	-0.3932	0.488452	-0.190663
FOXL2	2.82856	-0.196811	0.451095	-0.0880442
FOXN3	11.0747	-0.697914	0.705091	-0.121058
FOXN3-AS1	-9.44317	2.74523	-0.715422	0.143437
FOXO1	-0.845432	-1.85315	-0.317454	-0.576723
FOXP1	4.78113	2.72429	0.442214	0.39637
FOXP2	5.29957	4.50692	0.466585	0.493507
FOXQ1	1.95074	1.03755	0.388141	0.0114494
FOXRED2	-10.9964	6.26724	-0.750511	0.507813
FOXS1	0.868894	-0.630089	0.215488	-0.359244
FPGS	-6.43334	-1.61732	-0.6072	-0.355939
FPGT	2.44042	1.3091	0.220231	-0.172428
FPR1	-7.03583	-6.24449	-0.431751	-0.296459
FRA10AC1	-5.58422	1.42628	-0.444643	0.0679394
FRAS1	2.4301	-1.04634	0.33272	0.0331791
FRAT1	11.9242	-0.908848	0.887044	0.0864288
FRAT2	6.6266	-2.19272	0.805333	0.14817
FREM3	-10.4153	3.6868	-0.63689	0.389784
FRK	1.65066	-2.43111	0.363219	-0.360492
FRMD3	-4.80509	-1.12077	-0.708919	-0.164226
FRMD4A	9.21967	-2.31631	0.739127	-0.122337
FRMD5	9.08015	-0.446903	0.734286	-0.152715
FRMD6	0.425693	3.39143	-0.0793321	0.573702
FRMPD4	-0.979736	5.84564	-0.0732306	0.620639
FRRS1L	-9.25582	3.08845	-0.692648	0.372506
FRYL	4.65055	-2.8713	0.4837	-0.346098
FRZB	2.33766	1.48318	0.0809259	0.204765
FSBP	9.09587	3.96464	0.662512	0.235141
FSIP1	-2.28409	2.14472	-0.396742	0.160415
FSTL1	10.9747	-0.522561	0.831948	-0.250981
FSTL4	2.71925	1.21927	0.601545	0.500784
FSTL5	-10.183	3.23244	-0.758389	0.156805
FTH1	-10.5028	-0.853655	-0.69398	-0.0850249
FTL	-6.3288	-1.8416	-0.662661	-0.212414
FUCA1	-9.13329	1.15634	-0.710763	0.129645
FUNDC2	1.76094	0.388837	0.48291	0.00545032
FUOM	-9.70638	-1.64597	-0.618018	0.234531
FUT10	-3.88048	3.24822	-0.528402	-0.120853
FUT11	3.84301	-2.44339	0.610561	-0.0880247
FUT9	-3.23375	8.80694	-0.447458	0.508607
FXR1	6.85721	1.01951	0.738668	0.041557
FXYD6	-10.3311	7.1606	-0.859635	0.321628
FXYD7	-0.311533	1.84316	0.160617	0.638921
FYB1	-8.9432	-3.68192	-0.654924	-0.254715
FYN	-1.21647	-1.10592	-0.329257	0.0109532
FZD1	-12.7884	1.63665	-0.899645	-0.113209
FZD10	3.06163	-0.949959	0.299856	-0.294169
FZD2	-7.84546	-0.497989	-0.689398	-0.122325
FZD3	-0.936066	4.91732	-0.421692	0.288475
FZD4	4.62156	1.09728	0.661595	-0.117338
FZD5	3.52358	3.71208	0.142639	-0.121504
FZD6	12.3918	3.79858	0.738253	-0.117125
FZD7	0.0976258	1.63965	-0.456637	-0.388592
FZD8	-6.23418	2.16043	-0.724902	-0.220579
FZD9	-7.60028	2.15784	-0.575975	0.130242
FZR1	-11.1416	2.04353	-0.76698	0.138498
G0S2	2.2036	-1.36507	0.429291	-0.326327
G6PD	1.26196	-2.54268	0.402625	-0.061005
GAB1	3.97344	-0.97575	0.381665	-0.307576
GABARAP	-9.29282	0.501662	-0.744671	-0.043318
GABBR1	-12.6691	2.02777	-0.859222	0.101355
GABPB1-IT1	9.01778	4.56924	0.52859	0.175283
GABRA1	4.89902	1.34602	0.668693	0.286955
GABRA2	-2.49391	0.601442	-0.633071	0.1124
GABRA3	-15.0995	-0.755797	-0.864334	0.0195936
GABRA4	9.0101	-0.756899	0.755679	-0.131774
GABRA5	-14.2858	1.19107	-0.95011	0.0133269
GABRB1	-8.34186	3.23005	-0.912127	0.142085
GABRB2	8.10762	0.706449	0.714676	0.265946
GABRB3	-10.9926	0.959019	-0.783393	0.264999
GABRD	4.46462	1.96387	0.640388	0.338998
GABRE	-6.88288	2.54863	-0.572594	0.262824
GABRG1	-3.03761	4.77105	-0.618182	0.234484
GABRG2	4.06364	3.06001	0.640167	0.4322
GABRG3	1.68493	2.12065	0.15	0.240512
GAD1	7.73262	0.275074	0.476133	-0.0591983
GADD45B	3.43609	-2.93428	0.535226	-0.151428
GADD45GIP1	-7.27118	1.67641	-0.560261	0.235142
GAL	-2.3332	1.00434	-0.083348	-0.0551174
GALE	5.20313	0.174188	0.650036	0.295774
GALM	-6.03816	0.129435	-0.674114	-0.239456
GALNT11	-4.04172	0.240758	-0.560679	0.205106
GALNT12	5.90642	-1.98376	0.554197	-0.172115
GALNT13	0.615104	-0.280012	0.398693	0.342081
GALNT14	-12.7134	0.397269	-0.731603	0.290466
GALNT15	1.02119	-4.06328	0.00974239	-0.558852
GALNT16	-1.41995	2.60715	-0.39992	-0.232378
GALNT17	-6.30485	5.59734	-0.582586	0.419863
GALNT18	-3.63358	1.13054	-0.590102	0.348945
GALNTL5	-2.04423	1.37542	-0.0552852	0.486991
GALR1	7.99473	3.57601	0.689346	0.142313
GALT	1.86142	-2.40534	0.528136	-0.144919
GAMT	-6.96806	-0.0896248	-0.56901	-0.134184
GANC	4.57381	-3.08547	0.474315	-0.330178
GAP43	-8.31406	2.45581	-0.577331	0.309103
GAPVD1	6.03197	-3.62636	0.661324	-0.166112
GAR1	-6.85748	-1.15386	-0.693805	0.0332684
GARNL3	0.15766	-1.1077	0.016759	-0.236667
GART	5.47822	0.00284552	0.62294	0.0815542
GAS2	11.0125	-2.98782	0.889468	-0.0562113
GAS5	-1.28209	-0.85796	-0.245311	-0.153988
GAS6	7.21735	-1.89652	0.731944	-0.220858
GASAL1	-10.3038	-1.51254	-0.844393	0.0405814
GATAD2A	2.52658	-2.28789	0.634838	-0.190365
GATB	-9.48497	2.28027	-0.612824	0.121664
GBA	-11.2222	-1.72386	-0.710774	0.0124586
GBAP1	-7.90599	0.673175	-0.538754	0.17152
GBE1	-1.74176	-3.08827	-0.0369588	-0.33067
GBP2	1.22665	-2.1109	0.0441712	-0.43169
GBP3	-0.310039	-2.38642	-0.206701	-0.538651
GBP4	0.872754	-1.16074	0.252665	-0.12642
GCC2	8.50792	-0.680045	0.755597	0.0358122
GCHFR	0.933087	0.0145382	0.404197	0.0698557
GCLM	1.48531	0.265595	0.458217	0.101218
GCNT1	-9.07496	0.135212	-0.795246	-0.0186964
GCSH	-0.0569825	-1.78036	0.0816297	-0.456671
GDA	-9.24916	2.26875	-0.921453	0.0640893
GDE1	-8.72693	-2.81394	-0.49384	0.0855906
GDF10	-6.5752	2.23922	-0.584921	0.0198465
GDF7	-1.31181	-0.0916723	0.171472	0.155554
GDPD1	8.80696	-3.07633	0.850039	0.0256489
GDPD2	-5.57611	1.6836	-0.74952	-0.0859282
GDPD5	0.318967	-0.833253	0.230506	-0.125113
GDPGP1	-4.78988	0.861588	-0.492271	0.174914
GEM	-1.18435	-0.0764991	-0.260697	-0.451319
GEMIN7	2.21298	-1.52377	0.511429	0.178803
GEMIN8	-2.91007	-0.521484	-0.538443	-0.15679
GFAP	-2.17877	-1.35974	-0.519161	-0.468238
GFM1	9.62453	-1.4221	0.689958	-0.119465
GFOD1	3.08676	3.50738	0.459579	0.535196
GFOD2	-0.738608	1.95973	0.194527	0.582089
GFPT2	3.18768	1.4817	0.247239	-0.0952146
GFRA1	0.0923057	-4.03447	0.0478616	-0.612313
GFRA2	5.50669	-0.257634	0.775316	0.0538238
GGA2	10.6017	1.12344	0.718949	0.183761
GGCT	-15.442	3.51241	-0.876549	0.209232
GGCX	-11.1192	-1.35488	-0.740642	0.136942
GGH	2.27551	-1.85189	0.334087	0.0510039
GGN	-4.67947	3.80323	-0.488297	0.256244
GGNBP2	-1.65881	0.261527	0.0889891	0.163356
GGT1	6.60958	2.84257	0.516002	0.191924
GGT3P	7.19303	0.0155433	0.604171	0.0662849
GGT5	2.04382	-1.92492	0.488025	-0.217515
GGT6	2.70912	0.28241	0.151463	0.0173181
GGT7	3.5155	-1.52899	0.567599	0.0248687
GGTA1P	-12.0509	-2.49047	-0.679847	-0.376612
GGTLC1	5.74676	1.54984	0.511466	0.17632
GHDC	5.29256	2.98137	0.532453	0.248758
GHR	-4.55994	1.2844	-0.755686	0.0616269
GHRL	-3.91818	-2.62241	-0.412022	-0.133148
GHRLOS	6.24772	1.14494	0.726177	0.083943
GIGYF1	10.4092	0.64672	0.612789	-0.113794
GIGYF2	10.2671	3.04638	0.682803	-0.027427
GINS2	-3.82237	-0.782645	-0.489973	-0.0956307
GIPC1	1.7833	-0.941864	0.443242	-0.0564588
GIT2	9.99299	-3.59072	0.768976	-0.188556
GJA1	-5.46732	3.12464	-0.738611	-0.0506423
