gene	PLS1	PLS2	C1	C3
NEK6	-4.32062	0.895832	-0.530851	0.0084163
NELFA	9.20721	0.800505	0.664063	-0.0590619
NELFE	-9.9319	0.416753	-0.782365	-0.0988874
NELL1	1.64106	2.0306	0.204971	0.530373
NELL2	-6.33981	2.71752	-0.735273	0.379048
NEMF	5.15479	3.0734	0.337607	0.0695922
NEPRO	-10.5012	0.448708	-0.772347	0.214412
NET1	3.69865	-2.32953	0.473844	-0.24991
NETO1	-7.86721	1.67881	-0.472568	0.357424
NETO2	-5.60675	5.20438	-0.503017	0.484647
NEURL1	-2.44034	2.59947	-0.368222	0.371107
NEURL1B	-5.43749	1.25224	-0.863422	-0.0848805
NEUROD1	1.25512	3.82228	-0.073794	0.453463
NEUROD2	-7.28765	1.23834	-0.550157	0.2085
NEUROD6	-4.32777	6.00316	-0.557474	0.45958
NEXMIF	-2.27995	4.56045	-0.620367	0.288931
NEXN	9.21523	-5.88895	0.778607	-0.331319
NF2	3.16203	-0.0331183	0.61737	-0.0341865
NFATC2IP	7.65123	-1.53958	0.695973	-0.102139
NFATC3	8.53042	-0.599731	0.591893	-0.354912
NFE2L3	0.560683	-4.40633	-0.00967814	-0.477563
NFIA	-2.52349	0.0305027	-0.50814	-0.547215
NFIB	-7.56426	-1.686	-0.692361	-0.131881
NFIC	8.34517	-2.09065	0.932694	-0.0841109
NFIL3	7.91796	2.65006	0.649151	0.0649725
NFIX	10.1421	0.734714	0.66314	-0.255175
NFKB1	6.40506	-0.535407	0.698561	-0.0698245
NFKBIA	7.08368	0.76935	0.572809	-0.0526966
NFKBIE	-9.14987	5.33671	-0.761873	0.209003
NFKBIZ	6.77054	-3.04487	0.672161	-0.275811
NFYB	4.56974	-0.532966	0.335896	-0.026716
NFYC	8.78166	1.67224	0.599806	0.237814
NGB	0.26423	13.2545	-0.161497	0.545167
NGDN	2.50741	0.992912	0.298013	0.116358
NGEF	4.98257	4.00131	0.628929	0.57634
NGLY1	6.54478	-0.775288	0.701284	-0.0568142
NHLRC1	-12.1086	-0.843366	-0.813627	0.0974022
NHLRC2	15.2604	3.72573	0.706287	0.0173613
NHLRC3	1.19103	4.25907	-0.158604	0.154868
NHLRC4	4.47008	0.892407	0.586281	0.0875407
NHP2	-7.64229	-0.942316	-0.673682	0.231901
NHSL1	-5.2231	1.10011	-0.64868	-0.23549
NICN1	-6.07031	0.903799	-0.504025	0.524974
NIM1K	4.31162	0.902617	0.382989	0.157763
NINJ2	2.62402	-3.4376	0.293193	-0.3576
NINL	-1.16271	-0.138781	-0.42798	-0.461573
NIP7	-5.54903	-0.320744	-0.529219	0.108802
NIPA1	6.22119	-2.73947	0.647293	-0.255768
NIPAL2	10.745	1.53242	0.841535	0.311008
NIPAL3	4.54434	-2.38398	0.592202	-0.289534
NIPBL	3.92623	1.44117	0.185343	-0.109403
NIPBL-AS1	3.73513	1.10494	0.226019	0.0249753
NIPSNAP1	-7.38067	0.2908	-0.541825	0.174175
NIPSNAP3A	-13.9303	-2.42097	-0.756277	-0.198903
NISCH	-13.2605	2.27716	-0.88471	0.162505
NIT2	-12.519	-0.317508	-0.891366	0.0483621
NKAIN1	1.46912	2.20489	-0.267467	0.193905
NKAIN2	-6.10409	-1.08598	-0.842915	-0.146932
NKAIN3	-8.30629	1.05055	-0.856624	-0.18543
NKAIN4	-11.0033	0.619114	-0.924501	-0.210342
NKAPL	6.6272	-2.3916	0.736351	0.0454541
NKD1	2.26704	-2.46582	0.360473	-0.239392
NKD2	-11.2412	2.65591	-0.755224	0.0845608
NKG7	1.71971	-0.527555	0.455038	-0.03372
NKTR	3.92046	1.79771	0.0645295	-0.147926
NKX1-2	10.552	1.60635	0.830578	0.159445
NKX3-1	8.27687	-4.30967	0.760152	-0.317015
NKX6-3	9.27605	1.9648	0.852698	0.100707
NLE1	-9.57959	1.78839	-0.727166	0.187922
NLGN1	0.887635	-0.95758	-0.0178708	0.0756252
NLGN3	-8.07145	0.876947	-0.708041	0.0155693
NLK	1.69328	2.6123	0.497131	0.586106
NLN	1.61387	1.65299	0.455588	0.416756
NLRX1	3.73549	1.38113	0.50283	-0.0191136
NME4	-4.93145	1.65922	-0.666801	0.0107775
NME5	6.35968	0.0892415	0.568197	0.100683
NMI	-3.10343	-2.06003	-0.422468	-0.332941
NMNAT3	-6.39464	0.473844	-0.622098	-0.0453237
NMT1	-4.97581	1.12349	-0.656969	0.105848
NMU	-1.30541	7.02837	-0.335146	0.448676
NNAT	-6.3671	-0.26845	-0.847657	-0.022857
NNMT	1.80579	2.33829	0.510684	0.590033
NOB1	5.31578	-3.97953	0.633343	-0.218587
NOC3L	-0.0428496	-1.30075	0.0377169	-0.378545
NOL3	-1.74496	-5.7676	0.137934	-0.415603
NOL4	-13.1513	7.85105	-0.842909	0.379087
NOL4L	-9.10051	0.835301	-0.720992	0.143944
NOL6	-0.504043	-2.53068	0.26617	-0.152026
NOL9	-6.21913	-1.09024	-0.599462	-0.0356294
NOM1	9.15372	-0.688622	0.763464	-0.0437661
NONO	5.29909	0.335218	0.326673	-0.201339
NOP16	-8.00756	-2.10545	-0.524611	0.11037
NOP2	7.02817	1.71596	0.635775	0.106589
NOP53	8.53105	0.641685	0.527312	-0.129156
NOP56	-5.12963	2.6186	-0.576871	0.247473
NOS1	-2.69856	-0.974148	-0.400438	-0.368825
NOS1AP	-3.14181	-0.351139	-0.424374	-0.14387
NOS2	3.22625	2.51788	0.68911	0.521606
NOS3	1.11091	0.0910425	0.362908	-0.020723
NOSTRIN	2.73369	-1.69544	0.524007	-0.24456
NOTCH4	2.01586	-0.0222845	0.421606	-0.273103
NOV	-11.024	6.75481	-0.865095	0.226566
NOVA1	3.36107	2.58969	0.646577	0.392304
NOVA2	-10.153	2.3327	-0.828072	0.0953222
NOX4	2.3137	-1.51599	0.706367	-0.0139911
NOXO1	12.3753	3.45882	0.713778	0.312071
NPAS3	-3.28185	1.64721	-0.623021	-0.156797
NPAT	3.9249	-0.0479517	0.311406	-0.191291
NPB	-5.10468	-0.601747	-0.634586	-0.102492
NPC1	2.13429	-2.07923	0.21933	-0.416728
NPC2	-3.25305	-4.84755	-0.376003	-0.602727
NPDC1	-7.59549	2.34023	-0.678981	0.289914
NPFFR2	-3.86006	-1.70536	-0.264946	-0.107207
NPHP1	-4.73776	1.9572	-0.61122	0.171189
NPHS1	-10.3884	-1.33834	-0.519346	0.0424006
NPIPA8	7.3706	0.578632	0.607204	-0.109503
NPL	-1.8077	-0.134359	-0.426312	-0.380761
NPM1	-5.63375	1.05406	-0.555197	0.0127574
NPM2	3.86386	2.44121	0.433433	0.238401
NPM3	-7.92378	-0.68434	-0.71974	0.158317
NPNT	-0.373058	0.078636	-0.447151	-0.335015
NPPA	-7.50847	2.03985	-0.630259	0.463782
NPR3	6.96227	2.60629	0.417787	0.196512
NPTX1	-5.57286	-1.58561	-0.61669	0.215504
NPTX2	-7.54173	0.190077	-0.545831	0.50504
NPTXR	-10.8617	0.768871	-0.825382	0.249783
NPY	-7.39286	-1.82092	-0.653443	-0.311634
NPY1R	-11.6491	5.06306	-0.738777	0.392324
NPY5R	-7.11334	4.79438	-0.51195	0.536141
NQO1	-4.81221	-1.51757	-0.442786	-0.146447
NR0B1	-6.65668	0.559316	-0.61581	-0.0316982
NR1D1	9.38288	2.64314	0.647348	0.295952
NR1D2	13.2115	2.69085	0.810527	0.292668
NR1H2	6.54474	1.43635	0.741921	-0.0195566
NR1H3	-5.24224	1.64614	-0.386246	0.192247
NR2C1	10.3444	-0.367433	0.713832	-0.0442161
NR2C2AP	0.547028	2.32506	-0.330714	0.173716
NR2E1	-4.18995	1.85107	-0.607549	0.0162305
NR2F1	0.593146	1.37877	-0.0919897	0.218467
NR2F1-AS1	3.10629	4.60449	0.205021	0.304328
NR2F2	-4.14842	-3.18873	-0.550686	0.0881342
NR2F2-AS1	-2.13929	-2.16228	-0.311446	-0.0391215
NR3C1	11.0047	3.03153	0.887207	0.140657
NR3C2	15.9164	4.58944	0.880651	0.200095
NR4A2	-4.37091	-4.10368	-0.405978	-0.261053
NR4A3	-4.51382	3.96378	-0.773693	-0.0483158
NRAP	-4.6094	1.70565	-0.557302	-0.268857
NRAS	-3.75926	-0.635017	-0.520818	-0.316158
NRBF2	6.8892	-0.527615	0.687953	0.0895211
NRCAM	-6.15148	3.98809	-0.545439	0.390037
NREP	8.62251	3.25324	0.802804	0.0742988
NRG1	3.40904	-0.526029	0.749758	-0.113878
NRG2	5.53173	-0.842265	0.512745	-0.217875
NRG3	-3.58953	3.16831	-0.501582	0.369308
NRG4	3.73644	1.10005	0.259466	0.206905
NRGN	0.993511	1.65509	0.385147	0.423101
NRIP1	0.340888	3.33537	0.0882921	0.240101
NRIP2	4.3184	-5.14443	0.543418	-0.442678
NRIP3	-0.3199	-6.73006	0.399511	-0.0755299
NRL	-4.04104	-1.14016	-0.500562	-0.214231
NRN1	2.51055	1.74602	0.537833	0.63559
NRN1L	-1.61064	0.40906	-0.166482	-0.106396
NRP1	-2.59289	-0.534799	-0.306417	-0.386463
NRP2	-5.82947	-0.287943	-0.689967	0.0678728
NRXN1	4.31358	7.17092	0.290364	0.695588
NRXN2	-3.18784	-0.0366109	-0.547668	0.248842
NSD2	-11.0521	-2.15267	-0.722038	0.0151734
NSD3	2.08083	4.62318	-0.00412822	0.56331
NSDHL	-6.55506	-2.12834	-0.532724	-0.0268359
NSFL1C	-18.6365	1.56206	-0.917651	0.0195729
NSG1	0.739424	0.0899375	0.49278	0.283664
NSG2	-11.8043	1.28037	-0.917911	0.149296
NSMAF	8.74218	3.32029	0.524224	0.189273
NSMCE1	-7.81973	-0.953663	-0.605979	-0.0916117
NSMCE4A	0.864005	-2.37655	0.0945997	-0.472613
NSMF	-6.12665	0.878612	-0.658296	-0.0235585
NSRP1	5.30366	-3.16195	0.567509	-0.226732
NSUN3	10.9654	0.299079	0.67423	-0.0279509
NSUN5	3.97762	2.95237	0.472777	0.0950009
NSUN5P2	5.54363	2.34362	0.383337	-0.0174719
NSUN6	-1.18014	1.93558	-0.465241	0.0415896
NT5C3A	-3.50544	-0.862317	-0.520161	0.0952506
NT5DC1	7.54395	-2.60827	0.795085	-0.276946
NT5DC2	-4.85332	4.96472	-0.455918	0.23681
NT5DC3	-16.913	4.06448	-0.831827	0.242245
NT5E	-3.34491	0.614855	-0.487369	-0.147091
NT5M	10.2543	0.766103	0.928568	0.0798428
NTHL1	1.04924	0.125001	0.372405	0.194537
NTM	5.20637	5.91131	0.408831	0.310902
NTN4	4.85263	5.03252	0.611625	0.460404
NTNG1	5.7738	-0.608756	0.334886	-0.0296258
NTNG2	-11.0663	0.487946	-0.655848	0.0708402
NTRK2	-3.62641	2.40488	-0.67966	-0.160926
NTRK3	-6.49229	1.56556	-0.558883	0.363705
NTSR1	-7.53287	0.711123	-0.892339	-0.134062
NTSR2	-6.20322	0.937509	-0.762208	-0.210141
NUAK1	3.19002	5.85561	0.584064	0.542852
NUB1	11.1051	0.567547	0.771485	-0.147021
NUBP1	0.688231	-0.304858	0.320521	-0.0644966
NUCB2	-2.74053	-1.17162	-0.557379	-0.0416266
NUDCD1	-3.48504	2.65615	-0.342963	0.337573
NUDT1	-0.697806	-2.90155	0.0486756	-0.338217
NUDT10	-14.2198	0.73238	-0.821585	0.0478715
NUDT11	-16.7382	2.37916	-0.936442	0.120014
NUDT12	6.04166	0.404341	0.591318	-0.163909
NUDT14	-11.9408	2.57361	-0.759161	0.144865
NUDT15	4.63513	-0.67792	0.611741	0.137107
NUDT16	-8.43817	2.61721	-0.698558	0.143678
NUDT16L1	-11.0647	0.236159	-0.828005	0.0308492
NUDT17	-5.08385	-0.132827	-0.645011	-0.0894892
NUDT18	-8.60005	-1.47674	-0.717429	0.165793
NUDT2	-9.8635	-0.462665	-0.729915	0.19743
NUDT22	3.07509	-0.919925	0.685286	0.00158632
NUDT4	-8.72963	6.39551	-0.688113	0.330965
NUDT5	5.72249	-2.33859	0.665765	-0.162502
NUDT6	2.56511	-0.441521	0.394982	0.08418
NUDT8	7.70802	-1.3823	0.760293	-0.232563
NUDT9P1	0.747084	6.74016	-0.131571	0.383092
NUMB	1.33705	3.37691	0.365082	0.198085
NUMBL	-5.52834	-0.301105	-0.71583	0.218631
NUP107	5.99322	0.506563	0.303927	-0.260152
NUP153	5.97309	-0.105387	0.372498	0.0455033
NUP205	6.32994	0.624647	0.401546	-0.258962
NUP35	5.97223	1.28668	0.452796	-0.093041
NUP54	10.6568	0.150106	0.587273	0.00705898
NUP85	-4.29545	2.89918	-0.694069	0.0453378
NUP88	-0.414944	0.644544	-0.381899	-0.04131
NUP93	2.45285	-2.97388	0.463792	-0.0820733
NUPL2	6.77875	-0.846816	0.501332	-0.150222
NUPR1	-11.1836	-0.537876	-0.869626	-0.256455
NUPR2	-9.01792	0.30228	-0.899466	0.0933306
NUS1	-10.4886	2.63261	-0.785036	0.167563
NUTF2	-12.0249	-1.73444	-0.731751	0.0371946
NUTM2B-AS1	6.84313	0.0969509	0.486312	-0.244747
NVL	3.23631	0.353444	0.126883	-0.202463
NWD1	-2.56302	1.78878	-0.58982	-0.191647
NWD2	-12.9832	6.24851	-0.777449	0.492736
NXN	-4.94181	0.498313	-0.615326	-0.0689522
NXPE3	6.21078	-2.51631	0.674541	-0.269152
NXPH1	-4.36717	1.12797	-0.676505	-0.0908116
NXPH3	4.94153	1.6366	0.565269	-0.151343
NYAP2	-1.58108	2.24406	-0.399109	0.102325
NYNRIN	-4.07576	2.12523	-0.583876	-0.152823
OAF	-3.86049	2.97699	-0.543859	0.107701
OAZ2	-7.82406	-1.00295	-0.534423	0.0535836
OAZ3	-7.44453	-1.0243	-0.544328	-0.0979984
OBSCN	-4.5606	1.52428	-0.485227	0.270636
OBSL1	6.51812	3.86468	0.507887	0.0812427
OCA2	-8.47808	3.09595	-0.777127	0.224572
OCEL1	2.28447	-0.771759	0.612318	0.102645
OCLN	0.685154	-0.061914	0.114726	-0.196765
ODF2	8.28068	3.83502	0.611614	0.105912
ODF2L	3.19981	0.90426	0.227674	0.029351
OGDHL	5.65288	1.17643	0.78292	0.0525193
OGFOD2	8.66141	-1.00162	0.536013	-0.116042
OGFOD3	4.64793	-0.609106	0.40345	-0.0884358
OGG1	-11.5721	1.31454	-0.801703	0.15786
OGN	-0.466177	-1.19357	-0.235168	-0.208929
OGT	4.99568	1.46985	0.378674	0.137124
OIP5-AS1	16.0972	1.52908	0.924552	0.109811
OLFM1	3.45103	0.451376	0.569148	0.402066
OLFM3	-3.96202	4.45897	-0.229431	0.713827
OLFM4	0.584964	3.29002	-0.0226805	0.0018664
OLFML2A	2.22139	-1.05938	0.280531	-0.118391
OLFML2B	-3.41882	0.363083	-0.520549	-0.011985
OLFML3	-3.74357	-1.36453	-0.370434	-0.216193
OLR1	7.97661	-1.19571	0.640064	-0.0895687
OMA1	2.85526	0.165299	0.168302	-0.421186
OMG	4.27865	-1.81357	0.432105	-0.203889
ONECUT1	-8.69822	-1.93952	-0.68201	0.180557
ONECUT2	4.95501	0.767477	0.757432	0.110125
OPA3	-4.04922	-1.89498	-0.0894149	0.0536946
OPHN1	-1.7397	-1.00054	-0.589532	-0.244014
OPN3	6.95659	4.64746	0.733081	0.438744
OPN4	-5.00176	-4.68651	-0.288434	-0.418391
OPRD1	5.78214	0.139271	0.543718	0.289418
OPRK1	-12.2153	-2.85495	-0.69299	-0.166924
OPRM1	-12.1962	3.20921	-0.774535	0.242022
OPTN	-6.73483	0.0847191	-0.49448	0.545559
OR13C5	-4.93942	-1.11617	-0.452581	-0.179764
OR14I1	-6.22402	2.43891	-0.408328	0.592804
OR2AK2	12.2051	0.793867	0.746229	-0.0263255
OR2L13	4.59231	0.596429	0.678975	0.186609
OR2L2	9.71465	-2.46979	0.688428	-0.184502
OR2L3	12.4139	5.7102	0.701965	0.242545
OR2L8	10.9854	3.12491	0.698743	0.200943
OR2M4	5.26149	-0.578039	0.684714	-0.0504246
OR7E156P	0.375394	-5.99533	0.166378	-0.552129
OR7E24	1.52676	-4.26364	0.26353	-0.403316
OR7E47P	2.76085	-1.66583	0.659843	-0.164523
ORAI2	-0.582713	-4.89856	-0.118765	-0.22752
ORC4	-4.83163	1.78178	-0.426849	0.213732
ORC6	-10.5323	1.64472	-0.781548	0.235266
ORMDL2	-5.00854	-3.0522	-0.396711	-0.351287
OSBP2	10.5817	0.118171	0.764425	0.141268
OSBPL11	-0.73548	1.22696	-0.421064	-0.243104
OSBPL1A	5.68425	0.527799	0.750541	0.105369
OSBPL2	6.17939	0.349709	0.645106	-0.201475
OSBPL3	3.66928	0.182098	0.524147	-0.189213
OSBPL5	7.8257	2.46207	0.625376	0.0264361
OSBPL6	10.0469	0.825958	0.919948	0.123944
OSBPL9	2.49823	-0.380145	0.366772	-0.202311
OSGEP	9.11917	2.84745	0.464089	0.0278111
OSGEPL1	8.79064	-0.371162	0.630862	-0.148118
OSR1	-11.5236	5.9827	-0.809937	0.0344784
OST4	-16.3024	-3.12028	-0.887872	-0.184025
OSTF1	2.04278	2.31556	0.560112	0.560043
OSTN	2.18031	1.52142	0.096632	-0.261249
OTUB2	-9.21841	1.88815	-0.788612	0.157453
OTUD1	-3.86888	3.15963	-0.631982	0.227574
OTUD6B-AS1	3.86515	3.62227	0.582042	0.452235
OVGP1	15.4456	1.67409	0.816029	0.0116139
OVOL2	-2.94082	5.03122	-0.403961	0.176485
OXCT1	-8.92905	0.610867	-0.778763	0.161125
OXCT2	6.05371	0.907593	0.491333	-0.0190307
OXGR1	4.26054	-3.20564	0.572003	-0.249379
OXNAD1	4.71642	-2.41668	0.611461	-0.396084
OXR1	1.31928	2.0052	0.422169	0.202505
OXSR1	7.90226	0.703491	0.657101	-0.0231386
OXTR	-5.04436	-0.453594	-0.780227	-0.20663
P2RX4	2.17843	-1.93486	0.151424	-0.0760911
P2RX5	-9.9409	0.583144	-0.763104	0.271832
P2RX6	7.6914	1.76015	0.750614	-0.18536
P2RX6P	4.42769	0.818199	0.597168	-0.0836456
P2RY12	-10.5665	-3.53634	-0.744368	-0.154408
P2RY13	-9.49177	-2.84149	-0.730132	-0.148625
P2RY14	-0.553113	2.28101	0.0696147	0.0992094
P2RY6	-10.0818	0.248324	-0.57017	0.220903
P3H1	7.32689	0.181308	0.507672	-0.0165115
P3H2	-2.46902	0.538792	-0.428007	-0.219392
P3H3	6.75845	0.7598	0.593536	0.175735
P4HA2	-3.86677	-0.0140769	-0.668744	-0.208208
PAAF1	-2.84774	-1.44923	-0.283129	-0.254649
PABPC1L	-2.96431	0.288608	-0.677113	-0.0657878
PACRG	-14.5223	1.72783	-0.893309	0.119901
PACS1	-7.91871	0.405879	-0.679161	0.042514
PACS2	2.15081	-3.40925	0.458441	-0.429423
PACSIN1	-6.35629	1.50213	-0.606075	0.280329
PACSIN2	6.63409	-2.76194	0.485982	-0.433987
PACSIN3	10.1942	-0.636502	0.679832	-0.248011
PADI2	0.147956	-2.39017	0.0473401	-0.441227
PAFAH1B3	-4.46268	-0.0604897	-0.769802	-0.0558684
PAG1	8.11494	0.634183	0.738729	-0.0630348
PAGR1	5.48642	0.973524	0.304285	-0.129941
PAH	-1.66495	5.01217	-0.134684	0.432943
PAIP1	8.0536	4.48526	0.609896	0.363024
PAK3	-5.90508	3.06656	-0.81729	0.20415
PALLD	-5.35263	0.262698	-0.634915	-0.159139
PALM	-9.40117	2.17982	-0.794492	0.126245
PALM2	-4.08111	1.89054	-0.592804	0.242106
PALMD	-5.28973	-3.24513	-0.707203	-0.178023
PAM	5.52174	0.303281	0.388001	0.0387172
PAMR1	-4.61754	3.20128	-0.630577	-0.000753025
PAN2	9.52897	-0.363422	0.536465	-0.172324
PANK1	10.3194	-0.708575	0.732714	-0.0584304
PANK3	-4.70496	0.730638	-0.623455	0.150003
PANX1	-2.90237	3.33961	-0.298285	0.544176
PANX2	12.6502	-3.92952	0.908136	-0.0446848
PAOX	-2.78959	-0.838415	-0.333321	-0.206935
PAPSS2	1.50811	1.93473	0.287088	0.260723
PAQR4	3.12377	-3.72706	0.417906	-0.182849
PAQR6	1.59856	-5.54376	0.410233	-0.461282
PAQR8	3.40908	-1.05253	0.453155	-0.418951
PAQR9	9.1623	-4.70646	0.787795	-0.18967
PARD3	-2.75958	-1.19547	-0.488745	-0.227047
PARD3B	-1.82765	1.25351	-0.480415	-0.307956
PARD6A	0.905973	-0.379094	0.368071	0.215289
PARD6B	8.71309	3.42428	0.653131	0.34831
PARD6G	6.24187	-1.15493	0.444562	-0.321568
PARG	7.2052	3.43745	0.399651	0.142772
PARM1	2.46331	2.7664	0.346322	0.369175
PARP14	-1.60317	-3.62762	-0.369156	-0.535189
PARP2	2.74479	3.56382	0.0288974	0.374924
PARP3	4.27559	-1.57256	0.66864	-0.209018
PARP4	2.46567	-2.23569	0.272255	-0.472282
PARP8	-4.98554	3.23003	-0.427995	0.196837
PARS2	1.82779	2.43534	0.31925	0.255741
PART1	1.20777	4.08368	0.229219	0.410435
PARVA	-9.9766	-2.23317	-0.608322	-0.0365969
PARVB	-3.11873	-1.66476	-0.39859	0.128851
PASK	12.3503	0.593497	0.824774	-0.0438765
PATE2	5.33983	1.02463	0.463279	0.240918
PATJ	3.23253	-2.87249	0.325753	-0.331532
PAWR	0.925582	-2.41509	-0.0442399	-0.487512
PAX6	-9.2913	0.445491	-0.686913	-0.205906
PAX8	-0.743675	-1.2599	0.225288	0.157857
PAX8-AS1	-0.788745	-1.73997	0.197917	0.128848
PAXBP1-AS1	-6.21177	3.42466	-0.713844	0.0681376
PAXIP1	7.43851	0.0882811	0.516113	-0.0228534
PAXIP1-AS1	-4.07816	3.0428	-0.663831	0.0347614
PBLD	-2.60038	-2.16685	-0.483783	-0.437223
PBX1	1.69319	5.40255	-0.043139	0.125724
PBX3	1.19634	-3.93397	0.500411	-0.273835
PBX4	-3.38091	-0.408124	-0.720368	-0.0917066
PBXIP1	-6.40655	1.43755	-0.679395	-0.227741
PC	1.87368	-0.283969	0.537346	-0.174409
PCAT19	2.50756	-1.78852	0.472389	-0.369224
PCBD1	-14.9907	4.58416	-0.861476	0.0801836
PCBP3	-7.90595	2.42407	-0.580281	-0.0648854
PCCA	0.600109	-0.494047	0.351354	-0.0261919
PCDH10	-2.61174	4.09068	-0.392501	0.250184
PCDH11X	2.76443	-0.676162	0.0455124	-0.0574957
PCDH11Y	1.24162	-1.24499	-0.160597	-0.0572022
PCDH12	3.20279	-3.40626	0.744894	-0.122415
PCDH15	-9.03268	-1.6573	-0.831216	-0.203316
PCDH17	-16.5356	-2.76249	-0.770683	-0.323131
PCDH18	-1.63257	1.12969	-0.455765	0.113725
PCDH19	-11.3268	5.50847	-0.773958	0.491666
PCDH20	-15.3689	4.77353	-0.867314	0.156829
PCDH7	3.5862	-2.60886	0.635327	0.113778
PCDH8	-2.48571	5.42207	-0.43456	0.116256
PCDHAC2	-2.50834	1.24931	-0.104689	0.510746
PCDHB10	5.17075	6.07941	0.562855	0.245438
PCDHB11	10.4795	5.10644	0.658079	0.16781
PCDHB12	2.87596	1.01173	0.509047	0.288511
PCDHB14	6.86259	1.93366	0.404677	0.324235
PCDHB16	7.71188	0.321071	0.752487	0.00268729
PCDHB18P	5.40345	-0.198726	0.642864	0.211723
PCDHB2	3.72373	1.54587	0.359768	0.0447781
PCDHB6	4.46929	2.36284	0.527781	0.214918
PCDHB9	1.45213	2.76307	0.339408	0.161588
PCDHGA3	4.37433	-0.474672	0.282956	-0.360892
PCDHGB4	7.33226	0.429367	0.439377	-0.319145
PCDHGC5	-3.75366	-1.07319	-0.433764	0.236107
PCED1B	-16.2227	1.39743	-0.891446	-0.0419277
PCGF1	4.42838	-0.343634	0.774611	0.1075
PCGF3	-0.889323	-1.42206	0.323176	0.138616
PCK2	-5.50843	-1.03077	-0.755024	-0.0891663
PCLAF	-0.628238	-2.48758	-0.017689	-0.400946
PCLO	-10.2894	0.710971	-0.662406	0.280389
PCMT1	-8.14286	-0.838858	-0.459953	0.270139
PCMTD2	-0.88351	3.12893	-0.433072	0.0238009
PCNA	6.02717	-0.663994	0.512842	-0.203325
PCNT	7.4956	-2.25364	0.675468	-0.226164
PCNX2	5.66654	1.75815	0.753363	0.28344
PCNX4	5.01972	2.00279	0.344961	-0.113079
PCOLCE2	-4.28519	-4.11957	-0.723287	-0.444068
PCP4	2.36635	-3.39857	0.618095	-0.242085
PCP4L1	5.44182	-0.293323	0.825938	-0.0849384
PCSK1	12.7217	3.73924	0.883201	0.0793791
PCSK2	-0.687992	-1.92013	0.148577	-0.051114
PCSK5	-5.28236	1.32263	-0.826498	-0.227616
PCSK6	2.29712	-1.72906	0.334703	-0.439458
PCTP	5.68307	-4.08711	0.519357	-0.371763
PCYT1B	-5.24789	-3.98504	-0.438407	-0.123914
PCYT2	-2.73309	-0.095527	-0.169955	0.0285772
PDCD4	0.892746	1.5281	-0.274261	-0.06836
PDCD6IP	8.78325	-0.430613	0.7225	0.00633623
PDCD7	7.65086	0.927256	0.523903	0.0880086
PDCL	3.6632	-2.70875	0.494329	-0.443257
PDCL3	4.44523	2.83675	0.524724	0.18518
PDCL3P4	5.86302	-0.0988228	0.62195	-0.0447698
PDE10A	5.64277	2.81964	0.529711	-0.0239482
PDE11A	-0.472245	-5.83264	-0.127636	-0.61191
PDE1A	-8.14397	1.57648	-0.68923	-0.0258702
PDE1B	-1.3288	2.71893	-0.106054	0.569395
PDE2A	-13.4203	0.491255	-0.90051	0.146404
PDE3A	-0.0608227	-1.91354	-0.320851	-0.303851
PDE4A	12.2051	0.624263	0.84802	-0.0872006
PDE4B	3.921	1.653	0.327509	0.0682615
PDE4C	-4.77778	3.52452	-0.407515	0.457621
PDE4D	6.46909	4.92128	0.470622	0.137682
PDE4DIP	-10.1261	-0.260787	-0.82647	0.00855978
PDE4DIPP1	3.92512	0.897129	0.218583	-0.0970344
PDE7A	7.40556	0.785084	0.670978	0.0831164
PDE7B	5.60383	2.4542	0.528647	0.423539
PDE8B	2.42152	1.53982	0.205692	0.0227442
PDGFB	-7.87147	1.45268	-0.735101	0.185772
PDGFC	-11.5924	4.16095	-0.816533	0.0384128
PDGFD	-0.945657	0.404511	-0.0157001	0.299076
PDGFRA	-7.28082	-2.60964	-0.671929	-0.19106
PDGFRL	-5.64488	-1.2292	-0.563746	-0.279661
PDHB	-5.04616	-1.38148	-0.418644	0.092027
PDIA3P1	-5.35733	-2.71974	-0.567386	-0.0420552
PDIA5	8.6543	1.64715	0.610025	0.345767
PDK1	3.71424	1.41728	0.320624	0.160074
PDK2	-11.8988	1.16606	-0.794625	0.20718
PDK3	-1.68287	1.96936	0.0195008	0.452382
PDLIM2	1.65878	-1.4291	0.293116	-0.299721
PDLIM3	-3.38158	2.07868	-0.691531	-0.337897
PDLIM5	-6.20438	1.07706	-0.754424	-0.16685
PDLIM7	-2.1771	0.975931	-0.0328468	0.0549816
PDP1	5.87158	2.36233	0.748425	0.405922
PDP2	10.3547	-1.57355	0.816704	0.0421052
PDPK1	-3.03685	-2.14687	-0.239044	0.340164
PDPN	5.33445	-2.26452	0.451326	-0.500387
PDRG1	-8.26736	-2.08294	-0.620011	-0.0582834
PDS5A	-5.97049	1.8132	-0.707591	0.151001
PDS5B	11.1775	1.51947	0.688884	0.049694
PDSS1	11.4136	2.76601	0.703049	0.090757
PDYN	-3.51927	-0.742292	-0.684499	-0.100506
PDZD2	-2.33076	2.73538	-0.205784	0.649279
PDZD7	1.74546	-3.14942	0.55129	-0.0265875
PDZD8	10.1716	-4.37765	0.72895	-0.358457
PDZRN3	0.510107	4.52518	-0.0788078	0.548674
PDZRN4	-0.894211	2.90765	-0.362236	0.239448
PEA15	-15.6185	1.11752	-0.959907	0.0176141
