gene,C1,C2,C3
CCT5,-0.7879502117636741,0.3319051365700379,-0.0166705081884045
CCT6B,-0.3081209246832451,0.1193142657417146,-0.3186102579746815
CCZ1,0.2044381435270261,-0.3425898652239497,-0.1799687363119333
CCZ1P-OR7E38P,-0.4834208799645937,0.0096977351573733,-0.4144627467199117
CD14,-0.1263755188047705,0.1368791136867643,-0.0950467966417294
CD151,-0.5890966541601714,0.3121130516246702,-0.2094804673298472
CD163,-0.6149875140839107,-0.0301054771079943,-0.2239886012718155
CD163L1,0.4402685758190913,0.2099377269240294,-0.0897716219858638
CD164,-0.0760431829269245,0.5808496941769435,-0.2352796022349541
CD200,-0.5365113911886967,-0.4657624154143547,0.4635684651918882
CD226,-0.0218230436607205,-0.0814739453457989,-0.1598553724114184
CD24,-0.8722364355557686,-0.3339912077079909,-2.957115947248298e-05
CD244,-0.6637754579017399,-0.2200209525275205,-0.0858264800275052
CD247,-0.34829546999522,-0.4667532917116913,0.2515767954260815
CD248,-0.2175068110367744,0.4624216438031892,-0.1391674337669041
CD274,0.7037226196924623,0.2563577902331768,0.0688012189372469
CD320,0.5009096747608065,0.5065793842898388,-0.0510264716602058
CD33,-0.6127292781795769,0.0879273759147298,-0.1838761229301299
CD38,-0.3585557733002915,0.3891605706062728,-0.3810746495371876
CD3G,0.2898811630387073,-0.2400381130245204,0.5643801119770007
CD44,-0.2660739510324721,0.3205284396136323,-0.5484207119914417
CD52,-0.5330113438330005,0.3052543080168272,-0.0479436131177539
CD53,-0.0340025283960353,0.2205035632372687,0.4505922822621929
CD58,-0.4039212092328118,0.3971992029788305,-0.1849868336008605
CD59,0.5514262449757174,0.6079863743291021,-0.0116150379393433
CD6,-0.5947315989743546,0.5729936551175748,0.1758932590054546
CD63,-0.7699907941688676,0.3632841006918654,-0.1005308916068221
CD68,-0.5950059748740429,-0.0506320136618528,-0.198521813048651
CD74,-0.484214786988594,-0.0039991786930725,-0.4027117950364466
CD81,-0.6754011118933301,0.057924585532298,-0.1230396680181817
CD83,-0.7116510863210923,0.4042537046042976,0.34979281595004
CD84,-0.6101711357626902,-0.0733548737036286,-0.2966221617006413
CD8A,-0.5304350537106441,-0.0640032462075168,0.2610874688875068
CD8B,0.321755420556617,0.4939359922008475,-0.2982353654502264
CD9,0.2696630121965166,-0.0560652609412122,-0.2859335631576066
CD99,-0.6474993566549226,0.1868923746732554,-0.4634696024430209
CD99L2,0.7961467780963067,0.4271952497855361,0.0810469069753394
CDADC1,0.8198105509237309,-0.0384623687010113,-0.0426772739856614
CDC14A,-0.4862086248727274,0.2656126004405036,-0.2181513208704105
CDC27,-0.5928176499329971,0.3878331278988491,0.0784782003549415
CDC34,-0.6962033237897005,0.3342979125918878,0.1827318223062589
CDC40,-0.2380186492916416,0.06398695358895,0.6578674832410975
CDC42,-0.7584623079574614,0.113811368380835,0.0442834915777965
CDC42BPA,0.798880418985798,-0.0678191243966976,0.0528994881972468
CDC42BPB,-0.6539370283806212,-0.0148410880471874,0.0186217787965892
CDC42EP3,0.6504016574766373,-0.0875099953933413,0.3573689567711599
CDC42EP4,-0.6091921616291749,-0.1571663779062204,-0.0355742557650766
CDC42P3,-0.6549357593269599,0.1281519426508214,0.0298085376720354
CDC42SE1,0.4371315450097234,0.2627875423091418,-0.1917844300146754
CDC42SE2,-0.67506476998882,0.2922163267309787,0.414562585721745
CDC6,-0.2416338874301914,-0.1478987294592742,0.6971658200543086
CDCA5,0.2304037938416951,0.5208091822326524,0.5952445221317426
CDCA7,-0.7124035088100292,0.0450850725172277,-0.1069551361319641
CDCA8,0.473627442498261,0.073610978751287,0.2459920661441487
CDH10,-0.7830880823565247,0.2507694248798121,0.1589444785291503
CDH11,-0.7478083207631966,0.4149537353841707,-0.3346282483051773
CDH12,0.41973308627429,-0.5795932658411488,0.0658038113495296
CDH13,-0.5440332434262305,0.3831324676463772,-0.1080048671019963
CDH18,0.0872925866654589,0.151032650997962,0.5585430668571909
CDH2,-0.2590035865748327,-0.5738510796509184,-0.1610842125615804
CDH22,0.0385978855167896,0.2659711020968744,0.4625943939116527
CDH3,-0.5526821536066108,-0.4765388499793832,0.2152646356975289
CDH4,-0.8038114248726737,-0.1039494038151674,0.2140170793174089
CDH6,-0.1987101942878352,0.5957415184739764,-0.1276596423945456
CDH7,0.8177423948969508,-0.1797560381512333,0.1704512915827251
CDH8,-0.682787550369789,-0.0245369076197622,0.5082717543705061
CDH9,-0.8183532922879406,-0.1171918289959832,0.3116485283136557
CDHR1,-0.4939064940333871,0.4479989701942676,-0.4516586142059551
CDIPT,-0.2102326035867129,0.4986112784327958,0.4526093501793897
CDK11A,0.5928422111909936,0.0986385175197734,0.0224582832413087
CDK13,0.4853349203585808,-0.5823007049259942,-0.0063768635209552
CDK14,0.8180848689669652,0.1653267664528039,0.0225524755644109
CDK17,-0.6881415852162285,-0.1343383904591996,0.0829932826945063
CDK18,0.2351111905309482,0.3950505079069042,-0.4558288524810757
CDK19,0.2714141287140958,-0.5825624160974332,-0.1737758685952149
CDK20,-0.6031131703227317,-0.2907934266284388,0.4698541275709564
CDK2AP1,0.3657659765682739,0.5428153472342291,-0.452802264619523
CDK5RAP2,0.2287986601303981,-0.164088913037764,-0.530355630608104
CDKL1,0.6593010352364215,-0.2034639731623561,0.4796931185468512
CDKL5,-0.4123803314913413,-0.0848585431013865,0.3789380330068423
CDKN1B,0.7537009316857776,0.0183608021692347,-0.117055476655103
CDKN1C,-0.0113515657081219,0.2809852032421188,-0.3874932868853338
CDKN2A,0.421422289118333,0.0838995958484396,0.2739710334734297
CDKN2AIP,0.2813734536180773,-0.5985391323526061,-0.1213193943449135
CDKN2AIPNL,-0.6274738656275932,0.1418312399792163,0.097897348976866
CDKN2C,0.68789071910189,0.2314973709709497,-0.2202972987219219
CDKN2D,-0.8188677467409107,0.1745257735602837,0.2442918763449618
CDO1,-0.7091858542995121,0.3853578211365886,-0.0099142377711529
CDR2,0.5424827649457917,0.0647781876788853,0.1095016358838085
CDR2L,0.87815034047257,0.0965694072559941,-0.230547187112865
CDS1,0.8705221827155544,0.3013393797248091,-0.0120242874251301
CDS2,-0.4889103025931889,-0.1037680717096231,-0.1197898123237615
CDT1,0.1373742835878037,0.7558618642547755,0.1309490392810131
CDYL2,-0.4754003974117731,0.2457748179358776,0.477747869345783
CEACAM19,0.5252525933307013,-0.2006696628622704,-0.2034514656309189
CEBPA,-0.8635298604783683,0.0298544996794196,0.1367614552735685
CEBPD,0.0003562656593622,-0.5953730498166057,0.3276320373452762
CELF1,-0.1976411857793084,-0.6581892883117829,0.3201331339540048
CELF2,0.8897669989261912,0.2678927790793156,0.0189256892419973
CELF3,-0.6989718970491866,-0.3034098993415232,0.0445808169119967
CELF4,-0.7790167595658976,-0.0633374272319454,0.3458912397248811
CELF5,-0.7314811837479438,-0.1167006681221724,0.3349387945515169
CELF6,-0.617838792131977,-0.3755542725137672,0.062812671664905
CELSR3,0.2885381900927734,-0.396117494933276,0.486187782006722
CEMIP,0.5789089070236186,-0.1726461576514173,0.2484410837016076
CEND1,0.7327744376396849,0.2911445089309748,-0.0240509635761808
CENPBD1,0.4505303851102176,-0.0951259172792896,0.1166720570696234
CENPC,0.1223702572047055,-0.7331433160888096,-0.0207693631449815
CENPF,-0.5814072165287996,0.3712614997946926,0.0931838466198708
CENPJ,0.6753607022155467,-0.4144862429738409,0.0107736803574781
CENPN,0.1096124612111046,0.6218522223375876,-0.0857574412475726
CENPP,-0.6786443616413672,0.4078805437266499,-0.0632447404851533
CENPS,-0.1361984991134423,0.2927929313928547,0.3920984538037334
CENPVL3,-0.9442607692148254,-0.0790235676749986,0.0101382571825606
CENPW,-0.935045142082868,-0.114086591608747,0.0917841402520477
CEP104,0.4227727667608186,0.071384705425499,-0.5185202312297081
CEP112,-0.1831973382497071,-0.2962679751957415,-0.1602877168656235
CEP120,0.4372643069664002,-0.3243623472497523,-0.0599913612261956
CEP126,-0.0550168189802891,0.2903658591144476,0.0243647676232945
CEP135,0.4835438327009401,-0.2700622956597927,-0.246946351597761
CEP152,0.8040553371814736,-0.1346013520863831,-0.1187463830025417
CEP162,-0.050017332061282,-0.4201477586764564,-0.1680208678036604
CEP170B,-0.7533032212500291,-0.0109310353144172,0.3430801135999385
CEP192,0.5471910735459404,-0.3398453096468213,-0.0424644521426217
CEP290,0.3006126340522879,-0.1337870648253237,0.1486693651986423
CEP295,0.167775604967879,-0.5151080127704242,0.1448831440037107
CEP350,0.4199180009048948,-0.1921193298663493,-0.1662633226431935
CEP44,0.6126509547074959,-0.2992686988523076,-0.0332016215861673
CEP57,0.4485251863590443,-0.4965227029459811,0.2303368153982774
CEP70,-0.3526478147567452,0.4771501454110728,-0.202702159977516
CEP72,-0.5661434220669165,-0.2380336723142017,0.2578917044510591
CEP76,0.3876492304798796,-0.3558000932438553,0.0603461638469715
CEP83,-0.7797502665574977,0.043654249883916,-0.0414810587937311
CEP85L,0.8083870371843788,-0.0386944393826649,-0.0610088331488711
CEP89,-0.5815572940420191,-0.177350361011245,-0.1139823251142951
CEP95,0.6049953036734234,-0.4591886553636922,-0.1201469794397816
CEP97,0.5956099227977043,-0.4181557149246023,-0.3017682526706387
CERK,0.83850598558628,0.1035309565449513,-0.2081881424820833
CERS1,-0.6498566939592882,0.3154063563476852,-0.080087277097605
CERS2,0.1873341532324136,0.1665125884805727,-0.4641095321469101
CERS4,-0.4867151719270713,0.2569885225665719,-0.1096470605311901
CERS6,-0.3587803112516587,0.2963618294198611,0.6952327682293501
CES4A,-0.7671702560547988,-0.2630526732799937,0.0022560973337759
CES5A,-0.5470338917215528,0.3091812899265506,-0.1719820270575985
CETN2,-0.876147496148295,0.2427425838905,0.0871567840393923
CETN3,-0.5674845737252622,-0.0080725886438645,-0.3508548054998057
CFAP20,-0.4563836386255523,-0.0240876765161055,0.167882275120185
CFAP221,0.6772557677014378,0.3254907351443635,0.0270630719985806
CFAP43,-0.3977484931264029,-0.4770934587547554,-0.2165066090807322
CFAP44,-0.7289313684397648,-0.2717336452445818,0.0931773105928145
CFAP52,-0.7598727505377904,0.1945951808423107,0.1857089654823369
CFAP58,-0.5004284570532825,-0.1522961537773483,-0.4087102954399785
CFAP58-AS1,-0.1486930062979835,0.4598205058353118,-0.2904442191334296
CFAP61,-0.6234909452710723,0.0197432804314536,-0.1875329674697279
CFAP65,0.4962621787519452,-0.4006275151285207,0.0198857907707935
CFAP69,0.5961221184520813,-0.3717499650340344,0.2710407462249012
CFAP70,-0.6871940392057673,-0.3379668070998183,-0.1376378940747217
CFAP73,-0.3670884616660841,-0.4445234618637372,-0.0055139943689327
CFAP97,-0.4822652583267536,-0.1101130874063403,-0.1426436509200519
CFD,-0.9250304817806744,-0.009633117419224,-0.1186205980358221
CFL2,0.7003790323606626,0.2868921030471555,-0.2798269086572004
CFLAR,-0.4740234529991699,-0.3822259185790626,-0.5731448808069907
CFP,-0.1704610658912619,-0.5852834581367994,0.0914698471597126
CGREF1,-0.840037259216489,0.0039534233364341,0.3297082860360246
CH25H,-0.3924530917352901,0.2867947802262777,-0.598202592676277
CHAC1,0.4308073452496079,0.4308918839807431,0.0861457549516953
CHADL,0.2763225085491242,0.1996178200760929,-0.4804208934013293
CHAF1A,0.6870253168468266,0.282958268141683,0.0925344991083586
CHAF1B,-0.5429670168512764,-0.4228757724989245,0.4390428130880957
CHCHD10,0.5483353667320123,0.4394493643313201,0.1327770563226816
CHCHD4,0.2269216082945587,0.745363819219124,0.0500022740709003
CHCHD5,-0.6254321839592182,0.1908790519385581,-0.0206250695455818
CHCHD6,-0.8922883854769108,0.2824296886498149,0.1741552434974701
CHCHD7,-0.3251359883539875,0.3549522418949969,-0.1704750308146127
CHD1,0.4129407340187594,-0.5502157556146458,-0.1488984975339186
CHD1L,0.5230691642960691,0.1233077005103787,-0.3839217506030531
CHD3,-0.6632235857172675,-0.250474093241398,-0.0834772952191917
CHD6,0.7091052544301756,-0.0161110111175691,0.2107387561365833
CHD9,0.644205852246787,-0.1247818945087516,0.2090296963329584
CHDH,-0.5281044438330433,-0.0001750086746522,-0.2434233262813397
CHEK1,-0.1632971164417357,0.4785645100732103,-0.2638073151380138
CHEK2,0.4217658164110851,0.4851579153807643,-0.0668935510759422
CHEK2P2,0.2846746383997435,0.4620915775097194,-0.0191657986667101
CHFR,0.3549302422872586,-0.4972589490112001,-0.138866669168867
CHGA,0.8883650310707236,0.157400287845715,0.1054816972281831
CHI3L1,0.4079833147777079,-0.1980094242032165,0.4585717873560271
CHIC1,0.7506191473557756,-0.045459776976951,0.0431652330222514
CHID1,-0.9075051866891396,0.0035856124500247,0.0655203270373467
CHL1,-0.6224393999322086,0.1176561319176533,0.4905338564980901
CHML,0.7309953229436753,-0.0359030004434875,0.4385883171958915
CHMP1A,-0.9016467345830376,0.1070113897581111,0.0842319161359085
CHMP1B,-0.6032327035026399,-0.01538120384457,0.0456653057794601
CHMP2A,-0.6719196750888581,0.1897148304026049,0.0054290317034683
CHMP4A,-0.6429348313664938,0.3705170132234485,-0.1757297753203745
CHMP4B,-0.224328329191191,0.2503512297950244,0.3542979136771505
CHN1,0.4070292325455167,0.1802535946091369,0.6791000033543622
CHN2,0.673262755719824,0.1915407686246654,0.0036063724746363
CHODL,-0.4892210555793137,0.2096653421673838,-0.235997176944302
CHP1,-0.5442110577044255,0.4550140993029713,0.1757808461261902
CHP2,-0.3639530284112508,0.5312215282114207,-0.4058718501513018
CHPT1,-0.5838132311844983,0.1688016901024573,-0.0853436520291965
CHRD,0.7255933594729428,0.0178645240920197,0.204925951999129
CHRDL1,-0.6146751111589188,0.26510206538302,0.1288240619694197
CHRM1,0.0527442221095006,-0.0529241966733389,0.6288064647683788
CHRM2,0.4660592938678337,-0.0406813059127323,-0.355489693735827
CHRM3,-0.3632689692611331,0.2258303206484615,0.7275771423425911
CHRNA2,0.6151903950083843,-0.120361481745783,0.5037754658777726
CHRNA3,-0.7650115748565807,-0.170067952526296,-0.3839822469651734
CHRNA4,-0.0032001377245141,0.7108336105914996,-0.0111711850486315
CHST1,-0.8551630855584061,-0.0491874732488997,0.2475749341189083
CHST11,-0.3468040899748673,-0.1215548686467249,-0.4454393819807105
CHST12,0.5743436423959258,-0.2583519108177394,-0.2342716462969644
CHST14,-0.3425294357825811,0.1829479370691568,-0.3884548006519929
CHST15,-0.5080973855580758,0.6200073287068318,0.039547652088331
CHST2,0.2379615559184115,0.404625823599066,-0.0448918062060214
CHST7,-0.4674781454711021,0.2541672496832338,-0.1211998153948411
CHST8,0.0681884597322721,0.7059269762971118,-0.3104775217864339
CHST9,-0.6089167375992051,0.140012329713032,-0.3165744479707184
CHSY3,-0.2524926267588011,-0.5186740960943709,0.4116938886310961
CHTF18,-0.4445149304543214,-0.4828300077514322,0.1541966078215786
CHUK,-0.4335268650258198,-0.1073305424355411,-0.1103620047484146
CIAPIN1,0.3684075717345509,0.6215789873604094,0.2345436117491591
CIB1,-0.6689798758788337,0.347235273660791,0.0650628117065964
CIB2,-0.7116586571659441,0.257558573267411,-0.0640598261107085
CIC,-0.1348509414504932,-0.602249279034742,-0.2490001004617866
CIDEA,0.4574239725344022,0.6959512256198264,0.0349408249917615
CIDECP,0.3709005753742698,0.4942452732734072,0.1766336388677097
CINP,-0.4130736027751449,0.3216895037670499,-0.1255304156064476
CIP2A,-0.5808933888008821,0.0377442335646195,0.0065375559926047
CIPC,-0.4240580808428223,0.2179139036555226,-0.3701810482826361
CIRBP,-0.6148337669198778,-0.0966772714093322,0.0955279784406439
CISD2,0.7581900137873883,0.0524306240736015,0.2087736314889977
CISD3,-0.4571516649128335,0.6018975602066943,0.0122291838179511
CIT,0.7359940944560366,-0.2804899028667197,0.412853098094546
CITED2,0.6949657880015311,0.0996207561734595,0.3583539437913706
CITED4,-0.3003795044020596,-0.1523247980105265,0.6395561647353484
CKAP2,0.5343512083072429,0.4587472846619779,-0.0541870196595966
CKMT1A,0.5221566985285533,0.3387553494366097,0.2348178362951069
CKMT1B,0.9151059357531254,-0.024435274002556,0.1223192839254816
CKMT2,0.3807635445011986,0.5335681217953887,-0.3359995406483869
CKS1B,-0.674647697292379,0.2143345415592264,-0.1864335316657563
CLBA1,-0.6750112634185073,0.0952975163339974,0.2987869354570025
CLCN2,0.5471047648408501,0.0713565048602534,-0.1971513970425772
CLCN3,0.4585429907505454,0.3949752816305401,-0.020546147335997
CLCN4,0.5277061112623264,-0.3273324950321888,0.0818639832927327
CLCN5,0.0635715274212673,0.723186011614882,-0.0371910019727725
CLCN6,-0.2226920316758942,0.5474367911475531,0.0794278701033577
CLDN4,-0.4166367817544644,-0.1664301587002843,0.2290088622061735
CLDN5,0.3414568410309009,0.2935192270911989,-0.2809221459767975
CLDND1,0.1741164352997969,0.2010853915145397,-0.4359220434254538
CLDND2,-0.6013004914090466,0.0331119942057496,-0.089002623938368
CLEC11A,0.2446460234701483,0.5871320425882013,-0.3569738145230399
CLEC16A,0.8363407813872631,0.0016465041935501,-0.0471802080409977
CLEC18B,-0.2440886920145785,0.0398789217946418,-0.4719986642613538
CLEC2B,0.3524840519021357,0.1422896778672123,-0.3581011434521159
CLEC2L,0.5823607385695304,0.6668204728302622,-0.0589759779062397
CLEC3B,0.2812843060610414,0.3589154807150884,-0.2144017595024475
CLEC4A,-0.6068328478968497,0.0755752650581047,-0.2428627913193887
CLEC4G,-0.5741066502154557,0.2293607581709456,0.2511067344880322
CLEC4M,0.7568752585390888,0.0955115301508513,-0.1931000133977074
CLEC9A,-0.4808132076532532,-0.0854418154274654,-0.1586605127153562
CLGN,0.794801201694834,-0.1889375278882965,-0.1519196451490269
CLIC5,-0.5274438367058065,0.3685786695487658,-0.1454424763142431
CLIP4,0.6319138781183695,0.1865823276434018,-0.3504101984083109
CLK2P1,0.4247374965277934,-0.1335946316755454,0.085241095303276
CLK3,0.731511951003088,0.0541880571176477,-0.0525227854441936
CLK4,0.645957867679936,-0.1988008297086058,0.1593398868186535
CLMN,0.3344921347209033,-0.0878335102131899,-0.3757467487552606
CLMP,0.7335397684433572,0.2432192476957549,-0.3032434073901468
CLN6,0.7018712409859225,0.1068720257520297,0.0403093774146618
CLPB,-0.444016346444668,0.4950273745445821,0.2438805655527343
CLPP,-0.7679832654803156,0.0014743479591292,0.0247391017045649
CLPS,-0.4318821240437345,0.3504559782782134,-0.2554547742650476
CLSPN,-0.4386715616359463,-0.2315995779957828,0.3547136446891151
CLSTN2,-0.2358936070985573,0.2002981741911869,-0.3219078243985618
CLTCL1,-0.6173642297950989,0.2099127010908953,-0.0517938759587141
CLU,-0.5465374779327431,0.5109366416073453,0.0829228644019052
CLUHP3,0.4308157649099248,-0.3507861649103103,0.2001113170232246
CLVS1,0.436188295006548,-0.4741659332130923,0.2032014859762184
CLVS2,0.5833859774241335,-0.0493187609414853,0.0299338301961103
CLYBL,-0.5123529692628729,-0.0538248038723951,0.2109833785850831
CMAHP,0.2215614931042059,0.4391035740750835,0.2949859061222689
CMAS,-0.694458072542056,0.3074108480982729,0.1264114619195403
CMC2,0.6207147258937991,-0.1046277372720725,-0.1263744317175642
CMC4,-0.0982553650703389,-0.0217752117313027,-0.5884785646531754
CMIP,-0.6102464151215142,-0.1933675299535367,-0.0168470767019837
CMKLR1,-0.2676090718758149,-0.3713172740694196,-0.5292927010893337
CMPK1,0.733866105571454,-0.093831979090127,-0.2458066227173759
CMSS1,-0.8726082781422617,-0.1142631599136204,0.0349457039336526
CMTM3,-0.6679902587646799,0.0572030058797114,-0.4481064905772134
CMTM4,-0.6656534035764438,-0.0052833051715337,0.2091734642843798
CMTM5,0.1876535851660239,0.1492914643426089,-0.4878782775770448
CMTM7,-0.6626552599270163,0.1145394497016469,-0.2170390691350605
CMTM8,-0.7790277347014927,-0.2790832099163615,0.20865825167826
CMYA5,0.7734251427069561,0.1148924603234568,-0.1518875973677615
CNDP1,0.5530227547058156,0.1415892192601046,-0.3129808973321316
CNEP1R1,0.6558761333406253,0.131450376693323,0.1897432527064152
CNFN,0.5043312607298711,-0.0377883282187688,0.0010329994375142
CNGB1,-0.7608727370813694,-0.0840805110368377,0.1039979157143145
CNIH2,-0.8444213472735639,0.2724002895185892,0.0930736726480688
CNIH3,-0.500409291745722,0.4736520298063245,-0.0470920215222262
CNKSR2,0.4761850530554408,-0.4763943058159587,0.2297847993901989
CNKSR3,0.2554790356078664,0.4548590869479499,-0.4036955129338939
CNMD,-0.7058391072175247,0.1598042334361867,-0.3333933551321549
CNN2,0.1011938537223425,0.20692005332969,-0.3524850036486797
CNN3,-0.7586203344903338,-0.0040956368914758,-0.2435765373715412
CNNM1,0.6710506831601859,0.1933438912604478,0.1752704306842758
CNNM2,0.5950887330309259,0.4636773370950677,0.0770147343920402
CNNM4,-0.3314767559198702,-0.3372818167882097,0.4025894474394179
CNOT10,0.5362816942926997,-0.1259222877734977,-0.0416480388621089
CNOT4,-0.6671210495839156,-0.0371844635329095,-0.1021070090395933
CNOT6,0.1394005737932682,-0.3692242367865421,0.2434456640400739
CNOT6L,0.6733843696855807,-0.4500674296273885,0.1140721949564207
CNOT8,0.5221341909588294,-0.0611389732608741,0.0099266535083667
CNPY2,-0.65727244305953,-0.0039216185044472,-0.1357843420934356
CNR1,-0.880288680430977,0.0781554270141891,0.0655986591205575
CNRIP1,-0.7679639860008302,-0.1721283900738717,0.2698400252314872
CNST,0.7820712554757732,-0.1522014057259558,0.1491675785694137
CNTLN,0.5159927542277718,-0.2984108806865409,-0.4498030809309419
CNTN1,-0.8944692100513992,0.0615361363535094,0.2288718361101846
CNTN2,0.4565271733167272,0.1698604228445148,-0.359375629117045
CNTN3,-0.6571281744964758,-0.2446137609960021,0.2970851348440314
CNTN4,-0.2001155645914397,0.694102322652406,-0.0261085967828755
CNTN5,0.1307427566496557,-0.5621650648853459,-0.1726358733896658
CNTN6,-0.4411323006088675,0.6723320566648845,-0.2295170368855589
CNTNAP1,0.721604576819874,0.2990195890068661,0.2337650533353988
CNTNAP2,0.0862634957285868,0.3093220257319689,0.5314322551096866
CNTNAP3,-0.5733873780095298,0.2176875240724711,-0.3262740419887567
CNTNAP3B,-0.3332195763315878,0.1737455024413372,-0.43523449018811
CNTNAP4,-0.2558141095905553,0.0796708236067196,-0.2802958090785772
CNTNAP5,0.4547996728826419,-0.6578564733414707,-0.022658378315185
CNTRL,0.4673524355939818,-0.5010490779365308,-0.1183978450221526
COA1,0.004774533766941,0.6271799527685914,0.0668751147836429
COA3,-0.6082071203787559,0.2480413212566801,0.090359885648478
COA6,-0.582747130796745,0.2915488895693318,0.2944135964811757
COBLL1,0.4547832893280019,-0.2959951548451094,0.0008509556193178
COCH,-0.8713468575873964,-0.3047617393726683,-0.1352861912767422
COG1,-0.8418518057267127,-0.1021255375076701,0.1256341915601141
COG2,0.759427797918289,-0.0289410772562664,0.1372648218608772
COG5,-0.7995542718565898,0.1960800061454497,0.0072058006549583
COL10A1,-0.3237252992020838,-0.0956024420082568,0.5541985521540399
COL11A1,-0.4037170338503911,0.5414150448174448,0.1744137901431415
COL11A2,0.3568151790994041,-0.3455696048993672,-0.0398987086383252
COL12A1,-0.2555511921941754,-0.0868853448525641,0.4848708597554568
COL13A1,0.5435734044480108,-0.3673899074494179,0.1908303252417098
COL16A1,-0.55000943782516,0.4068092554697258,-0.3294708658427913
COL18A1,-0.0902707695961538,0.316372127648735,-0.5654710982690566
COL19A1,0.44390850870269,-0.191241026514092,-0.131734228841074
COL1A2,-0.1811042535491225,0.0735973860566507,-0.3682788439324879
COL20A1,-0.469073785524865,0.3660642230848159,-0.0582084895368607
COL21A1,-0.8503412576163663,-0.1318970186893923,-0.1168405367386125
COL23A1,-0.5564777658596429,0.1361390276596848,0.3993353505577518
COL24A1,-0.1232661492638647,0.577106301529627,0.2555071341316672
COL27A1,0.5065836494770863,-0.3817914175641529,0.0256477430126093
COL4A1,-0.4905885984629934,-0.0484474200631714,-0.0902765079221692
COL4A2,-0.4893566213681935,0.0750225093606987,-0.1706122002098679
COL4A4,0.4855873175484564,0.395184220180231,-0.1435596357771129
COL5A1,0.6496873067117775,-0.5934958865326819,0.2895130491795215
COL5A2,0.3534015757345407,0.6921611937085177,0.3002109708801694
COL6A1,0.7476242783903774,0.0791340780075517,0.2151767465941583
COL7A1,0.7292189639850885,-0.1422968756590143,-0.0237025634628458
COL9A3,0.6041610681834422,0.1562077797877077,-0.2343097513794106
COLCA1,-0.4418337589243502,0.3647937960322759,-0.1944164924632355
COLEC12,0.0217032916294065,0.3448852746734612,-0.1702019303435996
COLGALT2,0.0710279239383351,0.5771345066457066,-0.2867848648337243
COMMD9,-0.4099310756183226,0.5758604890584439,0.1238638075583925
COMP,-0.2574144511005807,0.1880258946663579,-0.5062303529512785
COMT,-0.3966112686480533,0.1588648036759798,-0.4897400592528679
COMTD1,-0.7499733607872243,0.036850209605861,0.0573397220740167
COP1,-0.652611672363517,-0.1595655362424393,0.3094166870689643
COPA,0.3944394560600862,0.4085943931420193,0.01309416202069
COPB2,-0.4915179855922331,0.5863720668691756,-0.0446882453849185
COPRS,-0.6958587775513542,0.2345181116294843,0.1960300051899717
COPS4,-0.8253391516606055,0.2689683335819541,0.0514993944515745
COPS9,-0.0729520352487324,0.6110447774068307,0.0231565825548763
COPZ1,-0.6568303559931511,0.1851003941919806,0.1440656626383002
COPZ2,0.0301692007049178,0.1561194990444346,-0.6804030937198615
COQ10B,0.7694877066135165,-0.1790902155233102,-0.1835588600114697
COQ3,0.6346456330964427,0.1533382188460202,0.1830302428881564
COQ7,-0.5505815593773645,-0.1279271538311982,0.1072118500935399
CORO1A,-0.8005354415347001,-0.0103671912254006,0.3880022869304944
CORO2A,0.7049731842997714,0.4191364738159728,0.1172934622206475
CORO2B,0.5781459494072504,0.3871575535564739,0.1565171174486222
CORO6,0.8886670104297709,0.0531456057004026,0.1054831066264375
CORO7,0.7046922125579907,0.1619259234128816,-0.0717736438449358
CORT,-0.4321732399891969,0.2374097823042632,0.0282040236284034
COTL1,0.37582474301817,0.5642106359370996,-0.4340322992375628
COX10,0.5266160816367728,-0.1591601401946678,-0.178581125482392
COX11,-0.5121166463298801,0.5119240671622965,0.0009973874222147
COX14,0.2644982160548113,0.3048872478265594,-0.4114765364807697
COX17,0.5989646963220935,0.5000846113203133,0.0747915615109659
COX4I1,0.0985342096906788,0.6663304747160532,0.0402123029232427
COX7A1,0.7727802798173266,-0.168763299445619,0.2160240268701307
CPAMD8,-0.9019695653873432,0.1070116254867419,-0.1632569146312492
CPE,-0.8405157881632517,0.0150597514161186,-0.1392765707808775
CPEB3,0.7149430311573608,0.14007585933777,0.1453885096527755
CPEB4,0.2620287156277593,-0.381755502677504,0.3663780867651897
CPLX1,0.9238376587051328,0.16566729224625,-0.0163584271353871
CPLX2,0.6287534278063281,-0.3601419184469976,0.1404821696803108
CPLX3,-0.8309062977150504,-0.3345575677478283,-0.1423081987525085
CPNE2,-0.5062613712406087,0.039298775144385,-0.3538890044303514
CPNE3,-0.6419574879205439,-0.3284836513787485,-0.2754560958036422
CPNE4,-0.1404882880139161,0.0051503865755602,0.0710885173608075
CPNE5,-0.7575548188163624,-0.2021596859897477,0.368547121769508
CPNE6,-0.9403110992437458,-0.1938459712617128,0.0920014728272106
CPNE7,-0.8888540950741379,0.0420005307345283,0.0456451137402458
CPNE8,-0.3030961422832361,0.080550609927109,0.7206764125450058
CPNE9,0.7122171680809802,-0.09328167860076,0.4709932788843576
CPPED1,0.4592929075925754,0.4038642049203378,-0.3208272208657623
CPSF1,0.6825073113862122,-0.0715427445493759,0.1707480233079177
CPSF6,-0.5634360870299929,-0.332795190009326,0.0803847541706887
CPT1A,0.2404782260507132,0.673243474774255,-0.1895279019877981
CPT1C,-0.8019386115137791,-0.1319963137450435,0.036336143851991
