disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
SCZ	auto	baseline_thickness	EUR	4116	3447		0.00587054619688771	0.0165704305182881	0.723148463797707	1	0.723148463797707	3.44633126497928e-05
SCZ	auto	global_slope	EUR	4116	3447		-0.0247502603128458	0.0157495645704092	0.116152230464295	1	0.116152230464295	0.00061257538555363
SCZ	auto	slope_PC1	EUR	4116	3447		0.0248930494519122	0.0163170664809513	0.127198682995345	1	0.127198682995345	0.000619663911015346
SCZ	auto	slope_PC2	EUR	4116	3447		0.0149160550448522	0.0167209177709119	0.372416897086524	1	0.372416897086524	0.000222488698101062
SCZ	auto	slope_PC3	EUR	4116	3447		-0.00772447938364536	0.016650568343416	0.642733758143397	1	0.642733758143397	5.96675817483622e-05
SCZ	auto	baseline_thickness	full	8082	6789		-0.0166618129237529	0.02745529434863	0.543953873822245	1	0.543953873822245	0.000277616009906138
SCZ	auto	global_slope	full	8082	6789		-0.0492573139910321	0.0266940658497001	0.0650397162800688	1	0.0650397162800688	0.00242628298161113
SCZ	auto	slope_PC1	full	8082	6789		0.0787496851921434	0.0275675434953554	0.00429369625001548	1	0.00429369625001548	0.00620151291786169
SCZ	auto	slope_PC2	full	8082	6789		0.0338831324600673	0.0281604782575913	0.228930098310862	1	0.228930098310862	0.00114806666530647
SCZ	auto	slope_PC3	full	8082	6789		-0.060055932271057	0.0277026011900576	0.0301987695487302	1	0.0301987695487302	0.00360671500094579
