method	trait	trait_arm	discovery_ancestry	target_stratum	matched	score	discovery_gwas	phenotype	threshold	n	n_families	n_snps	beta	se	p	p_adj
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbr	8596	7198	1051299	0.0188810932630754	0.0110325342075708	0.0870445584565596	0.0870445584565596
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbr	8596	7198	1051299	-0.0095525518890801	0.0109812753327917	0.384383810351384	0.384383810351384
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbr	8596	7198	1051299	-0.006198164560044	0.0105012855319158	0.555053252958877	0.555053252958877
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbr	8596	7198	1051299	-0.0017398312515061	0.0108510225116126	0.872618614724292	0.872618614724292
SBayesR	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbr	8596	7198	1051299	0.0011772919106284	0.0111341655244053	0.915793715124994	0.915793715124994
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbr	8596	7198	1020887	0.0232236884409232	0.0112407201237105	0.0388564249000891	0.0388564249000891
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbr	8596	7198	1020887	-0.0116687187669356	0.0111910964412389	0.297128137150729	0.297128137150729
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbr	8596	7198	1020887	-0.0104036501517765	0.0110463923071859	0.34631429701722	0.34631429701722
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbr	8596	7198	1020887	-0.0076053773888102	0.0107006418594076	0.477265257961191	0.477265257961191
SBayesR	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbr	8596	7198	1020887	0.0009184213100196	0.0113465334202255	0.935489339973619	0.935489339973619
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbr	4308	3601	1020887	-0.0260962299642026	0.0153953962683851	0.0901406982256654	0.0901406982256654
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbr	4308	3601	1020887	0.015302079008368	0.0156984279761246	0.329740426982712	0.329740426982712
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbr	4308	3601	1020887	-0.0090040879206997	0.0147003708523617	0.540235663715939	0.540235663715939
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbr	4308	3601	1020887	-0.0043590962598657	0.0156147821002738	0.780132137000878	0.780132137000878
SBayesR	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbr	4308	3601	1020887	0.0003706052979473	0.0154812426676521	0.980902387007739	0.980902387007739
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbr	8596	7198	1020887	0.0241848677768884	0.0109443194834687	0.0271455581344434	0.0271455581344434
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbr	8596	7198	1020887	-0.0103689169195867	0.0108964519540086	0.341335042420696	0.341335042420696
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbr	8596	7198	1020887	-0.0084047772083211	0.0107570615892241	0.434632100037638	0.434632100037638
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbr	8596	7198	1020887	-0.0075802624790482	0.0104188009021994	0.46690597671552	0.46690597671552
SBayesR	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbr	8596	7198	1020887	0.0008430291212487	0.0110476228279971	0.939175411732101	0.939175411732101
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbr	8596	7198	1021665	-0.013433546199562	0.0161606400871129	0.405855132129432	0.405855132129432
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbr	8596	7198	1021665	-0.0095535534718272	0.0165806796241764	0.564505464196948	0.564505464196948
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbr	8596	7198	1021665	0.0075108825915653	0.016433112358336	0.647641511159155	0.647641511159155
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbr	8596	7198	1021665	-0.0012973796831464	0.0163531081811365	0.93676785197254	0.93676785197254
SBayesR	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbr	8596	7198	1021665	0.0002683305270283	0.0156397938521902	0.98631185509993	0.98631185509993
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbr	4308	3601	1021665	-0.0303142709179289	0.0154775912438101	0.0502253797336756	0.0502253797336756
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbr	4308	3601	1021665	0.0211423677493734	0.015605723034603	0.175559664887419	0.175559664887419
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbr	4308	3601	1021665	0.0130705607056809	0.0146916344127025	0.373700337457831	0.373700337457831
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbr	4308	3601	1021665	-0.0102660755789419	0.0156893668250222	0.512933800801844	0.512933800801844
SBayesR	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbr	4308	3601	1021665	-0.0012507496917616	0.0153876915262226	0.935221410399476	0.935221410399476
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbr	8596	7198	1021665	-0.007197569852459	0.0111401010111381	0.518235825521717	0.518235825521717
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbr	8596	7198	1021665	0.0054868743764042	0.011044542427246	0.619346906528481	0.619346906528481
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbr	8596	7198	1021665	-0.0011957877527273	0.0108831942337012	0.912511334934137	0.912511334934137
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbr	8596	7198	1021665	0.0002698633149964	0.0109853967898092	0.980402038661224	0.980402038661224
SBayesR	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbr	8596	7198	1021665	-0.0001079334258097	0.0105101776078471	0.991806584124361	0.991806584124361
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbr	8596	7198	1071472	0.0169878789848384	0.0139186426625379	0.222305405925718	0.222305405925718
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	global_slope	sbr	8596	7198	1071472	0.0157699220740375	0.0132460987025516	0.2338711656334	0.2338711656334
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbr	8596	7198	1071472	-0.0155510598559943	0.0136877748335304	0.25593498665433	0.25593498665433
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbr	8596	7198	1071472	0.0058514221582845	0.0140454285294792	0.676976916825156	0.676976916825156
SBayesR	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbr	8596	7198	1071472	0.0046617995363844	0.0138533636382821	0.736494805239101	0.736494805239101
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	global_slope	sbr	4308	3601	1071472	0.0285171510088949	0.0159353885924186	0.0735995346937402	0.0735995346937402
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbr	4308	3601	1071472	-0.0229658004667561	0.0167866374747557	0.171352355675098	0.171352355675098
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbr	4308	3601	1071472	0.0139385504239219	0.016702162233136	0.404028937244048	0.404028937244048
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbr	4308	3601	1071472	-0.0047418236582041	0.0170246066438574	0.780621317539399	0.780621317539399
SBayesR	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbr	4308	3601	1071472	0.0036838268573423	0.0169313975159355	0.827771826048144	0.827771826048144
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	baseline_thickness	sbr	8596	7198	1071472	-0.0164908629337264	0.0113304253499185	0.145581670484088	0.145581670484088
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC3	sbr	8596	7198	1071472	0.0125199754985106	0.0115099616090618	0.27673673339828	0.27673673339828
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	global_slope	sbr	8596	7198	1071472	0.0108313935305908	0.0109533920003425	0.322759811784028	0.322759811784028
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC2	sbr	8596	7198	1071472	0.0081814461497095	0.0116129123549623	0.481133576740426	0.481133576740426
SBayesR	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC1	sbr	8596	7198	1071472	1.41465598362169e-05	0.011453850245404	0.999014569840588	0.999014569840588
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbrc	8596	7198	1154522	0.0130584084832343	0.0114842187905145	0.255539947852695	0.255539947852695
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbrc	8596	7198	1154522	-0.0124387484057016	0.0114355627625625	0.276748578703733	0.276748578703733
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbrc	8596	7198	1154522	0.0060635925915101	0.0115927153695271	0.600952147076011	0.600952147076011
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbrc	8596	7198	1154522	-0.005009001498277	0.0112689326480951	0.656694850819415	0.656694850819415
SBayesRC	BIP	BIP_eur	EUR	full	no	raw	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbrc	8596	7198	1154522	-0.0031156827551861	0.0109316958416498	0.77564077627077	0.77564077627077
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbrc	4308	3601	1154522	-0.0342591806015851	0.0153817008644343	0.0259847333627461	0.0259847333627461
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbrc	4308	3601	1154522	0.026600963328337	0.0156823605739162	0.0899168674457527	0.0899168674457527
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbrc	4308	3601	1154522	-0.0151386172255408	0.0146867712979896	0.302710857459657	0.302710857459657
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbrc	4308	3601	1154522	-0.0052174123874205	0.0155979842929592	0.738024400109491	0.738024400109491
SBayesRC	BIP	BIP_eur	EUR	EUR	yes	raw	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbrc	4308	3601	1154522	0.0051558480910098	0.0154529837113098	0.738661924810327	0.738661924810327
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC3	sbrc	8596	7198	1154522	0.0151641265710441	0.0109458743723562	0.165975289466987	0.165975289466987
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC1	sbrc	8596	7198	1154522	-0.0092498444348992	0.0109000729965714	0.396126595984743	0.396126595984743
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	slope_PC2	sbrc	8596	7198	1154522	0.0041442792658857	0.0110495908589352	0.707624167947107	0.707624167947107
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	baseline_thickness	sbrc	8596	7198	1154522	-0.0033453158054753	0.0107440837988316	0.755531850114851	0.755531850114851
SBayesRC	BIP	BIP_eur	EUR	full	no	zanc	PGC bip2024 EUR (O'Connell 2025)	global_slope	sbrc	8596	7198	1154522	-0.0018636721714544	0.0104195574584859	0.858049726672182	0.858049726672182
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbrc	8596	7198	1154522	0.0154334242614639	0.0109131145698109	0.157337776043447	0.157337776043447
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbrc	8596	7198	1154522	-0.0116685379871773	0.010702674178749	0.275635818519441	0.275635818519441
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbrc	8596	7198	1154522	-0.0091546218408196	0.010870571822082	0.399730086795995	0.399730086795995
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbrc	8596	7198	1154522	0.0023875003376355	0.0110186435384465	0.828464444178487	0.828464444178487
SBayesRC	BIP	BIP_pooled	multi	full	yes	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbrc	8596	7198	1154522	-0.0007811236025782	0.01038915451789	0.9400681735579	0.9400681735579
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbrc	4308	3601	1154522	-0.0276797923845646	0.0152754117685731	0.070053221465379	0.070053221465379
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbrc	4308	3601	1154522	0.0203258522582834	0.0155686841402578	0.191774777342481	0.191774777342481
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbrc	4308	3601	1154522	-0.0065889299406345	0.0145791683905314	0.651334746526207	0.651334746526207
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbrc	4308	3601	1154522	-0.006090397370259	0.0153302933795484	0.691181778145328	0.691181778145328
SBayesRC	BIP	BIP_pooled	multi	EUR	no	raw	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbrc	4308	3601	1154522	0.0006299763477909	0.0154792416207499	0.967538466804289	0.967538466804289
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC3	sbrc	8596	7198	1154522	0.0166039149149579	0.0108678304680486	0.126598999313926	0.126598999313926
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	baseline_thickness	sbrc	8596	7198	1154522	-0.0118440303307483	0.0106582842118141	0.266491415436811	0.266491415436811
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC1	sbrc	8596	7198	1154522	-0.0081771797712308	0.0108262400305473	0.450083964086028	0.450083964086028
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	slope_PC2	sbrc	8596	7198	1154522	0.0023563134127018	0.0109733864784109	0.829983251120888	0.829983251120888
SBayesRC	BIP	BIP_pooled	multi	full	yes	zanc	PGC bip2024 multi-ancestry (EUR+AFR+EAS+LAT)	global_slope	sbrc	8596	7198	1154522	-0.0006360736048157	0.0103463193842381	0.950979809837252	0.950979809837252
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbrc	8596	7198	1154522	-0.015355360480848	0.0148855277061813	0.302306026146559	0.302306026146559
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbrc	8596	7198	1154522	-0.0107608829606111	0.0152783396195647	0.481251829455059	0.481251829455059
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbrc	8596	7198	1154522	0.0030747625175112	0.0151411065762536	0.83908231818494	0.83908231818494
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbrc	8596	7198	1154522	-0.0002826631384566	0.015070054707922	0.985035729873216	0.985035729873216
SBayesRC	ADHD	ADHD	EUR	full	no	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbrc	8596	7198	1154522	0.0002510372666524	0.0144103974567887	0.98610152498847	0.98610152498847
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbrc	4308	3601	1154522	-0.0321711957045041	0.0154469326386788	0.0373384461907264	0.0373384461907264
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbrc	4308	3601	1154522	0.0177418949697518	0.0155725153152243	0.254639679898943	0.254639679898943
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbrc	4308	3601	1154522	0.0157608692375076	0.0146580952963716	0.282333252769424	0.282333252769424
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbrc	4308	3601	1154522	-0.015248397078029	0.0156542314212811	0.330076670791603	0.330076670791603
SBayesRC	ADHD	ADHD	EUR	EUR	yes	raw	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbrc	4308	3601	1154522	0.0047229218153962	0.0153558772367021	0.758429864363233	0.758429864363233
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC2	sbrc	8596	7198	1154522	-0.0079343061962382	0.0110945087840956	0.474533128835132	0.474533128835132
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	baseline_thickness	sbrc	8596	7198	1154522	-0.0039820480817038	0.0108297432440594	0.713109413128239	0.713109413128239
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC3	sbrc	8596	7198	1154522	0.0021773446127509	0.0109978631361852	0.843066485249307	0.843066485249307
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	global_slope	sbrc	8596	7198	1154522	-0.0004764495830814	0.0104660989909807	0.963691450402649	0.963691450402649
SBayesRC	ADHD	ADHD	EUR	full	no	zanc	Demontis 2023 iPSYCH+deCODE+PGC	slope_PC1	sbrc	8596	7198	1154522	8.07291279864957e-05	0.010941674041198	0.994113337928948	0.994113337928948
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	global_slope	sbrc	8596	7198	1154522	0.0174454592921568	0.0126358210813579	0.167428519840126	0.167428519840126
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbrc	8596	7198	1154522	-0.0158706659364999	0.0130488278014838	0.223922405514442	0.223922405514442
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbrc	8596	7198	1154522	0.0141144082489938	0.0132771168478256	0.287784445488486	0.287784445488486
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbrc	8596	7198	1154522	0.0084267669190385	0.0132172030863193	0.523777754757025	0.523777754757025
SBayesRC	INT	INT	EUR	full	no	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbrc	8596	7198	1154522	0.0030072709788339	0.0133997584838331	0.822430458073979	0.822430458073979
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	global_slope	sbrc	4308	3601	1154522	0.0191385313846408	0.0155083154319958	0.217242332752736	0.217242332752736
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	baseline_thickness	sbrc	4308	3601	1154522	-0.0169965201593837	0.0163350497585716	0.298169089018211	0.298169089018211
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC1	sbrc	4308	3601	1154522	0.0104860851257027	0.0162535492258605	0.518862548141234	0.518862548141234
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC2	sbrc	4308	3601	1154522	-0.0044026248137613	0.0165652261478684	0.79042569513619	0.79042569513619
SBayesRC	INT	INT	EUR	EUR	yes	raw	Savage & Jansen 2018 intelligence	slope_PC3	sbrc	4308	3601	1154522	0.0043513676410641	0.0164737746454274	0.791685687844679	0.791685687844679
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	baseline_thickness	sbrc	8596	7198	1154522	-0.017944916799881	0.0110941404724434	0.105804516061017	0.105804516061017
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	global_slope	sbrc	8596	7198	1154522	0.0146151303794204	0.0107354716402386	0.173428666855134	0.173428666855134
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC3	sbrc	8596	7198	1154522	0.0115131553505437	0.0112806593027231	0.307469005210904	0.307469005210904
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC2	sbrc	8596	7198	1154522	0.0055559096074239	0.0113838928606016	0.625527448845425	0.625527448845425
SBayesRC	INT	INT	EUR	full	no	zanc	Savage & Jansen 2018 intelligence	slope_PC1	sbrc	8596	7198	1154522	0.0047604864181898	0.0112288508018177	0.671612524356311	0.671612524356311
