disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
MDDpooled	prscs	baseline_thickness	EUR	4116	3447	972307	-0.0174725311756311	0.0159252148834962	0.272635415957962	1	0.272635415957962	0.0003052893456834
MDDpooled	prscs	global_slope	EUR	4116	3447	972307	-0.0184513661644869	0.0151480424491897	0.223272280935057	1	0.223272280935057	0.000340452913335972
MDDpooled	prscs	slope_PC1	EUR	4116	3447	972307	0.00280299253825856	0.0156981542261045	0.858296285881124	1	0.858296285881124	7.85676716953316e-06
MDDpooled	prscs	slope_PC2	EUR	4116	3447	972307	0.0172593722951656	0.0160540565374607	0.282406599215207	1	0.282406599215207	0.000297885932023128
MDDpooled	prscs	slope_PC3	EUR	4116	3447	972307	0.000769646646280641	0.0159083884785037	0.961415968249719	1	0.961415968249719	5.92355960131039e-07
MDDpooled	prscs	baseline_thickness	full	8082	6789	972307	-0.0349533712840001	0.0201958090377282	0.0835394486296569	1	0.0835394486296569	0.00122173816411716
MDDpooled	prscs	global_slope	full	8082	6789	972307	-0.0392659082662669	0.0196422472159395	0.0456380034495127	1	0.0456380034495127	0.00154181155197489
MDDpooled	prscs	slope_PC1	full	8082	6789	972307	0.0327327786788014	0.0202942367098075	0.106805768724937	1	0.106805768724937	0.0010714348000354
MDDpooled	prscs	slope_PC2	full	8082	6789	972307	0.0430583255374321	0.0206864460079547	0.037423495192117	1	0.037423495192117	0.00185401939808748
MDDpooled	prscs	slope_PC3	full	8082	6789	972307	-0.015893226203088	0.0203104610241069	0.433936687530025	1	0.433936687530025	0.000252594639142524
