disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
SCZpooled	sbr	baseline_thickness	EUR	4116	3447	655	686	0.0607641451138438	0.0394933819998589	0.124357110226006	-0.00204662863218263	0.0172215070827495	0.905407877733981	-0.0628107737460264	0.0430487227111302	-1.45906242485998	0.144547926998214
SCZpooled	sbr	baseline_thickness	full	8082	6789	1250	1339	0.0461486127577106	0.0580499347615712	0.426761450187809	-0.0118744801083251	0.025675123178139	0.643744416254735	-0.0580230928660357	0.0620809038496981	-0.934636728332972	0.349975544237003
SCZpooled	sbr	global_slope	EUR	4116	3447	655	686	-0.000518797492464721	0.0509868132852643	0.99188400931521	-0.0310861450405529	0.0157703970635053	0.048785449993515	-0.0305673475480882	0.0533442948859141	-0.573019994236717	0.566631156222628
SCZpooled	sbr	global_slope	full	8082	6789	1250	1339	0.0182413426741143	0.0716621511760194	0.799105968015882	-0.0798631090211995	0.0243308681057815	0.00103452179352416	-0.0981044516953138	0.0746322830575152	-1.31450422895022	0.188676575894784
SCZpooled	sbr	slope_PC1	EUR	4116	3447	655	686	-0.013106606311836	0.0546501091660212	0.810527004709716	0.025313729234773	0.0162983112186215	0.12048322921404	0.038420335546609	0.0570028282934011	0.674007530799253	0.500306525888917
SCZpooled	sbr	slope_PC1	full	8082	6789	1250	1339	0.0114217538183673	0.0750361873313083	0.879035631960852	0.0885635681510255	0.0251059123363176	0.000422131520723245	0.0771418143326582	0.07805808185427	0.988261721274135	0.323024487176865
SCZpooled	sbr	slope_PC2	EUR	4116	3447	655	686	0.0100365349546422	0.0530996386722932	0.850129440876842	-0.00290633863457983	0.0167763643740112	0.862473011695075	-0.0129428735892221	0.0556589409976339	-0.232538983984123	0.816119412075693
SCZpooled	sbr	slope_PC2	full	8082	6789	1250	1339	0.0256972690960292	0.0742827045390871	0.72943315653259	0.0336142732803482	0.0257178200377686	0.19124192031995	0.00791700418431906	0.077481547376141	0.102179221407199	0.918614420336189
SCZpooled	sbr	slope_PC3	EUR	4116	3447	655	686	0.0369560819669491	0.0515264997425257	0.473490926091992	-0.0152506183333228	0.0167384096333887	0.362301803143289	-0.0522067003002719	0.0541486724065892	-0.964136293282769	0.33497759894026
SCZpooled	sbr	slope_PC3	full	8082	6789	1250	1339	0.077808226576607	0.0734590311907336	0.28967356421877	-0.0605427742230959	0.0252870843519261	0.0166827791084853	-0.138351000799703	0.0765870185739898	-1.80645497599627	0.0708473008912564
