disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ASD	sbrc	baseline_thickness	EUR	4116	3447	1154522	-0.0181057952716123	0.0157506287334082	0.250405181297735	1	0.250405181297735	0.000327819822417539
ASD	sbrc	global_slope	EUR	4116	3447	1154522	-0.00317534137773857	0.0150851959902793	0.833293169460249	1	0.833293169460249	1.00827928651787e-05
ASD	sbrc	slope_PC1	EUR	4116	3447	1154522	0.0116184820855446	0.0156392565121838	0.457584439661017	1	0.457584439661017	0.000134989125972121
ASD	sbrc	slope_PC2	EUR	4116	3447	1154522	-0.0171546575329246	0.0159814206700686	0.283151800884669	1	0.283151800884669	0.000294282275071926
ASD	sbrc	slope_PC3	EUR	4116	3447	1154522	-0.031574095868867	0.0158201965685359	0.0460235218297381	1	0.0460235218297381	0.000996923529936404
ASD	sbrc	baseline_thickness	full	8082	6789	1154522	-0.0116877727377609	0.0113507418402839	0.303185344665799	1	0.303185344665799	0.000136604031569546
ASD	sbrc	global_slope	full	8082	6789	1154522	0.00948221721617988	0.011073200541186	0.391846705354944	1	0.391846705354944	8.99124433348181e-05
ASD	sbrc	slope_PC1	full	8082	6789	1154522	0.00870871322486491	0.0114417340106427	0.446599382314984	1	0.446599382314984	7.58416860329369e-05
ASD	sbrc	slope_PC2	full	8082	6789	1154522	0.000631739572853981	0.0116606550438919	0.956795521480617	1	0.956795521480617	3.99094887909731e-07
ASD	sbrc	slope_PC3	full	8082	6789	1154522	-0.0232852980799004	0.0114437829374907	0.0419096010870058	1	0.0419096010870058	0.000542205106669811
