disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
SCZeur	sbr	baseline_thickness	EUR	4116	3447		0.0147730031673559	0.016058962874716	0.357667320757731	1	0.357667320757731	0.000218241622582706
SCZeur	sbr	global_slope	EUR	4116	3447		-0.0350548049954991	0.0152800760654711	0.0218357189502402	1	0.0218357189502402	0.00122883935327247
SCZeur	sbr	slope_PC1	EUR	4116	3447		0.0297504091567025	0.0158356795917228	0.0603639790741318	1	0.0603639790741318	0.000885086844991205
SCZeur	sbr	slope_PC2	EUR	4116	3447		0.0100806594009356	0.0162294632175828	0.534548651312231	1	0.534548651312231	0.000101619693957671
SCZeur	sbr	slope_PC3	EUR	4116	3447		-0.0143859067091821	0.0161564226208621	0.373299376921493	1	0.373299376921493	0.000206954311845291
SCZeur	sbr	baseline_thickness	full	8082	6789		0.0147928797750975	0.011470298720101	0.197203480816336	1	0.197203480816336	0.000218829292040487
SCZeur	sbr	global_slope	full	8082	6789		-0.0256911045805815	0.0110924581451996	0.0205804295455616	1	0.0205804295455616	0.000660032854570377
SCZeur	sbr	slope_PC1	full	8082	6789		0.0240900160737436	0.0114590772775063	0.0355637411499945	1	0.0355637411499945	0.000580328874433227
SCZeur	sbr	slope_PC2	full	8082	6789		0.00861764346302091	0.0117082644902403	0.461734851707622	1	0.461734851707622	7.4263778855747e-05
SCZeur	sbr	slope_PC3	full	8082	6789		-0.00808266169166278	0.0115191405244181	0.482905409286221	1	0.482905409286221	6.5329420021873e-05
