disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
MDDeur	sbr	baseline_thickness	EUR	4116	3447	970659	-0.014551731189213	0.0161336105811158	0.367136000054543	1	0.367136000054543	0.000211752880603115
MDDeur	sbr	global_slope	EUR	4116	3447	970659	-0.0229114253970411	0.0152879014041375	0.134044231528699	1	0.134044231528699	0.000524933413724181
MDDeur	sbr	slope_PC1	EUR	4116	3447	970659	0.0151012750019123	0.0158358821299794	0.340342839707265	1	0.340342839707265	0.00022804850668338
MDDeur	sbr	slope_PC2	EUR	4116	3447	970659	0.0173285134490728	0.0162082828425169	0.285085743718872	1	0.285085743718872	0.000300277378354697
MDDeur	sbr	slope_PC3	EUR	4116	3447	970659	-0.0189110219835502	0.0160647829662769	0.239200693089195	1	0.239200693089195	0.000357626752462319
MDDeur	sbr	baseline_thickness	full	8082	6789	970659	-0.0274296354776376	0.0237685762148038	0.248522692184298	1	0.248522692184298	0.000752384902436077
MDDeur	sbr	global_slope	full	8082	6789	970659	-0.0663274226926645	0.0230332277707983	0.00399255511116872	1	0.00399255511116872	0.00439932700105139
MDDeur	sbr	slope_PC1	full	8082	6789	970659	0.0644130049385625	0.0237924060869709	0.00679894536463712	1	0.00679894536463712	0.00414903520521528
MDDeur	sbr	slope_PC2	full	8082	6789	970659	0.0504685809685988	0.0242699311042099	0.0376078190150171	1	0.0376078190150171	0.00254707766498402
MDDeur	sbr	slope_PC3	full	8082	6789	970659	-0.0495969047721454	0.0238212651139329	0.0373723144891947	1	0.0373723144891947	0.00245985296297726
