disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
SCZpooled	prscs	baseline_thickness	EUR	4116	3447		0.000913894430451329	0.0163103163993979	0.955319300114263	1	0.955319300114263	8.3520303000996e-07
SCZpooled	prscs	global_slope	EUR	4116	3447		-0.0211731098884208	0.015526953894509	0.172762322659436	1	0.172762322659436	0.000448300582347142
SCZpooled	prscs	slope_PC1	EUR	4116	3447		0.0177031401958854	0.0160894146927585	0.271273375931643	1	0.271273375931643	0.000313401172795173
SCZpooled	prscs	slope_PC2	EUR	4116	3447		0.00482689826175676	0.0164838698341848	0.769671236853899	1	0.769671236853899	2.32989468293505e-05
SCZpooled	prscs	slope_PC3	EUR	4116	3447		-0.00310762530087066	0.0164110142530622	0.84981897360868	1	0.84981897360868	9.65733501061146e-06
SCZpooled	prscs	baseline_thickness	full	8082	6789		0.00173041178510863	0.0111913369602994	0.877124281361367	1	0.877124281361367	2.99432494604284e-06
SCZpooled	prscs	global_slope	full	8082	6789		-0.0149076500403588	0.0108683587484612	0.170211205288778	1	0.170211205288778	0.000222238029725809
SCZpooled	prscs	slope_PC1	full	8082	6789		0.0240043462208201	0.011225599685738	0.0325199242069998	1	0.0325199242069998	0.000576208637488998
SCZpooled	prscs	slope_PC2	full	8082	6789		0.0141999856068634	0.0114650097592569	0.215550357483516	1	0.215550357483516	0.000201639591235127
SCZpooled	prscs	slope_PC3	full	8082	6789		-0.0107395153662843	0.0112813163365218	0.341140734612419	1	0.341140734612419	0.000115337190302657
