disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ALZnoAPOE	sbrc	baseline_thickness	EUR	4116	3447	1154522	-0.00575069645245756	0.0157195669436046	0.714510448079361	1	0.714510448079361	3.3070509688308e-05
ALZnoAPOE	sbrc	global_slope	EUR	4116	3447	1154522	0.00183308541145055	0.0150012014360728	0.902750232574675	1	0.902750232574675	3.36020212567284e-06
ALZnoAPOE	sbrc	slope_PC1	EUR	4116	3447	1154522	0.00487752628555759	0.0155461263323094	0.753731736624467	1	0.753731736624467	2.37902626663053e-05
ALZnoAPOE	sbrc	slope_PC2	EUR	4116	3447	1154522	0.0312332175878418	0.0159103886036971	0.0497092386374821	1	0.0497092386374821	0.000975513880889468
ALZnoAPOE	sbrc	slope_PC3	EUR	4116	3447	1154522	-0.00757961762910154	0.0158457169363302	0.632436269472778	1	0.632436269472778	5.74506034033869e-05
ALZnoAPOE	sbrc	baseline_thickness	full	8082	6789	1154522	0.0141794484868337	0.010986562905181	0.196873420278503	1	0.196873420278503	0.000201056759390772
ALZnoAPOE	sbrc	global_slope	full	8082	6789	1154522	-0.00884311283579869	0.0107191884556725	0.409408646210984	1	0.409408646210984	7.82006446266676e-05
ALZnoAPOE	sbrc	slope_PC1	full	8082	6789	1154522	0.010540425567507	0.0110757063041761	0.341294028870359	1	0.341294028870359	0.000111100571144156
ALZnoAPOE	sbrc	slope_PC2	full	8082	6789	1154522	0.0204039307714848	0.0113011506411817	0.0710393177915261	1	0.0710393177915261	0.000416320390927544
ALZnoAPOE	sbrc	slope_PC3	full	8082	6789	1154522	-0.0134284261999438	0.0111220870492292	0.227328346216345	1	0.227328346216345	0.000180322630207336
