disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
ALZIGAPnoAPOE	sbr	baseline_thickness	EUR	4116	3447	655	686	0.0457545636507752	0.0397690109792361	0.250328303166869	-0.00899020730967018	0.0176311519183654	0.610150840802611	-0.0547447709604454	0.0434516989544156	-1.25989943495367	0.207705642609841
ALZIGAPnoAPOE	sbr	baseline_thickness	full	8082	6789	1250	1339	0.0979653278524191	0.0680853317679833	0.150415295617132	0.0145149747693833	0.0311628643665463	0.641388496902818	-0.0834503530830358	0.0723376700499107	-1.15362235230216	0.24865503028873
ALZIGAPnoAPOE	sbr	global_slope	EUR	4116	3447	655	686	0.0347315346432797	0.0512838159680976	0.498441410185602	-0.0159810803216098	0.0161405808281684	0.322187510610881	-0.0507126149648895	0.0537289768603357	-0.943859681093742	0.345241357874629
ALZIGAPnoAPOE	sbr	global_slope	full	8082	6789	1250	1339	-0.0070054457961924	0.0840291296760965	0.933568247612255	-0.0125805405587001	0.0296618322434484	0.671482439479706	-0.00557509476250768	0.087181869381457	-0.0639478690014585	0.949011736299089
ALZIGAPnoAPOE	sbr	slope_PC1	EUR	4116	3447	655	686	-0.0780809543232412	0.0548566955017558	0.155031569685585	0.0199732984754871	0.0166719333952931	0.230996403665869	0.0980542527987283	0.057299249847179	1.71126590767324	0.0870320368418749
ALZIGAPnoAPOE	sbr	slope_PC1	full	8082	6789	1250	1339	-0.0641847625726266	0.0879217101098541	0.465484974020059	0.00131563885256414	0.0306168190360268	0.96572580249789	0.0655004014251907	0.0911332625253526	0.718732102968101	0.472305999177473
ALZIGAPnoAPOE	sbr	slope_PC2	EUR	4116	3447	655	686	-0.00964051569556169	0.0535113400653828	0.857073045155442	0.00945114093151531	0.0171317743123056	0.581208762511543	0.019091656627077	0.0561493283417853	0.340015761379453	0.733844658469577
ALZIGAPnoAPOE	sbr	slope_PC2	full	8082	6789	1250	1339	0.0464356833280957	0.0869873657916737	0.593537607554712	0.0190406324034669	0.0312770373571898	0.54269423153693	-0.0273950509246288	0.0903717531328897	-0.303137318630358	0.761785215167711
ALZIGAPnoAPOE	sbr	slope_PC3	EUR	4116	3447	655	686	0.0630052312892316	0.051519057369799	0.221789891725639	-0.0398725836993147	0.0170065390134271	0.0191103759684024	-0.102877814988546	0.05421523373444	-1.89758132359012	0.0577512566057913
ALZIGAPnoAPOE	sbr	slope_PC3	full	8082	6789	1250	1339	0.131659064938597	0.0858295941768035	0.125245699257423	-0.0412748596261025	0.030684883169304	0.178630349242521	-0.172933924564699	0.0891315513163813	-1.94020997066295	0.0523541772720189
