disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ASD	prscs	baseline_thickness	EUR	4116	3447		-0.0440942404959663	0.0159275297753526	0.00565801185370887	1	0.00565801185370887	0.00194430204491611
ASD	prscs	global_slope	EUR	4116	3447		0.0157210872068354	0.0152219383743414	0.301765832831238	1	0.301765832831238	0.000247152582964922
ASD	prscs	slope_PC1	EUR	4116	3447		0.00274457412871167	0.0157808545929706	0.861939178705856	1	0.861939178705856	7.53268714799342e-06
ASD	prscs	slope_PC2	EUR	4116	3447		-0.00778002661765697	0.0161546696075282	0.630119837217326	1	0.630119837217326	6.0528814171451e-05
ASD	prscs	slope_PC3	EUR	4116	3447		-0.022200777813552	0.0160750669984737	0.16733698620358	1	0.16733698620358	0.000492874535526702
ASD	prscs	baseline_thickness	full	8082	6789		-0.0151777675986954	0.0110844446010232	0.170948307459761	1	0.170948307459761	0.000230364629280008
ASD	prscs	global_slope	full	8082	6789		0.00499001396088084	0.0108045081625714	0.64420511601812	1	0.64420511601812	2.49002393297856e-05
ASD	prscs	slope_PC1	full	8082	6789		0.0111204684674066	0.0111636596689926	0.319217900051072	1	0.319217900051072	0.000123664818934584
ASD	prscs	slope_PC2	full	8082	6789		-0.00177055306176152	0.0113938287573391	0.876513342004584	1	0.876513342004584	3.13485814451308e-06
ASD	prscs	slope_PC3	full	8082	6789		-0.0206704767842475	0.0112095769891978	0.0652212234175458	1	0.0652212234175458	0.000427268610488114
