disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
SCZpooled	prscs	baseline_thickness	EUR	4116	3447	655	686	0.0433458461638159	0.0396450948782678	0.274609689645175	-0.00711694787043232	0.0176867699888438	0.687423042403845	-0.0504627940342482	0.0429772781452985	-1.17417380094762	0.24032541764095
SCZpooled	prscs	baseline_thickness	full	8082	6789	1250	1339	0.0204829040409884	0.0448137324111995	0.647694967368899	-0.016692555049853	0.0192317277823408	0.385441234161072	-0.0371754590908413	0.0481808616488266	-0.771581449949987	0.440362364492913
SCZpooled	prscs	global_slope	EUR	4116	3447	655	686	-0.0358895398569858	0.0509719917110242	0.481563976695317	-0.0197723167940567	0.016201817147237	0.222407560010772	0.0161172230629291	0.0531734746387986	0.303106448702319	0.761808739839094
SCZpooled	prscs	global_slope	full	8082	6789	1250	1339	-0.0305669424983627	0.0553221579516145	0.580664846089723	-0.0242123911463533	0.0181684264034008	0.182688027069093	0.00635455135200945	0.0577922819641347	0.109955017106835	0.912445049673609
SCZpooled	prscs	slope_PC1	EUR	4116	3447	655	686	0.0320900934898262	0.0546142777127954	0.556984432952931	0.0164320631782252	0.016740218854006	0.3263736971061	-0.015658030311601	0.0568098417998844	-0.275621790441825	0.782838571366117
SCZpooled	prscs	slope_PC1	full	8082	6789	1250	1339	0.0179503687370644	0.057906168712662	0.756609269140231	0.044542774150391	0.0187415778617943	0.0174975917560026	0.0265924054133266	0.0604188980176973	0.440133903229043	0.659840128118179
SCZpooled	prscs	slope_PC2	EUR	4116	3447	655	686	0.0379216916629423	0.0531001067204338	0.475333161467109	0.00154228844823441	0.0172298048997629	0.928679657682408	-0.0363794032147079	0.0554886983148027	-0.655618248752522	0.51206978092436
SCZpooled	prscs	slope_PC2	full	8082	6789	1250	1339	0.0131852843415315	0.0573594553215292	0.818220686595892	0.0216965947328559	0.0191962445503341	0.258410307172456	0.00851131039132442	0.0600167893949523	0.141815489917564	0.887225748548646
SCZpooled	prscs	slope_PC3	EUR	4116	3447	655	686	-0.0122612438479233	0.0515597131048856	0.812104233579121	-0.00214937110214902	0.0171949837216943	0.900531357976309	0.0101118727457743	0.0540078431430144	0.187229708822064	0.851480532418562
SCZpooled	prscs	slope_PC3	full	8082	6789	1250	1339	0.030466652152543	0.0567399615704347	0.591378937783313	-0.0352083028965361	0.0188759210005025	0.0621906659613119	-0.0656749550490791	0.0593381005543019	-1.10679233806917	0.268383721643462
