disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
SCZeur	prscs	baseline_thickness	EUR	4116	3447		0.0100318038125347	0.0166214493073336	0.546179199220994	1	0.546179199220994	0.000100637087733186
SCZeur	prscs	global_slope	EUR	4116	3447		-0.0266130937802324	0.0157743347992291	0.0916638220895842	1	0.0916638220895842	0.000708256760555442
SCZeur	prscs	slope_PC1	EUR	4116	3447		0.0250065757860777	0.0163413851567794	0.126037939055171	1	0.126037939055171	0.000625328832544846
SCZeur	prscs	slope_PC2	EUR	4116	3447		0.0148409064267028	0.0167502566814118	0.375667541247929	1	0.375667541247929	0.000220252503566148
SCZeur	prscs	slope_PC3	EUR	4116	3447		-0.00737407640629795	0.0166814999542098	0.658477370891209	1	0.658477370891209	5.43770028459201e-05
SCZeur	prscs	baseline_thickness	full	8082	6789		0.00885723537795791	0.0113911016709644	0.43685308993948	1	0.43685308993948	7.84506185405493e-05
SCZeur	prscs	global_slope	full	8082	6789		-0.0141307122453017	0.0110290745607804	0.200154787182709	1	0.200154787182709	0.000199677028559518
SCZeur	prscs	slope_PC1	full	8082	6789		0.0198558335060365	0.0113918449031644	0.0813773595505611	1	0.0813773595505611	0.000394254124219441
SCZeur	prscs	slope_PC2	full	8082	6789		0.0131017347893404	0.0116368740198572	0.260251688737514	1	0.260251688737514	0.000171655454490214
SCZeur	prscs	slope_PC3	full	8082	6789		-0.00509215104419331	0.0114499958365831	0.656528090238991	1	0.656528090238991	2.59300022568791e-05
