disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
EA	sbrc	baseline_thickness	EUR	4116	3447	1154522	0.0181139907044417	0.0161753151573499	0.262841825397164	1	0.262841825397164	0.0003281166592406
EA	sbrc	global_slope	EUR	4116	3447	1154522	0.0244662680302152	0.0153423140920515	0.110864500173019	1	0.110864500173019	0.00059859827132633
EA	sbrc	slope_PC1	EUR	4116	3447	1154522	-0.00186357207804446	0.015895192754216	0.906675258269688	1	0.906675258269688	3.47290089006696e-06
EA	sbrc	slope_PC2	EUR	4116	3447	1154522	0.0158964043797745	0.0162675878369774	0.328540729492357	1	0.328540729492357	0.000252695672205314
EA	sbrc	slope_PC3	EUR	4116	3447	1154522	0.0164531834900668	0.0161235397359935	0.307582630053782	1	0.307582630053782	0.000270707246957807
EA	sbrc	baseline_thickness	full	8082	6789	1154522	-0.0026951943502312	0.011176828320529	0.809451823993789	1	0.809451823993789	7.26407258551815e-06
EA	sbrc	global_slope	full	8082	6789	1154522	0.00894373214850628	0.0108533635960156	0.409936150415689	1	0.409936150415689	7.99903447442248e-05
EA	sbrc	slope_PC1	full	8082	6789	1154522	0.00184607852810331	0.0112125213607942	0.869228328570762	1	0.869228328570762	3.4080059319241e-06
EA	sbrc	slope_PC2	full	8082	6789	1154522	0.00105443053381538	0.011432728119691	0.926518415867945	1	0.926518415867945	1.11182375064219e-06
EA	sbrc	slope_PC3	full	8082	6789	1154522	-0.00179541100370353	0.0112216747348893	0.872889333949279	1	0.872889333949279	3.22350067221971e-06
