method	trait	trait_arm	discovery_ancestry	target_stratum	matched	score	discovery_gwas	phenotype	threshold	n	n_families	n_snps	beta	se	p	p_adj
PRSCS	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	prscs	4116	3447	1088629	0.0100013047000683	0.0166189021964322	0.54733865265839	0.54733865265839
SBayesR	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	sbr	4116	3447	1082571	0.0144087647895389	0.0160586214254278	0.369632689619061	0.369632689619061
SBayesRC	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	sbrc	4116	3447	1154522	0.018391060932324	0.0159780061238168	0.249789700882535	0.249789700882535
CT	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	0p5	8082	6789	289986	0.0417200750396796	0.0242061812511018	0.0848312841030333	0.678650272824267
CT	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	0p5	8082	6789	289986	0.0302278261734493	0.0112083418712063	0.00701344502638229	0.0561075602110583
PRSCS	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	prscs	8082	6789	1088629	-0.00812462052105937	0.0269181167449644	0.762791585433585	0.762791585433585
PRSCS	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	prscs	8082	6789	1088629	0.00882352969799839	0.0113858457932933	0.43838867060341	0.43838867060341
SBayesR	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	sbr	8082	6789	1082571	0.0022598704153824	0.034507628985849	0.947786285021279	0.947786285021279
SBayesR	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	sbr	8082	6789	1082571	0.0145151781691494	0.0114654452158967	0.205552626080117	0.205552626080117
SBayesRC	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	sbrc	8082	6789	1154522	0.00237065079595709	0.0262540355871501	0.928053751185302	0.928053751185302
SBayesRC	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	sbrc	8082	6789	1154522	0.012658955794799	0.0113294940481875	0.263880441160597	0.263880441160597
CT	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	1	8082	6789	267904	-0.0517237742535344	0.0231692938065197	0.0256142100009828	0.204913680007863
CT	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	0p001	8082	6789		-0.0134025791674593	0.0111221056796833	0.228223550566832	1
PRSCS	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	prscs	8082	6789	972307	-0.0349533712840001	0.0201958090377282	0.0835394486296569	0.0835394486296569
PRSCS	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	prscs	8082	6789	972307	-0.00777335827834851	0.011221004721492	0.48848621760012	0.48848621760012
SBayesR	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbr	8082	6789	940926	-0.0270501205580774	0.0256924373989481	0.292444489283128	0.292444489283128
SBayesR	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbr	8082	6789	940926	0.000349322234896873	0.0113642107659797	0.97547862094579	0.97547862094579
SBayesRC	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbrc	8082	6789	1154522	-0.0218475672061485	0.0203486661900952	0.283007062481884	0.283007062481884
SBayesRC	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbrc	8082	6789	1154522	-0.00137360213692494	0.0112431645512159	0.902765729491721	0.902765729491721
CT	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	0p001	4116	3447	8358	-0.0271630839747927	0.0158886916692118	0.087418201804861	0.699345614438888
PRSCS	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	prscs	4116	3447	972307	-0.0174725311756311	0.0159252148834962	0.272635415957962	0.272635415957962
SBayesR	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbr	4116	3447	940926	-0.0161772988164035	0.0160998936239876	0.315048952093411	0.315048952093411
SBayesRC	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbrc	4116	3447	1154522	-0.0163815475855324	0.0159899751083891	0.305665277100153	0.305665277100153
CT	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	0p01	4116	3447	29378	-0.0169361853743347	0.0158750802841966	0.286106514950182	1
PRSCS	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	prscs	4116	3447	1030817	-0.0253816155480795	0.0159591435134473	0.111819279693179	0.111819279693179
SBayesR	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	sbr	4116	3447	970659	-0.014551731189213	0.0161336105811158	0.367136000054543	0.367136000054543
SBayesRC	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	sbrc	4116	3447	1154522	-0.0177104965669721	0.0160451463354507	0.26974878616344	0.26974878616344
CT	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	0p01	8082	6789	29378	-0.0293933523193823	0.0155060213949242	0.0580476583313123	0.464381266650498
CT	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	0p01	8082	6789	29378	-0.0123002046082113	0.0111161873510109	0.268537829328267	1
PRSCS	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	prscs	8082	6789	1030817	-0.0422564332863804	0.0200393971129295	0.035004241142571	0.035004241142571
PRSCS	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	prscs	8082	6789	1030817	-0.0118244949156699	0.0112361755382824	0.292666649110868	0.292666649110868
SBayesR	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	sbr	8082	6789	970659	-0.0274296354776376	0.0237685762148038	0.248522692184298	0.248522692184298
SBayesR	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	sbr	8082	6789	970659	-0.00120517565548189	0.0113659178637422	0.915557931183434	0.915557931183434
SBayesRC	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	sbrc	8082	6789	1154522	-0.0265368779812642	0.0198280684282897	0.180820729439093	0.180820729439093
SBayesRC	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	sbrc	8082	6789	1154522	-0.00418691203044917	0.0112658646641149	0.710166448783806	0.710166448783806
CT	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	4116	3447	69	-0.0516923135275427	0.0177653049404666	0.00363681883333405	0.0290945506666724
PRSCS	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	prscs	4116	3447	370645	-0.0443768979076212	0.0159262260877728	0.00535414479527213	0.00535414479527213
SBayesR	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbr	4116	3447	365847	-0.0163933903659916	0.015705657396508	0.296644594932012	0.296644594932012
SBayesRC	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbrc	4116	3447	1154522	-0.0181057952716123	0.0157506287334082	0.250405181297735	0.250405181297735
CT	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	8082	6789	69	-0.0464218566934332	0.0119262592185522	0.000100055024716992	0.000800440197735936
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	8082	6789	69	-0.0436927529087891	0.0114364863353293	0.000134199214334994	0.00107359371467995
PRSCS	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	prscs	8082	6789	370645	-0.0198280001456431	0.0119831657608164	0.0980335662372734	0.0980335662372734
PRSCS	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	prscs	8082	6789	370645	-0.0158009665874372	0.0110814153851549	0.153936618621153	0.153936618621153
SBayesR	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbr	8082	6789	365847	0.00333280271366026	0.0137080328100593	0.807912648192628	0.807912648192628
SBayesR	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbr	8082	6789	365847	0.00729627888416731	0.0110758246863825	0.510070564483209	0.510070564483209
SBayesRC	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbrc	8082	6789	1154522	-0.0116877727377609	0.0113507418402839	0.303185344665799	0.303185344665799
SBayesRC	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbrc	8082	6789	1154522	-0.0109999858165612	0.0110328097402638	0.318782396030255	0.318782396030255
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p1	4116	3447	87019	0.0212458435341294	0.0156878529228169	0.175719666678385	1
PRSCS	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	prscs	4116	3447	1083388	0.0073741823772823	0.0157290661192764	0.63921955233993	0.63921955233993
SBayesR	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbr	4116	3447	962850	-0.0022825375000956	0.0157437883980048	0.884733656352453	0.884733656352453
SBayesRC	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbrc	4116	3447	1154522	-0.0030870457121872	0.0157681868738544	0.844794589137198	0.844794589137198
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p05	8082	6789	50502	0.0320385790488736	0.013015448622216	0.013853430535033	0.110827444280264
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p05	8082	6789	50502	0.0340737506689566	0.0110356443613934	0.00202461150921903	0.0161968920737522
PRSCS	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	prscs	8082	6789	1083388	0.0217493946463705	0.0139995515462659	0.120324566031318	0.120324566031318
PRSCS	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	prscs	8082	6789	1083388	0.0222519938540331	0.0110574305800996	0.0442110027693701	0.0442110027693701
SBayesR	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbr	8082	6789	962850	0.0120351512677403	0.012193807183967	0.323677849394042	0.323677849394042
SBayesR	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbr	8082	6789	962850	0.0137565439706959	0.0110178345123753	0.211858595175571	0.211858595175571
SBayesRC	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbrc	8082	6789	1154522	0.0133358306618332	0.012002832420576	0.266577143287523	0.266577143287523
SBayesRC	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbrc	8082	6789	1154522	0.0145855892175134	0.0110348452283879	0.186280628580238	0.186280628580238
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	5e-8	4116	3447	52	-0.0388626426047971	0.0156307734584809	0.0129477593711832	0.103582074969465
PRSCS	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	prscs	4116	3447	1082203	0.0112696066205152	0.0157017004584445	0.472963672302711	0.472963672302711
SBayesR	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	sbr	4116	3447	961787	0.00135786668321416	0.0157241076898509	0.931187858509048	0.931187858509048
SBayesRC	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	sbrc	4116	3447	1154522	0.000820134485069532	0.0157151127337	0.958381731039409	0.958381731039409
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	0p05	8082	6789	50203	0.0316921608665149	0.0130650155036755	0.0152995711296678	0.122396569037342
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	0p05	8082	6789	50203	0.0332172702179616	0.011042646118163	0.00263708690788483	0.0210966952630787
PRSCS	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	prscs	8082	6789	1082203	0.0198156229784023	0.0150914202601709	0.189207239904977	0.189207239904977
PRSCS	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	prscs	8082	6789	1082203	0.020347833306703	0.0110791580799222	0.0663078624737083	0.0663078624737083
SBayesR	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	sbr	8082	6789	961787	0.013411487644623	0.0135880365986703	0.323668829240621	0.323668829240621
SBayesR	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	sbr	8082	6789	961787	0.0148491617411415	0.011015991777405	0.177707843337412	0.177707843337412
SBayesRC	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	sbrc	8082	6789	1154522	0.0148360358111972	0.0126003396248708	0.239058105507114	0.239058105507114
SBayesRC	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	sbrc	8082	6789	1154522	0.0158817594408836	0.0109735179521441	0.147857243230593	0.147857243230593
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	4116	3447	49571	0.0268111976082172	0.0170998262309113	0.116976489695191	0.935811917561526
PRSCS	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	prscs	4116	3447	1087638	0.0131101039525612	0.0163977315127927	0.42404275913244	0.42404275913244
SBayesR	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbr	4116	3447	1092339	-0.00174445282771457	0.0157655551549695	0.911899623580465	0.911899623580465
SBayesRC	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbrc	4116	3447	1154522	-0.00806641254715517	0.015792630622134	0.609539280207387	0.609539280207387
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	8082	6789	49571	0.0656172840813811	0.0396172778221664	0.0977041859891423	0.781633487913138
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	8082	6789	49571	0.0327359542037301	0.0119853618142497	0.00632188570009714	0.0505750856007771
PRSCS	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	prscs	8082	6789	1087638	0.0499514796556893	0.0350796395241861	0.154501203443727	0.154501203443727
PRSCS	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	prscs	8082	6789	1087638	0.0256454014429411	0.0116374063848801	0.0275737908343291	0.0275737908343291
SBayesR	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbr	8082	6789	1092339	0.0186589670390781	0.0170529100323151	0.27390853952992	0.27390853952992
SBayesR	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbr	8082	6789	1092339	0.0181474088304988	0.0111139058740792	0.102538652760235	0.102538652760235
SBayesRC	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbrc	8082	6789	1154522	0.013304024729743	0.0152952293942425	0.384427340914509	0.384427340914509
SBayesRC	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbrc	8082	6789	1154522	0.0134100683300322	0.0110718987484693	0.225861937067752	0.225861937067752
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	5e-8	4116	3447	19	-0.0304334429384507	0.0156836300300486	0.0523923762123773	0.419139009699018
PRSCS	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	prscs	4116	3447	1086447	0.0129847972645326	0.0169320960592711	0.443200149053054	0.443200149053054
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	sbr	4116	3447	1091144	-4.47420442879212e-05	0.0161379160864737	0.997788018929913	0.997788018929913
SBayesRC	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	sbrc	4116	3447	1154522	-0.0181685690965059	0.0159771665348745	0.255538506294009	0.255538506294009
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	0p05	8082	6789	49348	0.0670212290422641	0.0407788310057291	0.100312356968062	0.802498855744492
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	0p05	8082	6789	49348	0.0328789637610566	0.0120544428769618	0.00639487466810875	0.05115899734487
PRSCS	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	prscs	8082	6789	1086447	0.0281772088590661	0.0426645137334229	0.508992557172466	0.508992557172466
PRSCS	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	prscs	8082	6789	1086447	0.0225004728846241	0.0118957461872777	0.0585977254405599	0.0585977254405599
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	sbr	8082	6789	1091144	0.0270193683100364	0.0292174219184232	0.355113724004738	0.355113724004738
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	sbr	8082	6789	1091144	0.0221403941382204	0.0114759609306287	0.0537308415517351	0.0537308415517351
SBayesRC	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	sbrc	8082	6789	1154522	-0.000210554100187434	0.0219861834768488	0.992359288482037	0.992359288482037
SBayesRC	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	sbrc	8082	6789	1154522	0.010281867078901	0.0112995999371294	0.362885750324164	0.362885750324164
CT	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p01	4116	3447	17551	0.0308769250622328	0.0160288402943306	0.0541318086413747	0.433054469130998
PRSCS	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	prscs	4116	3447	1077436	0.0316867804013359	0.0161366554539127	0.0496380903362206	0.0496380903362206
SBayesR	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbr	4116	3447	1089877	0.0280054404688786	0.0162021429278625	0.0839739479642786	0.0839739479642786
SBayesRC	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbrc	4116	3447	1154522	0.0181139814791006	0.0161753151399274	0.262842067935761	0.262842067935761
CT	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p05	8082	6789	53224	0.032296040051928	0.0150894071771119	0.032359652295611	0.258877218364888
CT	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p05	8082	6789	53224	0.0154733563072899	0.0112455300625764	0.168873812461361	1
PRSCS	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	prscs	8082	6789	1077436	0.0242239085995856	0.0148678331253225	0.103292378689756	0.103292378689756
PRSCS	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	prscs	8082	6789	1077436	0.0085841668002051	0.0111897132456552	0.443016133139956	0.443016133139956
SBayesR	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbr	8082	6789	1089877	0.0195361692533446	0.0166176080233045	0.239777442342987	0.239777442342987
SBayesR	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbr	8082	6789	1089877	0.00271970932706752	0.0111854320772263	0.807897423223209	0.807897423223209
SBayesRC	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbrc	8082	6789	1154522	0.0100993079442859	0.0156578632321381	0.518946206472944	0.518946206472944
SBayesRC	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbrc	8082	6789	1154522	-0.0026951943502312	0.011176828320529	0.809451823993789	0.809451823993789
