disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
MDDpooled	sbr	baseline_thickness	EUR	4116	3447	655	686	0.0187128795806496	0.043489002074869	0.667117616294098	-0.0217414464843618	0.0173410689060474	0.210016046145146	-0.0404543260650114	0.0468403186323155	-0.863664621553228	0.387772153740511
MDDpooled	sbr	baseline_thickness	full	8082	6789	1250	1339	0.0044549333507414	0.0345870042943058	0.897531992273951	-0.000147360236937506	0.0120332072568297	0.990229602939007	-0.00460229358767891	0.036621466903238	-0.125672016356941	0.899991553923882
MDDpooled	sbr	global_slope	EUR	4116	3447	655	686	-0.0518114387336859	0.0560875072060671	0.355879878277291	-0.0229213170053413	0.0158743525170829	0.148854002080776	0.0288901217283446	0.0583046661651492	0.495502738091539	0.620245289721137
MDDpooled	sbr	global_slope	full	8082	6789	1250	1339	-0.0563926947712275	0.04271991954658	0.187005158927449	-0.0263915623031246	0.0113688674763888	0.0202956698163052	0.0300011324681029	0.0442077426574456	0.67863977359292	0.497366135151282
MDDpooled	sbr	slope_PC1	EUR	4116	3447	655	686	0.043591758104113	0.0600253423376836	0.467920246472382	0.0118699559933458	0.0164049486947799	0.469387965551698	-0.0317218021107672	0.0622406217613046	-0.509663965640023	0.610286902179081
MDDpooled	sbr	slope_PC1	full	8082	6789	1250	1339	0.0786163459248481	0.0446792787935739	0.0786764057733477	0.018005713052045	0.0117346418000331	0.124977262843206	-0.060610632872803	0.0461955431908542	-1.31204503045659	0.189504941379533
MDDpooled	sbr	slope_PC2	EUR	4116	3447	655	686	0.0437495315528695	0.0584588785010754	0.454446249162912	0.0196391832123057	0.0168531365948621	0.243974399986259	-0.0241103483405638	0.0608548421844794	-0.396194410749995	0.691961614253285
MDDpooled	sbr	slope_PC2	full	8082	6789	1250	1339	0.0758380695576377	0.0441928885334778	0.0863402976507095	0.0184489088033538	0.0119964201643583	0.124127632597256	-0.0573891607542838	0.0457931737392795	-1.25322523136364	0.210123749985856
MDDpooled	sbr	slope_PC3	EUR	4116	3447	655	686	-0.0189108905140881	0.0563404630808193	0.737239607329346	-0.0124927849889237	0.0167454754317971	0.455697570753901	0.00641810552516438	0.0587918900102058	0.109166511300287	0.913070421635447
MDDpooled	sbr	slope_PC3	full	8082	6789	1250	1339	-0.0322168286069417	0.0436862711325449	0.460957164943601	-0.00457108369141859	0.0117705859809578	0.697770908440504	0.0276457449155231	0.0452451497517876	0.611021182760718	0.541185556887953
