disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
ALZ	0p001	baseline_thickness	EUR	4116	3447	655	686	0.0984091656541871	0.0410178395200387	0.0166931039357456	-0.0155911336972406	0.0170554556938698	0.360705060363277	-0.114000299351428	0.044401419658136	-2.56749221599582	0.0102437089274468
ALZ	0p01	baseline_thickness	EUR	4116	3447	655	686	0.0445510347941419	0.040435501548169	0.270936800477983	-0.00143324329133628	0.01705620740127	0.933036932561521	-0.0459842780854782	0.0438706287339568	-1.04817914428214	0.294556077506089
ALZ	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0349875580010158	0.0391556648724601	0.371870515728003	0.0112536764208365	0.0170888734724818	0.510235834749205	-0.0237338815801793	0.042719847658679	-0.555570370236503	0.578504591499119
ALZ	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0325761081261521	0.0390107010749175	0.403972022493479	0.0190573326043973	0.0171348694900162	0.266130750942669	-0.0135187755217548	0.042604280714476	-0.317310263077893	0.751008190639848
ALZ	0p5	baseline_thickness	EUR	4116	3447	655	686	-0.0114633688179039	0.0401269150134311	0.77520960115165	0.0119940701638934	0.0171968351458281	0.485563036646157	0.0234574389817973	0.0436510947944482	0.537384894749095	0.591001775097355
ALZ	1	baseline_thickness	EUR	4116	3447	655	686	-0.0166859214220565	0.04041672001664	0.679845425133495	0.0131870680269871	0.0171817749726175	0.442834693031402	0.0298729894490436	0.0439105199399354	0.68031509282756	0.496304969974029
ALZ	1e-5	baseline_thickness	EUR	4116	3447	655	686	0.0448736408625208	0.0403847217455588	0.266884935641309	-0.0268893613935425	0.0170545472058841	0.114963538651767	-0.0717630022560633	0.043816278140845	-1.63781601954837	0.101460078785638
ALZ	5e-8	baseline_thickness	EUR	4116	3447	655	686	0.0415039274498283	0.0407404730395509	0.308680191555838	-0.0313784019393567	0.0170302482115943	0.0654863768049532	-0.0728823293891851	0.0441577679128894	-1.65049849288037	0.0988410213167669
ALZ	0p001	baseline_thickness	full	8082	6789	1250	1339	0.0647593602591192	0.0304601345277524	0.033679563496717	0.00513280166940406	0.0122002887576188	0.673979133241384	-0.0596265585897152	0.0327977271810024	-1.81800885959723	0.0690627786752972
ALZ	0p01	baseline_thickness	full	8082	6789	1250	1339	0.0419068624940849	0.0326369609973481	0.199349230597077	0.0128002509959853	0.0132643449847175	0.334573092874165	-0.0291066114980996	0.0351833210591865	-0.827284367190225	0.408075902251989
ALZ	0p05	baseline_thickness	full	8082	6789	1250	1339	0.0612992626365891	0.0338902360621411	0.0707086441337453	0.0270429449907419	0.0140685749087315	0.0546191357430644	-0.0342563176458471	0.0366317689194336	-0.935153246931347	0.349709328872181
ALZ	0p1	baseline_thickness	full	8082	6789	1250	1339	0.0537743213012551	0.0354617643889814	0.129649242558334	0.0237430510475552	0.0148165058096167	0.109097224883195	-0.0300312702536999	0.038347748003929	-0.783129957217384	0.433550800935388
ALZ	0p5	baseline_thickness	full	8082	6789	1250	1339	0.0460715000786905	0.0361205256674629	0.202351655791222	0.0167842999086179	0.0151280461368992	0.267261301476742	-0.0292872001700726	0.0390541575922672	-0.74991247989104	0.453307417645438
ALZ	1	baseline_thickness	full	8082	6789	1250	1339	0.0366303084111479	0.0360499788865436	0.309762895316068	0.0172249395277328	0.0150536214284183	0.252564754870413	-0.0194053688834152	0.0389648306051904	-0.498022667672787	0.618468065334802
ALZ	1e-5	baseline_thickness	full	8082	6789	1250	1339	0.0485234312090374	0.0299635270808594	0.105589129163938	-0.00369096871552511	0.0121164065720499	0.76066065554885	-0.0522143999245625	0.0323136790450744	-1.61586057259926	0.106124461761049
ALZ	5e-8	baseline_thickness	full	8082	6789	1250	1339	0.0429575161981702	0.0301289340965528	0.154158275736663	-0.00703022538496094	0.0120842000164581	0.560741055660131	-0.0499877415831312	0.0324607809242976	-1.53994266803712	0.123574328997427
ALZ	0p001	global_slope	EUR	4116	3447	655	686	0.039438384610138	0.0530525763308803	0.457459748598636	-0.0439445915636058	0.0156180000805964	0.00492540327378775	-0.0833829761737438	0.055288882786639	-1.50813277409711	0.131520548593643
ALZ	0p01	global_slope	EUR	4116	3447	655	686	-0.023915371451757	0.0522060568142325	0.647003773461092	-0.0349943175252495	0.015645276802228	0.025367463058709	-0.0110789460734925	0.0544879037007763	-0.203328543053027	0.838878247337062
ALZ	0p05	global_slope	EUR	4116	3447	655	686	-0.043383455418189	0.0504930717694808	0.390480429411284	-0.0492401582151809	0.015669801707471	0.00169011028313937	-0.00585670279699184	0.0528670477682264	-0.110781725937641	0.911789436733356
ALZ	0p1	global_slope	EUR	4116	3447	655	686	-0.0145956307957693	0.0503284799797942	0.771883019943312	-0.0462514321643008	0.0157079334648812	0.00325682102533556	-0.0316558013685315	0.0527206452488653	-0.600444118601011	0.548210292452854
