cell	stratum	label	beta	se	t	p	n	beta_cond	se_cond	t_cond	p_cond	r_global	score	r_cortexmean_globalslope
SCZ25_EUR_SBayesRC_raw	EUR	rh_RSC	0.00486472602726818	0.0152399233620546	0.319209349791135	0.749584785801635	4308	0.00967381516323149	0.0151625610751371	0.638006674155741	0.523506640834919	0.161497097917767	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_SCEF	-0.0275461174551341	0.0152412231366131	-1.80734296770196	0.0707853150608749	4308	-0.0120666911724349	0.0143496459245992	-0.840905150959114	0.400452933578783	0.377087068663008	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_SFL	-0.0352880488542254	0.0156014898818107	-2.26183839630385	0.0237612148273424	4308	-0.0225314482864531	0.0149102917255012	-1.51113396714548	0.130834665645262	0.289868641857001	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_STGa	-0.0108060262751027	0.0152702430113738	-0.707652541420198	0.479199461373288	4308	0.00203215925944443	0.014657052880596	0.13864719435752	0.889735450714015	0.298842665268941	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_STSda	-0.0218581319008727	0.0152343186806615	-1.43479550080697	0.151426224725804	4308	-0.00482129197651621	0.0139932132115158	-0.344545023622488	0.730455504393341	0.42186011272531	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_STSdp	-0.0405143147077237	0.0153571132931148	-2.63814650152303	0.00836882939608546	4308	-0.0224881252432006	0.014052132225996	-1.60033544244611	0.109604949869897	0.429192946154282	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_STSva	-0.0465908433391597	0.0153379470714074	-3.03761925388393	0.00240036727180903	4308	-0.032774522179433	0.0146057665458163	-2.24394399818892	0.0248918761142318	0.344698379903547	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_STSvp	-0.0149885213395615	0.0152843774694095	-0.980643233233404	0.326830385174171	4308	0.00153846768378445	0.0141931968846754	0.10839472574678	0.913688298648378	0.401700825137728	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_STV	-0.0358033276941339	0.0154125179787432	-2.32300314221942	0.0202336510322716	4308	-0.0190767029113467	0.0143198011056016	-1.33219049417413	0.182882141508878	0.387814252006904	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TA2	-0.0200176392165662	0.0153120671358895	-1.30731135377845	0.191185839407659	4308	-0.00719846554170864	0.0146611732586235	-0.490988368715621	0.623463197921187	0.325291169485639	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TE1a	-0.0235127381878903	0.0153011415988261	-1.53666561648539	0.124462953911687	4308	-0.0074556298636291	0.0142048679333446	-0.524864426660927	0.599710612728599	0.390458337739883	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TE1m	-0.0221329975154772	0.0156454924999525	-1.41465649071414	0.157246648945716	4308	-0.0068480087065423	0.0147407342412492	-0.464563609550697	0.64226946826307	0.351547486784333	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TE1p	0.00490060346472934	0.0156495893718615	0.313145817968924	0.754186186674493	4308	0.0205322396632182	0.0146924668711562	1.39746714035656	0.162350991790064	0.354368936151429	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TE2a	-0.00868087650177426	0.0154886972142413	-0.560465246476154	0.575193928677202	4308	0.00876051797299141	0.0141371590892353	0.619680228375027	0.53550448712444	0.424354820798529	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TE2p	-0.0369658316835476	0.0152020965296326	-2.43162721743623	0.0150778062078493	4308	-0.0247954669489769	0.0146221529468017	-1.69574665503689	0.0900180929686423	0.310690329895494	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TF	-0.0150721821643335	0.0152477853394183	-0.98848336521168	0.322978321486035	4308	-0.00262471546156155	0.0146588679797722	-0.17905308003206	0.857905502789181	0.309313151024832	score_SCZ25EUR_sbrc.profile	0.999999948257751
SCZ25_EUR_SBayesRC_raw	EUR	rh_TGd	-0.00671751605076568	0.0154233028796302	-0.435543288178411	0.663191831960197	4308	0.00497792605511666	0.0149098775399217	0.333867668717472	0.7384971236449	0.287423033284445	score_SCZ25EUR_sbrc.profile	0.999999948257751
