disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
ALZnoAPOEsbr	auto	baseline_thickness	EUR	4116	3447	655	686	0.0511678814867395	0.0385398673552688	0.184721711243439	-0.0104760561086895	0.0171974960214259	0.542457335629938	-0.061643937595429	0.04214986928421	-1.46249415816152	0.143605844033616
ALZnoAPOEsbr	auto	baseline_thickness	full	8082	6789	1250	1339	0.0497389542563717	0.02879363331483	0.0843173290909164	0.00777925083436891	0.0119272310764604	0.514277347083309	-0.0419597034220028	0.0311635523341715	-1.34643518723612	0.178162209408665
ALZnoAPOEsbr	auto	global_slope	EUR	4116	3447	655	686	-0.000512062290866006	0.0496645200420316	0.99177609060743	-0.0128949092014668	0.0157476139824504	0.412930721104309	-0.0123828469106008	0.0520639009720199	-0.2378393988813	0.812005659433316
ALZnoAPOEsbr	auto	global_slope	full	8082	6789	1250	1339	-0.0281875876542203	0.0355829484529952	0.428381495197868	-0.0120656124702555	0.011267973909846	0.284303190352782	0.0161219751839647	0.0373221605051421	0.431967896974869	0.665764745821011
ALZnoAPOEsbr	auto	slope_PC1	EUR	4116	3447	655	686	-0.0757320842287852	0.0531709077060384	0.154755979376057	0.00780684601924978	0.0162696466130413	0.63137244593038	0.083538930248035	0.0555668585494497	1.50339487292939	0.132737247932761
ALZnoAPOEsbr	auto	slope_PC1	full	8082	6789	1250	1339	-0.0480900044177179	0.0372332797308972	0.196691308009512	0.00652025287316704	0.0116282760998143	0.575004637168474	0.0546102572908849	0.0390045105225247	1.40010107957509	0.161483051831969
ALZnoAPOEsbr	auto	slope_PC2	EUR	4116	3447	655	686	-0.0202657639643687	0.0517707984987292	0.695565400822435	0.0225987914008129	0.016736973875373	0.177031953669402	0.0428645553651816	0.0543685433948934	0.788407279073946	0.430458514426797
ALZnoAPOEsbr	auto	slope_PC2	full	8082	6789	1250	1339	-0.0273543385089136	0.0368924457248042	0.458520336671336	0.0207948084365806	0.0119020847383761	0.0806553995241774	0.0481491469454942	0.0387624107324974	1.24216079535856	0.214177241291426
ALZnoAPOEsbr	auto	slope_PC3	EUR	4116	3447	655	686	0.0905872395396481	0.0501383478924926	0.0712608053246551	-0.0191998665873283	0.0167048519827249	0.250492710523116	-0.109787106126976	0.0528065134621948	-2.07904477930692	0.0376132348515539
ALZnoAPOEsbr	auto	slope_PC3	full	8082	6789	1250	1339	0.0597698150621767	0.0364905507043151	0.10163876902907	-0.0103040514288824	0.0117063865913954	0.378778517615807	-0.070073866491059	0.0383199386928122	-1.8286528862376	0.0674516245979319
