disorder	threshold	phenotype	stratum	n	n_families	n_snps	beta	se	p	n_thresholds	p_adj	r2_partial
ASD	sbr	baseline_thickness	EUR	4116	3447		-0.0124087691425037	0.0157155346107961	0.429815100607988	1	0.429815100607988	0.000153977551631951
ASD	sbr	global_slope	EUR	4116	3447		-0.0062939046761332	0.0150198665740368	0.675211028401387	1	0.675211028401387	3.96132360722514e-05
ASD	sbr	slope_PC1	EUR	4116	3447		0.00581626857153943	0.0155702246787678	0.708759378999383	1	0.708759378999383	3.38289800962773e-05
ASD	sbr	slope_PC2	EUR	4116	3447		-0.00630978056436438	0.015938529554907	0.692213498589637	1	0.692213498589637	3.98133307704305e-05
ASD	sbr	slope_PC3	EUR	4116	3447		-0.0203717018883757	0.0158589801601869	0.199024790272887	1	0.199024790272887	0.000415006237828848
ASD	sbr	baseline_thickness	full	8082	6789		0.00800805833593919	0.0110672970513689	0.469345567366366	1	0.469345567366366	6.41289983118052e-05
ASD	sbr	global_slope	full	8082	6789		-0.00734753074941516	0.0107823732291462	0.49561423074783	1	0.49561423074783	5.39862081136014e-05
ASD	sbr	slope_PC1	full	8082	6789		0.0116217775332564	0.0111408464785631	0.296903406581417	1	0.296903406581417	0.000135065713032504
ASD	sbr	slope_PC2	full	8082	6789		-0.00224565926490417	0.0113718560543903	0.843460894377397	1	0.843460894377397	5.04298553404994e-06
ASD	sbr	slope_PC3	full	8082	6789		-0.0195225590578707	0.0111879506001082	0.0810312577416964	1	0.0810312577416964	0.00038113031216805
