method	trait	trait_arm	discovery_ancestry	target_stratum	matched	score	discovery_gwas	phenotype	threshold	n	n_families	n_snps	beta	se	p	p_adj
PRSCS	SCZ	SCZ_pooled	multi	full	yes	zanc	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	prscs	8596	7198	1088729	0.00411288198061719	0.0108269847357889	0.704048957651516	0.704048957651516
SBayesR	SCZ	SCZ_pooled	multi	full	yes	raw	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	sbr	8596	7198	1075055	0.0148166817299106	0.0231785282882572	0.522682799868099	0.522682799868099
SBayesR	SCZ	SCZ_pooled	multi	full	yes	zanc	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	sbr	8596	7198	1075055	0.0166198309321504	0.0108872330053004	0.126911739625852	0.126911739625852
SBayesRC	SCZ	SCZ_pooled	multi	full	yes	raw	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	sbrc	8596	7198	1154522	0.00390631398734711	0.0169544643580166	0.817786217094102	0.817786217094102
SBayesRC	SCZ	SCZ_pooled	multi	full	yes	zanc	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	sbrc	8596	7198	1154522	0.00965021098117605	0.0107905370178419	0.371175003145443	0.371175003145443
CT	SCZ	SCZ_pooled	multi	EUR	no	raw	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	0p01	4308	3601	28912	-0.0196670527420221	0.0154369626857899	0.202724256532465	1
PRSCS	SCZ	SCZ_pooled	multi	EUR	no	raw	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	prscs	4308	3601	1088729	0.00266400271677655	0.015432416115993	0.862955266424807	0.862955266424807
SBayesR	SCZ	SCZ_pooled	multi	EUR	no	raw	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	sbr	4308	3601	1075055	0.00993019170086451	0.0154089746834939	0.519323239311505	0.519323239311505
SBayesRC	SCZ	SCZ_pooled	multi	EUR	no	raw	PGC3 primary (EUR+EAS+AFR+LAT)	baseline_thickness	sbrc	4308	3601	1154522	0.0186953564791117	0.0153518957471896	0.223371432769205	0.223371432769205
CT	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	1e-5	4308	3601	1213	-0.0220854408888385	0.0153317295589371	0.149797356652573	1
PRSCS	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	prscs	4308	3601	1088629	0.0098085548467148	0.0155894577935611	0.529265624633821	0.529265624633821
SBayesR	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	sbr	4308	3601	1082571	0.018655807747713	0.0156264823663	0.232599366379988	0.232599366379988
SBayesRC	SCZ	SCZ_eur	EUR	EUR	yes	raw	PGC3 european	baseline_thickness	sbrc	4308	3601	1154522	0.0198633660210364	0.0155205567602756	0.200681136992836	0.200681136992836
CT	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	0p5	8596	7198	289986	0.038884957214807	0.0234340068866878	0.0970842863814941	0.776674291051953
CT	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	0p5	8596	7198	289986	0.0281043561319375	0.0108984433424279	0.00993258887082337	0.079460710966587
PRSCS	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	prscs	8596	7198	1088629	0.00321886394938301	0.0258716083501888	0.900988159565377	0.900988159565377
PRSCS	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	prscs	8596	7198	1088629	0.0108670243186157	0.0110078399751233	0.323569068857372	0.323569068857372
SBayesR	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	sbr	8596	7198	1082571	0.0323607594452815	0.033288060801764	0.331006832894287	0.331006832894287
SBayesR	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	sbr	8596	7198	1082571	0.0202273514718205	0.0111203307517099	0.0689542108124833	0.0689542108124833
SBayesRC	SCZ	SCZ_eur	EUR	full	no	raw	PGC3 european	baseline_thickness	sbrc	8596	7198	1154522	0.01987242321287	0.0253169795966184	0.432507862653354	0.432507862653354
SBayesRC	SCZ	SCZ_eur	EUR	full	no	zanc	PGC3 european	baseline_thickness	sbrc	8596	7198	1154522	0.0172323045358342	0.0109787202947444	0.11654332755774	0.11654332755774
CT	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	1	8596	7198	267904	-0.0558656231626251	0.0224143815345436	0.0127070880851632	0.101656704681306
CT	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	0p001	8596	7198		-0.0148208224195601	0.0107736323572973	0.168963988703999	1
PRSCS	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	prscs	8596	7198	972307	-0.0347719831206508	0.0195554253976335	0.0754189452704357	0.0754189452704357
PRSCS	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	prscs	8596	7198	972307	-0.00918450395751228	0.0108681898063603	0.398089263466022	0.398089263466022
SBayesR	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbr	8596	7198	940926	-0.0305034445738749	0.0248525090484565	0.219714188240106	0.219714188240106
SBayesR	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbr	8596	7198	940926	-0.00261085407250445	0.0110039504343583	0.812456862420946	0.812456862420946
SBayesRC	MDD	MDD_pooled	multi	full	yes	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbrc	8596	7198	1154522	-0.0217421874640508	0.0197059629870695	0.269914867780538	0.269914867780538
SBayesRC	MDD	MDD_pooled	multi	full	yes	zanc	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbrc	8596	7198	1154522	-0.00273874557918303	0.0108920048395178	0.80147579640753	0.80147579640753
CT	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	0p001	4308	3601	8358	-0.0301923326614091	0.0153979703899119	0.0499670639177407	0.399736511341926
PRSCS	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	prscs	4308	3601	972307	-0.0196364347358253	0.0154816794823166	0.204736219517625	0.204736219517625
SBayesR	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbr	4308	3601	940926	-0.0216694120450472	0.0156644029400319	0.16662855189829	0.16662855189829
SBayesRC	MDD	MDD_pooled	multi	EUR	no	raw	PGC MDD2025 div (trans-ancestry)	baseline_thickness	sbrc	4308	3601	1154522	-0.0183719927006718	0.0155547101991873	0.237620371586625	0.237620371586625
CT	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	0p01	4308	3601	29378	-0.0242271286266936	0.0153692062860018	0.115020680021483	0.920165440171863
PRSCS	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	prscs	4308	3601	1030817	-0.0270978554959344	0.0154890185064728	0.0802783175648894	0.0802783175648894
SBayesR	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	sbr	4308	3601	970659	-0.0207016637578266	0.015701747240807	0.18743017682774	0.18743017682774
SBayesRC	MDD	MDD_eur	EUR	EUR	yes	raw	PGC MDD2025 eur	baseline_thickness	sbrc	4308	3601	1154522	-0.0207223071572708	0.0156092473041701	0.184392443523902	0.184392443523902
CT	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	0p01	8596	7198	29378	-0.0322327027006346	0.0150115767272109	0.0318062191412844	0.254449753130276
CT	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	0p01	8596	7198	29378	-0.0150275341077418	0.0107590578973491	0.162530154950039	1
PRSCS	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	prscs	8596	7198	1030817	-0.040028748961217	0.0194183846453886	0.0392966464574775	0.0392966464574775
PRSCS	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	prscs	8596	7198	1030817	-0.0121784867052841	0.0108837386606715	0.263188194826982	0.263188194826982
SBayesR	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	sbr	8596	7198	970659	-0.0304448045912374	0.0230270310019454	0.186159343371607	0.186159343371607
SBayesR	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	sbr	8596	7198	970659	-0.00404366196903897	0.011005368589327	0.713310287435009	0.713310287435009
SBayesRC	MDD	MDD_eur	EUR	full	no	raw	PGC MDD2025 eur	baseline_thickness	sbrc	8596	7198	1154522	-0.0279475433475438	0.019220111374928	0.14596150250533	0.14596150250533
SBayesRC	MDD	MDD_eur	EUR	full	no	zanc	PGC MDD2025 eur	baseline_thickness	sbrc	8596	7198	1154522	-0.00631319687129382	0.010916003823494	0.563047814571878	0.563047814571878
CT	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	4308	3601	69	-0.039918955212501	0.0152559406256191	0.00891170874320584	0.0712936699456467
PRSCS	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	prscs	4308	3601	370645	-0.0395218691807112	0.0153711877814052	0.0101690799717373	0.0101690799717373
SBayesR	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbr	4308	3601	365847	-0.0111590555455586	0.0153385272102855	0.466948321969534	0.466948321969534
SBayesRC	ASD	ASD	EUR	EUR	yes	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbrc	4308	3601	1154522	-0.0149449786375174	0.0152742716797644	0.327911217464325	0.327911217464325
CT	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	8596	7198	69	-0.0369055004943394	0.0110855840144336	0.00087480815258052	0.00699846522064416
CT	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	1e-5	8596	7198	69	-0.0345042259934837	0.0106416308544509	0.0011898870584962	0.0095190964679696
PRSCS	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	prscs	8596	7198	370645	-0.0149348193048164	0.011586700527326	0.197446055733083	0.197446055733083
PRSCS	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	prscs	8596	7198	370645	-0.01158774526116	0.0106937935326148	0.27857477994025	0.27857477994025
SBayesR	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbr	8596	7198	365847	0.0118449053644724	0.0132931499623446	0.37292558542982	0.37292558542982
SBayesR	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbr	8596	7198	365847	0.013262881240927	0.0107207852556327	0.216077065947727	0.216077065947727
SBayesRC	ASD	ASD	EUR	full	no	raw	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbrc	8596	7198	1154522	-0.00943384160392764	0.0109792475533487	0.390230521436759	0.390230521436759
SBayesRC	ASD	ASD	EUR	full	no	zanc	SPARK+iPSYCH+PGC (no strata)	baseline_thickness	sbrc	8596	7198	1154522	-0.00903061309030381	0.0106585105205281	0.396869541004687	0.396869541004687
CT	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p1	4308	3601	87019	0.0235581738221038	0.015355206364446	0.125050676713127	1
PRSCS	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	prscs	4308	3601	1083388	0.00634740741288555	0.0153464661948948	0.679182587043165	0.679182587043165
SBayesR	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbr	4308	3601	962850	-0.00667880123534078	0.0153776141465988	0.664078204394917	0.664078204394917
SBayesRC	ALZ	ALZ	EUR	EUR	yes	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbrc	4308	3601	1154522	-0.0052448631425961	0.0154010338419769	0.733457140467384	0.733457140467384
CT	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p05	8596	7198	50502	0.0326838389554189	0.0126493522225007	0.00978725635143729	0.0782980508114983
CT	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	0p05	8596	7198	50502	0.0338271992370394	0.0107096907997689	0.0015910250771428	0.0127282006171424
PRSCS	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	prscs	8596	7198	1083388	0.0227136389873701	0.0135865866304863	0.0946065001183786	0.0946065001183786
PRSCS	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	prscs	8596	7198	1083388	0.022555888270864	0.0107276191075754	0.0355300623330691	0.0355300623330691
SBayesR	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbr	8596	7198	962850	0.0072484551913428	0.0118196993231471	0.539726003162151	0.539726003162151
SBayesR	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbr	8596	7198	962850	0.00920735959254245	0.0106860176633224	0.38891710641375	0.38891710641375
SBayesRC	ALZ	ALZ	EUR	full	no	raw	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbrc	8596	7198	1154522	0.0105109869122436	0.0116500721819124	0.366962836283446	0.366962836283446
SBayesRC	ALZ	ALZ	EUR	full	no	zanc	PGC-ALZ2 Wightman (incl. UKB proxy)	baseline_thickness	sbrc	8596	7198	1154522	0.0119351474546937	0.0107071708155555	0.265015908779041	0.265015908779041
CT	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	5e-8	4308	3601	52	-0.0348471168514614	0.0152616058163975	0.0224602137262017	0.179681709809614
PRSCS	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	prscs	4308	3601	1082203	0.0169786192193942	0.0152965224745355	0.26707585028775	0.26707585028775
SBayesR	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	sbr	4308	3601	961787	0.00645425195439981	0.0153248696623654	0.673657914989468	0.673657914989468
SBayesRC	ALZnoAPOE	ALZ_noAPOE	EUR	EUR	yes	raw	Wightman minus APOE region	baseline_thickness	sbrc	4308	3601	1154522	0.00408372691658265	0.0153339061899618	0.790005513066131	0.790005513066131
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	0p05	8596	7198	50203	0.0338107630819128	0.0127016671426616	0.0077842381280491	0.0622739050243928
CT	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	0p05	8596	7198	50203	0.0343985533057111	0.010714852137118	0.00133057515679032	0.0106446012543225
PRSCS	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	prscs	8596	7198	1082203	0.030443964970493	0.0146533981040648	0.0377755376561337	0.0377755376561337
PRSCS	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	prscs	8596	7198	1082203	0.0272873540075841	0.0107449137314058	0.0111167627848979	0.0111167627848979
SBayesR	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	sbr	8596	7198	961787	0.0206032764030052	0.0131890020438762	0.118288213860595	0.118288213860595
SBayesR	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	sbr	8596	7198	961787	0.0204046865990366	0.0106946581258765	0.056433351501922	0.056433351501922
SBayesRC	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	raw	Wightman minus APOE region	baseline_thickness	sbrc	8596	7198	1154522	0.0229120317407559	0.0122398692739542	0.0612519560439754	0.0612519560439754
SBayesRC	ALZnoAPOE	ALZ_noAPOE	EUR	full	no	zanc	Wightman minus APOE region	baseline_thickness	sbrc	8596	7198	1154522	0.0227552115533342	0.0106463030663107	0.0325951816837881	0.0325951816837881
CT	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	4308	3601	49571	0.0294603883991578	0.0168105464847229	0.0797603409048543	0.638082727238834
PRSCS	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	prscs	4308	3601	1087638	0.00547319659458749	0.016062922372851	0.733319945732268	0.733319945732268
SBayesR	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbr	4308	3601	1092339	-0.0099437943656281	0.0154074384611924	0.518709651666578	0.518709651666578
SBayesRC	ALZigap	ALZ_IGAP	EUR	EUR	yes	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbrc	4308	3601	1154522	-0.0121267527534675	0.0154267926006183	0.431862003907874	0.431862003907874
CT	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	8596	7198	49571	0.0684370829660487	0.038470187011749	0.0752810946232683	0.602248756986146
CT	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	0p05	8596	7198	49571	0.0309182608915735	0.0116788372776539	0.00812700314772012	0.065016025181761
PRSCS	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	prscs	8596	7198	1087638	0.04637396621732	0.0339586392496328	0.172100003114404	0.172100003114404
PRSCS	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	prscs	8596	7198	1087638	0.0225223550697862	0.0113136554432413	0.0465435418675854	0.0465435418675854
SBayesR	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbr	8596	7198	1092339	0.0104467691743822	0.0165259877615098	0.527311096499796	0.527311096499796
SBayesR	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbr	8596	7198	1092339	0.0121940656126858	0.0107746589317774	0.257777498968223	0.257777498968223
SBayesRC	ALZigap	ALZ_IGAP	EUR	full	no	raw	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbrc	8596	7198	1154522	0.00743840723151697	0.01483303078814	0.616049179182914	0.616049179182914
SBayesRC	ALZigap	ALZ_IGAP	EUR	full	no	zanc	Kunkle 2019 IGAP, diagnosed only	baseline_thickness	sbrc	8596	7198	1154522	0.00879723451701974	0.0107447514928645	0.412953607461159	0.412953607461159
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	5e-8	4308	3601	19	-0.0330786536842378	0.0153007890506235	0.0306816002540905	0.245452802032724
PRSCS	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	prscs	4308	3601	1086447	0.0108293368865512	0.0165962475870207	0.514102555815723	0.514102555815723
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	sbr	4308	3601	1091144	-0.000809206688352946	0.015827525219419	0.959227062204231	0.959227062204231
SBayesRC	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	EUR	yes	raw	Kunkle minus APOE region	baseline_thickness	sbrc	4308	3601	1154522	-0.0144360070459518	0.0156446770766229	0.356193333210122	0.356193333210122
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	0p05	8596	7198	49348	0.0755951561851912	0.0396148653221441	0.0563920046478628	0.451136037182902
CT	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	0p05	8596	7198	49348	0.032252834833075	0.0117545157483129	0.00608482270120923	0.0486785816096738
PRSCS	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	prscs	8596	7198	1086447	0.0321779134684324	0.0412296794601744	0.43514461316501	0.43514461316501
PRSCS	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	prscs	8596	7198	1086447	0.0204236079544633	0.0115842281511516	0.0779277219203149	0.0779277219203149
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	sbr	8596	7198	1091144	0.0286569954178339	0.0282862633035205	0.311037907470729	0.311037907470729
SBayesR	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	sbr	8596	7198	1091144	0.0203280362303295	0.0111584099600725	0.0685252186525595	0.0685252186525595
SBayesRC	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	raw	Kunkle minus APOE region	baseline_thickness	sbrc	8596	7198	1154522	0.00608347500982664	0.0213374731669153	0.775568623983705	0.775568623983705
SBayesRC	ALZigapNoAPOE	ALZ_IGAP_noAPOE	EUR	full	no	zanc	Kunkle minus APOE region	baseline_thickness	sbrc	8596	7198	1154522	0.0115022949555715	0.0109856514034298	0.295115909784022	0.295115909784022
CT	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p01	4308	3601	17551	0.0276457347372346	0.0156972536789436	0.0782788352138678	0.626230681710942
PRSCS	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	prscs	4308	3601	1077436	0.027572997895668	0.0158094004675606	0.0812154614976089	0.0812154614976089
SBayesR	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbr	4308	3601	1089877	0.0257223357105901	0.015876716839609	0.105278394540568	0.105278394540568
SBayesRC	EA	EA	EUR	EUR	yes	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbrc	4308	3601	1154522	0.0163841503468742	0.0158530634615435	0.301428178090324	0.301428178090324
CT	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p05	8596	7198	53224	0.0300577862541545	0.0146982429953486	0.0408862581706731	0.327090065365385
CT	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	0p05	8596	7198	53224	0.0146661318443309	0.0109421079717074	0.180171024385839	1
PRSCS	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	prscs	8596	7198	1077436	0.0187018256688399	0.0145327340245697	0.198172457566416	0.198172457566416
PRSCS	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	prscs	8596	7198	1077436	0.00536318455417561	0.010916909389358	0.623245940486131	0.623245940486131
SBayesR	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbr	8596	7198	1089877	0.0174078691527419	0.016203190395921	0.282697049440267	0.282697049440267
SBayesR	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbr	8596	7198	1089877	0.00243284353661693	0.0109006794990047	0.823398656279602	0.823398656279602
SBayesRC	EA	EA	EUR	full	no	raw	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbrc	8596	7198	1154522	0.00487532796660444	0.015285490793683	0.749771213850916	0.749771213850916
SBayesRC	EA	EA	EUR	full	no	zanc	Okbay 2016 EduYears, N=405,072	baseline_thickness	sbrc	8596	7198	1154522	-0.00537138108192252	0.0108957183584145	0.622038812555114	0.622038812555114
