disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
ALZ	0p001	baseline_thickness	EUR	4116	3447	655	686	0.0941559133939528	0.0398063962680503	0.0182851597674291	-0.00397673910286649	0.0170878994937208	0.815990617839134	-0.0981326524968193	0.0432533929862442	-2.26878507607549	0.0232813989616284
ALZ	0p01	baseline_thickness	EUR	4116	3447	655	686	0.0757932663904793	0.0394084294344415	0.0548521093443608	0.00314510526286125	0.0171218754107403	0.854267905589374	-0.072648161127618	0.0429243852567005	-1.69246829496009	0.0905567202875261
ALZ	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0508430206024886	0.0396084980252866	0.199694258126532	0.0109889821561948	0.0171266237632782	0.521154675038869	-0.0398540384462937	0.0431302194419557	-0.924039779114247	0.355465605226629
ALZ	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0488919970502272	0.0396874768108152	0.21839182986416	0.0234549331252965	0.0171977195169379	0.17270642055619	-0.0254370639249308	0.0432348168586358	-0.588346748596205	0.55629957313143
ALZ	0p5	baseline_thickness	EUR	4116	3447	655	686	0.0104221842779096	0.0398465392905832	0.793739307465712	0.015616939923604	0.017202884253132	0.364041893718227	0.00519475564569443	0.0433846350416689	0.119737221269814	0.904691314148732
ALZ	1	baseline_thickness	EUR	4116	3447	655	686	0.00977729912007823	0.0399012619758285	0.806499513302514	0.0164529169655561	0.0171957989501349	0.338735486584382	0.0066756178454779	0.0434319283502442	0.153703003735968	0.877843916290133
ALZ	1e-5	baseline_thickness	EUR	4116	3447	655	686	0.0706304949087968	0.0406696602264139	0.0828829623998453	-0.0172635086497371	0.0170399260055042	0.311073297164589	-0.0878940035585339	0.044072325488543	-1.99431281613181	0.0461178795189235
ALZ	5e-8	baseline_thickness	EUR	4116	3447	655	686	0.0652318714936353	0.0413967399952696	0.11553183959557	-0.0224088460483333	0.0169986359167736	0.187499639677021	-0.0876407175419687	0.0447501909224192	-1.95844343309968	0.0501780025137258
ALZ	0p001	baseline_thickness	full	8082	6789	1250	1339	0.0605084267770476	0.0298393494000425	0.0427742562761017	0.00836404606426429	0.0118376038391878	0.479860476161223	-0.0521443807127833	0.0321005060645892	-1.62440992699193	0.104288349834729
ALZ	0p01	baseline_thickness	full	8082	6789	1250	1339	0.0510818883460507	0.029932684758624	0.0881319468447621	0.0134568945057357	0.0118867231043836	0.257634497851394	-0.037624993840315	0.0322080306745175	-1.16818672400493	0.242731454416402
ALZ	0p05	baseline_thickness	full	8082	6789	1250	1339	0.0618145165829111	0.0304305730470352	0.0424152826078219	0.0221131110854892	0.0119040119034488	0.0632663311924681	-0.039701405497422	0.0326818900407988	-1.21478303267835	0.224448853852117
ALZ	0p1	baseline_thickness	full	8082	6789	1250	1339	0.0424563486982013	0.0306635698420598	0.166405632543605	0.0247559483763183	0.0119407556529711	0.0381882994971898	-0.017700400321883	0.0329108402090855	-0.537828879768209	0.590695191986382
ALZ	0p5	baseline_thickness	full	8082	6789	1250	1339	0.0321893058602996	0.030682983404352	0.29432124951643	0.0190415971968087	0.0119614984557039	0.111451975053392	-0.0131477086634908	0.0329372693866748	-0.399174215358907	0.689764840824891
ALZ	1	baseline_thickness	full	8082	6789	1250	1339	0.0282323355195717	0.0306295520728625	0.356829841190661	0.0193502886639203	0.0119652275698997	0.105879278923992	-0.00888204685565135	0.0328886736695975	-0.270064002728756	0.787111015109447
ALZ	1e-5	baseline_thickness	full	8082	6789	1250	1339	0.0663302093817708	0.0297633109323259	0.026004013667397	0.000809436500148104	0.0118483096698204	0.945535600382811	-0.0655207728816227	0.0320363593607271	-2.04520033452814	0.0408351115329157
ALZ	5e-8	baseline_thickness	full	8082	6789	1250	1339	0.0597572696037436	0.0301542789970844	0.0477118686259354	-0.0030671742342463	0.0118491797214682	0.79575789201361	-0.0628244438379899	0.0324038651547917	-1.93879475605396	0.0525263349233965
ALZ	0p001	global_slope	EUR	4116	3447	655	686	0.0188173727346062	0.051405128222442	0.714413114036113	-0.0409991454833687	0.0156546792891768	0.00885857230688758	-0.0598165182179749	0.0536895111239504	-1.11411925655049	0.265228028529872
ALZ	0p01	global_slope	EUR	4116	3447	655	686	-0.0337412484004786	0.0508984971107844	0.507571075104685	-0.023762399529541	0.0157102146508469	0.130487204957173	0.00997884887093757	0.0532363917836032	0.187444124904255	0.85131242897559
ALZ	0p05	global_slope	EUR	4116	3447	655	686	-0.0669150898687561	0.0510305408434302	0.190128546247389	-0.0334449002556913	0.0157113842508017	0.0333495184940094	0.0334701896130648	0.0533781228907686	0.627039464867605	0.530633366228464
ALZ	0p1	global_slope	EUR	4116	3447	655	686	-0.0528848941926322	0.0511604562909772	0.301575325690946	-0.0343128549049003	0.015764795632456	0.0295825179018475	0.0185720392877319	0.0535211890106571	0.347003488357365	0.728588698089586
ALZ	0p5	global_slope	EUR	4116	3447	655	686	-0.0238061202412317	0.0513083982097653	0.64278310554326	-0.0366389511836355	0.0157718362928753	0.0202340983974848	-0.0128328309424038	0.0536660427742298	-0.239123853353429	0.811009545928844
